Orthogroup	Arabidopsis_thaliana	Arabidopsis_halleri
OG0001496	AT5G60440	g10907
OG0001497	AT4G37790	g02934
OG0001497	AT2G22800	g20960
OG0001498	AT2G35600	g03453
OG0001499	AT2G21850	g28099, g23993
OG0001499	AT2G21840	g23992
OG0001499	AT2G21830	g23990
OG0001500	AT1G75220	g01060
OG0001500	AT1G19450	g13901
OG0001501	AT1G60590	g25431
OG0001501	AT1G10640	g05040
OG0001502	AT5G15950	g00176
OG0001502	AT3G02470	g02521
OG0001503	AT2G19670	g20929
OG0001503	AT4G29510	g04287
OG0001504	AT3G48450	g16697
OG0001504	AT5G63270	g12334
OG0001505	AT3G05230	g06286
OG0001505	AT5G27430	g17959
OG0001506	AT2G35850	g03486
OG0001506	AT3G52360	g28356
OG0001507	AT3G15358	g06704
OG0001507	AT1G53035	g15074
OG0001508	AT1G70510	g03791
OG0001508	AT1G23380	g13654
OG0001509	AT5G15790	g00193
OG0001509	AT3G02290	g02546
OG0001510	AT3G01650	g02647
OG0001510	AT5G14420	g19254
OG0001511	AT2G28500	g07084
OG0001512	AT4G27585	g04504
OG0001512	AT5G54100	g09439
OG0001513	AT4G14819	g20123
OG0001513	AT3G22540	g22734
OG0001514	AT3G59580	g22845
OG0001514	AT2G43500	g18017
OG0001515	AT1G24180	g13579
OG0001516	AT2G18600	g22010
OG0001516	AT4G36800	g03043
OG0001517	AT2G41210	g24501
OG0001517	AT3G56960	g21156
OG0001518	AT2G16900	g23236
OG0001518	AT4G35110	g00417
OG0001519	AT5G45750	g07611
OG0001519	AT4G18800	g15363
OG0001520	AT1G72110	g03963
OG0001521	AT4G37740	g02939
OG0001521	AT2G22840	g20965
OG0001522	AT2G20110	g20876
OG0001522	AT4G29000	g04343
OG0001523	AT1G72370	g03994
OG0001524	AT1G50640	g25609
OG0001524	AT3G20310	g11105
OG0001525	AT1G69526	g25197
OG0001526	AT3G46530	g12715
OG0001526	AT3G46710	g12744
OG0001526	AT3G46730	g12747
OG0001527	AT2G19500	g20947, g20944, g32276
OG0001528	AT5G17810	g13324
OG0001528	AT3G03660	g26799
OG0001529	AT3G30180	g31647
OG0001529	AT5G38970	g24632
OG0001530	AT4G13480	g29385
OG0001530	AT3G24310	g20028
OG0001531	AT1G60670	g25443
OG0001531	AT1G10820	g05019
OG0001532	AT3G10730	g05973
OG0001533	AT3G14060	g06846
OG0001533	AT1G54120	g24886
OG0001534	AT4G26080	g10211
OG0001534	AT5G57050	g24137
OG0001535	AT1G19400	g13907
OG0001535	AT1G75180	g01056
OG0001536	AT5G53030	g23001
OG0001536	AT4G27810	g04473
OG0001537	AT1G06760	g02318
OG0001537	AT2G30620	g29999
OG0001538	AT5G09780	g19148
OG0001538	AT5G46915	g07760
OG0001538	AT2G16210	g26944
OG0001539	AT3G02160	g02561
OG0001539	AT5G15570	g00214
OG0001540	AT4G32030	g00771
OG0001541	AT1G55546	g27965
OG0001541	AT3G13410	g05668
OG0001542	AT4G36680	g03054
OG0001542	AT2G18520	g22000
OG0001543	AT3G46130	g29054
OG0001543	AT5G59780	g10979
OG0001544	AT4G12120	g27659
OG0001544	AT1G12360	g04842
OG0001545	AT3G58560	g16533
OG0001545	AT3G58580	g16531
OG0001546	AT4G30980	g00895
OG0001546	AT2G24260	g08806
OG0001547	AT5G02840	g19421
OG0001548	AT4G25620	g10261
OG0001548	AT5G52430	g08269
OG0001549	AT2G20070	g20881
OG0001550	AT1G69760	g03704
OG0001550	AT1G26920	g08033
OG0001551	AT3G01329, AT3G01324	g02608
OG0001552	AT3G10525	g05992
OG0001552	AT5G04470	g15732
OG0001553	AT1G48260	g17450
OG0001553	AT3G17510	g16159
OG0001554	AT1G72740	g04032
OG0001554	AT1G17520	g25939
OG0001555	AT1G55570	g27969
OG0001555	AT3G13390	g05672
OG0001556	AT1G56110	g24605
OG0001556	AT3G12860	g05745
OG0001557	AT5G56800	g24100
OG0001557	AT1G51055	g21884
OG0001558	AT5G43090, AT5G43110	g23773
OG0001558	AT4G08560	g20341
OG0001559	AT1G52890	g15089
OG0001559	AT3G15500	g06676
OG0001560	AT2G22425	g21685
OG0001561	AT5G23960	g25252
OG0001567	AT1G70420	g03780
OG0001567	AT1G23710	g13633
OG0001568	AT5G17220	g00049
OG0001568	AT3G03190	g31078
OG0001569	AT1G72770	g04035
OG0001569	AT1G17550	g25935
OG0001570	AT2G41300	g24490
OG0001570	AT3G57010	g21151
OG0001571	AT1G71130	g03860
OG0001571	AT1G22985	g13706
OG0001572	AT2G40420	g12629
OG0001572	AT3G56200	g26231, g21248
OG0001573	AT4G16600	g17214
OG0001573	AT2G35710	g03469
OG0001574	AT5G05460	g15684, g26021
OG0001574	AT3G61010	g05938
OG0001575	AT1G55947	g17449
OG0001576	AT5G22980	g27292
OG0001576	AT3G45010	g11882
OG0001577	AT5G16500	g00126
OG0001577	AT3G02810	g02485
OG0001578	AT5G59270	g11059, g23535
OG0001578	AT5G59260	g11058
OG0001579	AT4G14500	g23197
OG0001579	AT3G23080	g22796
OG0001580	AT1G23330	g13661
OG0001580	AT1G10740	g05027
OG0001581	AT5G47230	g07813
OG0001581	AT4G17490	g17120
OG0001582	AT3G56300	g21237
OG0001582	AT5G38830	g25021
OG0001583	AT4G04555	g21418
OG0001584	AT5G16400	g00135
OG0001584	AT3G02730	g02493
OG0001585	AT3G11320	g05908
OG0001585	AT5G05820	g15504
OG0001586	AT2G45870	g09749
OG0001586	AT3G61320	g05495
OG0001587	AT1G75680	g01111
OG0001587	AT1G19940	g13853
OG0001588	AT3G12915	g05739
OG0001588	AT1G56070	g24599
OG0001589	AT1G75370	g01077
OG0001589	AT1G19650	g13882
OG0001590	AT2G35240	g03416
OG0001590	AT1G32580	g15989
OG0001591	AT3G23990	g30141
OG0001591	AT2G33210	g03217
OG0001592	AT1G18040	g14192, g25889
OG0001592	AT1G73690	g04118
OG0001593	AT5G62920	g12292
OG0001593	AT3G48100	g12890
OG0001594	AT1G06080	g02252
OG0001595	AT1G11340	g04952
OG0001595	AT1G11410	g04945
OG0001596	AT1G55730	g24545
OG0001596	AT1G55720	g24544
OG0001596	AT3G13320	g05681
OG0001597	AT1G03980	g02029
OG0001597	AT5G44070	g17515
OG0001598	AT3G55110	g11538
OG0001598	AT3G55130	g11540
OG0001599	AT3G62270	g05367
OG0001599	AT2G47160	g09607
OG0001600	AT3G48360	g16688
OG0001600	AT5G63160	g12323
OG0001601	AT5G23130	g27317
OG0001601	AT5G08200	g23820
OG0001602	AT1G11470	g04938
OG0001603	AT1G60780	g25456
OG0001603	AT1G10730	g05028
OG0001604	AT1G02890	g01904
OG0001604	AT4G02480	g09098
OG0001605	AT5G18320	g13264
OG0001605	AT5G18330	g13258, g13262
OG0001605	AT5G18340	g32301, g13261
OG0001606	AT1G65240	g27826
OG0001606	AT5G36260	g28385
OG0001607	AT4G26350	g04636
OG0001607	AT4G26340	g04637
OG0001608	AT3G23840	g24027
OG0001608	AT4G13840	g21352
OG0001609	AT5G05657, AT5G06330	g15558
OG0001609	AT3G11660	g05872
OG0001610	AT2G19210	g29391
OG0001610	AT2G19190	g22716
OG0001611	AT4G11920	g26562
OG0001611	AT4G22910	g14380
OG0001612	AT4G26760	g04588
OG0001612	AT5G55230	g09301
OG0001613	AT1G27080	g08011
OG0001613	AT1G69870	g03721
OG0001614	AT4G35370	g00378
OG0001614	AT4G18900	g15371
OG0001614	AT4G18905	g15372
OG0001615	AT3G48680	g16716
OG0001615	AT5G63510	g12357
OG0001616	AT2G01610	g14547
OG0001616	AT1G14890	g10097
OG0001617	AT3G14350	g06812
OG0001617	AT1G53730	g24927
OG0001618	AT1G76590	g01211
OG0001618	AT1G21000	g13463
OG0001619	AT3G27630	g28185
OG0001619	AT5G40460	g26919
OG0001620	AT4G03540	g08987
OG0001621	AT1G18770	g13968
OG0001621	AT1G18760	g13969
OG0001622	AT2G46260	g31312, g09703
OG0001622	AT3G61600	g05447
OG0001623	AT3G25420	g23362
OG0001623	AT4G12910	g29544
OG0001624	AT3G02310	g02541
OG0001624	AT5G15800	g00192
OG0001625	AT5G44310	g29117
OG0001625	AT4G21020	g05226
OG0001626	AT5G43460	g17591
OG0001626	AT1G04340	g02063
OG0001627	AT2G44180	g18096
OG0001627	AT3G59990	g29832
OG0001628	AT3G26690	g20762
OG0001629	AT5G50800	g08470
OG0001629	AT4G25010	g10321
OG0001630	AT5G37475	g20581
OG0001630	AT1G66070	g30293
OG0001631	AT3G50100	g22239
OG0001631	AT5G67240	g07309
OG0001632	AT5G08000	g23846
OG0001632	AT5G61130	g10837
OG0001633	AT3G26520	g20744
OG0001633	AT2G36830	g03588
OG0001634	AT1G19070	g13941
OG0001634	AT4G22280	g31252
OG0001635	AT2G17150	g30027
OG0001635	AT4G35270	g00387
OG0001636	AT5G10040	g19180
OG0001636	AT5G65207	g07445
OG0001637	AT1G35710	g16401, g29450
OG0001637	AT4G08850	g25664
OG0001638	AT1G49000	g24313
OG0001638	AT3G18560	g21605
OG0001639	AT2G34600	g03356
OG0001639	AT1G30135	g23694
OG0001640	AT4G14990	g20144
OG0001640	AT3G22270	g11349
OG0001641	AT3G09570	g06100
OG0001641	AT5G18520	g13235
OG0001642	AT1G06920	g02343
OG0001642	AT2G30400	g24217
OG0001643	AT1G62450	g17833
OG0001644	AT1G63450	g22919
OG0001644	AT5G41250	g22435
OG0001645	AT2G28680	g07046
OG0001646	AT4G17270	g17143
OG0001646	AT5G47540	g07848
OG0001647	AT5G65690	g07384
OG0001647	AT4G37870	g02928
OG0001648	AT3G06868	g06497
OG0001648	AT5G49100	g25084
OG0001649	AT5G21950	g11986
OG0001649	AT4G33180	g00635
OG0001650	AT1G02390	g01850
OG0001650	AT4G01950	g09171
OG0001651	AT5G45630	g31446
OG0001652	AT2G44430	g18123
OG0001652	AT3G60110	g05621
OG0001653	AT5G25810	g14062
OG0001653	AT5G11590	g10625
OG0001654	AT3G03800	g06121
OG0001654	AT5G08080	g23835
OG0001655	AT4G04450	g21406
OG0001655	AT4G22070	g14484
OG0001656	AT5G09410	g19113
OG0001656	AT5G64220	g12440
OG0001657	AT1G12040	g04875
OG0001657	AT1G62440	g17832
OG0001658	AT4G40060	g02903
OG0001658	AT2G22430	g21686
OG0001659	AT1G06180	g02262
OG0001659	AT2G31180	g25777
OG0001660	AT1G76640	g12544, g01216
OG0001660	AT1G76650	g01217
OG0001661	AT2G37550	g03682
OG0001661	AT3G53710	g11378
OG0001662	AT2G18640	g22020, g22019
OG0001662	AT2G23800	g08735
OG0001663	AT1G06770	g02319
OG0001663	AT2G30580	g30005
OG0001664	AT2G35020	g03393
OG0001664	AT1G31070	g18866
OG0001665	AT5G10030	g19179
OG0001665	AT5G65210	g07444
OG0001666	AT4G18290	g22590
OG0001666	AT5G46240	g07676
OG0001667	AT2G47650	g09557
OG0001667	AT3G62830	g05307
OG0001668	AT4G26570	g04608
OG0001668	AT5G55990	g09225
OG0001669	AT5G59410	g11019
OG0001669	AT2G29020	g07013
OG0001670	AT5G07940	g23852
OG0001670	AT5G07980	g23848
OG0001671	AT2G14860	g14191
OG0001671	AT4G33905	g00554
OG0001672	AT3G23805	g24018
OG0001672	AT4G13950	g21361
OG0001673	AT2G42380	g17310
OG0001673	AT3G58120	g16580
OG0001674	AT3G16980	g16227
OG0001674	AT4G16265	g17219, g23111
OG0001675	AT1G51400	g21915
OG0001675	AT3G21055	g11199
OG0001676	AT3G50120	g22237
OG0001677	AT1G61150	g19883
OG0001677	AT1G11110	g04994
OG0001678	AT5G41180	g22431
OG0001678	AT1G63430	g22917
OG0001679	AT2G42500	g17331
OG0001679	AT3G58500	g16538
OG0001680	AT4G04260	g21399
OG0001680	AT4G22140	g14476
OG0001681	AT5G19360	g13132
OG0001681	AT5G12180	g10688
OG0001682	AT1G49500	g15233
OG0001682	AT3G19030	g22475
OG0001683	AT5G55090	g09319
OG0001683	AT4G26890	g04576
OG0001684	AT5G13440	g19354
OG0001684	AT5G13430	g19355
OG0001685	AT3G09620	g06094, g06098
OG0001685	AT1G20920	g13471
OG0001686	AT4G10500	g25329
OG0001686	AT4G10490	g25333
OG0001687	AT3G07470	g11820
OG0001688	AT1G02820	g01894
OG0001688	AT4G02380	g09110
OG0001689	AT3G60750	g05546
OG0001690	AT4G11990	g26551
OG0001690	AT4G22860	g14384
OG0001691	AT3G21351	g11238
OG0001691	AT3G21352	g11239
OG0001692	AT4G20340	g05184
OG0001692	AT1G03280	g01955
OG0001693	AT1G74080	g00946
OG0001693	AT1G18570	g13996
OG0001694	AT3G57140	g21132
OG0001694	AT5G04040	g15784
OG0001695	AT5G66480	g07222
OG0001695	AT3G50910	g14941
OG0001696	AT4G18425	g15319
OG0001696	AT5G46090	g07663
OG0001697	AT1G17455	g25944
OG0001697	AT1G72630	g04020
OG0001698	AT2G42230	g17290
OG0001698	AT3G57890	g16601
OG0001699	AT3G12500	g32480
OG0001700	AT3G01020	g02573
OG0001700	AT4G04080	g31440
OG0001700	AT4G22220	g14459
OG0001701	AT3G61830	g05416
OG0001701	AT2G46530	g09672
OG0001702	AT4G13520	g01890, g27225
OG0001702	AT3G24280	g20023
OG0001703	AT5G65430	g07423
OG0001703	AT5G10450	g10511
OG0001704	AT5G42880	g22148
OG0001704	AT1G45545	g18965
OG0001705	AT5G52470	g08262
OG0001705	AT4G25630	g10260
OG0001706	AT3G49780	g22278
OG0001706	AT5G65870	g07362
OG0001707	AT3G51330	g14895
OG0001707	AT3G51350	g14891
OG0001707	AT3G51340	g14894
OG0001708	AT1G17950	g25898
OG0001708	AT1G73410	g04092
OG0001709	AT1G28395	g12996
OG0001709	AT2G33847	g03291
OG0001710	AT3G15890	g06634
OG0001710	AT1G52540	g15134
OG0001711	AT2G41630	g24454
OG0001711	AT3G10330	g06018
OG0001712	AT1G10570	g05047
OG0001712	AT1G60220	g28812
OG0001713	AT3G27430	g08557, g20573
OG0001713	AT5G40580	g20523
OG0001714	AT3G02880	g02475
OG0001714	AT5G16590	g20821
OG0001715	AT1G27440	g26729
OG0001715	AT5G61840	g12177
OG0001716	AT2G24420	g08829
OG0001717	AT5G49230	g25104
OG0001717	AT3G06760	g06486
OG0001718	AT1G76700	g01227, g01224
OG0001718	AT1G21080	g13458
OG0001719	AT1G16490	g09946
OG0001719	AT1G79180	g01481
OG0001720	AT2G34030	g03303
OG0001720	AT1G29020	g13043
OG0001720	AT1G29025	g13044
OG0001721	AT5G41730	g28544
OG0001721	AT1G64300	g29764
OG0001722	AT1G51560	g21935
OG0001722	AT3G21140	g11209
OG0001723	AT4G18970	g15381
OG0001723	AT5G45670	g07601
OG0001724	AT1G17240	g09865
OG0001724	AT1G72300	g03986
OG0001725	AT4G26430	g04629
OG0001725	AT5G56280	g23451
OG0001726	AT1G53230	g15052
OG0001726	AT3G15030	g06743
OG0001727	AT1G63090	g18711
OG0001727	AT1G12710	g04798
OG0001728	AT1G22500	g13758, g13759
OG0001728	AT1G72200	g03975
OG0001729	AT1G44100	g17081
OG0001729	AT1G77380	g01295
OG0001730	AT2G41860	g17250
OG0001730	AT3G57530	g16640
OG0001731	AT5G41720	g28545
OG0001732	AT5G16930	g00077
OG0001733	AT3G11330	g05907
OG0001733	AT5G05850	g15508
OG0001734	AT5G25280	g20895
OG0001734	AT5G11090	g31654
OG0001735	AT2G33775	g03279
OG0001735	AT1G28270	g12980
OG0001736	AT1G22330	g13778
OG0001736	AT1G78260	g01388
OG0001737	AT3G50920	g14940
OG0001737	AT5G66450	g07218
OG0001738	AT1G48440	g17425
OG0001738	AT3G17780	g16125
OG0001739	AT1G07480	g02408
OG0001739	AT1G07470	g02405
OG0001740	AT2G17530	g22184
OG0001740	AT4G35500	g00366
OG0001741	AT5G07680	g23872
OG0001741	AT5G61430	g10805
OG0001742	AT3G02560	g02510
OG0001743	AT3G13110	g05705
OG0001744	AT1G21390	g13428
OG0001744	AT1G76980	g01253
OG0001745	AT1G50630	g25613
OG0001745	AT3G20300	g11103
OG0001746	AT2G32340	g03113
OG0001746	AT1G05270	g02161
OG0001747	AT3G15760	g06648
OG0001747	AT1G52565	g15130
OG0001748	AT1G62975	g18735
OG0001749	AT3G03160	g31033
OG0001749	AT5G17190	g00052
OG0001750	AT1G12320	g04845
OG0001750	AT1G62840	g18760
OG0001751	AT5G01280	g28618
OG0001751	AT3G09000	g11696
OG0001752	AT2G24320	g08814
OG0001752	AT4G31020	g00888
OG0001753	AT5G19420	g13126
OG0001753	AT5G12350	g10708
OG0001754	AT1G22480	g13761
OG0001754	AT1G72230	g03979
OG0001755	AT4G23370	g14316
OG0001755	AT4G23390	g14314
OG0001756	AT5G48630	g15961
OG0001757	AT3G47690	g12848
OG0001757	AT5G62500	g12240
OG0001758	AT5G61780	g30991
OG0001758	AT5G07350	g15675
OG0001759	AT5G61590	g10786
OG0001759	AT5G07580	g23881
OG0001760	AT3G22630	g22741
OG0001760	AT4G14800	g20120
OG0001761	AT4G12770, AT4G12780	g28912, g28907
OG0001762	AT3G28930	g08627
OG0001762	AT3G28940	g08621
OG0001763	AT2G23590, AT2G23600	g08710
OG0001763	AT2G23620	g32263
OG0001764	AT3G53310	g20386
OG0001765	AT1G04240	g02054
OG0001765	AT5G43700	g17564
OG0001766	AT2G03760	g23565
OG0001767	AT5G08730	g19084
OG0001768	AT4G37940	g02917
OG0001773	AT5G51870	g28486, g08340
OG0001774	AT2G39300	g12486
OG0001774	AT3G55060	g11533
OG0001775	AT5G51480	g08393
OG0001775	AT4G25240	g10295
OG0001776	AT5G14610	g19233
OG0001776	AT3G01540	g02637
OG0001777	AT5G60520	g10900
OG0001777	AT5G60530	g10899
OG0001778	AT4G38220	g31913
OG0001779	AT3G09810	g06079
OG0001779	AT5G03290	g19371
OG0001780	AT3G09940	g06060
OG0001780	AT5G03630	g15831
OG0001781	AT4G32880	g00678
OG0001781	AT1G52150	g15181
OG0001782	AT1G55560	g27968
OG0001782	AT3G13400	g05671
OG0001783	AT4G25660	g31820, g10256
OG0001783	AT4G25680	g10254
OG0001784	AT4G20920	g05217
OG0001784	AT4G20910	g31733, g05216
OG0001785	AT1G77180	g01272
OG0001786	AT5G01410	g28633
OG0001786	AT2G38230, AT2G38210	g18364
OG0001787	AT3G47130	g12768
OG0001787	AT3G47150	g12795
OG0001788	AT5G19250	g13145
OG0001788	AT3G06035	g06396
OG0001789	AT5G04340	g15749
OG0001789	AT1G27730	g12922
OG0001790	AT3G02780	g02488
OG0001790	AT5G16440	g00132
OG0001791	AT5G61880	g27607
OG0001791	AT3G59280	g22872
OG0001792	AT5G05580	g26010
OG0001792	AT3G11170	g05925
OG0001793	AT1G72130	g03966, g03965
OG0001794	AT4G35360	g00379
OG0001794	AT2G17340	g22203
OG0001794	AT2G17320	g31897
OG0001795	AT2G20810	g25802
OG0001795	AT1G18580	g13993
OG0001796	AT4G31740	g00808
OG0001796	AT2G17980	g24986
OG0001797	AT2G23290	g21018, g14427
OG0001797	AT4G37260	g02990
OG0001798	AT5G49680	g27059
OG0001798	AT1G58250	g24723
OG0001800	AT1G12020	g04877
OG0001800	AT1G62422	g17828
OG0001801	AT5G20790	g12040
OG0001802	AT1G50370	g30208
OG0001802	AT3G19980	g28973
OG0001803	AT1G16890	g09903
OG0001804	AT3G04860	g06244
OG0001804	AT5G28150	g25716
OG0001805	AT5G10740	g10539
OG0001805	AT4G31750	g00807
OG0001806	AT1G09930	g05125
OG0001806	AT5G64410	g07550
OG0001807	AT1G59860	g26650
OG0001807	AT1G07400	g02398
OG0001807	AT2G29500	g06956
OG0001808	AT1G24190	g13691, g13687, g13578
OG0001808	AT1G70060	g03744
OG0001809	AT1G70810	g03823
OG0001809	AT1G70800	g03822
OG0001809	AT1G23140	g13684
OG0001810	AT1G62420	g17830, g17829
OG0001810	AT1G12030	g04876
OG0001811	AT5G13850	g19312
OG0001811	AT3G12390	g05793
OG0001812	AT3G27380	g20562
OG0001812	AT5G40650	g26894
OG0001813	AT5G57625	g16852
OG0001813	AT4G25790	g10241
OG0001814	AT1G67920, AT1G24600	g14814
OG0001815	AT2G36724	g03580
OG0001815	AT2G26865	g31132
OG0001816	AT2G02180	g14618
OG0001816	AT1G14530	g10144
OG0001817	AT1G29160	g13060
OG0001817	AT2G34140	g03309
OG0001818	AT2G17870	g24998
OG0001818	AT4G36020	g00300
OG0001819	AT3G49370	g16801
OG0001819	AT5G24430	g27587
OG0001820	AT4G24010	g10425
OG0001820	AT4G23990	g10429
OG0001821	AT4G30920	g00903
OG0001821	AT2G24200	g08791
OG0001822	AT4G29730	g04261
OG0001822	AT2G19520	g20943
OG0001823	AT2G16500	g26534
OG0001823	AT4G34710	g00457
OG0001824	AT1G76090	g01160
OG0001824	AT1G20330	g13547
OG0001825	AT1G80780	g01564
OG0001825	AT2G32070	g07976
OG0001826	AT3G13030	g05717
OG0001826	AT3G13020	g05718
OG0001826	AT3G13010	g05719
OG0001827	AT4G08520	g20335
OG0001827	AT3G09800	g06080
OG0001828	AT1G21590	g13402
OG0001828	AT1G77280	g01284
OG0001829	AT3G47380	g12805
OG0001829	AT5G62350	g12226
OG0001830	AT1G16760	g09917
OG0001830	AT1G78940	g01456
OG0001831	AT4G14290	g23162
OG0001831	AT3G23540	g27165
OG0001832	AT1G76020	g01152
OG0001832	AT1G20225	g13556
OG0001833	AT5G44620	g23646
OG0001833	AT4G12330	g27674
OG0001834	AT1G05320	g02165, g32244
OG0001834	AT2G32240	g07993
OG0001835	AT2G41490	g24467
OG0001835	AT3G57220	g21123
OG0001836	AT4G21280	g29732
OG0001836	AT4G05180	g08922
OG0001837	AT4G04210	g21397
OG0001837	AT4G22150	g32369
OG0001838	AT5G56640	g24080
OG0001838	AT4G26260	g10190
OG0001839	AT5G56140	g23469
OG0001839	AT4G26480	g04623
OG0001840	AT4G31730	g32382
OG0001840	AT2G24762	g22331
OG0001841	AT1G48450	g17424
OG0001841	AT3G17800	g16123
OG0001842	AT2G15830	g14302, g14301
OG0001842	AT4G33960	g00546
OG0001843	AT2G44670	g28053
OG0001844	AT4G33790	g00564
OG0001845	AT5G12980	g10735
OG0001845	AT3G20800	g11167
OG0001846	AT2G32430	g03123
OG0001846	AT1G05170	g02151
OG0001847	AT2G44770	g28043
OG0001847	AT3G60260	g05600
OG0001848	AT1G15730	g10008
OG0001848	AT1G80480	g01604
OG0001849	AT4G23800	g10448
OG0001849	AT4G11080	g16039
OG0001850	AT5G65120	g07455
OG0001850	AT5G10110	g19187, g19193
OG0001851	AT4G30430	g04183
OG0001851	AT2G23810	g08737
OG0001852	AT1G80440	g01611
OG0001852	AT1G15670	g10014
OG0001853	AT5G10050	g19181
OG0001853	AT5G65205	g07446
OG0001854	AT2G30440	g24212
OG0001854	AT1G06870	g02327
OG0001855	AT1G31340	g27559
OG0001855	AT1G11980, AT1G11970	g04881
OG0001855	AT2G35635	g03461
OG0001856	AT1G04170	g02047
OG0001856	AT4G18330	g22588
OG0001856	AT2G18720	g22038
OG0001857	AT1G51660	g21950
OG0001857	AT3G21220	g11221
OG0001858	AT1G19120	g13937
OG0001858	AT3G14080	g06842
OG0001859	AT3G20190	g11089
OG0001859	AT1G50610	g25615
OG0001860	AT1G24256	g30981
OG0001861	AT2G21480	g23956
OG0001861	AT4G39110	g02789
OG0001862	AT4G04630	g21426
OG0001862	AT4G21970	g21808
OG0001863	AT3G10710	g05975
OG0001864	AT3G58620	g16526
OG0001864	AT2G42580	g17339
OG0001865	AT3G61900	g05408
OG0001865	AT2G46690	g09655
OG0001866	AT1G06120, AT1G06090	g02253
OG0001866	AT1G06100	g02254
OG0001867	AT1G06750	g02317
OG0001867	AT2G30630	g29998
OG0001868	AT5G19000	g13178
OG0001868	AT3G06190	g06416
OG0001869	AT5G63470	g12353
OG0001869	AT3G48590	g16711
OG0001870	AT4G22030	g31517, g31516, g14488
OG0001870	AT4G04480	g21409
OG0001871	AT2G02955, AT1G42615	g13812
OG0001872	AT2G21640	g23973
OG0001872	AT3G05570	g06330
OG0001872	AT4G39235	g02803
OG0001873	AT1G10530	g05053
OG0001873	AT1G60010	g26674
OG0001874	AT5G39500	g24683
OG0001874	AT1G13980	g04663
OG0001875	AT4G35700	g00342
OG0001875	AT4G35610	g00353
OG0001876	AT5G41100	g22415
OG0001876	AT3G26910	g20791
OG0001877	AT3G61760	g05423
OG0001877	AT5G42080	g30257
OG0001878	AT5G67020	g11254, g07283
OG0001878	AT3G50340	g15008
OG0001879	AT2G41560	g24460
OG0001879	AT3G57330	g16661
OG0001880	AT5G25540	g17963, g14085
OG0001880	AT5G11440	g10609
OG0001882	AT2G15770	g14292
OG0001882	AT2G15340	g14237
OG0001882	AT2G15780	g14295
OG0001883	AT1G16240	g09972, g15461
OG0001883	AT1G79590	g01527
OG0001884	AT1G72960	g04048
OG0001884	AT3G13870	g06872
OG0001885	AT1G50040	g15292
OG0001885	AT3G19680	g22550
OG0001886	AT3G15480	g06678
OG0001887	AT1G23350	g13657
OG0001887	AT1G70540	g03794
OG0001888	AT5G15380	g00233
OG0001888	AT5G14620	g19232
OG0001889	AT3G45610	g28008
OG0001889	AT5G60200	g10923
OG0001890	AT3G53040	g20416
OG0001890	AT2G36640	g03569, g03567
OG0001891	AT5G15700	g00205
OG0001891	AT1G68990	g14682
OG0001892	AT3G19380	g22508
OG0001892	AT1G49780	g15268
OG0001893	AT5G06460	g15576
OG0001893	AT2G30110	g24249
OG0001894	AT5G03470	g15855
OG0001894	AT3G09880	g06071
OG0001895	AT4G25940	g10225
OG0001895	AT5G57200	g16805
OG0001896	AT1G18900	g13952
OG0001896	AT1G74750	g01013
OG0001897	AT2G34300	g03329
OG0001897	AT1G29470	g13104
OG0001898	AT1G03680	g01994
OG0001898	AT4G03520	g08988
OG0001899	AT1G78190	g01380
OG0001899	AT1G22270	g13783, g13784
OG0001900	AT3G60120	g05619
OG0001901	AT5G19430	g13125
OG0001901	AT5G12310	g10702
OG0001902	AT1G16860	g09906
OG0001902	AT1G78880	g01448
OG0001903	AT5G48580	g15953
OG0001903	AT3G25220	g23352
OG0001904	AT5G47100	g07794
OG0001905	AT1G16320	g09964
OG0001905	AT1G79510	g01518
OG0001906	AT4G18670	g15350
OG0001906	AT3G24480	g32173
OG0001906	AT4G13340	g19987
OG0001907	AT1G19350	g13914
OG0001907	AT1G75080	g01046
OG0001908	AT4G39640	g02840
OG0001908	AT4G39650	g02841
OG0001909	AT3G12740	g05756
OG0001909	AT1G54320	g24622
