Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0002696	AT4G22590	Carub.0007s1872.1.p
OG0002697	AT2G41905	Carub.0004s2422.1.p
OG0002697	AT3G57690	Carub.0005s2453.1.p
OG0002698	AT3G11260	Carub.0003s1057.1.p
OG0002698	AT5G05770	Carub.0006s0467.1.p
OG0002699	AT5G13920	Carub.0006s1211.1.p
OG0002699	AT1G54930	Carub.0002s0844.1.p
OG0002700	AT1G62620, AT1G63370, AT1G62600, AT1G63390	Carub.0002s0240.1.p
OG0002701	AT2G41810	Carub.0004s2408.1.p
OG0002701	AT2G41800	Carub.0004s2407.1.p
OG0002702	AT4G02700	Carub.0006s3442.1.p
OG0002702	AT3G51895	Carub.0005s1825.1.p
OG0002703	AT5G46680	Carub.0008s0124.1.p
OG0002704	AT4G29710, AT4G29700	Carub.0007s1081.1.p
OG0002704	AT4G29690	Carub.0007s1082.1.p
OG0002705	AT1G55520	Carub.0001s4401.1.p
OG0002705	AT3G13445	Carub.0003s1289.1.p
OG0002706	AT4G30260	Carub.0007s1035.1.p
OG0002706	AT2G18840	Carub.0003s3307.1.p
OG0002707	AT3G02020	Carub.0003s0008.1.p
OG0002707	AT5G14060	Carub.0006s1225.1.p
OG0002708	AT1G04540	Carub.0001s0375.1.p
OG0002708	AT2G33320	Carub.0004s1494.1.p
OG0002710	AT5G09930	Carub.0006s0837.1.p
OG0002710	AT5G64840	Carub.0008s2567.1.p
OG0002711	AT5G18190	Carub.0006s1647.1.p
OG0002711	AT3G03940	Carub.0003s0319.1.p
OG0002712	AT4G14450	Carub.0007s2777.1.p
OG0002712	AT3G23170	Carub.0003s2339.1.p
OG0002713	AT5G53160	Carub.0008s1336.1.p
OG0002714	AT5G44360	Carub.0008s0411.1.p
OG0002714	AT4G20860	Carub.0007s2057.1.p, Carub.0007s2058.1.p
OG0002715	AT4G34450	Carub.0007s0585.1.p
OG0002716	AT5G35600	Carub.0005s1438.1.p
OG0002716	AT5G63110	Carub.0008s2386.1.p
OG0002717	AT2G32010	Carub.0004s1335.1.p
OG0002717	AT1G05470	Carub.0001s0480.1.p
OG0002718	AT3G21940	Carub.0003s2205.1.p
OG0002718	AT2G31620	Carub.0004s1292.1.p
OG0002718	AT3G21960	Carub.0003s2207.1.p
OG0002719	AT1G11170	Carub.0001s1075.1.p
OG0002719	AT1G61240	Carub.0002s0392.1.p
OG0002720	AT5G49710	Carub.0008s0959.1.p
OG0002720	AT4G24590	Carub.0007s1648.1.p
OG0002721	AT5G41310	Carub.0007s3419.1.p
OG0002721	AT1G63640	Carub.0002s0122.1.p
OG0002722	AT1G17940	Carub.0001s1764.1.p
OG0002722	AT1G73390	Carub.0002s2013.1.p
OG0002723	AT1G51710	Carub.0001s4058.1.p, Carub.0003s2127.1.p
OG0002723	AT3G21280	Carub.0003s2129.1.p
OG0002724	AT1G47490, AT1G47500	Carub.0001s3626.1.p
OG0002725	AT1G61250	Carub.0002s0391.1.p
OG0002725	AT1G11180	Carub.0001s1076.1.p
OG0002726	AT4G35100	Carub.0007s0521.1.p
OG0002726	AT2G16850	Carub.0003s3065.1.p
OG0002727	AT5G22290	Carub.0006s2003.1.p
OG0002727	AT3G44290	Carub.0005s1001.1.p
OG0002728	AT4G26580	Carub.0007s1430.1.p
OG0002728	AT5G55970	Carub.0008s1631.1.p
OG0002729	AT2G29960	Carub.0004s1104.1.p
OG0002729	AT5G58710	Carub.0008s1933.1.p
OG0002730	AT4G21745	Carub.0007s1966.1.p
OG0002730	AT4G04900	Carub.0006s3282.1.p
OG0002731	AT5G46040	Carub.0008s0189.1.p
OG0002731	AT5G46050	Carub.0008s0188.1.p
OG0002732	AT2G38630	Carub.0004s2061.1.p
OG0002732	AT3G54190	Carub.0005s2078.1.p
OG0002733	AT4G19500	Carub.0007s2171.1.p
OG0002734	AT1G64610	Carub.0002s0013.1.p
OG0002734	AT5G42010	Carub.0007s3336.1.p
OG0002735	AT1G49730	Carub.0001s3894.1.p
OG0002735	AT3G19300	Carub.0003s1913.1.p
OG0002736	AT3G01320	Carub.0003s0081.1.p
OG0002736	AT5G15020	Carub.0006s1318.1.p
OG0002737	AT5G46640	Carub.0008s0127.1.p
OG0002737	AT4G17950	Carub.0007s2339.1.p
OG0002738	AT1G78430	Carub.0002s2533.1.p
OG0002738	AT1G17140	Carub.0001s1687.1.p
OG0002739	AT2G16380	Carub.0003s3014.1.p
OG0002739	AT4G34580	Carub.0007s0571.1.p
OG0002740	AT1G75750	Carub.0002s2259.1.p
OG0002740	AT2G18420	Carub.0003s3257.1.p
OG0002741	AT5G20640	Carub.0006s1898.1.p
OG0002741	AT2G05910	Carub.0003s2706.1.p
OG0002742	AT4G10320	Carub.0006s2892.1.p
OG0002743	AT1G73630	Carub.0002s2037.1.p
OG0002743	AT1G18210	Carub.0001s1785.1.p
OG0002744	AT1G71360	Carub.0002s1822.1.p
OG0002744	AT1G22882	Carub.0001s2239.1.p
OG0002745	AT1G60630	Carub.0002s0470.1.p
OG0002745	AT1G10850	Carub.0001s1039.1.p
OG0002746	AT5G04870	Carub.0006s0378.1.p
OG0002746	AT3G10660	Carub.0003s0989.1.p
OG0002747	AT2G17190	Carub.0003s3113.1.p
OG0002748	AT5G11190	Carub.0006s0965.1.p, Carub.0006s0967.1.p
OG0002748	AT5G25390	Carub.0006s2320.1.p
OG0002749	AT1G26360	Carub.0001s2465.1.p
OG0002749	AT1G69240	Carub.0002s1583.1.p
OG0002750	AT3G06700, AT3G06680	Carub.0003s0623.1.p, Carub.0003s0624.1.p
OG0002751	AT3G23790	Carub.0003s2409.1.p
OG0002751	AT4G14070	Carub.0007s2836.1.p
OG0002752	AT5G16070	Carub.0055s0007.1.p, Carub.0006s1426.1.p
OG0002752	AT3G02530	Carub.0003s0164.1.p
OG0002753	AT5G63880	Carub.0008s2465.1.p
OG0002753	AT5G09260	Carub.0006s0781.1.p
OG0002754	AT4G10390	Carub.0006s2904.1.p
OG0002754	AT1G33260	Carub.0001s3145.1.p
OG0002755	AT3G45630	Carub.0005s1148.1.p
OG0002755	AT5G60170	Carub.0008s2090.1.p
OG0002756	AT1G70500	Carub.0002s1718.1.p
OG0002756	AT1G23460	Carub.0001s2303.1.p
OG0002757	AT3G16857	Carub.0003s1657.1.p
OG0002758	AT2G31945	Carub.0004s1325.1.p
OG0002758	AT1G05575	Carub.0001s0489.1.p
OG0002759	AT5G26250	Carub.0006s2407.1.p
OG0002760	AT3G52370	Carub.0005s1872.1.p
OG0002760	AT2G35860	Carub.0004s1762.1.p
OG0002761	AT1G02380	Carub.0001s0143.1.p
OG0002761	AT4G01960	Carub.0006s3527.1.p
OG0002762	AT5G17165	Carub.0006s1535.1.p
OG0002762	AT3G03150	Carub.0003s0230.1.p
OG0002763	AT2G35160	Carub.0004s1685.1.p
OG0002763	AT2G22740	Carub.0004s0187.1.p
OG0002764	AT4G36090	Carub.0007s0414.1.p
OG0002764	AT2G17970	Carub.0003s3209.1.p
OG0002765	AT1G48770	Carub.0001s3792.1.p
OG0002765	AT3G18295	Carub.0003s1808.1.p
OG0002766	AT2G22910	Carub.0004s0206.1.p
OG0002766	AT4G37670	Carub.0007s0260.1.p
OG0002767	AT4G11050	Carub.0006s2982.1.p
OG0002767	AT1G64390	Carub.0002s0038.1.p
OG0002768	AT1G04710	Carub.0001s0397.1.p
OG0002768	AT2G33150	Carub.0004s1458.1.p
OG0002769	AT2G43090	Carub.0004s2557.1.p
OG0002769	AT3G58990	Carub.0005s2573.1.p, Carub.0002s0595.1.p
OG0002770	AT3G55515	Carub.0005s2224.1.p
OG0002770	AT2G39705	Carub.0004s2175.1.p
OG0002771	AT4G35655	Carub.0007s0464.1.p
OG0002771	AT2G17660	Carub.0003s3176.1.p
OG0002772	AT1G57720	Carub.0002s0688.1.p
OG0002772	AT1G09640	Carub.0001s0899.1.p
OG0002773	AT4G37290	Carub.0007s0300.1.p
OG0002773	AT2G23270	Carub.0004s0248.1.p
OG0002774	AT5G28646	Carub.0006s2592.1.p
OG0002774	AT3G04630	Carub.0003s0379.1.p
OG0002775	AT4G24490	Carub.0007s1658.1.p
OG0002776	AT2G46280, AT5G57650, AT2G46290	Carub.0004s2899.1.p
OG0002777	AT2G37160	Carub.0004s1905.1.p
OG0002777	AT3G53390	Carub.0005s1994.1.p
OG0002778	AT3G03110	Carub.0003s0226.1.p
OG0002778	AT5G17020	Carub.0006s1522.1.p
OG0002779	AT2G16570	Carub.0003s3032.1.p
OG0002779	AT4G34740	Carub.0007s0555.1.p
OG0002780	AT5G59590, AT5G59580	Carub.0008s2025.1.p
OG0002781	AT5G64667	Carub.0008s2546.1.p
OG0002781	AT5G09805	Carub.0006s0822.1.p
OG0002782	AT1G61210	Carub.0002s0395.1.p
OG0002782	AT1G11160	Carub.0001s1074.1.p
OG0002783	AT3G46430, AT5G59613	Carub.0005s1223.1.p, Carub.0008s2029.1.p
OG0002784	AT3G25110	Carub.0003s2544.1.p
OG0002784	AT4G13050	Carub.0007s2970.1.p
OG0002785	AT1G78990	Carub.0002s2585.1.p
OG0002786	AT2G05230, AT2G05250	Carub.0003s2671.1.p
OG0002786	AT5G35753	Carub.0007s3153.1.p
OG0002787	AT5G26150	Carub.0006s2393.1.p
OG0002787	AT5G12000	Carub.0006s1054.1.p
OG0002788	AT5G06390	Carub.0006s0528.1.p
OG0002788	AT3G11700	Carub.0003s1104.1.p
OG0002789	AT4G34400	Carub.0007s0593.1.p
OG0002790	AT5G38650	Carub.0007s3721.1.p
OG0002790	AT1G67250	Carub.0002s1352.1.p
OG0002791	AT3G06310	Carub.0003s0574.1.p
OG0002791	AT5G18800	Carub.0006s1710.1.p
OG0002792	AT2G33220	Carub.0004s1468.1.p
OG0002792	AT1G04630	Carub.0001s0386.1.p
OG0002793	AT2G23510	Carub.0004s0271.1.p, Carub.0004s0272.1.p, Carub.0004s0273.1.p
OG0002794	AT3G62610	Carub.0005s2927.1.p
OG0002794	AT2G47460	Carub.0004s3018.1.p
OG0002795	AT2G45070	Carub.0004s2766.1.p
OG0002796	AT4G35570	Carub.0007s0475.1.p
OG0002796	AT2G17560	Carub.0003s3165.1.p
OG0002797	AT3G52600	Carub.0005s1902.1.p
OG0002797	AT2G36190	Carub.0004s1795.1.p
OG0002799	AT5G24870	Carub.0006s2272.1.p
OG0002799	AT5G10650	Carub.0006s0913.1.p
OG0002800	AT4G05330	Carub.0006s3324.1.p
OG0002800	AT4G21160	Carub.0007s2027.1.p
OG0002801	AT1G08880	Carub.0001s0822.1.p
OG0002801	AT1G54690	Carub.0002s0891.1.p
OG0002802	AT5G43070	Carub.0008s0565.1.p
OG0002802	AT1G47200	Carub.0001s3596.1.p
OG0002803	AT2G33530	Carub.0004s1516.1.p
OG0002803	AT1G28110	Carub.0001s2654.1.p
OG0002804	AT2G37360	Carub.0004s1926.1.p
OG0002804	AT3G53510	Carub.0005s2009.1.p
OG0002805	AT2G23950	Carub.0004s0312.1.p
OG0002805	AT4G30520	Carub.0007s1006.1.p
OG0002806	AT1G61255	Carub.0002s0390.1.p
OG0002806	AT4G21620	Carub.0007s1976.1.p
OG0002807	AT1G16700	Carub.0001s1643.1.p
OG0002807	AT1G79010	Carub.0002s2588.1.p
OG0002808	AT3G54830	Carub.0005s2143.1.p
OG0002808	AT2G39130	Carub.0004s2118.1.p
OG0002809	AT1G20065	Carub.0005s0380.1.p
OG0002810	AT5G18490	Carub.0006s1677.1.p
OG0002810	AT3G04350	Carub.0003s0356.1.p
OG0002811	AT4G11350	Carub.0006s3025.1.p
OG0002811	AT4G23490	Carub.0007s1767.1.p
OG0002812	AT4G17350	Carub.0007s2406.1.p
OG0002813	AT4G35460	Carub.0007s0487.1.p
OG0002813	AT2G17420	Carub.0003s3146.1.p
OG0002814	AT1G18200	Carub.0001s1784.1.p
OG0002814	AT1G73640	Carub.0002s2038.1.p
OG0002815	AT1G21770	Carub.0001s2123.1.p
OG0002815	AT1G77540	Carub.0002s2444.1.p
OG0002816	AT4G36710	Carub.0007s0361.1.p
OG0002817	AT5G37810	Carub.0007s3299.1.p
OG0002817	AT5G37820	Carub.0007s3300.1.p
OG0002818	AT5G61900	Carub.0008s2258.1.p
OG0002818	AT5G07300	Carub.0006s0626.1.p
OG0002819	AT3G48940	Carub.0005s1512.1.p
OG0002819	AT5G23750	Carub.0006s2150.1.p
OG0002820	AT3G27420	Carub.0005s0577.1.p
OG0002820	AT5G40600	Carub.0007s3489.1.p
OG0002821	AT4G18220	Carub.0007s2311.1.p, Carub.0004s0791.1.p
OG0002821	AT4G18210	Carub.0007s2312.1.p
OG0002822	AT3G29780	Carub.0005s0834.1.p
OG0002823	AT1G30500	Carub.0001s2872.1.p
OG0002823	AT2G34720	Carub.0004s1641.1.p
OG0002824	AT4G25560	Carub.0007s1542.1.p
OG0002824	AT5G52260	Carub.0008s1235.1.p
OG0002825	AT3G21175	Carub.0003s2113.1.p
OG0002825	AT1G51600	Carub.0001s4045.1.p
OG0002827	AT2G47370, AT5G28660	Carub.0004s3009.1.p
OG0002827	AT2G16760	Carub.0003s3057.1.p
OG0002828	AT4G26640	Carub.0007s1423.1.p
OG0002829	AT1G78510	Carub.0002s2536.1.p
OG0002829	AT1G17050	Carub.0001s1677.1.p
OG0002830	AT1G79470	Carub.0002s2633.1.p
OG0002830	AT1G16350	Carub.0001s1609.1.p
OG0002831	AT4G13580	Carub.0007s2896.1.p
OG0002832	AT2G35640	Carub.0004s1736.1.p
OG0002832	AT1G31310	Carub.0001s2974.1.p
OG0002833	AT5G38690	Carub.0007s3716.1.p
OG0002834	AT5G44500	Carub.0008s0400.1.p
OG0002834	AT4G20440	Carub.0007s2072.1.p
OG0002835	AT5G45510	Carub.0008s0251.1.p
OG0002837	AT1G76550	Carub.0002s2346.1.p
OG0002837	AT1G20950	Carub.0001s2042.1.p
OG0002838	AT1G11770	Carub.0001s1144.1.p
OG0002838	AT1G01980	Carub.0001s0026.1.p
OG0002839	AT3G59800	Carub.0005s2652.1.p
OG0002840	AT2G42005	Carub.0004s2434.1.p
OG0002840	AT4G38250	Carub.0007s0019.1.p
OG0002841	AT1G67490	Carub.0002s1382.1.p
OG0002841	AT1G24320	Carub.0001s2575.1.p
OG0002842	AT4G22900	Carub.0007s1838.1.p
OG0002842	AT4G11950	Carub.0006s3105.1.p
OG0002843	AT3G20590, AT3G20600	Carub.0003s2058.1.p, Carub.0003s2057.1.p
OG0002844	AT5G12020	Carub.0002s1248.1.p
OG0002845	AT1G71020	Carub.0002s1783.1.p
OG0002845	AT1G23030	Carub.0001s2253.1.p
OG0002846	AT4G07410	Carub.0006s2652.1.p
OG0002846	AT1G27470	Carub.0001s2603.1.p
OG0002847	AT1G10150	Carub.0001s0956.1.p
OG0002847	AT1G59510	Carub.0002s0592.1.p
OG0002848	AT4G19660	Carub.0007s2149.1.p
OG0002848	AT5G45110	Carub.0008s0310.1.p
OG0002849	AT1G14920	Carub.0001s1470.1.p
OG0002849	AT2G01570	Carub.0005s0051.1.p
OG0002850	AT1G14480	Carub.0001s1420.1.p
OG0002850	AT1G14500	Carub.0001s1422.1.p
OG0002852	AT3G26650	Carub.0005s0466.1.p
OG0002852	AT1G12900	Carub.0001s1267.1.p
OG0002853	AT3G25290	Carub.0003s2568.1.p
OG0002853	AT4G12980	Carub.0007s2978.1.p
OG0002854	AT2G13640, AT2G27780, AT5G27310	Carub.0004s1401.1.p
OG0002855	AT2G01150	Carub.0005s0013.1.p
OG0002855	AT1G15100	Carub.0001s1486.1.p
OG0002856	AT4G10730	Carub.0006s2950.1.p
OG0002856	AT4G24100	Carub.0007s1700.1.p
OG0002857	AT2G48110	Carub.0004s3082.1.p
OG0002857	AT3G23590	Carub.0003s2380.1.p
OG0002858	AT5G10760	Carub.0006s0924.1.p, Carub.0004s0381.1.p, Carub.0006s0925.1.p
OG0002858	AT5G10770	Carub.0006s0927.1.p
OG0002859	AT5G07490	Carub.0006s0648.1.p
OG0002859	AT5G61630	Carub.0008s2233.1.p
OG0002860	AT4G39917	Carub.0004s0325.1.p, Carub.0007s0186.1.p
OG0002861	AT4G11880	Carub.0006s3096.1.p
OG0002861	AT4G22950	Carub.0007s1832.1.p
OG0002867	AT2G28670	Carub.0004s0967.1.p
OG0002868	AT4G19950	Carub.0007s2120.1.p
OG0002868	AT5G44860	Carub.0008s0339.1.p
OG0002869	AT4G31860	Carub.0007s0869.1.p
OG0002869	AT2G25070	Carub.0004s0465.1.p
OG0002870	AT3G42830	Carub.0005s0888.1.p
OG0002870	AT5G20570	Carub.0006s1889.1.p
OG0002871	AT4G21560	Carub.0007s1985.1.p
OG0002871	AT4G05000	Carub.0006s3297.1.p
OG0002872	AT4G16480	Carub.0007s2502.1.p
OG0002873	AT3G05940	Carub.0003s0534.1.p
OG0002873	AT5G26740	Carub.0006s2419.1.p
OG0002874	AT5G57890, AT1G25220, AT1G24909, AT1G25083, AT1G25155, AT1G24807	Carub.0001s2535.1.p
OG0002876	AT1G54440	Carub.0002s0944.1.p
OG0002876	AT5G35910	Carub.0007s3168.1.p
OG0002877	AT5G14490	Carub.0006s1267.1.p
OG0002877	AT3G01600	Carub.0003s0046.1.p
OG0002878	AT5G60220	Carub.0005s1879.1.p
OG0002878	AT3G45600	Carub.0005s1145.1.p
OG0002879	AT5G39690, AT3G55210, AT3G56560	Carub.0003s2923.1.p, Carub.0006s2717.1.p
OG0002880	AT3G61415	Carub.0005s2811.1.p
OG0002881	AT5G61960	Carub.0008s2265.1.p
OG0002881	AT5G07290	Carub.0006s0625.1.p
OG0002882	AT3G01120	Carub.0003s0105.1.p
OG0002883	AT5G35945	Carub.0002s1368.1.p, Carub.0002s1372.1.p, Carub.0002s1369.1.p
OG0002883	AT1G67390	Carub.0002s1367.1.p, Carub.0002s1371.1.p
OG0002884	AT4G28430	Carub.0007s1227.1.p
OG0002884	AT2G20590	Carub.0003s3508.1.p
OG0002885	AT2G44280	Carub.0004s2687.1.p
OG0002885	AT3G60070	Carub.0005s2680.1.p
OG0002886	AT2G41440	Carub.0004s2393.1.p
OG0002886	AT2G41445	Carub.0004s2392.1.p
OG0002887	AT4G39180	Carub.0007s0106.1.p
OG0002887	AT2G21540	Carub.0004s0058.1.p
OG0002888	AT2G24765	Carub.0004s0441.1.p
OG0002889	AT3G10300	Carub.0003s0948.1.p
OG0002889	AT5G04170	Carub.0006s0312.1.p
OG0002890	AT3G17140	Carub.0003s1688.1.p
OG0002890	AT1G47960	Carub.0001s3704.1.p
OG0002891	AT2G34210	Carub.0004s1584.1.p
OG0002891	AT4G08350	Carub.0006s2691.1.p
OG0002892	AT2G42980	Carub.0004s2545.1.p
OG0002892	AT3G59080	Carub.0005s2584.1.p
OG0002893	AT1G14170	Carub.0001s1384.1.p
OG0002894	AT5G63850	Carub.0008s2462.1.p
OG0002894	AT5G09220	Carub.0006s0777.1.p
OG0002895	AT5G45560	Carub.0008s0246.1.p
OG0002895	AT4G19040	Carub.0007s2210.1.p
OG0002896	AT5G55240	Carub.0008s1559.1.p
OG0002896	AT4G26740	Carub.0007s1410.1.p
OG0002897	AT5G57060	Carub.0008s1757.1.p
OG0002897	AT4G26060	Carub.0007s1489.1.p
OG0002898	AT1G16690	Carub.0001s1642.1.p
OG0002898	AT1G79020	Carub.0002s2589.1.p
OG0002899	AT3G20620	Carub.0003s2059.1.p
OG0002900	AT3G58660	Carub.0005s2545.1.p
OG0002901	AT1G75140	Carub.0002s2195.1.p
OG0002901	AT1G19370	Carub.0001s1896.1.p
OG0002902	AT5G01180	Carub.0006s0071.1.p
OG0002902	AT3G54140	Carub.0005s2073.1.p
OG0002903	AT4G00905	Carub.0006s3596.1.p
OG0002903	AT1G01225	Carub.0001s0099.1.p, Carub.0008s1138.1.p
OG0002904	AT5G16450	Carub.0006s1464.1.p
OG0002904	AT3G02770	Carub.0003s0187.1.p
OG0002905	AT3G02630	Carub.0003s0174.1.p
OG0002905	AT5G16240	Carub.0006s1443.1.p
OG0002906	AT2G41451	Carub.0004s2375.1.p
OG0002906	AT3G57200	Carub.0005s2402.1.p
OG0002907	AT4G15248	Carub.0007s2670.1.p
OG0002907	AT3G21890	Carub.0003s2196.1.p
OG0002908	AT3G23760	Carub.0003s2407.1.p
OG0002908	AT4G14100	Carub.0007s2834.1.p
OG0002909	AT2G22900	Carub.0004s0203.1.p
OG0002910	AT1G15720	Carub.0001s1549.1.p
OG0002910	AT5G58340	Carub.0008s1888.1.p
OG0002911	AT4G11230	Carub.0006s3008.1.p
OG0002911	AT1G64060	Carub.0002s0074.1.p
OG0002912	AT4G16200	Carub.0007s2533.1.p
OG0002913	AT4G27350	Carub.0007s1352.1.p
OG0002913	AT5G54240	Carub.0008s1458.1.p
OG0002914	AT5G54190	Carub.0008s1451.1.p
OG0002914	AT4G27440	Carub.0007s1341.1.p
OG0002915	AT2G19810	Carub.0003s3409.1.p
OG0002915	AT4G29190	Carub.0007s1140.1.p
OG0002916	AT1G16010	Carub.0001s1581.1.p
OG0002917	AT2G35612	Carub.0004s1731.1.p
OG0002918	AT2G14690	Carub.0003s2871.1.p
OG0002918	AT4G33820, AT4G33810	Carub.0007s0662.1.p
OG0002919	AT5G02970	Carub.0006s0177.1.p
OG0002919	AT3G09690	Carub.0003s0878.1.p
OG0002920	AT4G33390	Carub.0007s0710.1.p
OG0002920	AT2G26570	Carub.0004s0682.1.p
OG0002921	AT1G22510	Carub.0001s2204.1.p
OG0002921	AT1G72175	Carub.0002s1898.1.p
OG0002922	AT1G22880	Carub.0001s2238.1.p
OG0002922	AT1G71380	Carub.0002s1823.1.p
OG0002923	AT3G05300	Carub.0006s2557.1.p, Carub.0003s0456.1.p
OG0002924	AT5G13490	Carub.0006s1165.1.p
OG0002924	AT3G08580	Carub.0003s0771.1.p
OG0002925	AT5G17480	Carub.0006s1571.1.p
OG0002926	AT5G39800, AT5G40080	Carub.0007s3595.1.p
OG0002927	AT2G22040	Carub.0004s0119.1.p
OG0002927	AT3G18140	Carub.0003s1786.1.p
OG0002928	AT2G18100	Carub.0003s3223.1.p
OG0002928	AT4G36210	Carub.0007s0403.1.p
OG0002929	AT4G12590	Carub.0006s3186.1.p
OG0002930	AT4G20830	Carub.0007s2061.1.p
OG0002930	AT4G20840	Carub.0007s2060.1.p
OG0002931	AT3G59100	Carub.0005s2586.1.p
OG0002931	AT1G06490	Carub.0001s0585.1.p
OG0002932	AT4G02482	Carub.0006s3465.1.p
OG0002932	AT4G02510	Carub.0006s3462.1.p
OG0002933	AT5G10210	Carub.0006s0867.1.p
OG0002933	AT5G65030	Carub.0008s2587.1.p
OG0002934	AT1G11370	Carub.0001s1100.1.p, Carub.0007s3096.1.p
OG0002935	AT5G17310	Carub.0006s1550.1.p
OG0002935	AT3G03250	Carub.0003s0240.1.p
OG0002936	AT1G22070	Carub.0001s2164.1.p
OG0002936	AT1G77920	Carub.0002s2480.1.p
OG0002937	AT5G51770	Carub.0008s1179.1.p
OG0002937	AT4G25390	Carub.0007s1562.1.p
OG0002938	AT2G37435	Carub.0004s1936.1.p, Carub.0004s1937.1.p
OG0002940	AT1G10560	Carub.0001s1000.1.p
OG0002940	AT1G60190	Carub.0002s0505.1.p
OG0002941	AT2G24530	Carub.0004s0389.1.p
OG0002941	AT4G31440	Carub.0007s0912.1.p
OG0002942	AT1G51500	Carub.0001s4035.1.p
OG0002942	AT3G21090	Carub.0003s2099.1.p
OG0002943	AT4G27910	Carub.0007s1291.1.p
OG0002943	AT5G53430	Carub.0008s1359.1.p
OG0002944	AT4G23790	Carub.0007s1733.1.p
OG0002944	AT4G11090	Carub.0006s2986.1.p
OG0002945	AT5G25110	Carub.0006s2295.1.p
OG0002945	AT5G10930	Carub.0006s0942.1.p
OG0002946	AT2G41160	Carub.0004s2347.1.p
OG0002946	AT3G56740	Carub.0005s2348.1.p
OG0002947	AT1G21980	Carub.0001s2151.1.p
OG0002947	AT1G77740	Carub.0002s2463.1.p
OG0002948	AT5G05040, AT5G05060	Carub.0006s0396.1.p
OG0002949	AT3G01310	Carub.0003s0084.1.p
OG0002949	AT5G15070	Carub.0006s1324.1.p
OG0002950	AT3G57100	Carub.0002s0368.1.p
OG0002951	AT5G62980	Carub.0008s2369.1.p
OG0002951	AT3G11750	Carub.0003s1109.1.p
OG0002952	AT4G37950	Carub.0007s0226.1.p
OG0002952	AT2G22620	Carub.0004s0178.1.p
OG0002953	AT3G22860	Carub.0003s2300.1.p
OG0002953	AT3G56150	Carub.0005s2290.1.p
OG0002954	AT4G22756	Carub.0007s1852.1.p
OG0002954	AT4G12110	Carub.0006s3129.1.p
OG0002955	AT3G62260	Carub.0005s2898.1.p
OG0002956	AT3G02900	Carub.0003s0202.1.p
OG0002956	AT5G16660	Carub.0006s1487.1.p
OG0002958	AT3G15450	Carub.0003s1517.1.p
OG0002959	AT1G76390	Carub.0002s2329.1.p
OG0002959	AT1G20780	Carub.0001s2023.1.p
OG0002960	AT5G64760	Carub.0008s2557.1.p
OG0002960	AT5G09900	Carub.0006s0834.1.p
OG0002961	AT1G36180	Carub.0001s3361.1.p
OG0002961	AT1G36160	Carub.0001s3360.1.p
OG0002962	AT1G09050, AT1G09040	Carub.0001s0837.1.p, Carub.0003s1282.1.p, Carub.0313s0001.1.p
OG0002963	AT5G53550	Carub.0008s1372.1.p
OG0002963	AT5G24380	Carub.0006s2221.1.p
OG0002964	AT1G07795	Carub.0001s0716.1.p
OG0002964	AT2G28725	Carub.0004s0974.1.p
OG0002965	AT2G22810	Carub.0004s0195.1.p
OG0002965	AT4G37770	Carub.0007s0248.1.p
OG0002966	AT5G46880	Carub.0008s0100.1.p
OG0002966	AT4G17710	Carub.0007s2367.1.p
OG0002967	AT4G29905	Carub.0007s1074.1.p
OG0002967	AT5G57123	Carub.0008s1763.1.p
OG0002968	AT2G25310	Carub.0004s0494.1.p
OG0002968	AT4G32130	Carub.0007s0843.1.p
OG0002969	AT1G58007	Carub.0002s0662.1.p
OG0002969	AT1G09812	Carub.0001s0918.1.p
OG0002970	AT3G55010	Carub.0005s2164.1.p
OG0002971	AT3G27170	Carub.0005s0540.1.p
OG0002971	AT5G40890	Carub.0007s3461.1.p
OG0002972	AT2G39900	Carub.0004s2203.1.p
OG0002972	AT3G55770	Carub.0005s2256.1.p
OG0002973	AT1G14685	Carub.0001s1445.1.p
OG0002974	AT5G63730	Carub.0008s2450.1.p
OG0002974	AT5G63750	Carub.0008s2452.1.p
OG0002974	AT5G63760	Carub.0008s2453.1.p
OG0002975	AT3G52750	Carub.0005s1923.1.p
OG0002975	AT2G36250	Carub.0004s1801.1.p
OG0002976	AT2G21140	Carub.0004s0016.1.p
OG0002976	AT4G38770	Carub.0007s0062.1.p
OG0002977	AT2G39530	Carub.0004s2161.1.p
OG0002977	AT2G39518	Carub.0004s2160.1.p
OG0002978	AT1G58330	Carub.0002s0622.1.p
OG0002978	AT1G09950	Carub.0001s0935.1.p
OG0002979	AT1G70980	Carub.0008s1715.1.p
OG0002980	AT1G66400	Carub.0002s1245.1.p
OG0002980	AT5G37770	Carub.0007s3293.1.p
OG0002981	AT5G36230	Carub.0007s3190.1.p
OG0002981	AT1G65220	Carub.0002s1075.1.p
OG0002982	AT1G12820	Carub.0001s1256.1.p
OG0002982	AT3G26810	Carub.0005s0486.1.p
OG0002983	AT5G27600	Carub.0006s2499.1.p
OG0002983	AT3G05970	Carub.0003s0537.1.p
OG0002984	AT4G32400	Carub.0007s0817.1.p
OG0002985	AT1G73570	Carub.0002s2031.1.p
OG0002985	AT1G18260	Carub.0001s1787.1.p
OG0002986	AT3G18030	Carub.0003s1774.1.p
OG0002987	AT5G50420	Carub.0008s1053.1.p
OG0002987	AT1G17270	Carub.0001s1703.1.p
OG0002988	AT5G47590	Carub.0008s0020.1.p
