Orthogroup	Capsella_rubella	Brassica_oleracea
OG0001854	Carub.0004s1161.1.p	Bo4g173050
OG0001854	Carub.0001s0617.1.p	Bo8g114400, Bo5g007790
OG0001856	Carub.0001s0332.1.p	Bo5g004340, Bo8g115710
OG0001857	Carub.0001s4051.1.p	Bo6g042530, Bo3g181430
OG0001857	Carub.0003s2119.1.p	Bo4g026220
OG0001858	Carub.0001s1875.1.p	Bo8g102900
OG0001859	Carub.0003s2012.1.p	Bo3g074790
OG0001859	Carub.0001s3965.1.p	Bo3g179540, Bo5g080020
OG0001860	Carub.0006s3057.1.p	Bo4g112710, Bo1g078450, Bo1g077100, Bo9g130830, Bo9g130860, Bo8g111080, Bo20046s010, Bo03201s010
OG0001861	Carub.0004s0052.1.p	Bo4g145980
OG0001861	Carub.0007s0099.1.p	Bo3g149890, Bo7g119370, Bo1g002370
OG0001862	Carub.0006s3247.1.p	Bo9g077860
OG0001862	Carub.0007s1937.1.p	Bo1g025810, Bo7g107750
OG0001863	Carub.0006s0390.1.p	Bo3g003080
OG0001863	Carub.0003s0994.1.p	Bo3g062820, Bo1g143640, Bo1g141550
OG0001864	Carub.0005s2538.1.p	Bo8g092750
OG0001864	Carub.0004s2503.1.p	Bo4g016180, Bo3g036140
OG0001865	Carub.0005s2866.1.p	Bo8g097420
OG0001865	Carub.0004s2940.1.p	Bo4g197270, Bo4g007050
OG0001866	Carub.0001s0542.1.p	Bo8g114750, Bo8g114770, Bo8g005970, Bo5g007210
OG0001867	Carub.0001s0607.1.p	Bo8g114450
OG0001867	Carub.0004s1178.1.p	Bo4g173320, Bo4g056230
OG0001868	Carub.0006s1731.1.p	Bo9g154360
OG0001868	Carub.0003s0563.1.p	Bo1g150070, Bo00944s030, Bo3g060450
OG0001869	Carub.0008s2417.1.p	Bo9g017690, Bo3g103350
OG0001869	Carub.0005s1478.1.p	Bo8g077130
OG0001870	Carub.0006s3227.1.p	Bo9g078110, Bo3g048580
OG0001871	Carub.0006s3640.1.p	Bo8g115760
OG0001872	Carub.0003s0488.1.p	Bo5g145290
OG0001873	Carub.0001s0997.1.p	Bo8g109500
OG0001873	Carub.0002s0523.1.p	Bo1g091590, Bo9g045270
OG0001874	Carub.0007s3647.1.p	Bo00578s190, Bo6g062200
OG0001874	Carub.0001s1367.1.p	Bo5g017960
OG0001875	Carub.0007s0458.1.p	Bo1g006290
OG0001875	Carub.0007s0469.1.p	Bo1g006320
OG0001876	Carub.0007s3439.1.p	Bo6g064970, Bo4g140850
OG0001876	Carub.0005s0500.1.p	Bo7g084010, Bo00285s630
OG0001877	Carub.0005s2850.1.p	Bo6g078070
OG0001877	Carub.0007s3325.1.p	Bo4g143790, Bo6g066710
OG0001878	Carub.0008s2748.1.p	Bo7g064140
OG0001878	Carub.0005s1665.1.p	Bo8g079730, Bo1g084690
OG0001879	Carub.0004s2385.1.p	Bo4g190990
OG0001879	Carub.0005s2418.1.p	Bo8g091730, Bo6g072820
OG0001880	Carub.0006s2340.1.p	Bo7g095840, Bo2g158590
OG0001880	Carub.0006s0989.1.p	Bo3g007020, Bo2g010400, Bo9g171230
OG0001881	Carub.0004s1807.1.p	Bo4g186120, Bo3g030030, Bo4g034840
OG0001881	Carub.0005s1925.1.p	Bo6g066880
OG0001882	Carub.0003s2961.1.p	Bo7g021250
OG0001882	Carub.0003s2966.1.p	Bo4g092950, Bo10890s010, Bo7g021240
OG0001883	Carub.0001s1598.1.p	Bo5g021610
OG0001883	Carub.0002s2647.1.p	Bo6g123990
OG0001884	Carub.0002s1972.1.p	Bo6g116400, Bo6g088150
OG0001884	Carub.0003s1342.1.p	Bo5g132000, Bo3g065780
OG0001885	Carub.0001s3922.1.p	Bo6g019870, Bo1g103510
OG0001885	Carub.0003s1956.1.p	Bo3g073400, Bo1g112440, Bo5g113730
OG0001886	Carub.0003s1520.1.p	Bo5g127070
OG0001886	Carub.0001s4206.1.p	Bo3g182580
OG0001887	Carub.0001s2294.1.p	Bo5g039520, Bo8g073770, Bo7g056200
OG0001887	Carub.0002s1726.1.p	Bo2g068290
OG0001888	Carub.0006s1355.1.p	Bo6g108960
OG0001888	Carub.0006s1280.1.p	Bo2g012060, Bo9g165770
OG0001889	Carub.0008s2095.1.p	Bo3g017520, Bo9g141200, Bo2g025060
OG0001890	Carub.0005s1954.1.p	Bo4g122850
OG0001890	Carub.0004s1846.1.p	Bo4g186360, Bo4g032390
OG0001891	Carub.0006s1384.1.p	Bo9g163840, Bo2g012740
OG0001891	Carub.0002s1561.1.p	Bo6g095770, Bo6g108520
OG0001892	Carub.0003s1920.1.p	Bo5g115230, Bo1g114760
OG0001892	Carub.0001s3898.1.p	Bo8g011300
OG0001893	Carub.0006s0534.1.p	Bo9g176160
OG0001893	Carub.0004s1125.1.p	Bo3g024330, Bo4g170760, Bo4g059750
OG0001894	Carub.0003s0898.1.p, Carub.0003s0924.1.p, Carub.0003s0920.1.p	Bo3g061840, Bo5g137920
OG0001895	Carub.0007s1501.1.p	Bo1g040670
OG0001895	Carub.0008s1771.1.p	Bo9g130940
OG0001896	Carub.0001s1855.1.p	Bo8g068190, Bo5g026970
OG0001896	Carub.0002s2154.1.p	Bo6g086820, Bo6g118950
OG0001897	Carub.0004s1594.1.p	Bo4g039970
OG0001897	Carub.0001s2769.1.p	Bo3g144040, Bo5g059770, Bo7g045450
OG0001898	Carub.0001s0278.1.p	Bo8g116000
OG0001898	Carub.0006s3354.1.p	Bo3g029710, Bo9g007630
OG0001899	Carub.0002s2509.1.p	Bo6g121830
OG0001899	Carub.0001s2182.1.p	Bo5g037470, Bo7g058200
OG0001900	Carub.0005s2685.1.p	Bo4g106280, Bo8g094880
OG0001901	Carub.0006s1777.1.p	Bo3g013690
OG0001901	Carub.0006s1082.1.p	Bo9g169480, Bo3g008740, Bo8g087020
OG0001902	Carub.0001s1660.1.p	Bo5g022210, Bo8g066830
OG0001902	Carub.0002s2570.1.p	Bo2g094730, Bo6g122380
OG0001903	Carub.0008s0821.1.p	Bo2g150100, Bo7g089370
OG0001903	Carub.0003s2559.1.p	Bo3g083950
OG0001904	Carub.0007s2377.1.p	Bo1g017700
OG0001904	Carub.0008s0065.1.p	Bo9g069290, Bo2g132110
OG0001905	Carub.0001s1606.1.p	Bo5g021690, Bo5g021710
OG0001905	Carub.0002s2637.1.p	Bo6g080980
OG0001906	Carub.0007s2255.1.p	Bo1g019820
OG0001906	Carub.0003s2477.1.p	Bo3g083270
OG0001907	Carub.0001s1894.1.p	Bo8g068490, Bo5g027410, Bo8g102770
OG0001907	Carub.0002s2186.1.p	Bo6g086560
OG0001908	Carub.0007s0152.1.p	Bo7g119050
OG0001909	Carub.0003s1210.1.p	Bo5g133190, Bo3g065110
OG0001909	Carub.0001s4485.1.p	Bo3g185860
OG0001910	Carub.0001s1418.1.p	Bo5g019630
OG0001910	Carub.0005s0149.1.p	Bo7g080490, Bo2g136330
OG0001911	Carub.0006s2431.1.p, Carub.0006s2435.1.p, Carub.0006s2433.1.p	Bo7g095120
OG0001912	Carub.0003s1120.1.p	Bo5g135080, Bo1g139770
OG0001912	Carub.0006s0544.1.p	Bo9g176030
OG0001913	Carub.0005s2018.1.p	Bo00576s170, Bo6g067580
OG0001913	Carub.0004s1935.1.p	Bo4g030570, Bo4g186920, Bo3g031720
OG0001914	Carub.0006s0742.1.p	Bo9g174410
OG0001914	Carub.0006s2135.1.p	Bo9g014040, Bo7g097550
OG0001915	Carub.0006s0427.1.p	Bo9g177180
OG0001916	Carub.0005s0384.1.p	Bo2g138840
OG0001916	Carub.0001s1315.1.p	Bo5g017510, Bo8g107400
OG0001917	Carub.0006s2978.1.p	Bo2g109080
OG0001917	Carub.0007s1726.1.p	Bo1g037250, Bo3g154290, Bo7g109170
OG0001918	Carub.0003s0775.1.p	Bo01576s030
OG0001918	Carub.0004s2059.1.p	Bo4g027130, Bo3g032610
OG0001919	Carub.0001s3857.1.p, Carub.0001s3856.1.p, Carub.0006s1878.1.p, Carub.0006s1887.1.p	Bo9g151920
OG0001920	Carub.0008s2600.1.p	Bo00790s060
OG0001920	Carub.0006s0855.1.p	Bo3g005420, Bo9g173460, Bo2g009700
OG0001921	Carub.0001s1233.1.p	Bo5g016740
OG0001921	Carub.0002s0195.1.p	Bo00834s030
OG0001922	Carub.0001s2156.1.p	Bo8g071260, Bo5g035090
OG0001922	Carub.0001s3373.1.p	Bo8g025610
OG0001923	Carub.0004s1980.1.p	Bo3g032040, Bo06238s010, Bo4g187240
OG0001924	Carub.0005s1409.1.p	Bo3g137060, Bo1g076850
OG0001924	Carub.0008s2345.1.p	Bo3g107220, Bo9g015170
OG0001925	Carub.0005s2265.1.p	Bo10476s010, Bo8g090280
OG0001925	Carub.0004s2226.1.p	Bo3g034700, Bo4g188780
OG0001926	Carub.0004s1545.1.p	Bo4g182230, Bo4g182210, Bo4g061110
OG0001926	Carub.0001s2673.1.p	Bo7g048310, Bo5g054730
OG0001927	Carub.0006s0961.1.p	Bo3g006930
OG0001927	Carub.0006s1867.1.p	Bo9g152040, Bo2g020760
OG0001928	Carub.0003s1075.1.p	Bo1g141050, Bo5g136580
OG0001928	Carub.0006s0496.1.p	Bo9g176560
OG0001929	Carub.0003s3342.1.p	Bo7g063530
OG0001929	Carub.0007s1059.1.p	Bo3g175810, Bo7g114160
OG0001930	Carub.0006s0599.1.p	Bo9g175130
OG0001930	Carub.0008s1897.1.p	Bo9g135040, Bo2g028610
OG0001931	Carub.0007s0375.1.p	Bo1g005560
OG0001931	Carub.0003s3249.1.p	Bo3g094120, Bo9g026070
OG0001932	Carub.0001s3878.1.p	Bo8g011330
OG0001932	Carub.0003s1895.1.p	Bo5g115590, Bo3g071980, Bo1g114920
OG0001933	Carub.0003s1819.1.p	Bo01320s030, Bo1g117590, Bo3g071510
OG0001934	Carub.0005s1287.1.p	Bo1g070830
OG0001934	Carub.0008s2012.1.p	Bo9g139410
OG0001935	Carub.0001s0174.1.p	Bo5g003310, Bo8g117360
OG0001935	Carub.0006s3500.1.p	Bo3g052680
OG0001936	Carub.0007s1012.1.p	Bo7g114520
OG0001936	Carub.0004s0307.1.p, Carub.0004s0308.1.p	Bo4g154080
OG0001937	Carub.0005s0554.1.p	Bo7g084390, Bo9g008210
OG0001937	Carub.0007s3472.1.p	Bo4g140480, Bo6g064740
OG0001938	Carub.0008s1371.1.p	Bo3g022570, Bo9g111400
OG0001938	Carub.0007s1314.1.p	Bo7g111610
OG0001939	Carub.0006s0718.1.p	Bo2g008990, Bo3g004830
OG0001939	Carub.0006s2102.1.p	Bo7g097820
OG0001940	Carub.0002s1998.1.p	Bo00796s040, Bo6g087980
OG0001941	Carub.0004s1973.1.p	Bo4g030150
OG0001941	Carub.0004s1971.1.p	Bo4g030190, Bo3g031960
OG0001942	Carub.0004s1992.1.p	Bo4g187300, Bo4g029890
OG0001943	Carub.0001s0498.1.p	Bo8g004730
OG0001943	Carub.0004s1312.1.p	Bo4g048450
OG0001944	Carub.0003s3309.1.p	Bo7g009510
OG0001944	Carub.0007s1037.1.p	Bo1g014380, Bo3g175650, Bo3g032390
OG0001945	Carub.0005s2120.1.p	Bo6g068170
OG0001945	Carub.0004s2088.1.p	Bo4g142280
OG0001946	Carub.0008s0215.1.p	Bo7g073880
OG0001946	Carub.0007s2253.1.p	Bo1g019850, Bo3g157260
OG0001947	Carub.0002s2439.1.p	Bo6g121340
OG0001947	Carub.0001s2119.1.p	Bo5g034770
OG0001948	Carub.0003s1998.1.p	Bo5g111230
OG0001949	Carub.0006s1062.1.p	Bo9g169630
OG0001949	Carub.0006s1786.1.p	Bo3g013700, Bo9g153690
OG0001950	Carub.0001s1886.1.p	Bo5g027310
OG0001950	Carub.0002s2175.1.p	Bo6g119150
OG0001951	Carub.0004s0487.1.p	Bo8g099270
OG0001951	Carub.0007s0853.1.p	Bo7g115580, Bo1g010770
OG0001952	Carub.0007s0189.1.p	Bo1g002970, Bo3g152800, Bo7g118840
OG0001952	Carub.0004s0150.1.p	Bo4g149550
OG0001953	Carub.0001s2040.1.p	Bo5g030850
OG0001953	Carub.0002s2344.1.p, Carub.0002s2343.1.p	Bo6g084870, Bo2g090990
OG0001954	Carub.0001s1576.1.p	Bo5g021450
OG0001954	Carub.0002s2672.1.p	Bo6g080720, Bo2g095650, Bo6g124200
OG0001955	Carub.0006s2920.1.p	Bo9g088380, Bo07246s010, Bo7g061240, Bo01968s010, Bo3g044730
OG0001956	Carub.0001s1450.1.p	Bo8g106600
OG0001956	Carub.0005s0081.1.p	Bo7g079960
OG0001957	Carub.0005s2344.1.p	Bo4g112820, Bo4g112830, Bo6g072290, Bo8g091020, Bo8g091010, Bo6g072270
OG0001958	Carub.0001s2333.1.p	Bo7g055930
OG0001958	Carub.0001s2334.1.p	Bo5g039850, Bo5g039890, Bo5g039880
OG0001959	Carub.0001s2589.1.p	Bo5g051970, Bo7g049950
OG0001959	Carub.0001s2590.1.p	Bo3g141480, Bo5g051980, Bo7g049940
OG0001960	Carub.0004s1409.1.p	Bo4g179430, Bo3g026790, Bo4g045670
OG0001961	Carub.0001s2366.1.p	Bo7g054630, Bo5g041190
OG0001961	Carub.0002s1676.1.p	Bo6g110760
OG0001962	Carub.0003s3170.1.p	Bo9g024580, Bo3g093570
OG0001962	Carub.0007s0468.1.p	Bo7g117540
OG0001963	Carub.0004s2571.1.p	Bo4g194150, Bo3g036490
OG0001963	Carub.0005s2609.1.p	Bo4g107910, Bo8g093220
OG0001964	Carub.0008s0028.1.p	Bo7g077640
OG0001964	Carub.0008s0029.1.p	Bo9g069550, Bo9g069560
OG0001965	Carub.0002s2342.1.p	Bo6g120610
OG0001965	Carub.0001s2038.1.p	Bo8g070520, Bo5g030830, Bo7g061260
OG0001966	Carub.0007s2080.1.p	Bo3g162200, Bo1g022380
OG0001966	Carub.0008s0394.1.p	Bo9g060040, Bo7g067700
OG0001967	Carub.0004s2903.1.p	Bo4g009370
OG0001967	Carub.0005s2833.1.p	Bo4g101280
OG0001968	Carub.0008s0306.1.p	Bo7g070040, Bo9g061100
OG0001968	Carub.0007s2153.1.p	Bo1g021730
OG0001969	Carub.0006s1690.1.p	Bo9g154700
OG0001969	Carub.0003s0584.1.p	Bo5g143530, Bo1g148960
OG0001970	Carub.0001s1620.1.p	Bo5g021860
OG0001970	Carub.0002s2610.1.p	Bo6g123700, Bo6g081120
OG0001971	Carub.0001s0645.1.p	Bo5g008000
OG0001971	Carub.0004s1112.1.p	Bo3g024260, Bo4g059910, Bo4g170690
OG0001972	Carub.0003s1492.1.p	Bo5g127310, Bo9g137270, Bo1g129690
OG0001972	Carub.0001s4231.1.p	Bo6g031220, Bo6g029290
OG0001973	Carub.0005s2479.1.p	Bo4g109680, Bo4g109690, Bo8g092330
OG0001973	Carub.0004s2450.1.p, Carub.0004s2452.1.p	Bo4g015780
OG0001974	Carub.0001s2205.1.p	Bo8g071530
OG0001975	Carub.0003s3296.1.p, Carub.0003s3294.1.p	Bo3g095300, Bo9g025790, Bo9g073190, Bo7g009720
OG0001976	Carub.0005s1393.1.p	Bo3g135910
OG0001976	Carub.0008s2323.1.p	Bo2g164280, Bo9g015020
OG0001977	Carub.0008s0402.1.p	Bo9g060020, Bo7g067580
OG0001977	Carub.0007s2071.1.p	Bo1g022460, Bo3g162270
OG0001978	Carub.0007s2678.1.p	Bo6g053700
OG0001978	Carub.0003s2229.1.p	Bo3g079940
OG0001979	Carub.0005s0874.1.p	Bo2g149510, Bo9g009100, Bo7g088790
OG0001979	Carub.0007s3715.1.p	Bo4g137440
OG0001980	Carub.0003s0323.1.p	Bo5g136440, Bo1g153390, Bo1g153330, Bo1g153290
OG0001980	Carub.0006s1649.1.p	Bo9g157390
OG0001981	Carub.0005s0232.1.p	Bo2g136900, Bo7g081130
OG0001981	Carub.0001s1365.1.p	Bo8g065800
OG0001982	Carub.0007s1494.1.p	Bo7g110650, Bo1g041830, Bo7g110640
OG0001983	Carub.0008s1541.1.p	Bo2g041230
OG0001983	Carub.0007s1399.1.p	Bo8g051450, Bo1g047760
OG0001984	Carub.0001s1474.1.p	Bo5g020380, Bo8g106340
OG0001984	Carub.0005s0044.1.p	Bo2g134250, Bo7g078380
OG0001985	Carub.0001s1469.1.p	Bo5g020290
OG0001985	Carub.0005s0054.1.p	Bo2g134420, Bo9g070240, Bo7g078570
OG0001986	Carub.0002s2747.1.p	Bo6g080140
OG0001986	Carub.0006s0964.1.p	Bo2g010270, Bo9g171500
OG0001987	Carub.0006s0469.1.p	Bo9g176900
OG0001987	Carub.0003s1059.1.p	Bo1g141120, Bo5g136680
OG0001988	Carub.0004s0037.1.p	Bo8g101840
OG0001988	Carub.0007s0079.1.p	Bo7g119470, Bo1g002260, Bo3g149690
OG0001989	Carub.0003s2269.1.p	Bo5g096880, Bo5g095790, Bo04512s010, Bo1g105030
OG0001990	Carub.0001s1792.1.p	Bo5g025270, Bo8g067770
OG0001990	Carub.0002s2028.1.p	Bo2g080620, Bo6g116820
OG0001991	Carub.0004s0120.1.p	Bo8g079090, Bo8g079070, Bo6g119990, Bo8g089780, Bo6g086920, Bo8g079080
OG0001992	Carub.0005s2755.1.p	Bo8g095540, Bo4g103670
OG0001993	Carub.0001s0756.1.p	Bo8g010980, Bo5g008830, Bo8g112600
OG0001993	Carub.0004s0862.1.p	Bo4g164880
OG0001994	Carub.0005s1384.1.p	Bo3g135830
OG0001994	Carub.0002s2130.1.p	Bo2g082150
OG0001995	Carub.0001s0192.1.p	Bo8g117280
OG0001995	Carub.0006s3480.1.p	Bo3g052600, Bo2g100430
OG0001996	Carub.0006s1291.1.p	Bo2g012160
OG0001996	Carub.0003s0059.1.p	Bo5g155090, Bo1g158950
OG0001997	Carub.0007s2336.1.p	Bo7g105630, Bo1g019130
OG0001997	Carub.0008s0132.1.p	Bo2g130240, Bo7g075540
OG0001998	Carub.0007s1226.1.p	Bo1g017490, Bo7g113110, Bo8g054320
OG0001998	Carub.0001s0293.1.p	Bo5g004100
OG0001999	Carub.0007s1428.1.p	Bo1g046430
OG0001999	Carub.0008s1626.1.p	Bo3g021300, Bo2g037640
OG0002000	Carub.0002s2411.1.p	Bo6g121190, Bo2g092430
OG0002000	Carub.0001s2098.1.p	Bo5g034540
OG0002001	Carub.0005s0176.1.p	Bo2g136600, Bo7g080800
OG0002001	Carub.0001s1401.1.p	Bo5g019480, Bo8g106850
OG0002002	Carub.0008s0312.1.p, Carub.0007s2146.1.p	Bo1g021880, Bo7g106790, Bo1g021870
OG0002003	Carub.0003s3322.1.p	Bo5g141890, Bo3g171200, Bo3g172200, Bo3g084200, Bo3g084150
OG0002003	Carub.0008s0698.1.p, Carub.0008s0699.1.p	Bo3g085460, Bo3g165650
OG0002004	Carub.0001s3001.1.p	Bo8g032170
OG0002005	Carub.0005s2628.1.p, Carub.0004s2591.1.p	Bo6g076550, Bo8g094310, Bo9g041020
OG0002007	Carub.0006s1645.1.p	Bo9g157440
OG0002007	Carub.0003s0315.1.p	Bo5g148550, Bo1g153450
OG0002008	Carub.0007s1304.1.p	Bo7g111630, Bo1g050890
OG0002008	Carub.0008s1363.1.p	Bo2g044740, Bo2g044730
OG0002009	Carub.0002s1999.1.p	Bo00796s050, Bo6g116500
OG0002009	Carub.0001s1755.1.p	Bo8g104620, Bo00831s120
OG0002010	Carub.0003s0802.1.p	Bo5g139680, Bo3g062320, Bo1g144850
OG0002011	Carub.0001s4115.1.p	Bo6g027680
OG0002011	Carub.0003s1593.1.p	Bo5g126360, Bo1g123650, Bo3g179800
OG0002012	Carub.0007s1427.1.p	Bo1g046450
OG0002012	Carub.0008s1625.1.p	Bo9g121120, Bo2g037650
OG0002013	Carub.0006s3463.1.p	Bo2g101790, Bo3g052500, Bo9g005870
OG0002014	Carub.0008s0227.1.p	Bo7g073780, Bo9g062720
OG0002014	Carub.0007s2241.1.p	Bo1g019970
OG0002015	Carub.0003s1401.1.p	Bo5g130430, Bo1g134420, Bo1g134400
OG0002015	Carub.0001s4311.1.p	Bo6g050690
OG0002016	Carub.0007s1629.1.p	Bo1g039300, Bo7g109740
OG0002017	Carub.0004s1105.1.p	Bo4g060000
OG0002017	Carub.0001s0649.1.p	Bo5g008040, Bo8g114250
OG0002018	Carub.0008s2818.1.p	Bo3g143200, Bo7g065020
OG0002018	Carub.0005s1755.1.p	Bo8g081850, Bo7g100800
OG0002019	Carub.0008s2639.1.p	Bo3g099080, Bo2g168290
OG0002019	Carub.0006s0900.1.p	Bo9g171980, Bo2g009910
OG0002020	Carub.0001s0273.1.p	Bo5g003970
OG0002020	Carub.0006s3364.1.p	Bo9g007580, Bo00940s050
OG0002021	Carub.0004s2543.1.p	Bo4g018460
OG0002021	Carub.0005s2587.1.p	Bo6g076200
OG0002022	Carub.0001s4312.1.p	Bo6g050700, Bo6g031750
OG0002022	Carub.0003s1400.1.p	Bo3g066080
OG0002023	Carub.0003s1569.1.p	Bo1g124880, Bo5g126540
OG0002023	Carub.0001s4140.1.p	Bo6g028110, Bo6g039690
OG0002024	Carub.0006s0345.1.p	Bo9g178840
OG0002024	Carub.0003s0978.1.p	Bo1g143780
OG0002025	Carub.0007s2742.1.p	Bo8g038280, Bo1g057630
OG0002026	Carub.0007s0024.1.p	Bo3g149320
OG0002026	Carub.0001s3427.1.p	Bo4g072040, Bo4g164950
OG0002027	Carub.0002s2387.1.p	Bo6g121000
OG0002027	Carub.0001s2079.1.p	Bo8g070880, Bo7g059430, Bo5g034300
OG0002028	Carub.0008s0375.1.p	Bo7g067720
OG0002028	Carub.0007s2081.1.p	Bo7g107110
OG0002029	Carub.0004s0943.1.p	Bo9g165850
OG0002029	Carub.0005s2559.1.p	Bo2g013200
OG0002029	Carub.0004s2951.1.p	Bo4g006960
OG0002030	Carub.0003s1837.1.p	Bo1g117430, Bo3g071650, Bo5g117370
OG0002031	Carub.0006s1910.1.p	Bo2g023160, Bo3g015340, Bo01284s020
OG0002031	Carub.0005s0899.1.p	Bo3g127290
OG0002032	Carub.0008s1520.1.p	Bo9g118960
OG0002032	Carub.0007s1384.1.p	Bo8g051560, Bo7g111220, Bo1g047830
OG0002033	Carub.0002s2072.1.p	Bo6g118230
OG0002033	Carub.0001s1810.1.p	Bo5g025460, Bo8g067840, Bo8g104390
OG0002034	Carub.0005s1151.1.p, Carub.0005s1155.1.p, Carub.0005s1152.1.p	Bo2g057630
OG0002035	Carub.0007s1356.1.p	Bo7g111350
OG0002035	Carub.0008s1475.1.p	Bo3g022110, Bo2g041780
OG0002036	Carub.0001s1198.1.p, Carub.0002s0216.1.p	Bo8g108260, Bo00758s090, Bo5g016980
OG0002037	Carub.0008s0287.1.p	Bo2g127040
OG0002037	Carub.0007s2182.1.p	Bo3g158710, Bo1g021460
OG0002038	Carub.0001s4462.1.p, Carub.0001s4463.1.p	Bo6g052570
OG0002039	Carub.0001s2232.1.p	Bo5g038890, Bo7g057680
OG0002039	Carub.0002s1837.1.p	Bo6g113060, Bo2g072950
OG0002040	Carub.0002s2419.1.p	Bo6g083370, Bo6g121250, Bo2g092480
OG0002041	Carub.0006s1741.1.p	Bo9g154220, Bo00629s020
OG0002041	Carub.0003s0556.1.p	Bo3g060430, Bo5g144740
OG0002042	Carub.0004s2181.1.p	Bo4g025920, Bo3g034430
OG0002043	Carub.0008s1591.1.p	Bo3g021480
OG0002043	Carub.0007s1422.1.p	Bo1g046520, Bo7g111010
OG0002044	Carub.0001s3987.1.p	Bo01510s010, Bo6g022590
OG0002044	Carub.0003s2053.1.p	Bo5g108550, Bo1g036940, Bo1g108830
OG0002045	Carub.0003s0828.1.p	Bo1g070770, Bo02094s010
OG0002046	Carub.0008s2078.1.p, Carub.0008s2067.1.p, Carub.0008s2079.1.p	Bo2g025130, Bo2g025120
OG0002047	Carub.0001s2209.1.p	Bo8g071540
OG0002047	Carub.0001s2208.1.p	Bo7g057870, Bo5g038660
OG0002048	Carub.0004s1648.1.p	Bo4g182860, Bo4g039290
OG0002048	Carub.0001s2907.1.p	Bo7g042330, Bo5g064370
OG0002049	Carub.0002s1960.1.p	Bo2g078980, Bo6g116160
OG0002050	Carub.0004s2310.1.p	Bo4g012780
OG0002050	Carub.0005s2321.1.p	Bo8g090850
OG0002051	Carub.0005s2608.1.p	Bo6g076390, Bo8g093210
OG0002051	Carub.0004s2569.1.p	Bo4g019660, Bo4g194140
OG0002052	Carub.0001s2293.1.p	Bo5g039510, Bo8g073750
OG0002052	Carub.0002s1727.1.p	Bo00877s030, Bo2g068310
OG0002053	Carub.0005s2670.1.p	Bo6g076760
OG0002053	Carub.0004s2671.1.p	Bo4g021320, Bo4g194840
OG0002054	Carub.0005s2084.1.p	Bo4g120100, Bo8g083520
OG0002055	Carub.0001s2588.1.p, Carub.0001s2586.1.p	Bo3g141440, Bo7g049960, Bo5g051940, Bo5g051960
OG0002056	Carub.0003s1147.1.p	Bo5g134720, Bo1g139580, Bo3g064770
OG0002057	Carub.0001s1799.1.p	Bo8g067810
OG0002057	Carub.0002s2021.1.p	Bo6g087760, Bo8g110660
OG0002058	Carub.0007s3028.1.p, Carub.0005s0845.1.p, Carub.0008s0977.1.p	Bo1g017830, Bo9g111080, Bo5g050670, Bo8g032030, Bo3g158480, Bo01097s010, Bo02148s010
OG0002059	Carub.0006s0540.1.p	Bo9g176100
OG0002059	Carub.0003s0503.1.p	Bo1g150420, Bo3g060160
OG0002060	Carub.0006s0348.1.p	Bo9g178860, Bo2g006600
OG0002060	Carub.0003s0979.1.p	Bo1g143770
OG0002061	Carub.0004s0156.1.p	Bo4g149580, Bo8g101170
OG0002061	Carub.0007s0196.1.p	Bo1g003050
OG0002062	Carub.0007s2778.1.p	Bo00886s030
OG0002062	Carub.0007s2779.1.p	Bo8g038020
OG0002063	Carub.0007s3272.1.p	Bo4g136630
OG0002063	Carub.0002s1218.1.p	Bo2g052740
OG0002064	Carub.0003s1051.1.p	Bo1g141160, Bo5g136750
OG0002065	Carub.0008s0935.1.p	Bo5g020750, Bo8g012760, Bo6g015780
OG0002066	Carub.0005s1565.1.p, Carub.0005s1566.1.p	Bo1g079000
OG0002066	Carub.0006s2228.1.p	Bo2g159380, Bo2g159430
OG0002067	Carub.0002s2380.1.p	Bo6g120920
OG0002068	Carub.0007s1624.1.p	Bo8g050460
OG0002068	Carub.0008s1037.1.p	Bo9g097540
OG0002070	Carub.0004s2711.1.p	Bo3g037300
OG0002070	Carub.0003s3023.1.p	Bo4g023850, Bo4g023840
OG0002071	Carub.0007s1626.1.p	Bo1g039330
OG0002071	Carub.0008s2395.1.p	Bo3g104670
OG0002072	Carub.0008s0403.1.p	Bo7g067490, Bo2g124410
OG0002072	Carub.0007s2067.1.p	Bo01178s020
OG0002073	Carub.0002s2265.1.p	Bo6g119880, Bo2g086400
OG0002074	Carub.0001s3845.1.p	Bo6g018130
OG0002074	Carub.0003s1863.1.p	Bo1g116160, Bo3g071770, Bo5g117010
OG0002075	Carub.0004s2474.1.p	Bo4g191490, Bo4g015930, Bo4g015920
OG0002075	Carub.0004s2475.1.p	Bo4g015940
OG0002076	Carub.0006s1584.1.p	Bo3g012710
OG0002076	Carub.0003s0270.1.p	Bo3g057100, Bo1g154710
OG0002077	Carub.0008s0157.1.p	Bo7g075240
OG0002077	Carub.0004s1608.1.p	Bo3g027730
OG0002078	Carub.0006s1750.1.p	Bo9g153980
OG0002078	Carub.0003s0552.1.p	Bo5g144790, Bo3g060410
OG0002079	Carub.0003s3357.1.p	Bo9g027610, Bo7g006010
OG0002079	Carub.0004s1478.1.p	Bo1g014900, Bo7g114050
OG0002080	Carub.0007s0629.1.p	Bo3g169090, Bo1g007630
OG0002080	Carub.0007s0628.1.p	Bo1g007620, Bo3g169080
OG0002081	Carub.0007s1610.1.p	Bo1g039470, Bo7g109860
