Orthogroup	Capsella_rubella	Arabidopsis_halleri
OG0002387	Carub.0001s2364.1.p	g13582
OG0002388	Carub.0007s0077.1.p	g02767
OG0002388	Carub.0004s0034.1.p	g23939
OG0002389	Carub.0007s1554.1.p	g10279
OG0002389	Carub.0008s1207.1.p	g08325
OG0002390	Carub.0004s0234.1.p	g20998
OG0002390	Carub.0007s0283.1.p	g02971
OG0002391	Carub.0001s1612.1.p	g09958
OG0002391	Carub.0002s2626.1.p	g01507
OG0002392	Carub.0002s1853.1.p	g03921
OG0002392	Carub.0001s2227.1.p	g13730
OG0002393	Carub.0001s4080.1.p, Carub.0001s4091.1.p	g28787
OG0002393	Carub.0003s2883.1.p	g19628
OG0002394	Carub.0007s1048.1.p	g04211
OG0002394	Carub.0003s3333.1.p	g22690
OG0002395	Carub.0006s1744.1.p	g13162
OG0002396	Carub.0003s1538.1.p	g06661
OG0002396	Carub.0001s4180.1.p	g15111
OG0002397	Carub.0003s3320.1.p	g22680
OG0002397	Carub.0007s1043.1.p	g32438
OG0002398	Carub.0005s0172.1.p	g14671
OG0002398	Carub.0001s1406.1.p	g10164
OG0002399	Carub.0004s1509.1.p	g03243
OG0002400	Carub.0001s0366.1.p	g02078
OG0002400	Carub.0004s1505.1.p	g31762
OG0002401	Carub.0006s3283.1.p	g21454
OG0002402	Carub.0008s0884.1.p	g27476
OG0002402	Carub.0003s0645.1.p	g06503
OG0002403	Carub.0005s2663.1.p	g29823
OG0002403	Carub.0004s2659.1.p	g18078
OG0002404	Carub.0003s0518.1.p	g06363
OG0002404	Carub.0002s0735.1.p	g16258
OG0002405	Carub.0008s2206.1.p	g10810
OG0002405	Carub.0006s0667.1.p	g23869
OG0002406	Carub.0002s2673.1.p	g01560
OG0002407	Carub.0003s0118.1.p	g02571
OG0002407	Carub.0006s1367.1.p	g00220
OG0002408	Carub.0006s3277.1.p	g21463
OG0002409	Carub.0004s1495.1.p	g03232
OG0002409	Carub.0001s0373.1.p	g02082
OG0002410	Carub.0003s0056.1.p	g02634
OG0002410	Carub.0006s1286.1.p	g19222
OG0002411	Carub.0002s1543.1.p	g14702
OG0002412	Carub.0001s1052.1.p	g05007
OG0002412	Carub.0002s0432.1.p	g19916
OG0002413	Carub.0001s0189.1.p	g01889
OG0002413	Carub.0006s3488.1.p	g09120
OG0002414	Carub.0005s1633.1.p	g22255
OG0002414	Carub.0008s2710.1.p	g07326
OG0002415	Carub.0002s1249.1.p	g22053
OG0002415	Carub.0007s3297.1.p	g20618
OG0002416	Carub.0007s2714.1.p	g20141
OG0002416	Carub.0003s2254.1.p	g11361
OG0002417	Carub.0006s1939.1.p	g12010
OG0002417	Carub.0005s0943.1.p, Carub.0005s2784.1.p	g29152
OG0002418	Carub.0002s1713.1.p	g03782
OG0002418	Carub.0001s2309.1.p	g13642
OG0002419	Carub.0003s2203.1.p	g11305
OG0002419	Carub.0003s2211.1.p	g11313
OG0002420	Carub.0003s3002.1.p, Carub.0003s3001.1.p, Carub.0003s3034.1.p, Carub.0003s3003.1.p, Carub.0003s2999.1.p, Carub.0131s0002.1.p, Carub.0131s0001.1.p, Carub.0003s3004.1.p	g26935
OG0002421	Carub.0004s0053.1.p	g23957
OG0002422	Carub.0007s3476.1.p	g26887
OG0002422	Carub.0005s0563.1.p	g20555
OG0002423	Carub.0005s2735.1.p	g05560
OG0002423	Carub.0004s2776.1.p	g09832
OG0002424	Carub.0001s0518.1.p	g02230
OG0002424	Carub.0004s1295.1.p	g07915
OG0002425	Carub.0004s2937.1.p	g09658
OG0002425	Carub.0005s2863.1.p	g05410
OG0002426	Carub.0003s2888.1.p	g14198
OG0002426	Carub.0007s0607.1.p	g00505
OG0002427	Carub.0008s0356.1.p	g11191, g23658
OG0002427	Carub.0007s2099.1.p	g05164
OG0002428	Carub.0007s0345.1.p	g03035
OG0002428	Carub.0004s0294.1.p	g08728
OG0002429	Carub.0008s0484.1.p	g17554
OG0002429	Carub.0001s3753.1.p	g17428
OG0002430	Carub.0001s2337.1.p	g13616
OG0002430	Carub.0002s1696.1.p	g03765
OG0002431	Carub.0001s3602.1.p	g18984
OG0002431	Carub.0008s0611.1.p	g22132
OG0002432	Carub.0008s1948.1.p	g30277
OG0002432	Carub.0006s0956.1.p	g10573
OG0002433	Carub.0007s0105.1.p	g02794
OG0002433	Carub.0004s0056.1.p	g23961, g31801
OG0002434	Carub.0001s4420.1.p	g24542
OG0002434	Carub.0003s1272.1.p	g05679
OG0002435	Carub.0004s1236.1.p	g25769
OG0002436	Carub.0002s2608.1.p	g01483
OG0002437	Carub.0007s3216.1.p	g27855
OG0002437	Carub.0002s0659.1.p	g31707
OG0002438	Carub.0004s0473.1.p	g22379
OG0002438	Carub.0007s0865.1.p	g00790
OG0002439	Carub.0001s4396.1.p	g27957
OG0002439	Carub.0003s1294.1.p	g05658
OG0002440	Carub.0005s0542.1.p	g20519
OG0002440	Carub.0007s3463.1.p	g22391
OG0002441	Carub.0004s1813.1.p	g03537
OG0002441	Carub.0005s1936.1.p	g20437
OG0002442	Carub.0003s2903.1.p	g14217
OG0002442	Carub.0007s0612.1.p	g00511
OG0002443	Carub.0003s1462.1.p	g06750
OG0002444	Carub.0005s2332.1.p	g21200
OG0002444	Carub.0004s2315.1.p	g12673
OG0002445	Carub.0006s3675.1.p	g19801
OG0002445	Carub.0001s0050.1.p	g01739
OG0002446	Carub.0006s1579.1.p	g07715
OG0002446	Carub.0003s0263.1.p	g26819
OG0002447	Carub.0007s0610.1.p	g00508
OG0002447	Carub.0003s2895.1.p	g14206
OG0002448	Carub.0001s2134.1.p	g13371
OG0002448	Carub.0002s2450.1.p	g01319
OG0002449	Carub.0003s0515.1.p	g06360
OG0002449	Carub.0006s2452.1.p	g17880
OG0002450	Carub.0008s0950.1.p	g05532
OG0002450	Carub.0001s0028.1.p	g01715
OG0002451	Carub.0008s0288.1.p	g26393
OG0002452	Carub.0006s2569.1.p	g27868
OG0002452	Carub.0003s0399.1.p	g06237
OG0002453	Carub.0003s1154.1.p	g05813
OG0002453	Carub.0130s0002.1.p, Carub.0006s0583.1.p	g15629
OG0002454	Carub.0006s1646.1.p	g13278
OG0002454	Carub.0003s0316.1.p	g06132
OG0002455	Carub.0003s1095.1.p	g05875
OG0002456	Carub.0007s3468.1.p	g26878
OG0002457	Carub.0001s1164.1.p	g04886
OG0002457	Carub.0002s0269.1.p	g17813
OG0002458	Carub.0007s2411.1.p	g17142
OG0002459	Carub.0002s2193.1.p, Carub.0002s2190.1.p	g01049
OG0002459	Carub.0001s1895.1.p	g13913
OG0002460	Carub.0004s0362.1.p	g08811
OG0002460	Carub.0007s0952.1.p	g00891
OG0002461	Carub.0004s1750.1.p	g03477
OG0002462	Carub.0001s3139.1.p	g17643
OG0002462	Carub.0006s2910.1.p	g25341
OG0002463	Carub.0001s3905.1.p	g15274
OG0002463	Carub.0003s1937.1.p	g22531
OG0002464	Carub.0006s3485.1.p	g09115
OG0002464	Carub.0001s0190.1.p	g01891
OG0002465	Carub.0001s0359.1.p	g02070
OG0002465	Carub.0008s0528.1.p	g30354
OG0002466	Carub.0002s1961.1.p	g04034
OG0002466	Carub.0001s1731.1.p	g25937
OG0002467	Carub.0001s0447.1.p	g02152
OG0002467	Carub.0004s1374.1.p	g03119
OG0002468	Carub.0001s1678.1.p	g09888
OG0002469	Carub.0005s0603.1.p, Carub.0006s2391.1.p	g21823
OG0002469	Carub.0006s1049.1.p	g10668
OG0002470	Carub.0006s3211.1.p	g31435
OG0002470	Carub.0004s2209.1.p	g12563
OG0002471	Carub.0002s2357.1.p	g01220
OG0002471	Carub.0001s2053.1.p	g13459
OG0002472	Carub.0002s2651.1.p	g01531
OG0002472	Carub.0001s1597.1.p	g09974
OG0002473	Carub.0001s1868.1.p	g13942
OG0002474	Carub.0001s1012.1.p	g05039
OG0002474	Carub.0002s0472.1.p	g25437
OG0002475	Carub.0007s1243.1.p	g04419
OG0002475	Carub.0003s3519.1.p	g25810
OG0002476	Carub.0001s2984.1.p	g27575
OG0002476	Carub.0004s1733.1.p	g03459
OG0002477	Carub.0008s2670.1.p	g07369
OG0002477	Carub.0005s1607.1.p	g22285
OG0002478	Carub.0006s3117.1.p	g29508
OG0002478	Carub.0007s1846.1.p	g14388
OG0002480	Carub.0007s2962.1.p	g19933
OG0002480	Carub.0003s2535.1.p	g28244
OG0002481	Carub.0003s2255.1.p	g11362
OG0002482	Carub.0001s1825.1.p	g13987
OG0002482	Carub.0002s2097.1.p	g00956
OG0002483	Carub.0006s3207.1.p	g29668
OG0002483	Carub.0001s1168.1.p	g04879
OG0002484	Carub.0001s2035.1.p	g13476
OG0002484	Carub.0002s2338.1.p	g01199
OG0002485	Carub.0003s0224.1.p	g31040
OG0002485	Carub.0006s1521.1.p	g00070
OG0002486	Carub.0001s2648.1.p	g12953
OG0002487	Carub.0006s0787.1.p	g19106
OG0002487	Carub.0003s1964.1.p	g22557
OG0002488	Carub.0006s0533.1.p	g15575
OG0002488	Carub.0003s1111.1.p	g05860
OG0002489	Carub.0007s1251.1.p	g04426
OG0002490	Carub.0004s0041.1.p	g23945
OG0002490	Carub.0007s0092.1.p	g02780
OG0002491	Carub.0005s2703.1.p	g05597
OG0002491	Carub.0004s2737.1.p	g28040
OG0002492	Carub.0001s2045.1.p, Carub.0001s2046.1.p	g13465
OG0002493	Carub.0005s1403.1.p	g12870
OG0002493	Carub.0005s1404.1.p	g12871
OG0002494	Carub.0007s1026.1.p	g04191
OG0002494	Carub.0003s3300.1.p	g22039
OG0002495	Carub.0007s1815.1.p	g14354
OG0002496	Carub.0008s1021.1.p	g25523
OG0002497	Carub.0004s2808.1.p	g09795
OG0002497	Carub.0005s2765.1.p	g05528
OG0002498	Carub.0006s0309.1.p	g15775
OG0002498	Carub.0004s2353.1.p	g24500
OG0002499	Carub.0002s1545.1.p	g14697
OG0002499	Carub.0001s2475.1.p	g08118
OG0002500	Carub.0005s0431.1.p	g20732
OG0002501	Carub.0001s2871.1.p	g18780
OG0002501	Carub.0004s1640.1.p	g03371
OG0002502	Carub.0004s0108.1.p	g28086
OG0002502	Carub.0007s0141.1.p	g02828
OG0002503	Carub.0005s2753.1.p	g05542
OG0002503	Carub.0004s2799.1.p	g09812
OG0002504	Carub.0003s0233.1.p	g31079
OG0002504	Carub.0006s0039.1.p	g28635
OG0002505	Carub.0002s0253.1.p	g17831
OG0002505	Carub.0007s1896.1.p	g14442
OG0002506	Carub.0005s0737.1.p	g08654
OG0002506	Carub.0005s0734.1.p	g08657
OG0002507	Carub.0001s2777.1.p	g13113
OG0002507	Carub.0004s1597.1.p	g03331
OG0002508	Carub.0003s1050.1.p	g05923
OG0002508	Carub.0006s0450.1.p	g26008
OG0002509	Carub.0006s2068.1.p	g27281
OG0002509	Carub.0005s1064.1.p, Carub.0175s0001.1.p	g11893
OG0002510	Carub.0006s0711.1.p	g23818
OG0002510	Carub.0006s2094.1.p	g27319
OG0002511	Carub.0004s2527.1.p	g17370
OG0002511	Carub.0005s2556.1.p	g16509
OG0002512	Carub.0006s2890.1.p, Carub.0006s2888.1.p, Carub.0006s2889.1.p	g25357
OG0002513	Carub.0005s0891.1.p, Carub.0001s1108.1.p	g04937
OG0002514	Carub.0001s4341.1.p	g24881
OG0002514	Carub.0003s1359.1.p	g06852
OG0002515	Carub.0003s1809.1.p	g21578
OG0002515	Carub.0001s3793.1.p	g24283
OG0002516	Carub.0003s1280.1.p	g05666
OG0002516	Carub.0001s4403.1.p	g27963
OG0002517	Carub.0003s1087.1.p	g05882
OG0002517	Carub.0006s0507.1.p	g15542
OG0002518	Carub.0006s1351.1.p	g00236
OG0002518	Carub.0003s0104.1.p	g02589
OG0002519	Carub.0001s0556.1.p, Carub.0007s3141.1.p	g02264
OG0002519	Carub.0004s1243.1.p	g25773
OG0002520	Carub.0005s1291.1.p	g12727
OG0002521	Carub.0006s2222.1.p	g25311
OG0002521	Carub.0005s1572.1.p	g16799
OG0002522	Carub.0004s0544.1.p	g21515
OG0002523	Carub.0003s0489.1.p	g06332
OG0002524	Carub.0001s1533.1.p	g10024
OG0002525	Carub.0002s0285.1.p	g17802
OG0002525	Carub.0005s0106.1.p	g14599
OG0002526	Carub.0003s0037.1.p	g31847
OG0002526	Carub.0006s1257.1.p	g19257
OG0002527	Carub.0007s1360.1.p	g04539
OG0002527	Carub.0008s1478.1.p	g09392
OG0002528	Carub.0002s0197.1.p	g18723
OG0002528	Carub.0001s1229.1.p	g04819
OG0002529	Carub.0001s1857.1.p	g13950
OG0002529	Carub.0002s2156.1.p	g01016
OG0002530	Carub.0007s2814.1.p	g23153
OG0002530	Carub.0007s2811.1.p	g23154
OG0002531	Carub.0004s0188.1.p	g31270
OG0002532	Carub.0005s1643.1.p	g22241
OG0002532	Carub.0008s2726.1.p	g07310
OG0002533	Carub.0007s1391.1.p	g04569
OG0002533	Carub.0008s1526.1.p	g09341
OG0002534	Carub.0007s1248.1.p	g04423
OG0002534	Carub.0003s3521.1.p	g25812
OG0002535	Carub.0007s2628.1.p	g20265
OG0002535	Carub.0003s2154.1.p	g11258
OG0002536	Carub.0003s0668.1.p	g11851
OG0002537	Carub.0003s2250.1.p	g11356
OG0002537	Carub.0003s2248.1.p	g11353
OG0002538	Carub.0001s3109.1.p	g15972
OG0002538	Carub.0006s2944.1.p	g25317
OG0002539	Carub.0002s1596.1.p	g25217
OG0002539	Carub.0001s2441.1.p	g08079
OG0002540	Carub.0002s2638.1.p	g01519
OG0002540	Carub.0001s1605.1.p	g09965
OG0002541	Carub.0001s0301.1.p	g02015
OG0002542	Carub.0008s2713.1.p	g07323
OG0002543	Carub.0001s1809.1.p	g14008
OG0002543	Carub.0002s2069.1.p	g04146
OG0002544	Carub.0006s2205.1.p	g25296
OG0002544	Carub.0006s2204.1.p, Carub.0006s2203.1.p	g25295
OG0002545	Carub.0006s2331.1.p	g14099
OG0002545	Carub.0006s0987.1.p	g10607
OG0002546	Carub.0006s3106.1.p	g26554
OG0002546	Carub.0007s1839.1.p	g14382
OG0002547	Carub.0004s0959.1.p	g07060
OG0002547	Carub.0005s1169.1.p	g27980
OG0002548	Carub.0003s0995.1.p	g05974
OG0002549	Carub.0007s0161.1.p	g02855
OG0002550	Carub.0002s2674.1.p	g01561
OG0002551	Carub.0005s0917.1.p	g27335
OG0002551	Carub.0006s1917.1.p	g12031
OG0002552	Carub.0006s0366.1.p	g15700
OG0002564	Carub.0005s0557.1.p	g20543
OG0002564	Carub.0007s3473.1.p	g26883
OG0002565	Carub.0001s4370.1.p	g24846
OG0002565	Carub.0003s1321.1.p	g06900
OG0002566	Carub.0008s2039.1.p	g10983
OG0002566	Carub.0005s1200.1.p	g29059
OG0002567	Carub.0003s2240.1.p	g11343
OG0002568	Carub.0001s1083.1.p	g04972
OG0002569	Carub.0007s2829.1.p	g21390
OG0002569	Carub.0003s2403.1.p	g24006
OG0002570	Carub.0008s1477.1.p	g09393
OG0002570	Carub.0007s1359.1.p	g04538
OG0002571	Carub.0003s0150.1.p	g02532
OG0002572	Carub.0006s1772.1.p	g13130
OG0002572	Carub.0006s1067.1.p	g10686
OG0002573	Carub.0008s1181.1.p	g08348
OG0002573	Carub.0007s1560.1.p	g10283
OG0002574	Carub.0005s1289.1.p	g12725, g03606
OG0002575	Carub.0007s0793.1.p	g00704
OG0002575	Carub.0004s0546.1.p	g21512
OG0002576	Carub.0001s2328.1.p	g13627
OG0002576	Carub.0001s2329.1.p	g13626
OG0002577	Carub.0001s1064.1.p	g04997
OG0002578	Carub.0004s0369.1.p	g08824
OG0002578	Carub.0007s0936.1.p	g00875
OG0002579	Carub.0001s1041.1.p	g05014
OG0002579	Carub.0002s0446.1.p	g25465, g19921
OG0002580	Carub.0001s0307.1.p	g02021
OG0002580	Carub.0003s3489.1.p	g25841
OG0002581	Carub.0001s1718.1.p	g25948
OG0002581	Carub.0002s1938.1.p	g04011
OG0002582	Carub.0005s2627.1.p	g22848
OG0002582	Carub.0004s2588.1.p	g18006
OG0002583	Carub.0007s0572.1.p	g00471
OG0002583	Carub.0003s3013.1.p	g26517
OG0002584	Carub.0002s1946.1.p	g04019
OG0002584	Carub.0001s1719.1.p	g25947
OG0002585	Carub.0008s0904.1.p	g25102
OG0002585	Carub.0003s0631.1.p	g06487
OG0002586	Carub.0003s0497.1.p	g06340
OG0002586	Carub.0006s2466.1.p	g17896
OG0002587	Carub.0003s3192.1.p	g22152
OG0002587	Carub.0007s0430.1.p	g00313
OG0002588	Carub.0001s0104.1.p	g01811
OG0002588	Carub.0006s3588.1.p	g19766
OG0002589	Carub.0001s1440.1.p	g10131, g25505
OG0002589	Carub.0001s1441.1.p	g15625
OG0002590	Carub.0005s2464.1.p	g16610
OG0002591	Carub.0004s1449.1.p	g32532, g03192
OG0002591	Carub.0004s1445.1.p	g03191
OG0002592	Carub.0002s2565.1.p	g01443
OG0002593	Carub.0001s1115.1.p	g04931
OG0002593	Carub.0002s0333.1.p	g17741
OG0002594	Carub.0006s3656.1.p	g19788
OG0002594	Carub.0001s0042.1.p	g01729
OG0002595	Carub.0004s2429.1.p	g17262
OG0002596	Carub.0003s1239.1.p	g05711
OG0002597	Carub.0001s1746.1.p	g25919
OG0002598	Carub.0002s2128.1.p	g00989
OG0002598	Carub.0001s1843.1.p	g13965
OG0002599	Carub.0007s2540.1.p	g23124
OG0002599	Carub.0003s1670.1.p	g16228
OG0002600	Carub.0006s3568.1.p	g09212
OG0002600	Carub.0001s0120.1.p	g01826
OG0002601	Carub.0001s4280.1.p	g30784
OG0002601	Carub.0003s1429.1.p	g06788
OG0002602	Carub.0003s3259.1.p	g21987
OG0002602	Carub.0008s2775.1.p	g07253
OG0002603	Carub.0001s3514.1.p	g17068
OG0002603	Carub.0005s1689.1.p	g14985
OG0002604	Carub.0001s2713.1.p	g13027
OG0002604	Carub.0001s2714.1.p	g13028, g13029
OG0002605	Carub.0004s2910.1.p	g09689
OG0002605	Carub.0005s2839.1.p	g05437
OG0002606	Carub.0001s4330.1.p	g24892
OG0002606	Carub.0003s1379.1.p	g06831
OG0002607	Carub.0001s2062.1.p	g13448
OG0002608	Carub.0005s2667.1.p	g22835, g29828
OG0002608	Carub.0004s2669.1.p	g18089
OG0002609	Carub.0008s2603.1.p	g07448
OG0002609	Carub.0006s0852.1.p	g19182
OG0002610	Carub.0006s1782.1.p	g13118
OG0002610	Carub.0006s1073.1.p	g10694
OG0002612	Carub.0001s4066.1.p	g21964
OG0002612	Carub.0003s2134.1.p	g11233
OG0002613	Carub.0007s1945.1.p	g21793
OG0002613	Carub.0006s3264.1.p	g21474
OG0002614	Carub.0008s2796.1.p	g27704
OG0002614	Carub.0005s1724.1.p	g14948
OG0002615	Carub.0005s1330.1.p	g12790
OG0002615	Carub.0008s1951.1.p	g30279
OG0002616	Carub.0003s2837.1.p	g21260
OG0002616	Carub.0007s0678.1.p	g00581
OG0002617	Carub.0006s0614.1.p, Carub.0007s2972.1.p, Carub.0007s2971.1.p	g15657
OG0002618	Carub.0008s0018.1.p	g07856
OG0002618	Carub.0007s2416.1.p	g17146
OG0002619	Carub.0003s3506.1.p	g25823
OG0002619	Carub.0007s1223.1.p	g04403
OG0002620	Carub.0001s1604.1.p	g09966
OG0002620	Carub.0002s2639.1.p	g01520
OG0002621	Carub.0003s0891.1.p	g03601, g06078
OG0002621	Carub.0006s0211.1.p	g19370
OG0002622	Carub.0003s0385.1.p	g06220
OG0002622	Carub.0006s2595.1.p	g30345
OG0002623	Carub.0007s3222.1.p	g27860
OG0002623	Carub.0002s1151.1.p	g24366
OG0002624	Carub.0007s0723.1.p	g00631
OG0002624	Carub.0004s0635.1.p	g18631
OG0002625	Carub.0007s3144.1.p	g16342
OG0002625	Carub.0003s2636.1.p	g16416
OG0002626	Carub.0003s0251.1.p	g26836
OG0002626	Carub.0006s1566.1.p	g00026
OG0002627	Carub.0005s1040.1.p, Carub.0015s0005.1.p	g29273
OG0002627	Carub.0006s2035.1.p	g27123
OG0002628	Carub.0006s1650.1.p	g13274
OG0002628	Carub.0003s0326.1.p	g06141
OG0002629	Carub.0004s2463.1.p	g17296
OG0002629	Carub.0005s2468.1.p	g16605
OG0002630	Carub.0004s0198.1.p	g20966
OG0002630	Carub.0007s0252.1.p	g02940
OG0002631	Carub.0004s3036.1.p	g09559
OG0002632	Carub.0007s3346.1.p	g28522
OG0002632	Carub.0002s0006.1.p	g27010
OG0002633	Carub.0001s1846.1.p	g13962
OG0002633	Carub.0005s3007.1.p	g30180
OG0002634	Carub.0001s0638.1.p	g02364
OG0002634	Carub.0004s1126.1.p	g24248
OG0002635	Carub.0001s1492.1.p	g10069
OG0002635	Carub.0001s1493.1.p	g10066, g10067
OG0002636	Carub.0008s1479.1.p	g09391
OG0002636	Carub.0007s1361.1.p	g04540
OG0002637	Carub.0002s2734.1.p	g01635
OG0002637	Carub.0001s1518.1.p	g10040
OG0002638	Carub.0006s2487.1.p	g17925
OG0002638	Carub.0003s0478.1.p	g06319
OG0002639	Carub.0007s2137.1.p	g15489
OG0002640	Carub.0003s0519.1.p	g06364
OG0002640	Carub.0006s2442.1.p	g17869
OG0002641	Carub.0005s1892.1.p	g20480
OG0002641	Carub.0004s1778.1.p	g03504
OG0002642	Carub.0004s1742.1.p	g03467
OG0002642	Carub.0007s2462.1.p	g17192
OG0002643	Carub.0006s0726.1.p	g23801, g30316
OG0002643	Carub.0006s2116.1.p	g27746
OG0002644	Carub.0003s0629.1.p	g06485
OG0002644	Carub.0008s0910.1.p	g25108
OG0002645	Carub.0001s2823.1.p	g26321
OG0002645	Carub.0004s1618.1.p	g03348
OG0002646	Carub.0006s1644.1.p	g13281
OG0002646	Carub.0006s1278.1.p	g19234
OG0002647	Carub.0006s1362.1.p	g00225
OG0002647	Carub.0003s0113.1.p	g02576
OG0002648	Carub.0001s3078.1.p	g16014
OG0002648	Carub.0004s1708.1.p	g03434
OG0002649	Carub.0001s4181.1.p	g15110
OG0002649	Carub.0003s1536.1.p	g06663
OG0002650	Carub.0002s1951.1.p	g04024
OG0002650	Carub.0001s1724.1.p	g25942
OG0002651	Carub.0001s2893.1.p	g18801
OG0002652	Carub.0001s3550.1.p	g17031
OG0002652	Carub.0001s3280.1.p	g24398
OG0002653	Carub.0005s1897.1.p	g20474
OG0002653	Carub.0004s1780.1.p	g03506
OG0002654	Carub.0005s2937.1.p	g05324
OG0002654	Carub.0002s1179.1.p, Carub.0004s3051.1.p	g09544
OG0002655	Carub.0005s1654.1.p	g22232
OG0002655	Carub.0008s2730.1.p	g07306
OG0002656	Carub.0001s0246.1.p	g01962
OG0002656	Carub.0006s3415.1.p	g09048
OG0002657	Carub.0003s0717.1.p	g11804
OG0002657	Carub.0008s0784.1.p	g15895
OG0002658	Carub.0001s2646.1.p	g12951
OG0002658	Carub.0001s2639.1.p	g12942
OG0002659	Carub.0008s2693.1.p	g07344
OG0002659	Carub.0005s1624.1.p	g22266
OG0002660	Carub.0007s0740.1.p	g00650
OG0002660	Carub.0004s0604.1.p	g28298
OG0002661	Carub.0005s1587.1.p	g22303
OG0002661	Carub.0151s0001.1.p	g15289
OG0002662	Carub.0006s2779.1.p	g18540
OG0002662	Carub.0001s3306.1.p	g26466
OG0002663	Carub.0001s0776.1.p	g18260
OG0002663	Carub.0004s0777.1.p	g26261
OG0002664	Carub.0004s2812.1.p	g09790, g01609, g09791
OG0002665	Carub.0003s3365.1.p	g29407
OG0002665	Carub.0004s1484.1.p	g04246
OG0002666	Carub.0024s0009.1.p	g27896
OG0002666	Carub.0001s0615.1.p	g02325
OG0002667	Carub.0001s4166.1.p	g15120
OG0002667	Carub.0003s1544.1.p	g06655
OG0002668	Carub.0005s0715.1.p	g28922, g04117
OG0002668	Carub.0007s3565.1.p	g29030
OG0002669	Carub.0006s2471.1.p	g17904
OG0002669	Carub.0003s0493.1.p	g06335
OG0002670	Carub.0002s1387.1.p	g21070
OG0002670	Carub.0001s2574.1.p	g25682
OG0002671	Carub.0005s0387.1.p	g19545
OG0002671	Carub.0001s1316.1.p	g04719
OG0002672	Carub.0004s0409.1.p, Carub.0004s0408.1.p	g08888, g32152, g08887
OG0002673	Carub.0001s2398.1.p	g08024
OG0002673	Carub.0005s0720.1.p	g12902, g08098
OG0002673	Carub.0007s0955.1.p	g00894
OG0002674	Carub.0001s3334.1.p	g29454
OG0002674	Carub.0006s2802.1.p	g18562
OG0002675	Carub.0007s1323.1.p	g04498
OG0002675	Carub.0007s1324.1.p	g04499
OG0002676	Carub.0006s1412.1.p	g00178
OG0002676	Carub.0003s0155.1.p	g02522
OG0002677	Carub.0006s3073.1.p	g20709
OG0002678	Carub.0005s1552.1.p	g16791, g16786
OG0002679	Carub.0007s2202.1.p	g15405
OG0002679	Carub.0008s0271.1.p	g07575
OG0002680	Carub.0004s1840.1.p	g03561
OG0002680	Carub.0005s1949.1.p	g20421
OG0002681	Carub.0001s2237.1.p	g13720
OG0002681	Carub.0002s1826.1.p	g03895
OG0002682	Carub.0005s2341.1.p	g21192
OG0002682	Carub.0004s2327.1.p	g24525
OG0002683	Carub.0004s0568.1.p	g31147
OG0002683	Carub.0007s0764.1.p	g00681
OG0002684	Carub.0005s2366.1.p	g21161
OG0002684	Carub.0004s2331.1.p	g24521
OG0002685	Carub.0008s2649.1.p	g07403
OG0002685	Carub.0006s0902.1.p	g10520
OG0002686	Carub.0006s2480.1.p	g17917
OG0002687	Carub.0004s1045.1.p	g06971
OG0002687	Carub.0001s0673.1.p	g02400
OG0002688	Carub.0002s0961.1.p	g29671, g32285
OG0002688	Carub.0006s1816.1.p	g12152
OG0002689	Carub.0001s3944.1.p	g30207
OG0002689	Carub.0003s1986.1.p	g28976
OG0002690	Carub.0006s3647.1.p	g19779
OG0002690	Carub.0004s2843.1.p	g09765
OG0002691	Carub.0003s2397.1.p	g31335, g23998
OG0002692	Carub.0001s1595.1.p	g09976
OG0002692	Carub.0002s2653.1.p	g01533
OG0002693	Carub.0003s2613.1.p	g16450
OG0002693	Carub.0007s3167.1.p	g32270
OG0002694	Carub.0005s1102.1.p	g29501
OG0002694	Carub.0008s2124.1.p	g10897
OG0002695	Carub.0001s3943.1.p	g30206
OG0002695	Carub.0003s1985.1.p	g28977
OG0002696	Carub.0006s3158.1.p	g27688
OG0002696	Carub.0007s1872.1.p	g14414
OG0002697	Carub.0004s2422.1.p	g17255
OG0002697	Carub.0005s2453.1.p	g16623
OG0002698	Carub.0003s1057.1.p	g05916
OG0002698	Carub.0006s0467.1.p	g25992
OG0002699	Carub.0006s1211.1.p	g19306
OG0002699	Carub.0002s0844.1.p	g27429, g27428
OG0002700	Carub.0002s0240.1.p	g17853, g17851
OG0002701	Carub.0004s2408.1.p	g17244
OG0002701	Carub.0004s2407.1.p	g17235, g17243
OG0002702	Carub.0006s3442.1.p	g09074
OG0002702	Carub.0005s1825.1.p	g14838
OG0002703	Carub.0008s0124.1.p	g07731
OG0002703	Carub.0007s2342.1.p	g22643
OG0002704	Carub.0007s1081.1.p	g04265, g04266
OG0002704	Carub.0007s1082.1.p	g04267
OG0002705	Carub.0001s4401.1.p	g27962
OG0002706	Carub.0007s1035.1.p	g04198
OG0002706	Carub.0003s3307.1.p	g22665
OG0002707	Carub.0003s0008.1.p	g02679
OG0002707	Carub.0006s1225.1.p	g19291, g30557
OG0002708	Carub.0001s0375.1.p	g02084
OG0002708	Carub.0004s1494.1.p	g03231
OG0002709	Carub.0004s0035.1.p	g13307
OG0002710	Carub.0006s0837.1.p	g19167
OG0002710	Carub.0008s2567.1.p	g07487
OG0002711	Carub.0006s1647.1.p	g13277
OG0002711	Carub.0003s0319.1.p	g06134
OG0002712	Carub.0003s2339.1.p	g29422
OG0002713	Carub.0008s1336.1.p	g23016
OG0002714	Carub.0008s0411.1.p	g28602
