Orthogroup	Capsella_rubella	Camelina_sativa
OG0000732	Carub.0007s2989.1.p	Csa12g065490
OG0000734	Carub.0006s1174.1.p	Csa13g016210, Csa20g018940, Csa08g005480, Csa08g005490
OG0000734	Carub.0005s2172.1.p	Csa09g065970
OG0000734	Carub.0004s2139.1.p	Csa04g053320, Csa06g043330
OG0000735	Carub.0007s3650.1.p	Csa12g081970, Csa10g047080, Csa11g055470
OG0000735	Carub.0005s0788.1.p	Csa04g016890, Csa09g022690, Csa06g012470
OG0000735	Carub.0003s0107.1.p	Csa15g001490, Csa19g002550
OG0000736	Carub.0007s0325.1.p	Csa10g004090, Csa12g004340, Csa11g004600
OG0000736	Carub.0007s0326.1.p	Csa10g004100, Csa12g004350, Csa11g004610
OG0000737	Carub.0005s1198.1.p	Csa04g028840, Csa06g019860
OG0000738	Carub.0005s2544.1.p	Csa04g046180, Csa09g071270, Csa06g035430
OG0000738	Carub.0003s0512.1.p	Csa15g007140, Csa19g008290, Csa01g006660
OG0000738	Carub.0006s2453.1.p	Csa07084s010, Csa08g027660, Csa20g054130, Csa13g034840
OG0000739	Carub.0001s1317.1.p	Csa14g016410, Csa17g018790, Csa03g017240
OG0000739	Carub.0001s1263.1.p	Csa14g015880, Csa17g017140
OG0000739	Carub.0001s1261.1.p	Csa14g015860, Csa14g015870, Csa03g016690, Csa17g017130, Csa14g015850
OG0000739	Carub.0001s1264.1.p	Csa17g017150, Csa03g016700
OG0000740	Carub.0002s0449.1.p	Csa02g028520, Csa13g043420
OG0000740	Carub.0002s0436.1.p, Carub.0002s0437.1.p	Csa09g095420, Csa16g052780
OG0000740	Carub.0002s2089.1.p	Csa07g044360, Csa16g038040, Csa09g078710
OG0000745	Carub.0001s3259.1.p	Csa09g092070, Csa07g056880
OG0000745	Carub.0001s3298.1.p	Csa17g063430, Csa03g038910, Csa14g046640
OG0000745	Carub.0001s3300.1.p, Carub.0001s3301.1.p	Csa03g038930, Csa14g046700, Csa14g046850, Csa14g046680, Csa03g039040, Csa17g063510, Csa17g063480, Csa24737s010
OG0000746	Carub.0004s1615.1.p	Csa05g020790, Csa06g036920, Csa04g046740
OG0000746	Carub.0001s2821.1.p	Csa17g042930, Csa03g033140
OG0000746	Carub.0003s1431.1.p	Csa15g018980
OG0000747	Carub.0004s2887.1.p	Csa05g001860, Csa04945s010
OG0000747	Carub.0001s2408.1.p, Carub.0320s0001.1.p	Csa14g031730, Csa03g028570, Csa17g033910
OG0000747	Carub.0001s2407.1.p	Csa03g028650, Csa17g034080, Csa17g034020, Csa14g031840
OG0000748	Carub.0002s1164.1.p, Carub.0002s1161.1.p	Csa05g073840, Csa05g073470, Csa16g023110, Csa07g029680
OG0000748	Carub.0002s1163.1.p, Carub.0002s1160.1.p, Carub.0002s0898.1.p	Csa05g073440, Csa07g029670, Csa04804s010, Csa16g023100, Csa09g078550, Csa07g043170
OG0000749	Carub.0002s0361.1.p	Csa16g053310
OG0000749	Carub.0001s3448.1.p	Csa03g046530, Csa14g048710, Csa17g069370
OG0000749	Carub.0008s0665.1.p	Csa11g073650, Csa18g012510
OG0000750	Carub.0004s0976.1.p	Csa05g035650
OG0000750	Carub.0008s1995.1.p	Csa11g093110
OG0000750	Carub.0005s1224.1.p	Csa06g020220, Csa04g029180, Csa09g042510
OG0000751	Carub.0007s2709.1.p	Csa00506s140, Csa10g031320, Csa11g036850, Csa16g054980
OG0000751	Carub.0003s2239.1.p	Csa01g025450, Csa15g034810, Csa19g031440
OG0000752	Carub.0004s1131.1.p	Csa05g033650, Csa16g014730, Csa05g033600, Csa07g013030, Csa07g013060
OG0000752	Carub.0002s0915.1.p, Carub.0004s1129.1.p	Csa07g013090, Csa05g033680, Csa16g014760
OG0000753	Carub.0001s2394.1.p	Csa14g031560, Csa17g033730
OG0000754	Carub.0007s2496.1.p	Csa11g033380, Csa12g051570, Csa10g029110
OG0000754	Carub.0004s1747.1.p	Csa04g049170
OG0000754	Carub.0006s3706.1.p	Csa13g057260, Csa02g001210, Csa08g001190, Csa08g001210
OG0000754	Carub.0007s1580.1.p	Csa11g019350, Csa10g017750, Csa12g028000
OG0000755	Carub.0008s2829.1.p	Csa02g076600
OG0000755	Carub.0007s0416.1.p	Csa11g005620
OG0000755	Carub.0003s3204.1.p	Csa15g076340, Csa01g039750, Csa19g054860
OG0000756	Carub.0003s3194.1.p	Csa15g076220
OG0000756	Carub.0005s1768.1.p	Csa06g025480, Csa04g037100, Csa09g058300
OG0000756	Carub.0002s2276.1.p	Csa16g039960, Csa09g080600
OG0000757	Carub.0004s1021.1.p, Carub.0004s0816.1.p	Csa07g015150, Csa16g015710, Csa05g035030
OG0000757	Carub.0183s0001.1.p	Csa16g015780, Csa07g015250, Csa05g035120
OG0000758	Carub.0004s0592.1.p, Carub.0002s1257.1.p	Csa01g040010, Csa05g072170, Csa16g024000, Csa07g030710
OG0000758	Carub.0007s1465.1.p	Csa11g018090, Csa10g016620, Csa12g025700
OG0000759	Carub.0002s2558.1.p	Csa16g048270
OG0000759	Carub.0001s2753.1.p	Csa03g032470, Csa17g042100, Csa14g036870
OG0000759	Carub.0004s1591.1.p	Csa05g021060, Csa07g007120
OG0000760	Carub.0006s0513.1.p	Csa20g008470, Csa13g008250, Csa08g058270
OG0000760	Carub.0006s0368.1.p	Csa08g059680, Csa20g005980, Csa13g006760
OG0000760	Carub.0003s0984.1.p	Csa19g014280, Csa01g011530, Csa15g014130
OG0000761	Carub.0004s2435.1.p	Csa05g009530
OG0000761	Carub.0006s3094.1.p	Csa02g016220
OG0000762	Carub.0001s4362.1.p	Csa03g061680, Csa17g094890
OG0000762	Carub.0003s1333.1.p	Csa19g019270, Csa01g016160, Csa19g019280, Csa15g017990
OG0000762	Carub.0003s1332.1.p	Csa15g017980, Csa01g016150, Csa19g019260
OG0000763	Carub.0008s1701.1.p	Csa11g089940, Csa18g029430, Csa02g059800
OG0000763	Carub.0001s4387.1.p	Csa17g095190
OG0000763	Carub.0003s1298.1.p	Csa19g018840, Csa01g015810, Csa15g017630
OG0000764	Carub.0008s0322.1.p	Csa11g068380
OG0000764	Carub.0008s0323.1.p	Csa11g068390
OG0000765	Carub.0005s0962.1.p	Csa09g032810, Csa04g022500, Csa06g015580, Csa04g022640, Csa12g051780, Csa06g015610, Csa09g061960, Csa06g015450, Csa10g029300, Csa19g027510, Csa15g027830, Csa06g046480, Csa12g051770, Csa11g033580
OG0000765	Carub.0006s2537.1.p	Csa08g029500, Csa08g029510, Csa13g037700, Csa13g034280, Csa08g024120, Csa06g005070, Csa09g008560, Csa04g009800, Csa18g020950, Csa11g081720, Csa02g037810, Csa20g056040
OG0000766	Carub.0002s0366.1.p	Csa09g096000, Csa07g062680, Csa16g053290
OG0000766	Carub.0005s1116.1.p	Csa06g019070, Csa09g039310
OG0000767	Carub.0001s2262.1.p	Csa14g030340, Csa17g030180
OG0000767	Carub.0001s1475.1.p	Csa14g018130, Csa17g020550, Csa03g018760, Csa03g018780, Csa06g009750
OG0000768	Carub.0007s1766.1.p	Csa11g022470, Csa12g032000, Csa10g019730
OG0000768	Carub.0002s0102.1.p	Csa07g065300, Csa16g056520, Csa09g098640
OG0000768	Carub.0007s3409.1.p	Csa11g059940
OG0000769	Carub.0006s2286.1.p	Csa13g030860, Csa08g022640, Csa08g022630, Csa08g022650, Csa20g046180, Csa13g030810, Csa08g022590
OG0000769	Carub.0008s1639.1.p	Csa11g089350, Csa02g058910, Csa18g028680
OG0000770	Carub.0007s0845.1.p	Csa12g013920, Csa10g010380
OG0000771	Carub.0004s2505.1.p	Csa05g008980
OG0000771	Carub.0001s4249.1.p	Csa17g093650
OG0000771	Carub.0003s1460.1.p	Csa01g017480
OG0000772	Carub.0008s0225.1.p	Csa20g077590, Csa18g005480
OG0000772	Carub.0001s1669.1.p	Csa14g021080, Csa17g022590, Csa03g020720
OG0000772	Carub.0001s4260.1.p	Csa17g093780, Csa03g060670, Csa14g063980
OG0000773	Carub.0005s2890.1.p	Csa16g002470, Csa07g002470
OG0000773	Carub.0004s2978.1.p	Csa04g066180, Csa05g002090, Csa06g053570
OG0000773	Carub.0004s2977.1.p	Csa04g066170, Csa06g053560, Csa06g053550
OG0000774	Carub.0006s2069.1.p	Csa13g027530, Csa08g017240, Csa20g037830
OG0000774	Carub.0005s1065.1.p	Csa04g024730, Csa06g018550, Csa09g035900
OG0000774	Carub.0005s1066.1.p	Csa09g035910
OG0000775	Carub.0005s1340.1.p	Csa09g046630, Csa04g030180
OG0000775	Carub.0008s2585.1.p	Csa11g102170, Csa18g038710, Csa02g073700
OG0000775	Carub.0006s0870.1.p	Csa13g011990, Csa08g054350
OG0000776	Carub.0003s3328.1.p, Carub.0003s3341.1.p	Csa19g056090
OG0000776	Carub.0003s2550.1.p	Csa01g031190, Csa04g051150
OG0000776	Carub.0007s2967.1.p	Csa12g065730
OG0000777	Carub.0001s2420.1.p, Carub.0003s2853.1.p	Csa03g028710, Csa17g034050
OG0000777	Carub.0001s2418.1.p, Carub.0001s2419.1.p	Csa03g028700
OG0000777	Carub.0005s1059.1.p, Carub.0001s2421.1.p, Carub.0001s3525.1.p, Carub.0001s3526.1.p, Carub.0007s2926.1.p	Csa10g033520, Csa12g063280, Csa11g041760
OG0000778	Carub.0003s0302.1.p	Csa12g041830, Csa18g006000, Csa20g075970, Csa11g068060
OG0000778	Carub.0003s2624.1.p, Carub.0003s2625.1.p	Csa01g036500
OG0000779	Carub.0006s3174.1.p	Csa06g029830, Csa05g016080, Csa09g066200, Csa09g066210, Csa06g029820, Csa09g066220, Csa04g041500
OG0000780	Carub.0005s1039.1.p	Csa04g024400, Csa02g058250, Csa06g017270, Csa09g034650
OG0000780	Carub.0003s3509.1.p, Carub.0002s0841.1.p, Carub.0003s3510.1.p, Carub.0003s3512.1.p	Csa19g048090, Csa15g082400
OG0000783	Carub.0003s2894.1.p	Csa15g071110, Csa01g035720
OG0000783	Carub.0004s0239.1.p	Csa07g053230, Csa09g087450
OG0000783	Carub.0007s0291.1.p	Csa12g003970
OG0000784	Carub.0006s3450.1.p	Csa13g054530, Csa08g051800, Csa02g005900
OG0000784	Carub.0001s1569.1.p	Csa17g021480, Csa14g018980, Csa03g019670
OG0000785	Carub.0007s3352.1.p, Carub.0007s3339.1.p	Csa18g016310, Csa02g055490, Csa10g051510, Csa11g061600
OG0000785	Carub.0007s3353.1.p	Csa19g048740
OG0000785	Carub.0007s3354.1.p	Csa12g081470, Csa02g055450, Csa02g055430, Csa11g061550, Csa04g002530, Csa11g061520
OG0000785	Carub.0007s3355.1.p	Csa11g061510, Csa10g051500
OG0000786	Carub.0005s0716.1.p	Csa04g016790, Csa09g019910, Csa06g009840, Csa06g009850, Csa06g009860, Csa09g019920
OG0000786	Carub.0007s3578.1.p	Csa11g056010
OG0000787	Carub.0001s0314.1.p	Csa17g007070, Csa14g005090, Csa03g005170
OG0000787	Carub.0007s1212.1.p	Csa11g015110, Csa10g014070, Csa12g020960
OG0000787	Carub.0003s3482.1.p	Csa15g082660, Csa01g043910, Csa19g048310, Csa10301s010
OG0000788	Carub.0002s0607.1.p	Csa05g052370, Csa16g018200
OG0000788	Carub.0004s0196.1.p	Csa16g044580, Csa07g052920
OG0000788	Carub.0007s0249.1.p	Csa12g003620, Csa10g003340, Csa11g003780
OG0000789	Carub.0007s3662.1.p	Csa11g055290
OG0000789	Carub.0007s3666.1.p, Carub.0007s3664.1.p	Csa11g055300
OG0000789	Carub.0007s3663.1.p, Carub.0008s0787.1.p	Csa11g055310, Csa10g045510, Csa12g082190, Csa12g082180
OG0000790	Carub.0001s4177.1.p	Csa03g059680
OG0000790	Carub.0003s1539.1.p	Csa01g018270, Csa19g022430, Csa02g030890, Csa15g020240
OG0000791	Carub.0006s0668.1.p	Csa20g010150, Csa13g009750, Csa08g056670
OG0000791	Carub.0001s1832.1.p	Csa17g024490, Csa14g024020, Csa03g022560
OG0000791	Carub.0002s2115.1.p	Csa07g045770, Csa16g038300
OG0000792	Carub.0001s0971.1.p	Csa17g013930, Csa03g013710, Csa14g011800
OG0000792	Carub.0006s3133.1.p	Csa13g050440, Csa02g015730
OG0000792	Carub.0006s3134.1.p	Csa02g015700
OG0000793	Carub.0005s0585.1.p	Csa04g015450, Csa09g014540
OG0000793	Carub.0007s1437.1.p	Csa10g016350, Csa12g025440
OG0000793	Carub.0001s4438.1.p	Csa14g067680, Csa03g062430
OG0000794	Carub.0005s2583.1.p	Csa05g089610, Csa04g046580, Csa06g036760, Csa12g053870, Csa11g034560
OG0000794	Carub.0008s0873.1.p	Csa18g014970, Csa02g033590, Csa11g075960, Csa11g081110, Csa02g033560
OG0000795	Carub.0001s2860.1.p	Csa17g043350
OG0000795	Carub.0004s1635.1.p	Csa05g020600
OG0000795	Carub.0001s2859.1.p	Csa17g043340
OG0000796	Carub.0008s2543.1.p	Csa02g074150, Csa11g101760, Csa18g038280
OG0000796	Carub.0006s0817.1.p	Csa08g054910, Csa08837s010, Csa20g012930, Csa13g011420, Csa13g011430, Csa08g054900, Csa20g012940
OG0000797	Carub.0003s1823.1.p	Csa19g025850, Csa15g025030, Csa01g021310, Csa01g021300
OG0000797	Carub.0001s3821.1.p	Csa03g055700, Csa14g056050
OG0000798	Carub.0002s0037.1.p	Csa16g057140, Csa07g065950, Csa09g099270
OG0000798	Carub.0006s2980.1.p	Csa08g043110
OG0000798	Carub.0007s1728.1.p	Csa10g019220, Csa11g021040
OG0000799	Carub.0006s3317.1.p	Csa08g049420, Csa02g008670, Csa13g053200
OG0000799	Carub.0006s3413.1.p	Csa02g040560, Csa13g054040, Csa08g050400
OG0000800	Carub.0008s0486.1.p	Csa11g071120, Csa18g010100
OG0000800	Carub.0007s2752.1.p	Csa12g057130, Csa10g031760
OG0000800	Carub.0003s2302.1.p	Csa15g040670, Csa01g027250
OG0000801	Carub.0003s0110.1.p	Csa19g002580, Csa01g001490, Csa15g001520
OG0000801	Carub.0006s1354.1.p	Csa20g021870, Csa08g007480, Csa13g018200
OG0000801	Carub.0007s2990.1.p	Csa11g043010, Csa12g065480, Csa10g035940
OG0000802	Carub.0001s0361.1.p	Csa03g005730, Csa14g005610, Csa17g007640
OG0000802	Carub.0007s2790.1.p	Csa12g057530, Csa11g038820, Csa10g032210
OG0000802	Carub.0003s2353.1.p	Csa19g033800
OG0000803	Carub.0001s0256.1.p	Csa17g005480, Csa03g004530, Csa14g004490
OG0000803	Carub.0007s3659.1.p	Csa12g082150, Csa11g055340, Csa10g045540
OG0000803	Carub.0005s0806.1.p	Csa04g019750, Csa06g012650, Csa09g022910
OG0000804	Carub.0006s0966.1.p, Carub.0006s0968.1.p	Csa08g002300, Csa20g016580, Csa13g013930, Csa13g013940, Csa08g002310, Csa20g016590, Csa19g012870, Csa15g010770, Csa20g016610
OG0000805	Carub.0003s0148.1.p	Csa19g003030, Csa01g001950, Csa15g002000
OG0000805	Carub.0006s1401.1.p	Csa20g023370, Csa13g018660, Csa08g008010
OG0000805	Carub.0006s1400.1.p	Csa08g008000, Csa13g018650, Csa20g023360
OG0000806	Carub.0005s1239.1.p, Carub.0001s0235.1.p	Csa03g004330, Csa17g005310, Csa14g004310
OG0000807	Carub.0007s1614.1.p, Carub.0008s1059.1.p	Csa02g039140, Csa18g021240, Csa12g029340, Csa11g019740
OG0000807	Carub.0005s1476.1.p	Csa04g033720, Csa06g022380
OG0000808	Carub.0001s4381.1.p	Csa14g066140, Csa17g095140
OG0000808	Carub.0003s1305.1.p	Csa01g015870, Csa03g061900, Csa19g018910, Csa15g017690
OG0000809	Carub.0006s0431.1.p	Csa13g007360, Csa08g059090, Csa20g006650
OG0000809	Carub.0004s2262.1.p	Csa06g044760, Csa04g054700, Csa05g012390
OG0000809	Carub.0005s2286.1.p	Csa09g068280, Csa06g030780, Csa04g042480
OG0000810	Carub.0005s1085.1.p	Csa09g037140, Csa06g018790, Csa04g025910
OG0000810	Carub.0008s2146.1.p	Csa02g067740, Csa18g034160, Csa11g094640
OG0000810	Carub.0005s1084.1.p	Csa04g025870, Csa09g037110
OG0000812	Carub.0008s1548.1.p	Csa02g057610, Csa18g026540, Csa11g088330
OG0000812	Carub.0007s1400.1.p	Csa11g017360, Csa12g025020, Csa10g015960
OG0000813	Carub.0004s2286.1.p, Carub.0004s2282.1.p	Csa05g012230, Csa05g012150, Csa06g044920, Csa06g045000
OG0000814	Carub.0007s2101.1.p	Csa11g026110, Csa12g039170, Csa10g023060
OG0000814	Carub.0004s1664.1.p	Csa06g037440, Csa05g020290
OG0000814	Carub.0001s2924.1.p	Csa14g038780, Csa17g047380, Csa03g034280
OG0000815	Carub.0007s3000.1.p	Csa12g065420, Csa10g036030, Csa12g065410, Csa11g042960
OG0000815	Carub.0003s2251.1.p	Csa15g034960, Csa01g025590, Csa19g031560
OG0000816	Carub.0004s2626.1.p	Csa06g050020, Csa04g061480, Csa05g006630
OG0000816	Carub.0001s0508.1.p	Csa12g046810, Csa14g007090
OG0000816	Carub.0004s1303.1.p	Csa16g009850, Csa07g011130, Csa05g029440
OG0000817	Carub.0006s2225.1.p	Csa13g029110
OG0000817	Carub.0006s2224.1.p	Csa20g040850, Csa13g029100, Csa08g018890
OG0000818	Carub.0008s0560.1.p	Csa18g010770, Csa11g071850, Csa20g066960, Csa20g066970
OG0000818	Carub.0005s1638.1.p	Csa06g024110, Csa04g035610, Csa09g052880
OG0000818	Carub.0006s0866.1.p	Csa13g011960, Csa08g054390, Csa20g015470
OG0000819	Carub.0007s2493.1.p	Csa10g029080, Csa11g033360, Csa11g033350
OG0000819	Carub.0007s2492.1.p, Carub.0007s2491.1.p	Csa12g051500, Csa11g033270
OG0000819	Carub.0007s2489.1.p	Csa11g033340, Csa12g051540
OG0000820	Carub.0005s0407.1.p	Csa04g011610, Csa09g009600, Csa09g009630, Csa06g005860, Csa10g040320, Csa11g045400, Csa12g072110
OG0000820	Carub.0005s0408.1.p, Carub.0005s0409.1.p	Csa09g009640, Csa06g005870
OG0000820	Carub.0005s0410.1.p	Csa06g005880, Csa09g009650
OG0000821	Carub.0005s1591.1.p	Csa09g052220
OG0000821	Carub.0005s1590.1.p	Csa06g023570, Csa09g052190, Csa04g035040
OG0000821	Carub.0006s2252.1.p	Csa08g021220, Csa13g030400, Csa08g020220, Csa00722s010, Csa08g021230, Csa13g030410
OG0000822	Carub.0002s1155.1.p	Csa05g057060
OG0000822	Carub.0001s3749.1.p	Csa17g078970
OG0000822	Carub.0003s1736.1.p	Csa01g020330
OG0000823	Carub.0007s1381.1.p	Csa10g015800, Csa12g024850, Csa11g017130
OG0000823	Carub.0004s0202.1.p	Csa16g044640, Csa09g087170
OG0000823	Carub.0002s0286.1.p	Csa07g063450, Csa09g096780
OG0000824	Carub.0005s2194.1.p, Carub.0007s0258.1.p	Csa06g029860, Csa04g041530, Csa09g066250
OG0000824	Carub.0004s2153.1.p	Csa06g043510, Csa04g053530, Csa05g013660
OG0000825	Carub.0002s1553.1.p	Csa16g028820, Csa05g085570, Csa16g028830, Csa05g085560, Csa07g034450, Csa07g034440
OG0000826	Carub.0007s0462.1.p	Csa11g006110, Csa10g006470, Csa12g007870
OG0000826	Carub.0008s0342.1.p	Csa18g008670, Csa09g050620, Csa20g072160, Csa18g009000, Csa11g069790, Csa20g072150, Csa20g072090
OG0000828	Carub.0001s1182.1.p, Carub.0001s1183.1.p	Csa16g001790, Csa03g015870
OG0000828	Carub.0002s0242.1.p	Csa09g097170
OG0000829	Carub.0005s1211.1.p	Csa04g029050, Csa09g042390, Csa06g020060
OG0000829	Carub.0005s1213.1.p	Csa06g020070, Csa09g051310, Csa09g042400, Csa04g029060
OG0000829	Carub.0001s2562.1.p	Csa03g030230, Csa17g035650, Csa14g034590
OG0000830	Carub.0007s1217.1.p	Csa12g022010, Csa10g014110
OG0000830	Carub.0003s3499.1.p	Csa19g048180, Csa01g043770
OG0000830	Carub.0001s0300.1.p	Csa14g004940, Csa03g005030
OG0000831	Carub.0001s0934.1.p	Csa03g013380
OG0000831	Carub.0004s1121.1.p	Csa05g030050
OG0000831	Carub.0002s0626.1.p	Csa05g054840, Csa07g018060, Csa16g018420
OG0000832	Carub.0001s0989.1.p	Csa00990s010, Csa17g014140, Csa00990s020, Csa03g013960, Csa17g014130, Csa14g011990
OG0000832	Carub.0002s0538.1.p	Csa05g048570, Csa16g017440, Csa07g016950
OG0000833	Carub.0006s0176.1.p	Csa08g061680, Csa13g002860, Csa20g003020
OG0000834	Carub.0005s2526.1.p	Csa04g045040, Csa09g071120
OG0000834	Carub.0004s2497.1.p	Csa04g058110, Csa05g009040
OG0000835	Carub.0006s3167.1.p, Carub.0006s3165.1.p, Carub.0006s3166.1.p	Csa08g044780, Csa02g014370, Csa08g044810
OG0000836	Carub.0004s2610.1.p	Csa04g061350, Csa06g049880, Csa05g006780
OG0000836	Carub.0004s2611.1.p	Csa04g061360, Csa06g049890, Csa05g006770
OG0000837	Carub.0001s3415.1.p	Csa08g062670, Csa07g001400, Csa16g002000, Csa05g030340, Csa09g062370, Csa12g083910, Csa17g080940, Csa18g002850, Csa08g023080, Csa02g023060, Csa09g050390, Csa07g008090, Csa20g067520, Csa12g051410, Csa16g018720, Csa16g018810, Csa08g037370, Csa11g041580, Csa04g046210, Csa05g063570, Csa04g022420, Csa16g016540, Csa16g016550, Csa10g010970, Csa07g013050, Csa08g011410, Csa09g004330, Csa15g073930
OG0000838	Carub.0007s2174.1.p	Csa11g027890, Csa12g042170
OG0000838	Carub.0007s2170.1.p	Csa10g024680
OG0000839	Carub.0007s0786.1.p, Carub.0007s0787.1.p	Csa12g013320, Csa11g010570, Csa10g009710
OG0000839	Carub.0006s2275.1.p	Csa20g046050, Csa13g030680, Csa08g022490
OG0000840	Carub.0007s3681.1.p	Csa12g081100, Csa12g079830, Csa12g081090, Csa10g047590, Csa12g082380, Csa10g045310, Csa11g055170
OG0000840	Carub.0006s1533.1.p	Csa20g025150, Csa02484s010, Csa13g019820, Csa13g019910
OG0000840	Carub.0007s3680.1.p	Csa02g055010
OG0000840	Carub.0007s3679.1.p	Csa09g040910, Csa09g040890
OG0000841	Carub.0002s1322.1.p	Csa16g025550, Csa16g025540, Csa07g032120, Csa05g079690
OG0000842	Carub.0002s1264.1.p	Csa16g024210, Csa05g081760, Csa05g072280
OG0000842	Carub.0002s1269.1.p	Csa05g072270, Csa07g030830, Csa05g072320, Csa16g024220, Csa10g038500, Csa17g025850, Csa05g072340
OG0000842	Carub.0002s1267.1.p, Carub.0002s1266.1.p, Carub.0002s1265.1.p	Csa05g072290
OG0000842	Carub.0002s0836.1.p, Carub.0002s1268.1.p	Csa07g030820, Csa05g072310
OG0000843	Carub.0003s2642.1.p	Csa01g036630, Csa15g056980, Csa07709s010, Csa19g040040
OG0000843	Carub.0005s0747.1.p	Csa09g021310, Csa02176s010, Csa06g010210, Csa06g011220
OG0000844	Carub.0007s1899.1.p	Csa11g023890, Csa10g020870
OG0000844	Carub.0006s3196.1.p	Csa13g051100, Csa08g047070, Csa02g013120
OG0000844	Carub.0006s3197.1.p	Csa08g047100, Csa13g051120, Csa02g013080
OG0000845	Carub.0007s3158.1.p	Csa12g070930, Csa10g040060
OG0000845	Carub.0001s2578.1.p	Csa14g034790, Csa17g035930
OG0000845	Carub.0006s1128.1.p	Csa08g004970
OG0000846	Carub.0007s0124.1.p	Csa10g002090, Csa11g002350, Csa12g002210
OG0000846	Carub.0004s0081.1.p	Csa09g086140, Csa16g043520, Csa07g051880
OG0000846	Carub.0004s0079.1.p, Carub.0004s0082.1.p	Csa16g043530, Csa09g086150, Csa07g051890
OG0000847	Carub.0003s1243.1.p	Csa19g018390
OG0000847	Carub.0003s1244.1.p	Csa19g018410
OG0000847	Carub.0003s1242.1.p	Csa19g018380, Csa01g015320
OG0000848	Carub.0004s1841.1.p	Csa05g017460
OG0000848	Carub.0004s2202.1.p	Csa05g013070, Csa04g054050, Csa06g044040
OG0000848	Carub.0005s2253.1.p	Csa09g067800, Csa06g030400
OG0000849	Carub.0004s1756.1.p	Csa05g018300, Csa04g049240, Csa06g038390
OG0000849	Carub.0006s0182.1.p	Csa20g003050, Csa13g002930
OG0000849	Carub.0003s0879.1.p	Csa15g011110
OG0000850	Carub.0008s0997.1.p, Carub.0008s0998.1.p, Carub.0008s1000.1.p, Carub.0008s0999.1.p	Csa02g037470, Csa18g020620, Csa02g037460, Csa18g020610
OG0000850	Carub.0008s0996.1.p, Carub.0008s0995.1.p	Csa02g037440, Csa11g081440, Csa18g020600
OG0000850	Carub.0008s1007.1.p	Csa18g020660, Csa02g037500
OG0000851	Carub.0008s0672.1.p	Csa12g049460, Csa07g064500, Csa14g054690, Csa15g064640, Csa05g013810, Csa09g034300, Csa05g005790
OG0000851	Carub.0285s0001.1.p	Csa12g083740, Csa02g070000, Csa19g040400, Csa11g026360, Csa04g030730, Csa08g054260, Csa19g039050, Csa20g068710, Csa19g042170
OG0000852	Carub.0001s0576.1.p	Csa14g007800
OG0000852	Carub.0007s2359.1.p	Csa10g027580, Csa11g030830
OG0000852	Carub.0002s1450.1.p	Csa07g033670
OG0000853	Carub.0003s3178.1.p	Csa15g075980, Csa19g054560, Csa01g032020, Csa01g032040, Csa19g054550
OG0000853	Carub.0007s0457.1.p	Csa10g006410, Csa12g007800, Csa11g006060
OG0000853	Carub.0007s0459.1.p	Csa12g007820, Csa11g006080, Csa10g006430
OG0000854	Carub.0001s0126.1.p	Csa14g002230, Csa17g001010
OG0000854	Carub.0001s0124.1.p	Csa17g001470, Csa03g002230, Csa14g002190
OG0000855	Carub.0005s0976.1.p, Carub.0007s3154.1.p, Carub.0007s0658.1.p	Csa04g022770, Csa09g062920, Csa06g016700, Csa11g009200, Csa10g008370, Csa11g009160, Csa09g062950
OG0000856	Carub.0007s2992.1.p, Carub.0007s2994.1.p	Csa10g033620, Csa10g033610, Csa11g041880
OG0000856	Carub.0003s1352.1.p	Csa01g016400
OG0000857	Carub.0170s0003.1.p	Csa16g052260, Csa07g061590, Csa07g061600, Csa05g047220, Csa16239s010, Csa20g023680
OG0000857	Carub.0002s0495.1.p, Carub.0170s0002.1.p, Carub.0002s0497.1.p	Csa05g047230
OG0000858	Carub.0001s4081.1.p	Csa02g037130, Csa14g060170, Csa17g091860
OG0000858	Carub.0001s4079.1.p	Csa17g091830
OG0000858	Carub.0001s4078.1.p	Csa17g091820
OG0000859	Carub.0001s1591.1.p	Csa17g021720, Csa14g020260
OG0000859	Carub.0001s1590.1.p	Csa17g021700, Csa14g020250, Csa14g020240
OG0000860	Carub.0007s3709.1.p, Carub.0007s3708.1.p	Csa11g053800
OG0000860	Carub.0005s1248.1.p	Csa10g043050, Csa11g051900
OG0000861	Carub.0007s1609.1.p	Csa11g019690, Csa12g029290, Csa10g018020
OG0000861	Carub.0004s3034.1.p	Csa05g001550, Csa04g067760
OG0000862	Carub.0003s0872.1.p	Csa01g010430, Csa15g011040
OG0000862	Carub.0006s0168.1.p	Csa20g002920
OG0000863	Carub.0004s2867.1.p	Csa06g052420, Csa05g003260
OG0000863	Carub.0006s3686.1.p	Csa13g057020, Csa08g001470
OG0000864	Carub.0003s0335.1.p	Csa01g004900, Csa19g006320, Csa15g004980
