Orthogroup	Capsella_rubella	Arabis_alpina
OG0000730	Carub.0006s3641.1.p	AALP_AA6G018100
OG0000731	Carub.0001s0011.1.p	AALP_AA1G014300
OG0000731	Carub.0005s2707.1.p	AALP_AA5G258900
OG0000731	Carub.0004s2741.1.p	AALP_AA4G237000, AALP_AAs70476U000100
OG0000732	Carub.0007s2991.1.p, Carub.0007s2983.1.p, Carub.0007s2988.1.p, Carub.0007s2989.1.p	AALP_AAs46213U000300, AALP_AAs46213U000100, AALP_AAs46213U000200, AALP_AAs46213U000600
OG0000734	Carub.0006s1174.1.p	AALP_AA8G134300
OG0000734	Carub.0004s2139.1.p	AALP_AA4G176600, AALP_AA4G176500, AALP_AA4G176300, AALP_AA4G176400
OG0000736	Carub.0007s0325.1.p	AALP_AA7G247700
OG0000736	Carub.0007s0326.1.p	AALP_AA7G248500
OG0000740	Carub.0005s0365.1.p, Carub.0005s0448.1.p, Carub.0002s0449.1.p, Carub.0002s0436.1.p, Carub.0002s0437.1.p	AALP_AA2G036100, AALP_AA5G096300
OG0000746	Carub.0004s1615.1.p	AALP_AA1G307200, AALP_AA4G109800
OG0000748	Carub.0002s1164.1.p, Carub.0002s1161.1.p, Carub.0002s1163.1.p, Carub.0002s1160.1.p, Carub.0002s0898.1.p	AALP_AA3G336500, AALP_AA3G178500
OG0000749	Carub.0002s0361.1.p	AALP_AA2G062200
OG0000750	Carub.0005s1224.1.p	AALP_AA5G086200
OG0000751	Carub.0004s1353.1.p	AALP_AA6G074200
OG0000751	Carub.0007s2709.1.p, Carub.0003s2239.1.p	AALP_AA3G254000, AALP_AAs72951U000100
OG0000752	Carub.0004s1131.1.p	AALP_AAs48252U001600
OG0000752	Carub.0002s0915.1.p, Carub.0004s1129.1.p	AALP_AA1G183500
OG0000753	Carub.0001s2395.1.p	AALP_AA1G281700
OG0000753	Carub.0001s2394.1.p	AALP_AA1G281800
OG0000754	Carub.0007s2496.1.p, Carub.0004s1747.1.p	AALP_AA8G261000
OG0000754	Carub.0006s3706.1.p, Carub.0007s1580.1.p	AALP_AA7G079800
OG0000755	Carub.0007s0416.1.p	AALP_AA7G235500
OG0000755	Carub.0003s3204.1.p	AALP_AA3G339000
OG0000756	Carub.0003s3194.1.p	AALP_AA3G337400
OG0000756	Carub.0005s1768.1.p	AALP_AA5G136800
OG0000756	Carub.0002s2276.1.p	AALP_AA2G202300
OG0000757	Carub.0004s1715.1.p, Carub.0183s0002.1.p, Carub.0004s1021.1.p, Carub.0004s0816.1.p, Carub.0183s0001.1.p	AALP_AAs67532U001500
OG0000758	Carub.0004s0592.1.p, Carub.0002s1257.1.p, Carub.0007s1465.1.p	AALP_AA3G153100
OG0000759	Carub.0005s2934.1.p	AALP_AA7G225200
OG0000760	Carub.0006s0513.1.p	AALP_AA8G057300
OG0000761	Carub.0006s3094.1.p	AALP_AA6G179600
OG0000762	Carub.0001s4362.1.p	AALP_AA3G145300
OG0000762	Carub.0003s1333.1.p	AALP_AA3G153000
OG0000763	Carub.0008s1701.1.p	AALP_AA8G353400
OG0000763	Carub.0001s4387.1.p	AALP_AA4G010600
OG0000763	Carub.0003s1298.1.p	AALP_AA3G148600
OG0000764	Carub.0008s0322.1.p, Carub.0008s0323.1.p	AALP_AA6G221000
OG0000766	Carub.0002s0366.1.p	AALP_AA2G029100
OG0000766	Carub.0005s1116.1.p	AALP_AA5G079600
OG0000766	Carub.0001s1092.1.p	AALP_AA4G022500
OG0000767	Carub.0001s2262.1.p	AALP_AA1G252300
OG0000767	Carub.0001s1475.1.p	AALP_AA5G004100
OG0000768	Carub.0007s1766.1.p	AALP_AA7G062400
OG0000768	Carub.0007s3409.1.p	AALP_AA6G319000
OG0000769	Carub.0006s2286.1.p, Carub.0008s1639.1.p	AALP_AA6G329500
OG0000770	Carub.0007s0845.1.p	AALP_AA6G123800
OG0000771	Carub.0004s2505.1.p	AALP_AA4G214300
OG0000771	Carub.0003s1460.1.p	AALP_AA3G167700
OG0000772	Carub.0001s1669.1.p	AALP_AA1G189600
OG0000772	Carub.0001s4260.1.p	AALP_AA4G029400
OG0000773	Carub.0005s2890.1.p	AALP_AA5G280100
OG0000773	Carub.0004s2978.1.p, Carub.0004s2977.1.p	AALP_AA4G261200
OG0000774	Carub.0006s2069.1.p	AALP_AA8G406000
OG0000775	Carub.0005s1340.1.p	AALP_AA6G270400
OG0000775	Carub.0008s2585.1.p	AALP_AA8G483400
OG0000775	Carub.0006s0870.1.p	AALP_AA8G100600
OG0000776	Carub.0007s2967.1.p	AALP_AA3G293300
OG0000783	Carub.0003s2894.1.p	AALP_AA3G316200
OG0000783	Carub.0004s0239.1.p	AALP_AA6G286300
OG0000783	Carub.0007s0291.1.p	AALP_AA7G251400
OG0000785	Carub.0007s3352.1.p, Carub.0007s3339.1.p, Carub.0007s3353.1.p, Carub.0007s3354.1.p, Carub.0007s3355.1.p	AALP_AA5G245900, AALP_AA2G099500
OG0000786	Carub.0005s0716.1.p, Carub.0007s3578.1.p	AALP_AA6G338900
OG0000787	Carub.0007s1212.1.p, Carub.0003s3482.1.p	AALP_AA3G371200
OG0000788	Carub.0002s0607.1.p	AALP_AA2G056900
OG0000788	Carub.0007s0249.1.p	AALP_AA7G254300
OG0000789	Carub.0007s3662.1.p	AALP_AA6G344300
OG0000790	Carub.0003s1539.1.p	AALP_AA3G176800, AALP_AA3G176700
OG0000791	Carub.0006s0668.1.p	AALP_AA8G072800
OG0000791	Carub.0002s2115.1.p	AALP_AA2G184600
OG0000793	Carub.0005s0585.1.p	AALP_AA5G043800
OG0000793	Carub.0001s4438.1.p	AALP_AA4G006300
OG0000796	Carub.0008s2543.1.p	AALP_AA8G479500
OG0000796	Carub.0006s0817.1.p	AALP_AA8G090200
OG0000797	Carub.0001s3821.1.p	AALP_AA4G070600
OG0000798	Carub.0002s0037.1.p	AALP_AA5G047100
OG0000798	Carub.0006s2980.1.p	AALP_AA6G171000
OG0000799	Carub.0006s3413.1.p	AALP_AA6G040000
OG0000800	Carub.0008s0486.1.p	AALP_AA6G146300
OG0000800	Carub.0007s2752.1.p	AALP_AAs70636U000700
OG0000800	Carub.0003s2302.1.p	AALP_AA3G261700
OG0000801	Carub.0003s0110.1.p	AALP_AA3G000500
OG0000801	Carub.0006s1354.1.p, Carub.0007s2990.1.p	AALP_AA8G160000
OG0000803	Carub.0007s3659.1.p, Carub.0005s0806.1.p	AALP_AA5G061100
OG0000804	Carub.0006s0966.1.p, Carub.0006s0968.1.p	AALP_AA8G108300
OG0000805	Carub.0003s0148.1.p	AALP_AA3G017800
OG0000805	Carub.0006s1401.1.p	AALP_AA8G166000
OG0000805	Carub.0006s1400.1.p	AALP_AA8G165800
OG0000806	Carub.0004s0501.1.p	AALP_AA4G150100
OG0000806	Carub.0006s3420.1.p	AALP_AA6G039300
OG0000806	Carub.0005s1239.1.p, Carub.0001s0235.1.p	AALP_AA1G026500
OG0000809	Carub.0006s0431.1.p	AALP_AA8G048000
OG0000809	Carub.0004s2262.1.p	AALP_AA7G180700
OG0000810	Carub.0008s2146.1.p	AALP_AA8G405000
OG0000810	Carub.0005s1084.1.p	AALP_AA5G077200
OG0000812	Carub.0008s1548.1.p	AALP_AA8G337000
OG0000812	Carub.0007s1400.1.p	AALP_AA7G101500
OG0000813	Carub.0004s2286.1.p, Carub.0004s2282.1.p, Carub.0005s2312.1.p	AALP_AAs74393U000100
OG0000814	Carub.0007s2101.1.p	AALP_AA7G027800
OG0000814	Carub.0004s1664.1.p	AALP_AA4G119300
OG0000814	Carub.0001s2924.1.p	AALP_AA2G158300
OG0000815	Carub.0007s3000.1.p, Carub.0003s2251.1.p	AALP_AA3G031000
OG0000816	Carub.0004s2626.1.p	AALP_AA4G226500
OG0000816	Carub.0001s0508.1.p	AALP_AA1G054000
OG0000816	Carub.0004s1303.1.p	AALP_AA6G080100
OG0000817	Carub.0006s2225.1.p	AALP_AA8G421400, AALP_AA8G420800, AALP_AA8G420700
OG0000817	Carub.0006s2224.1.p	AALP_AA8G420600
OG0000818	Carub.0008s0560.1.p	AALP_AA6G152700
OG0000819	Carub.0007s2493.1.p, Carub.0007s2492.1.p, Carub.0007s2491.1.p	AALP_AA8G260800
OG0000819	Carub.0007s2489.1.p	AALP_AA5G020800
OG0000820	Carub.0005s0407.1.p, Carub.0005s0408.1.p, Carub.0005s0409.1.p	AALP_AA5G029000, AALP_AA5G029100
OG0000820	Carub.0005s0410.1.p	AALP_AA5G029200
OG0000821	Carub.0005s1591.1.p	AALP_AA8G119300
OG0000821	Carub.0005s1590.1.p	AALP_AA8G119400
OG0000821	Carub.0006s2252.1.p	AALP_AA8G424200
OG0000822	Carub.0002s1155.1.p	AALP_AA2G074700
OG0000822	Carub.0001s3749.1.p	AALP_AA4G077100
OG0000822	Carub.0003s1736.1.p	AALP_AA3G199800
OG0000823	Carub.0004s0202.1.p	AALP_AAs66006U000200
OG0000823	Carub.0002s0286.1.p	AALP_AA7G103300
OG0000826	Carub.0007s0462.1.p, Carub.0008s0343.1.p, Carub.0008s0342.1.p	AALP_AA4G152900
OG0000828	Carub.0001s1182.1.p, Carub.0001s1183.1.p	AALP_AA1G130200
OG0000828	Carub.0002s0242.1.p	AALP_AA2G015800
OG0000828	Carub.0002s0243.1.p, Carub.0002s0244.1.p	AALP_AA2G015900
OG0000829	Carub.0005s1211.1.p	AALP_AAs56943U000100
OG0000829	Carub.0001s2562.1.p	AALP_AA3G056100
OG0000831	Carub.0004s1121.1.p	AALP_AA1G105700
OG0000831	Carub.0002s0626.1.p	AALP_AA2G058300
OG0000832	Carub.0002s0538.1.p	AALP_AA2G049400
OG0000835	Carub.0006s3163.1.p, Carub.0006s3164.1.p, Carub.0006s3167.1.p, Carub.0006s3165.1.p, Carub.0006s3166.1.p	AALP_AA6G184800, AALP_AA6G185000
OG0000836	Carub.0001s3243.1.p, Carub.0004s2608.1.p	AALP_AA6G233800
OG0000836	Carub.0004s2610.1.p	AALP_AA4G224800
OG0000836	Carub.0004s2611.1.p	AALP_AA4G224900, AALP_AA6G103000
OG0000838	Carub.0007s2174.1.p	AALP_AA7G019900, AALP_AA7G019600
OG0000838	Carub.0007s2170.1.p	AALP_AA7G019000, AALP_AA7G020500
OG0000839	Carub.0007s0786.1.p, Carub.0007s0787.1.p	AALP_AA7G191200
OG0000839	Carub.0006s2275.1.p	AALP_AA7G191100, AALP_AA7G191000
OG0000840	Carub.0007s3681.1.p, Carub.0006s1533.1.p, Carub.0007s3680.1.p, Carub.0007s3679.1.p	AALP_AA6G345100
OG0000841	Carub.0002s1322.1.p	AALP_AA8G116000
OG0000842	Carub.0002s1264.1.p	AALP_AA2G081300
OG0000844	Carub.0007s1899.1.p	AALP_AA7G050100
OG0000844	Carub.0006s3196.1.p	AALP_AA6G210500
OG0000844	Carub.0006s3197.1.p	AALP_AA6G210600
OG0000845	Carub.0007s3158.1.p	AALP_AA8G496500
OG0000845	Carub.0001s2578.1.p, Carub.0006s1128.1.p	AALP_AA8G129000
OG0000846	Carub.0004s0079.1.p, Carub.0004s0082.1.p	AALP_AA6G297200, AALP_AA6G297100
OG0000847	Carub.0003s1243.1.p	AALP_AA3G140200
OG0000847	Carub.0003s1242.1.p	AALP_AA3G141700
OG0000848	Carub.0004s2202.1.p	AALP_AA4G184100
OG0000848	Carub.0005s2253.1.p	AALP_AA5G198100
OG0000849	Carub.0004s1756.1.p	AALP_AA4G129700
OG0000849	Carub.0006s0182.1.p	AALP_AA8G021000
OG0000849	Carub.0003s0879.1.p	AALP_AA3G103800
OG0000850	Carub.0008s0997.1.p, Carub.0008s0998.1.p, Carub.0008s1000.1.p, Carub.0008s0999.1.p, Carub.0008s0996.1.p, Carub.0008s0995.1.p	AALP_AA8G274300
OG0000850	Carub.0008s1007.1.p	AALP_AAs51332U000100
OG0000850	Carub.0002s0822.1.p, Carub.0002s0820.1.p, Carub.0002s0821.1.p	AALP_AA3G348300
OG0000852	Carub.0002s1450.1.p	AALP_AA2G101500
OG0000853	Carub.0007s0459.1.p	AALP_AA7G232400
OG0000854	Carub.0001s0126.1.p, Carub.0001s0124.1.p	AALP_AA1G005900, AALP_AA1G005700, AALP_AA1G000100
OG0000856	Carub.0007s2992.1.p, Carub.0007s2994.1.p	AALP_AAs53459U000100
OG0000858	Carub.0001s4076.1.p	AALP_AA4G041400
OG0000859	Carub.0001s1591.1.p	AALP_AA7G022800
OG0000859	Carub.0001s1589.1.p, Carub.0001s1592.1.p, Carub.0001s1590.1.p	AALP_AA7G023000
OG0000860	Carub.0007s3709.1.p, Carub.0007s3708.1.p	AALP_AA6G347600
OG0000861	Carub.0005s2952.1.p	AALP_AA5G287500, AALP_AA4G265800, AALP_AA4G265500
OG0000862	Carub.0003s0872.1.p, Carub.0006s0168.1.p	AALP_AA3G103100, AALP_AA8G017800
OG0000863	Carub.0004s2867.1.p	AALP_AA4G249700
OG0000863	Carub.0006s3686.1.p	AALP_AA6G006200
OG0000864	Carub.0003s0335.1.p, Carub.0001s1314.1.p	AALP_AA1G147800
OG0000865	Carub.0004s2872.1.p	AALP_AA4G250300
OG0000865	Carub.0002s0105.1.p, Carub.0007s3414.1.p	AALP_AA6G319600
OG0000866	Carub.0002s1642.1.p	AALP_AA2G125000
OG0000866	Carub.0001s1400.1.p	AALP_AA1G158400
OG0000868	Carub.0006s0863.1.p	AALP_AA8G096400
OG0000868	Carub.0007s0171.1.p	AALP_AA7G277100
OG0000868	Carub.0004s0138.1.p	AALP_AA6G292900
OG0000869	Carub.0004s2683.1.p, Carub.0004s2682.1.p, Carub.0004s2680.1.p	AALP_AA4G231800, AALP_AA4G231700
OG0000870	Carub.0002s1223.1.p	AALP_AA3G114900
OG0000870	Carub.0005s2302.1.p	AALP_AA5G203500
OG0000871	Carub.0004s1844.1.p	AALP_AA4G137000
OG0000871	Carub.0005s1952.1.p	AALP_AA5G161200
OG0000872	Carub.0001s4139.1.p	AALP_AA4G036000
OG0000872	Carub.0002s2285.1.p	AALP_AA2G203100
OG0000873	Carub.0007s0395.1.p, Carub.0002s0778.1.p	AALP_AA7G238500
OG0000873	Carub.0003s3227.1.p	AALP_AA3G342500
OG0000874	Carub.0007s0363.1.p	AALP_AA7G242400
OG0000874	Carub.0002s0439.1.p	AALP_AA2G036300
OG0000879	Carub.0005s0776.1.p, Carub.0007s3285.1.p	AALP_AAs58461U000300
OG0000881	Carub.0006s3607.1.p	AALP_AA6G013900
OG0000882	Carub.0001s3391.1.p, Carub.0001s1437.1.p	AALP_AA1G162400
OG0000883	Carub.0008s2439.1.p	AALP_AA8G467600
OG0000883	Carub.0006s0758.1.p	AALP_AA8G083800
OG0000884	Carub.0004s0630.1.p	AALP_AA6G252400
OG0000885	Carub.0002s2246.1.p	AALP_AA3G008700
OG0000885	Carub.0001s1942.1.p	AALP_AA1G217400
OG0000886	Carub.0004s1139.1.p	AALP_AAs48252U000600
OG0000886	Carub.0001s0626.1.p	AALP_AA1G067900
OG0000887	Carub.0003s3051.1.p	AALP_AA4G166000
OG0000887	Carub.0007s0530.1.p	AALP_AA7G221900
OG0000888	Carub.0007s0659.1.p	AALP_AA7G206400
OG0000888	Carub.0007s0660.1.p, Carub.0007s0661.1.p	AALP_AA2G025200, AALP_AA7G206300, AALP_AA7G206200
OG0000889	Carub.0003s1802.1.p	AALP_AA7G171500
OG0000889	Carub.0001s1282.1.p	AALP_AA1G143900
OG0000892	Carub.0004s2052.1.p, Carub.0004s2053.1.p, Carub.0004s2051.1.p, Carub.0003s2901.1.p, Carub.0003s2898.1.p	AALP_AA4G167000, AALP_AA4G164400, AALP_AA4G164000
OG0000893	Carub.0005s1386.1.p	AALP_AA5G099000
OG0000893	Carub.0008s2242.1.p	AALP_AA8G447600
OG0000895	Carub.0007s0007.1.p	AALP_AA7G259900
OG0000895	Carub.0004s0760.1.p	AALP_AA6G240100
OG0000896	Carub.0001s0943.1.p	AALP_AA1G106500
OG0000896	Carub.0002s0619.1.p	AALP_AA2G057600
OG0000897	Carub.0001s0484.1.p	AALP_AA1G052100
OG0000897	Carub.0003s2396.1.p	AALP_AA3G273400
OG0000897	Carub.0007s2826.1.p	AALP_AAs50735U000600
OG0000898	Carub.0005s1323.1.p	AALP_AA5G091700
OG0000898	Carub.0005s1328.1.p	AALP_AA5G091800
OG0000898	Carub.0005s1322.1.p	AALP_AA5G091600
OG0000899	Carub.0001s2283.1.p	AALP_AA1G253800
OG0000899	Carub.0002s1741.1.p, Carub.0002s1740.1.p	AALP_AA2G136100, AALP_AA2G136700, AALP_AA2G136200
OG0000900	Carub.0004s1010.1.p, Carub.0004s1011.1.p	AALP_AAs46602U000200
OG0000901	Carub.0005s1258.1.p	AALP_AA6G351700
OG0000903	Carub.0006s3325.1.p, Carub.0006s3328.1.p	AALP_AA6G212600
OG0000903	Carub.0001s3484.1.p	AALP_AAs62367U000100
OG0000904	Carub.0001s3476.1.p	AALP_AAs40498U001000
OG0000905	Carub.0004s0462.1.p, Carub.0004s0461.1.p, Carub.0004s0474.1.p	AALP_AA8G424400
OG0000905	Carub.0006s1361.1.p	AALP_AA8G160600
OG0000906	Carub.0003s0403.1.p, Carub.0007s0561.1.p	AALP_AA3G043200, AALP_AA7G217000
OG0000907	Carub.0006s3565.1.p, Carub.0006s3566.1.p	AALP_AA6G015600, AALP_AA6G015500
OG0000908	Carub.0003s0131.1.p	AALP_AA3G014400
OG0000909	Carub.0005s2431.1.p	AALP_AA5G218400, AALP_AA5G220700
OG0000909	Carub.0004s2406.1.p	AALP_AA4G201800
OG0000911	Carub.0006s2306.1.p, Carub.0006s2307.1.p	AALP_AA8G430000
OG0000911	Carub.0001s3172.1.p, Carub.0008s2570.1.p	AALP_AA8G482100
OG0000912	Carub.0005s1408.1.p	AALP_AA5G101400
OG0000912	Carub.0008s2343.1.p	AALP_AA8G459400
OG0000913	Carub.0001s1095.1.p	AALP_AA4G022800
OG0000915	Carub.0004s0174.1.p, Carub.0005s0422.1.p, Carub.0005s0424.1.p	AALP_AA6G289900
OG0000916	Carub.0001s4042.1.p	AALP_AA4G043900
OG0000917	Carub.0001s2594.1.p	AALP_AA1G264100
OG0000920	Carub.0005s2731.1.p, Carub.0005s1140.1.p, Carub.0004s2725.1.p, Carub.0004s2726.1.p	AALP_AA6G327200
OG0000925	Carub.0001s0840.1.p	AALP_AA1G094300
OG0000925	Carub.0007s3334.1.p	AALP_AA6G313600
OG0000927	Carub.0003s1068.1.p	AALP_AA3G121900, AALP_AA3G122000
OG0000928	Carub.0006s0361.1.p, Carub.0008s0669.1.p, Carub.0008s0668.1.p	AALP_AAs58612U000100, AALP_AAs65482U000100, AALP_AA8G041300, AALP_AAs45051U000100
OG0000928	Carub.0007s0717.1.p	AALP_AA7G198100
OG0000930	Carub.0007s0293.1.p	AALP_AA7G251100
OG0000931	Carub.0003s3302.1.p	AALP_AA3G204700
OG0000932	Carub.0007s1316.1.p	AALP_AA7G114000
OG0000932	Carub.0008s1445.1.p	AALP_AA8G324600
OG0000933	Carub.0007s2838.1.p	AALP_AA4G105800
OG0000933	Carub.0007s2839.1.p	AALP_AA4G105500
OG0000934	Carub.0006s0453.1.p	AALP_AA2G068200, AALP_AA5G090700
OG0000935	Carub.0001s1478.1.p	AALP_AA1G169500
OG0000935	Carub.0005s0028.1.p	AALP_AA5G002400
OG0000938	Carub.0006s2554.1.p, Carub.0006s2555.1.p	AALP_AA8G251900
OG0000940	Carub.0006s3695.1.p	AALP_AA6G004600
OG0000940	Carub.0001s2252.1.p, Carub.0001s0066.1.p	AALP_AA1G008100
OG0000942	Carub.0005s2264.1.p	AALP_AA5G197700
OG0000942	Carub.0006s0460.1.p	AALP_AA8G055100
OG0000943	Carub.0006s0056.1.p	AALP_AA4G266600
OG0000944	Carub.0001s2256.1.p	AALP_AA1G251500
OG0000945	Carub.0007s1889.1.p, Carub.0007s1819.1.p	AALP_AA2G208900, AALP_AA2G184100
OG0000946	Carub.0005s2780.1.p	AALP_AA5G268200
OG0000946	Carub.0004s2844.1.p	AALP_AA4G247200
OG0000948	Carub.0006s1326.1.p	AALP_AA8G154100
OG0000948	Carub.0003s0087.1.p	AALP_AA3G002700
OG0000949	Carub.0002s1681.1.p	AALP_AA2G129500
OG0000949	Carub.0007s1154.1.p	AALP_AA7G134900
OG0000949	Carub.0002s1678.1.p	AALP_AA2G129400, AALP_AA2G129300
OG0000950	Carub.0008s0800.1.p, Carub.0008s0799.1.p	AALP_AA8G191700, AALP_AA5G155800, AALP_AA5G171500
OG0000952	Carub.0007s1866.1.p	AALP_AA7G054600
OG0000952	Carub.0007s1867.1.p	AALP_AA7G054200, AALP_AA7G054300
OG0000953	Carub.0002s0008.1.p	AALP_AA6G312100
OG0000953	Carub.0007s1310.1.p	AALP_AA7G114400
OG0000953	Carub.0005s1555.1.p	AALP_AA8G420100
OG0000954	Carub.0006s0666.1.p	AALP_AA8G072600
OG0000954	Carub.0008s2210.1.p	AALP_AA8G444600
OG0000955	Carub.0003s1123.1.p	AALP_AA3G129000
OG0000955	Carub.0006s0549.1.p	AALP_AA8G060700
OG0000956	Carub.0003s1044.1.p	AALP_AA3G120700
OG0000957	Carub.0006s0382.1.p	AALP_AA8G043300
OG0000957	Carub.0005s0011.1.p	AALP_AA5G000800
OG0000957	Carub.0001s3780.1.p	AALP_AA4G073700
OG0000959	Carub.0005s2935.1.p	AALP_AA5G284400, AALP_AA7G237000
OG0000960	Carub.0008s0113.1.p	AALP_AA6G110800
OG0000960	Carub.0007s2349.1.p	AALP_AA7G000600
OG0000962	Carub.0005s1544.1.p	AALP_AA5G115100
OG0000962	Carub.0005s1543.1.p	AALP_AA5G115000
OG0000963	Carub.0006s0389.1.p	AALP_AA8G044000
OG0000964	Carub.0007s2062.1.p	AALP_AA7G031800
OG0000964	Carub.0008s0406.1.p	AALP_AA6G139500
OG0000966	Carub.0008s2009.1.p	AALP_AA8G387600
OG0000966	Carub.0003s0841.1.p	AALP_AA3G098600
OG0000967	Carub.0001s0778.1.p, Carub.0001s0779.1.p	AALP_AA1G088100
OG0000968	Carub.0003s3084.1.p, Carub.0003s3083.1.p, Carub.0003s3085.1.p, Carub.0003s3081.1.p	AALP_AA3G328800
OG0000969	Carub.0001s2440.1.p, Carub.0006s0204.1.p	AALP_AA1G276400
OG0000970	Carub.0004s2360.1.p	AALP_AA4G197100
OG0000970	Carub.0005s2384.1.p	AALP_AA5G214000
OG0000971	Carub.0007s2595.1.p	AALP_AAs48803U000200
OG0000972	Carub.0008s1364.1.p	AALP_AA1G208500
OG0000972	Carub.0003s0805.1.p, Carub.0003s0806.1.p	AALP_AA8G008000
OG0000973	Carub.0003s0441.1.p	AALP_AA3G047400
OG0000973	Carub.0006s2520.1.p, Carub.0006s2519.1.p	AALP_AA8G253500
OG0000974	Carub.0002s0131.1.p	AALP_AA2G003800
OG0000975	Carub.0004s2461.1.p	AALP_AA4G211800
OG0000976	Carub.0007s1939.1.p, Carub.0007s2792.1.p	AALP_AA7G148300
OG0000977	Carub.0001s0362.1.p	AALP_AA1G207900, AALP_AA1G038700
OG0000977	Carub.0008s0529.1.p	AALP_AA6G063100
OG0000978	Carub.0006s1154.1.p	AALP_AA8G132000
OG0000978	Carub.0006s1152.1.p, Carub.0006s1153.1.p	AALP_AA8G132100
OG0000979	Carub.0006s2484.1.p, Carub.0001s3138.1.p	AALP_AA6G035700
OG0000980	Carub.0008s2705.1.p	AALP_AA8G513500
OG0000980	Carub.0005s1630.1.p	AALP_AA5G122100
OG0000981	Carub.0001s2608.1.p	AALP_AA8G433800
OG0000982	Carub.0007s1288.1.p	AALP_AA7G117500
OG0000982	Carub.0008s1347.1.p	AALP_AA8G314600
OG0000983	Carub.0005s2730.1.p	AALP_AA5G262300
OG0000983	Carub.0004s2771.1.p	AALP_AA4G239800
OG0000985	Carub.0007s2424.1.p	AALP_AA6G210200
OG0000985	Carub.0007s0437.1.p	AALP_AA7G233400
OG0000986	Carub.0002s2158.1.p	AALP_AA2G188900
OG0000986	Carub.0008s2332.1.p	AALP_AA8G457400
OG0000987	Carub.0005s1142.1.p, Carub.0005s1144.1.p, Carub.0005s1143.1.p, Carub.0007s1300.1.p, Carub.0005s2941.1.p	AALP_AA5G285300, AALP_AA5G285400
OG0000988	Carub.0003s2989.1.p	AALP_AA2G108500, AALP_AA3G322700
OG0000990	Carub.0002s0511.1.p	AALP_AA2G044400
OG0000992	Carub.0007s1309.1.p	AALP_AA7G114600
OG0000992	Carub.0008s1368.1.p	AALP_AA8G317000
OG0000993	Carub.0008s0854.1.p	AALP_AA3G077400, AALP_AA6G093400
OG0000993	Carub.0004s1408.1.p	AALP_AA8G240100
OG0000994	Carub.0007s1881.1.p, Carub.0007s1882.1.p	AALP_AA7G051900, AALP_AA7G052100, AALP_AAs39674U000200
OG0000995	Carub.0001s2288.1.p	AALP_AA1G254200
OG0000995	Carub.0002s1733.1.p	AALP_AA2G135500
OG0000996	Carub.0001s0098.1.p	AALP_AA1G002900
OG0000997	Carub.0004s2143.1.p	AALP_AA4G177100
OG0000997	Carub.0005s2179.1.p	AALP_AA5G191600
OG0000998	Carub.0004s0762.1.p, Carub.0004s0759.1.p	AALP_AA6G240000
OG0000999	Carub.0007s1045.1.p	AALP_AA7G151900
OG0001000	Carub.0002s0691.1.p	AALP_AA6G350500
OG0001000	Carub.0001s1672.1.p, Carub.0001s1673.1.p, Carub.0001s1674.1.p	AALP_AA1G187900
OG0001001	Carub.0001s2381.1.p	AALP_AA1G283200
OG0001002	Carub.0006s0445.1.p	AALP_AA8G049300
OG0001003	Carub.0002s2332.1.p	AALP_AA2G206300
OG0001003	Carub.0001s2028.1.p	AALP_AA1G226700
OG0001005	Carub.0008s2711.1.p	AALP_AA8G509100
OG0001005	Carub.0005s1636.1.p	AALP_AA5G123100
OG0001005	Carub.0004s0228.1.p	AALP_AA6G285600
OG0001006	Carub.0006s3146.1.p, Carub.0006s3144.1.p, Carub.0006s3142.1.p, Carub.0006s3143.1.p	AALP_AA6G183100
OG0001006	Carub.0006s3141.1.p	AALP_AA6G183000
OG0001008	Carub.0005s2553.1.p, Carub.0005s2554.1.p	AALP_AA5G235400
OG0001008	Carub.0004s2523.1.p	AALP_AA4G216000
OG0001009	Carub.0002s2627.1.p	AALP_AA2G244300, AALP_AA2G244200
OG0001010	Carub.0001s3851.1.p	AALP_AA4G067400
OG0001013	Carub.0007s0382.1.p	AALP_AA7G239900
OG0001014	Carub.0003s1608.1.p	AALP_AA3G185100
OG0001014	Carub.0001s4108.1.p	AALP_AA4G039400
OG0001015	Carub.0004s2847.1.p	AALP_AA4G247500
OG0001015	Carub.0005s2786.1.p	AALP_AA5G268700
OG0001016	Carub.0002s0637.1.p, Carub.0001s0211.1.p	AALP_AA7G174800
OG0001017	Carub.0001s1328.1.p	AALP_AA1G149300
OG0001017	Carub.0005s0324.1.p	AALP_AA3G296300
OG0001018	Carub.0003s3229.1.p, Carub.0003s3228.1.p	AALP_AA3G342700, AALP_AA3G342600
OG0001018	Carub.0007s0388.1.p	AALP_AA7G239300
OG0001019	Carub.0006s2716.1.p	AALP_AA6G201100
OG0001020	Carub.0002s2554.1.p	AALP_AA2G230800
OG0001020	Carub.0002s2551.1.p	AALP_AA2G230600
OG0001021	Carub.0001s3592.1.p	AALP_AA1G285100
OG0001021	Carub.0008s0570.1.p	AALP_AA6G155800
OG0001022	Carub.0004s2349.1.p	AALP_AA4G195500
OG0001022	Carub.0005s2345.1.p	AALP_AA5G209600
OG0001023	Carub.0001s4003.1.p, Carub.0001s3972.1.p	AALP_AA4G048600
OG0001024	Carub.0001s0302.1.p	AALP_AA1G032400
