Orthogroup	Brassica_oleracea	Boechera_stricta
OG0001152	Bo4g108180, Bo8g092970	Bostr.20903s0126.1.p
OG0001154	Bo6g008110	Bostr.12302s0145.1.p, Bostr.12302s0144.1.p
OG0001154	Bo7g062430	Bostr.1040s0012.1.p
OG0001155	Bo2g057670	Bostr.26959s0081.1.p
OG0001156	Bo9g147060	Bostr.10199s0147.1.p
OG0001156	Bo7g010020, Bo7g010030	Bostr.18351s0050.1.p, Bostr.18351s0316.1.p
OG0001161	Bo2g022080, Bo9g151600	Bostr.26527s0136.1.p
OG0001161	Bo01029s010, Bo3g127270	Bostr.0556s0659.1.p
OG0001162	Bo00831s070, Bo8g067510, Bo8g104610	Bostr.7128s0397.1.p
OG0001162	Bo6g087920, Bo2g080450	Bostr.10273s0031.1.p
OG0001163	Bo2g003870, Bo5g103670, Bo8g095090, Bo8g095100	Bostr.13158s0097.1.p
OG0001165	Bo7g058320, Bo5g037410	Bostr.12659s0071.1.p
OG0001165	Bo8g025730	Bostr.20910s0011.1.p
OG0001166	Bo9g008200	Bostr.0556s0404.1.p
OG0001166	Bo6g064750, Bo4g140500	Bostr.7200s0085.1.p
OG0001167	Bo7g114690, Bo7g114680, Bo7g114670, Bo7g114640, Bo1g012040	Bostr.0556s0736.1.p
OG0001168	Bo6g077170, Bo8g095290	Bostr.13158s0056.1.p
OG0001168	Bo3g037510, Bo4g024330	Bostr.25993s0265.1.p
OG0001169	Bo2g092540, Bo8g071050	Bostr.20129s0179.1.p
OG0001169	Bo7g059870, Bo8g071020	Bostr.12659s0022.1.p
OG0001170	Bo3g017000, Bo3g016970, Bo3g016980, Bo3g016990	Bostr.26527s0007.1.p, Bostr.0556s0768.1.p
OG0001170	Bo9g148240	Bostr.26527s0008.1.p
OG0001171	Bo6g044030, Bo3g184150	Bostr.25463s0054.1.p, Bostr.24399s0048.1.p
OG0001172	Bo2g079040	Bostr.10273s0071.1.p
OG0001172	Bo3g175960, Bo1g014910	Bostr.7867s0832.1.p
OG0001173	Bo5g127710, Bo5g128850, Bo3g066400, Bo3g066430, Bo3g066420, Bo1g129920	Bostr.28625s0223.1.p
OG0001174	Bo3g058920	Bostr.2570s0153.1.p
OG0001174	Bo2g155330, Bo7g093670, Bo9g010410	Bostr.29827s0075.1.p
OG0001175	Bo7g092890, Bo2g151810	Bostr.15774s0093.1.p
OG0001175	Bo3g060620, Bo5g143460, Bo1g147890	Bostr.2570s0008.1.p
OG0001176	Bo9g137170, Bo2g026880, Bo3g018280	Bostr.26833s0339.1.p
OG0001176	Bo10597s010	Bostr.18473s0270.1.p
OG0001177	Bo3g066050, Bo01516s010	Bostr.28625s0274.1.p
OG0001178	Bo5g123780	Bostr.28625s0028.1.p
OG0001179	Bo2g161710, Bo3g109240	Bostr.26833s0047.1.p
OG0001179	Bo3g004290, Bo9g175390, Bo2g008570	Bostr.13129s0235.1.p
OG0001180	Bo8g110650, Bo6g087790, Bo2g080570	Bostr.20559s0001.1.p
OG0001180	Bo5g122640	Bostr.19424s0895.1.p
OG0001181	Bo02178s010	Bostr.10064s0044.1.p, Bostr.10064s0006.1.p, Bostr.19424s0053.1.p, Bostr.10064s0045.1.p, Bostr.15654s0045.1.p, Bostr.7128s0180.1.p, Bostr.13158s0246.1.p, Bostr.13158s0243.1.p, Bostr.20129s0151.1.p, Bostr.26959s0357.1.p
OG0001182	Bo3g100750, Bo3g100760, Bo3g100790	Bostr.0568s0304.1.p
OG0001182	Bo2g166470	Bostr.24513s0096.1.p
OG0001183	Bo8g079600	Bostr.6864s0224.1.p
OG0001184	Bo3g067970, Bo1g126110, Bo5g126770	Bostr.28625s0124.1.p
OG0001185	Bo4g142240	Bostr.7200s0189.1.p
OG0001185	Bo7g109020, Bo1g037110, Bo3g154320	Bostr.7867s0168.1.p
OG0001186	Bo3g088380	Bostr.2199s0037.1.p
OG0001186	Bo1g007860, Bo3g170510, Bo7g116370	Bostr.7867s1226.1.p
OG0001187	Bo5g039300	Bostr.12659s0178.1.p
OG0001187	Bo2g068520, Bo02914s010, Bo6g112370	Bostr.10273s0277.1.p
OG0001188	Bo4g184540, Bo4g036220, Bo3g028500	Bostr.23794s0528.1.p
OG0001188	Bo7g104770, Bo1g053270	Bostr.30275s0134.1.p
OG0001189	Bo3g004590, Bo7g046910, Bo2g070740, Bo6g028200	Bostr.13129s0180.1.p
OG0001189	Bo2g161400, Bo7g098410	Bostr.26833s0118.1.p
OG0001190	Bo6g018620	Bostr.26675s0207.1.p
OG0001190	Bo8g011200, Bo6g018590	Bostr.26675s0206.1.p
OG0001190	Bo5g076370, Bo6g018580	Bostr.26675s0205.1.p
OG0001191	Bo1g017990	Bostr.30275s0255.1.p
OG0001191	Bo9g065530, Bo7g075710	Bostr.28243s0060.1.p
OG0001192	Bo00958s020, Bo2g012430	Bostr.2902s0253.1.p, Bostr.2902s0252.1.p
OG0001192	Bo5g156360, Bo1g157710	Bostr.1460s0097.1.p
OG0001193	Bo8g108330, Bo5g017130	Bostr.13671s0236.1.p
OG0001193	Bo9g037050, Bo9g028560	Bostr.22157s0069.1.p
OG0001194	Bo7g064820, Bo9g021880, Bo2g167690	Bostr.0568s0068.1.p
OG0001194	Bo1g062650	Bostr.6864s0165.1.p
OG0001195	Bo9g009060	Bostr.0556s0627.1.p
OG0001195	Bo4g137500	Bostr.11774s0006.1.p, Bostr.17775s0010.1.p
OG0001196	Bo3g035900, Bo4g191260	Bostr.25993s0580.1.p
OG0001196	Bo00895s040, Bo6g074420, Bo8g092390	Bostr.20903s0056.1.p
OG0001197	Bo3g162520, Bo3g162510, Bo3g162500	Bostr.10689s0105.1.p
OG0001197	Bo1g024320	Bostr.10689s0106.1.p
OG0001197	Bo1g024310	Bostr.10689s0104.1.p
OG0001198	Bo5g152820, Bo3g055490	Bostr.1460s0132.1.p
OG0001198	Bo2g012650, Bo9g163970	Bostr.2902s0294.1.p
OG0001199	Bo8g106470, Bo5g020190	Bostr.7128s0099.1.p
OG0001199	Bo2g134490, Bo7g078660	Bostr.7903s0010.1.p
OG0001200	Bo9g028040, Bo9g028030, Bo8g102440, Bo7g003930	Bostr.7903s0160.1.p
OG0001200	Bo7g113350, Bo1g017050	Bostr.7867s0730.1.p
OG0001201	Bo4g127190	Bostr.0597s0028.1.p
OG0001201	Bo4g127170	Bostr.0597s0029.1.p
OG0001202	Bo6g099830	Bostr.26959s0290.1.p
OG0001202	Bo4g136760	Bostr.9638s0091.1.p
OG0001203	Bo5g052310, Bo7g048630, Bo3g142890	Bostr.15697s0100.1.p
OG0001204	Bo7g044920, Bo5g061060	Bostr.15697s0283.1.p, Bostr.0556s0763.1.p
OG0001205	Bo9g030770, Bo9g032590	Bostr.29223s0102.1.p
OG0001206	Bo2g166120	Bostr.8819s0134.1.p
OG0001206	Bo4g142580, Bo6g066460	Bostr.25375s0031.1.p
OG0001207	Bo3g032220, Bo3g032200, Bo4g187440	Bostr.23794s0254.1.p
OG0001207	Bo5g136740, Bo1g141150	Bostr.19424s1054.1.p
OG0001208	Bo4g071800, Bo3g024890, Bo9g036730	Bostr.27991s0106.1.p
OG0001208	Bo5g008760, Bo02505s010, Bo5g008750	Bostr.25219s0139.1.p
OG0001209	Bo2g028960	Bostr.26833s0457.1.p
OG0001209	Bo7g114580	Bostr.22798s0001.1.p
OG0001209	Bo8g100190, Bo4g154120	Bostr.27895s0089.1.p
OG0001210	Bo7g045520, Bo5g058690, Bo3g141690, Bo3g144020	Bostr.15697s0233.1.p
OG0001211	Bo2g062670, Bo2g013990, Bo3g012790	Bostr.26527s0426.1.p, Bostr.26527s0424.1.p
OG0001211	Bo1g153640	Bostr.19046s0085.1.p
OG0001211	Bo3g057140	Bostr.19046s0086.1.p
OG0001212	Bo8g095850, Bo8g095840	Bostr.13158s0120.1.p
OG0001212	Bo8g095820	Bostr.13158s0119.1.p
OG0001213	Bo2g051170	Bostr.26959s0426.1.p, Bostr.26959s0425.1.p, Bostr.17783s0001.1.p
OG0001214	Bo4g151660	Bostr.27895s0132.1.p
OG0001214	Bo3g042950	Bostr.27895s0131.1.p
OG0001215	Bo5g007990, Bo01357s010	Bostr.25219s0240.1.p
OG0001215	Bo3g024270, Bo4g059890, Bo4g170700	Bostr.29246s0011.1.p
OG0001216	Bo1g019740	Bostr.30275s0338.1.p
OG0001216	Bo7g073900	Bostr.8819s0115.1.p, Bostr.8819s0114.1.p
OG0001217	Bo7g093400, Bo9g010190, Bo2g155040	Bostr.7867s1295.1.p, Bostr.29827s0024.1.p
OG0001218	Bo8g080420	Bostr.13083s0018.1.p
OG0001218	Bo1g084810	Bostr.0597s0149.1.p
OG0001219	Bo2g126860, Bo2g126870	Bostr.8819s0051.1.p
OG0001219	Bo9g061200	Bostr.8819s0017.1.p, Bostr.8819s0011.1.p
OG0001219	Bo7g070200, Bo7g070160, Bo9g061110, Bo1g005900, Bo7g070150	Bostr.8819s0013.1.p
OG0001220	Bo7g045240, Bo3g145200	Bostr.15697s0258.1.p
OG0001220	Bo7g045230, Bo3g145210	Bostr.15697s0259.1.p
OG0001221	Bo8g016320	Bostr.15654s0011.1.p
OG0001221	Bo00763s040, Bo5g123100	Bostr.19424s0923.1.p
OG0001222	Bo1g086070	Bostr.13404s0017.1.p
OG0001223	Bo8g074850, Bo5g039710	Bostr.12659s0211.1.p
OG0001223	Bo6g111050, Bo2g068170	Bostr.10273s0312.1.p
OG0001224	Bo3g042170	Bostr.4965s0001.1.p
OG0001224	Bo9g153660	Bostr.26527s0248.1.p
OG0001225	Bo8g068170, Bo5g025950	Bostr.7128s0494.1.p
OG0001225	Bo2g082320, Bo6g118920, Bo6g086860	Bostr.3288s0116.1.p
OG0001226	Bo1g155130, Bo3g055840, Bo5g151480	Bostr.1460s0199.1.p
OG0001226	Bo2g013100, Bo9g163170	Bostr.2902s0383.1.p
OG0001227	Bo7g054040	Bostr.12659s0350.1.p
OG0001227	Bo2g062980, Bo6g108740, Bo6g095630	Bostr.10273s0440.1.p
OG0001228	Bo8g114330, Bo8g007270	Bostr.25219s0261.1.p
OG0001228	Bo3g024440, Bo4g171880	Bostr.24513s0218.1.p
OG0001229	Bo5g072590, Bo8g015140, Bo6g012220	Bostr.25219s0565.1.p
OG0001229	Bo1g120470, Bo3g068980	Bostr.19424s0912.1.p
OG0001230	Bo1g058890, Bo1g058860	Bostr.0597s0070.1.p
OG0001231	Bo7g090850, Bo2g145020, Bo7g090820, Bo7g090830	Bostr.0556s0461.1.p, Bostr.0556s0460.1.p
OG0001232	Bo7g071380, Bo2g136510, Bo7g080540	Bostr.0556s0086.1.p
OG0001232	Bo5g019570, Bo8g066050	Bostr.13671s0009.1.p
OG0001233	Bo1g021530, Bo00889s030	Bostr.30275s0422.1.p
OG0001234	Bo8g066980, Bo5g023520	Bostr.7128s0325.1.p
OG0001234	Bo6g081600, Bo6g122020, Bo2g093420	Bostr.20129s0276.1.p
OG0001235	Bo8g070440	Bostr.7128s0676.1.p
OG0001235	Bo6g120540, Bo6g084900, Bo2g089910	Bostr.20129s0082.1.p
OG0001236	Bo8g106710, Bo5g019790, Bo8g066120	Bostr.24340s0006.1.p
OG0001236	Bo7g080200, Bo9g071570	Bostr.0556s0034.1.p
OG0001237	Bo3g003160	Bostr.13129s0455.1.p
OG0001237	Bo01023s050, Bo1g141470, Bo5g137140	Bostr.19424s1000.1.p
OG0001238	Bo9g008770, Bo16693s010, Bo7g087220	Bostr.0556s0555.1.p
OG0001238	Bo6g062160, Bo00578s090	Bostr.10058s0039.1.p
OG0001239	Bo2g166450, Bo9g018460, Bo3g100820	Bostr.0568s0308.1.p
OG0001239	Bo2g009640, Bo9g173650	Bostr.13175s0107.1.p
OG0001240	Bo3g055250, Bo5g156320, Bo1g158750	Bostr.1460s0092.1.p
OG0001240	Bo1g158740, Bo5g156330, Bo3g055270	Bostr.1460s0093.1.p
OG0001241	Bo6g098640, Bo6g105210	Bostr.26959s0135.1.p
OG0001241	Bo2g138890, Bo9g076010, Bo7g082380	Bostr.0556s0287.1.p
OG0001243	Bo7g094890, Bo2g155590	Bostr.29827s0114.1.p
OG0001243	Bo5g123640, Bo1g123130	Bostr.28625s0011.1.p
OG0001244	Bo6g121400	Bostr.20129s0200.1.p
OG0001244	Bo8g071150, Bo7g059990, Bo7g075260, Bo5g034880	Bostr.12659s0041.1.p
OG0001245	Bo9g010350, Bo2g155250	Bostr.29827s0061.1.p
OG0001245	Bo5g146570, Bo1g151720, Bo3g058810	Bostr.2570s0167.1.p
OG0001246	Bo9g048800, Bo01317s030	Bostr.10040s0321.1.p
OG0001246	Bo5g010570, Bo8g059110, Bo8g110760, Bo7g087380	Bostr.13671s0474.1.p
OG0001247	Bo6g056400	Bostr.21132s0010.1.p
OG0001247	Bo9g022200, Bo7g014050, Bo9g171470	Bostr.23997s0018.1.p
OG0001248	Bo4g017380	Bostr.20903s0108.1.p
OG0001248	Bo3g036190, Bo6g075990, Bo1g053640, Bo4g108270	Bostr.25993s0513.1.p
OG0001249	Bo6g117880	Bostr.3288s0003.1.p
OG0001249	Bo5g025210	Bostr.7128s0424.1.p, Bostr.8169s0010.1.p
OG0001250	Bo9g171510	Bostr.23997s0012.1.p
OG0001250	Bo00911s070	Bostr.7867s1069.1.p
OG0001251	Bo5g002510	Bostr.5325s0058.1.p
OG0001251	Bo2g098920, Bo3g054450, Bo9g003740, Bo2g098930	Bostr.7365s0059.1.p
OG0001252	Bo3g002940	Bostr.13129s0492.1.p
OG0001253	Bo6g094350, Bo6g112870	Bostr.29827s0143.1.p
OG0001253	Bo1g003290, Bo3g153100	Bostr.25542s0227.1.p
OG0001254	Bo7g060170, Bo5g035270	Bostr.12659s0067.1.p
OG0001254	Bo6g081870, Bo6g121690, Bo2g093130	Bostr.20129s0236.1.p
OG0001255	Bo5g067020	Bostr.15697s0458.1.p
OG0001255	Bo4g183410, Bo4g037340, Bo3g028380	Bostr.23794s0538.1.p
OG0001256	Bo2g167660	Bostr.0568s0040.1.p
OG0001256	Bo1g059340, Bo8g081830, Bo7g100810	Bostr.6864s0129.1.p
OG0001257	Bo6g088080, Bo6g116460	Bostr.10273s0046.1.p
OG0001257	Bo9g177540, Bo2g006760	Bostr.13129s0467.1.p
OG0001258	Bo5g029100, Bo7g061920, Bo8g069920	Bostr.7128s0597.1.p
OG0001258	Bo6g086160	Bostr.20129s0009.1.p
OG0001259	Bo2g068180, Bo6g111060	Bostr.10273s0311.1.p
OG0001259	Bo5g039700, Bo7g056120, Bo8g074840	Bostr.12659s0210.1.p
OG0001260	Bo8g099690, Bo4g154720	Bostr.27895s0032.1.p
OG0001260	Bo3g173900, Bo7g115210	Bostr.7867s1005.1.p
OG0001261	Bo7g110090, Bo7g108660, Bo9g174420, Bo1g039940, Bo1g039950	Bostr.7867s0332.1.p
OG0001261	Bo2g050420, Bo9g102270	Bostr.15774s0290.1.p
OG0001262	Bo4g186260, Bo3g030110	Bostr.23794s0450.1.p
OG0001262	Bo8g082360, Bo6g067010	Bostr.11793s0097.1.p
OG0001263	Bo7g064400	Bostr.0568s0104.1.p
OG0001263	Bo4g151580, Bo8g100440	Bostr.27895s0143.1.p
OG0001264	Bo6g116390, Bo6g116380, Bo6g116360	Bostr.10273s0060.1.p
OG0001268	Bo4g015790, Bo4g191320, Bo4g191340	Bostr.25993s0560.1.p
OG0001268	Bo4g109700, Bo6g073300	Bostr.20903s0044.1.p
OG0001269	Bo9g013890	Bostr.10199s0046.1.p
OG0001269	Bo1g078590, Bo8g077470, Bo3g110880	Bostr.18473s0054.1.p
OG0001270	Bo5g023900, Bo4g160010	Bostr.7128s0367.1.p
OG0001270	Bo9g063020, Bo7g074080	Bostr.8819s0152.1.p
OG0001271	Bo1g059170, Bo8g081550, Bo1g059180	Bostr.6864s0101.1.p, Bostr.6864s0100.1.p, Bostr.6864s0102.1.p
OG0001272	Bo1g046620	Bostr.7867s0493.1.p
OG0001272	Bo2g040090	Bostr.26833s0729.1.p
OG0001273	Bo3g003800, Bo9g176470	Bostr.13129s0349.1.p
OG0001273	Bo3g064320, Bo5g136360	Bostr.19424s1090.1.p
OG0001274	Bo4g003480, Bo4g198660	Bostr.25993s0008.1.p
OG0001274	Bo8g097970, Bo6g079550	Bostr.13158s0265.1.p
OG0001275	Bo4g139000	Bostr.15774s0319.1.p
OG0001276	Bo8g077400	Bostr.18473s0059.1.p
OG0001276	Bo4g154060	Bostr.27895s0105.1.p
OG0001277	Bo3g040100	Bostr.27991s0064.1.p
OG0001277	Bo8g010870, Bo8g112830, Bo5g008570	Bostr.25219s0162.1.p
OG0001278	Bo5g002850, Bo5g002810	Bostr.15697s0466.1.p, Bostr.5325s0010.1.p, Bostr.5325s0011.1.p
OG0001278	Bo5g002830, Bo5g002820, Bo5g002860	Bostr.5325s0019.1.p, Bostr.5325s0009.1.p
OG0001279	Bo6g099320, Bo2g051350	Bostr.10689s0016.1.p
OG0001280	Bo4g134710	Bostr.19424s0059.1.p
OG0001281	Bo4g154730	Bostr.27895s0029.1.p
OG0001281	Bo1g011200, Bo7g115250, Bo3g173880	Bostr.7867s1009.1.p
OG0001282	Bo8g065130, Bo8g107770	Bostr.13671s0150.1.p
OG0001282	Bo7g082640	Bostr.0556s0312.1.p
OG0001283	Bo1g017800	Bostr.30275s0237.1.p
OG0001283	Bo2g131650, Bo7g075890	Bostr.28243s0048.1.p
OG0001284	Bo2g158910, Bo7g096160	Bostr.29827s0294.1.p
OG0001284	Bo3g006870, Bo2g010190	Bostr.23997s0006.1.p
OG0001285	Bo9g053410, Bo1g087560	Bostr.30057s0011.1.p
OG0001285	Bo5g010010, Bo8g058700	Bostr.25494s0017.1.p
OG0001286	Bo8g096140, Bo9g074300, Bo6g077880	Bostr.13158s0163.1.p
OG0001286	Bo4g009400	Bostr.25993s0138.1.p
OG0001287	Bo6g067620, Bo8g083040	Bostr.11793s0025.1.p
OG0001287	Bo3g031770	Bostr.23794s0334.1.p, Bostr.23794s0332.1.p, Bostr.25993s0606.1.p
OG0001288	Bo4g061160, Bo4g061180	Bostr.29246s0032.1.p
OG0001288	Bo8g099320, Bo5g008080	Bostr.25219s0347.1.p
OG0001290	Bo3g097570	Bostr.0568s0194.1.p
OG0001290	Bo1g117420, Bo3g071660, Bo5g117360	Bostr.19424s0802.1.p
OG0001291	Bo6g066900, Bo8g082270, Bo4g124030	Bostr.11793s0108.1.p
OG0001291	Bo3g030050	Bostr.23794s0462.1.p
OG0001292	Bo9g119050	Bostr.30275s0445.1.p
OG0001292	Bo6g076570	Bostr.25463s0146.1.p
OG0001293	Bo7g097500, Bo9g014010	Bostr.10199s0067.1.p
OG0001293	Bo8g077260, Bo1g078350, Bo3g111200	Bostr.18473s0077.1.p
OG0001294	Bo1g040570, Bo1g040580	Bostr.7867s0405.1.p, Bostr.7867s0406.1.p
OG0001295	Bo1g087310, Bo9g055700	Bostr.8169s0047.1.p
OG0001295	Bo5g009630, Bo8g058260	Bostr.10846s0001.1.p
OG0001298	Bo4g114150, Bo8g090740	Bostr.20505s0120.1.p
OG0001298	Bo4g190250, Bo1g091820, Bo4g012650	Bostr.23794s0005.1.p
OG0001299	Bo3g028520, Bo4g184610	Bostr.23794s0520.1.p
OG0001299	Bo3g076250, Bo1g054780, Bo2g083720, Bo8g044620	Bostr.30275s0094.1.p
OG0001300	Bo9g017620, Bo3g103460	Bostr.0568s0470.1.p
OG0001301	Bo4g081130, Bo1g087550	Bostr.30057s0010.1.p
OG0001301	Bo8g058660, Bo5g010000	Bostr.25494s0016.1.p
OG0001302	Bo8g077270	Bostr.20129s0395.1.p
OG0001302	Bo6g123720	Bostr.20129s0360.1.p
OG0001303	Bo4g151390, Bo8g100540, Bo8g100530	Bostr.11387s0001.1.p
OG0001304	Bo8g030860, Bo8g030890	Bostr.29044s0114.1.p
OG0001305	Bo3g013650, Bo9g153840	Bostr.26527s0272.1.p
OG0001305	Bo5g144890, Bo1g150150	Bostr.2570s0064.1.p
OG0001306	Bo5g027250, Bo8g068380	Bostr.7128s0527.1.p
OG0001306	Bo9g151530, Bo2g023110	Bostr.26527s0132.1.p
OG0001307	Bo9g028980	Bostr.9600s0031.1.p
OG0001307	Bo4g140900	Bostr.7200s0132.1.p
OG0001309	Bo3g062060	Bostr.22252s0133.1.p
OG0001309	Bo3g001780	Bostr.6251s0055.1.p
OG0001309	Bo9g184760	Bostr.6251s0054.1.p
OG0001311	Bo7g005150, Bo7g005100, Bo7g005180	Bostr.25281s0001.1.p
OG0001313	Bo2g068090, Bo6g110920, Bo6g110940	Bostr.10273s0326.1.p
OG0001313	Bo9g165570, Bo2g012230	Bostr.2902s0221.1.p
OG0001314	Bo4g190160, Bo4g190180, Bo4g190190, Bo7g061750	Bostr.0556s0470.1.p, Bostr.3359s0057.1.p
OG0001315	Bo1g020370, Bo7g106540	Bostr.30275s0408.1.p
OG0001315	Bo9g061360, Bo7g071430, Bo2g127090	Bostr.8819s0055.1.p
OG0001316	Bo3g015700, Bo9g149730, Bo9g149750, Bo2g023680	Bostr.26527s0069.1.p
OG0001317	Bo8g108150, Bo3g062700, Bo1g143840, Bo1g143850, Bo5g137360	Bostr.22252s0012.1.p, Bostr.22252s0011.1.p
OG0001320	Bo9g018400, Bo9g018350	Bostr.2570s0163.1.p, Bostr.0568s0557.1.p, Bostr.0568s0556.1.p
OG0001321	Bo4g158810	Bostr.26326s0067.1.p
OG0001321	Bo3g171090, Bo1g009990, Bo7g115860	Bostr.7867s1130.1.p
OG0001322	Bo7g117630, Bo1g006150	Bostr.7867s1448.1.p
OG0001322	Bo7g014110	Bostr.18351s0237.1.p
OG0001323	Bo4g087080, Bo1g098370	Bostr.10040s0019.1.p
OG0001323	Bo8g108910, Bo5g014710	Bostr.13671s0328.1.p
OG0001324	Bo5g103570, Bo3g077380	Bostr.19424s0539.1.p
OG0001324	Bo3g181460, Bo6g026100	Bostr.26675s0047.1.p
OG0001325	Bo7g049990, Bo3g141430	Bostr.15697s0058.1.p
OG0001325	Bo7g048520	Bostr.15697s0119.1.p
OG0001326	Bo2g136840, Bo7g081080, Bo5g109980	Bostr.0556s0146.1.p
OG0001326	Bo8g065810, Bo8g107120	Bostr.13671s0054.1.p
OG0001327	Bo1g017640	Bostr.30275s0216.1.p, Bostr.30275s0217.1.p
OG0001328	Bo5g082610, Bo3g179670, Bo6g025940	Bostr.26675s0061.1.p
OG0001328	Bo5g105120, Bo3g076260, Bo1g108500	Bostr.19424s0557.1.p
OG0001330	Bo8g112720, Bo8g010890, Bo5g008660	Bostr.25219s0147.1.p
OG0001330	Bo4g165270	Bostr.27991s0088.1.p
OG0001331	Bo4g142200	Bostr.7200s0184.1.p
OG0001331	Bo9g033920, Bo9g030630	Bostr.29223s0134.1.p
OG0001332	Bo16255s010, Bo3g113670, Bo1g074690	Bostr.18473s0135.1.p
OG0001332	Bo8g102950	Bostr.7128s0507.1.p
OG0001333	Bo3g045200	Bostr.25463s0200.1.p
OG0001333	Bo7g108930, Bo1g036900, Bo3g155370	Bostr.7867s0161.1.p
OG0001334	Bo8g087340, Bo4g117190	Bostr.9686s0001.1.p
OG0001334	Bo3g034240	Bostr.23794s0145.1.p
OG0001336	Bo8g087240, Bo6g068390	Bostr.0697s0111.1.p
OG0001336	Bo3g034210, Bo4g026660	Bostr.23794s0151.1.p
OG0001337	Bo9g004160	Bostr.4825s0014.1.p
OG0001337	Bo4g014780, Bo7g038690, Bo3g001120	Bostr.5325s0002.1.p
OG0001338	Bo9g165510, Bo2g012260	Bostr.2902s0228.1.p
OG0001338	Bo5g155230	Bostr.1460s0074.1.p
OG0001339	Bo5g086830, Bo5g049420	Bostr.3359s0077.1.p
OG0001339	Bo3g044810	Bostr.25463s0264.1.p
OG0001340	Bo9g067010, Bo7g077250, Bo2g132010	Bostr.28243s0016.1.p
OG0001340	Bo7g105240, Bo1g017730	Bostr.30275s0229.1.p
OG0001341	Bo3g055740, Bo3g055730	Bostr.1460s0177.1.p
OG0001341	Bo3g055720, Bo5g152600, Bo1g156270	Bostr.1460s0176.1.p
OG0001342	Bo8g010830, Bo5g008500	Bostr.25219s0186.1.p
OG0001342	Bo4g070300, Bo4g166590	Bostr.27991s0057.1.p
OG0001343	Bo5g007640, Bo8g114520, Bo8g114490	Bostr.27840s0001.1.p, Bostr.25219s0294.1.p
OG0001344	Bo2g083860, Bo2g083870	Bostr.3288s0195.1.p
OG0001344	Bo4g078540, Bo2g117950	Bostr.3148s0177.1.p
OG0001345	Bo8g070130, Bo8g070100, Bo8g070110	Bostr.7128s0635.1.p
OG0001345	Bo3g031710, Bo4g030590	Bostr.23794s0344.1.p
OG0001346	Bo6g095400, Bo6g109070	Bostr.10273s0409.1.p
OG0001346	Bo5g045110, Bo8g076540	Bostr.12659s0321.1.p
OG0001347	Bo6g031520, Bo00534s150	Bostr.0124s0140.1.p
OG0001347	Bo1g130040, Bo5g128940	Bostr.28625s0235.1.p
OG0001348	Bo3g024150	Bostr.15774s0212.1.p
OG0001348	Bo2g165750	Bostr.0568s0455.1.p
OG0001349	Bo5g132210, Bo1g134960	Bostr.3640s0167.1.p
OG0001349	Bo6g051090, Bo6g033330	Bostr.7128s0040.1.p
OG0001350	Bo1g094460, Bo4g085190, Bo9g043420	Bostr.10040s0110.1.p
OG0001350	Bo8g059760	Bostr.13671s0373.1.p
OG0001351	Bo8g106820, Bo5g019520	Bostr.13671s0014.1.p
OG0001351	Bo7g080590, Bo2g136540	Bostr.0556s0097.1.p
OG0001352	Bo6g125610, Bo2g096030, Bo6g080360	Bostr.20129s0478.1.p
OG0001352	Bo5g021100	Bostr.7128s0171.1.p
OG0001353	Bo4g045940	Bostr.23794s0872.1.p
OG0001353	Bo5g005300, Bo8g004450	Bostr.25219s0452.1.p
OG0001354	Bo1g006420, Bo7g117400, Bo3g155560	Bostr.7867s1406.1.p
OG0001354	Bo7g014470	Bostr.18351s0207.1.p
OG0001355	Bo8g065240	Bostr.13671s0136.1.p
OG0001355	Bo5g015310	Bostr.13671s0137.1.p
OG0001355	Bo9g076040	Bostr.0556s0291.1.p
OG0001356	Bo2g068490, Bo6g094600, Bo4g123990	Bostr.10273s0282.1.p
OG0001356	Bo5g039330, Bo7g056250	Bostr.12659s0182.1.p
OG0001357	Bo00983s060	Bostr.26527s0466.1.p
OG0001357	Bo1g154770	Bostr.19046s0054.1.p
OG0001358	Bo7g110540, Bo1g040540	Bostr.7867s0400.1.p
OG0001358	Bo9g133220, Bo3g019260	Bostr.26833s0504.1.p, Bostr.26833s0505.1.p
OG0001359	Bo8g076530, Bo5g045140, Bo5g045130	Bostr.12659s0320.1.p
OG0001359	Bo6g095390, Bo6g109100	Bostr.10273s0408.1.p
OG0001360	Bo9g184930	Bostr.6251s0075.1.p
OG0001360	Bo3g062150, Bo5g139420, Bo1g144670	Bostr.22252s0144.1.p
OG0001361	Bo3g173790, Bo1g011060	Bostr.7867s1019.1.p
OG0001362	Bo1g008630, Bo7g115910	Bostr.7867s1144.1.p
OG0001362	Bo3g007210, Bo9g169960	Bostr.20055s0067.1.p
OG0001363	Bo1g002680	Bostr.29044s0020.1.p
OG0001363	Bo3g151310	Bostr.25542s0146.1.p, Bostr.13404s0070.1.p, Bostr.13404s0076.1.p, Bostr.13404s0069.1.p, Bostr.13404s0074.1.p, Bostr.13404s0075.1.p, Bostr.15774s0283.1.p, Bostr.27895s0068.1.p, Bostr.25542s0147.1.p
OG0001364	Bo00578s280	Bostr.10058s0051.1.p, Bostr.10058s0050.1.p
OG0001365	Bo1g037120, Bo7g109030	Bostr.7867s0169.1.p
OG0001365	Bo5g155190, Bo3g055180, Bo1g158860	Bostr.1460s0070.1.p
OG0001366	Bo9g028770	Bostr.22157s0025.1.p
