Orthogroup	Brassica_oleracea	Arabidopsis_thaliana
OG0003071	Bo8g083390	AT3G54100
OG0003072	Bo3g043060, Bo00452s150	AT4G08180
OG0003073	Bo1g087900, Bo9g052040	AT1G58215
OG0003073	Bo5g010130	AT1G09720
OG0003074	Bo9g177220	AT5G05300
OG0003075	Bo1g098690, Bo9g040830	AT1G61890
OG0003075	Bo8g061250	AT1G11670
OG0003077	Bo4g043940	AT2G33230
OG0003077	Bo8g115460, Bo5g004740	AT1G04610
OG0003078	Bo7g114150, Bo1g014640	AT4G30020
OG0003078	Bo9g027580	AT2G19170
OG0003079	Bo5g005280	AT1G05160
OG0003079	Bo4g045970	AT2G32440
OG0003080	Bo8g102250	AT2G20630
OG0003080	Bo1g017570	AT4G28400
OG0003081	Bo00883s040, Bo00883s070, Bo01468s010, Bo00883s060, Bo00883s010, Bo01479s010	AT4G19870
OG0003082	Bo3g068150	AT3G15970
OG0003082	Bo6g028040	AT1G52380
OG0003083	Bo8g011230, Bo6g018510	AT1G49710
OG0003084	Bo3g044930, Bo5g090480	AT4G10810
OG0003085	Bo9g048870	AT1G58350
OG0003085	Bo8g110820, Bo5g010450	AT1G09980
OG0003086	Bo9g008580	AT3G28710
OG0003087	Bo7g111250	AT5G54810
OG0003088	Bo01738s010, Bo3g143660, Bo7g046890, Bo3g143670	AT1G28650, AT1G28640, AT1G28660, AT1G28670
OG0003089	Bo5g020970	AT1G15480
OG0003089	Bo6g080300	AT1G80270
OG0003090	Bo9g069300, Bo7g077290, Bo2g132170	AT5G47110
OG0003091	Bo8g065720, Bo5g017910, Bo8g107160	AT1G13900
OG0003091	Bo2g136970	AT2G03450
OG0003092	Bo1g039880	AT4G25220
OG0003092	Bo8g037950	AT1G30560
OG0003093	Bo7g107550, Bo1g025510, Bo3g163910	AT4G21750
OG0003093	Bo3g048340, Bo9g077670	AT4G04890
OG0003094	Bo3g149800, Bo1g002340	AT4G39080
OG0003094	Bo4g145930	AT2G21410
OG0003095	Bo3g149680, Bo7g119480	AT4G38960
OG0003096	Bo6g079630	AT2G47690
OG0003097	Bo01163s010, Bo6g097400, Bo2g050630, Bo6g079880	AT3G45140
OG0003098	Bo7g101340, Bo8g081110, Bo4g125720	AT3G51950
OG0003099	Bo9g175040	AT5G06980
OG0003099	Bo5g133500, Bo3g064890	AT3G12320
OG0003100	Bo9g087020	AT4G09900
OG0003100	Bo8g027220, Bo6g046660	AT1G33990
OG0003101	Bo9g078330	AT4G05520
OG0003101	Bo5g109820, Bo1g109010	AT3G20290
OG0003102	Bo6g120650	AT1G76540
OG0003102	Bo7g061250	AT1G20930
OG0003103	Bo1g039870, Bo7g110050	AT4G25210, AT4G00130
OG0003104	Bo8g002510, Bo5g003950	AT1G03590
OG0003104	Bo9g007570	AT4G03415
OG0003105	Bo3g086820	AT2G07020
OG0003105	Bo8g030580, Bo4g134600	AT5G35380
OG0003106	Bo8g004480, Bo5g005340	AT1G05210
OG0003107	Bo5g013350, Bo8g109210	AT1G10900
OG0003107	Bo9g043520	AT1G60890
OG0003108	Bo8g093160	AT3G59260
OG0003108	Bo8g093150, Bo4g107950	AT3G59220
OG0003109	Bo4g012980	AT2G41150
OG0003109	Bo6g072340, Bo8g091050	AT3G56750
OG0003110	Bo6g118750	AT1G74440
OG0003110	Bo8g068050, Bo8g104100	AT1G18720
OG0003111	Bo8g114940	AT1G05810
OG0003111	Bo3g026370	AT2G31680
OG0003112	Bo5g145130, Bo1g150410	AT3G05710
OG0003113	Bo3g107020, Bo9g015230	AT5G62880
OG0003113	Bo2g165370	AT3G48040
OG0003114	Bo8g115820	AT1G03930
OG0003114	Bo7g067060, Bo9g059580	AT5G44100
OG0003115	Bo6g079800	AT3G63080
OG0003115	Bo01447s010	AT2G48150
OG0003116	Bo7g080570	AT2G02780
OG0003116	Bo5g019550	AT1G14390
OG0003117	Bo7g031830	AT3G24620
OG0003118	Bo1g016870	AT4G26870
OG0003118	Bo1g011540	AT4G31180
OG0003119	Bo6g104010	AT1G67623
OG0003120	Bo1g049540	AT4G27630
OG0003120	Bo2g051000	AT1G64990
OG0003121	Bo7g098820	AT5G61570
OG0003121	Bo3g004490, Bo9g175630	AT5G07620
OG0003122	Bo7g105880	AT4G18260
OG0003124	Bo9g177660, Bo3g002990	AT5G04850
OG0003124	Bo3g062780	AT3G10640
OG0003125	Bo8g099240	AT2G25300
OG0003125	Bo1g010680	AT4G32120
OG0003126	Bo27276s010, Bo5g048800, Bo5g089430	AT1G32210
OG0003126	Bo3g015540	AT2G35520
OG0003127	Bo5g008700	AT1G08040
OG0003127	Bo4g165200, Bo4g071700	AT2G28310
OG0003128	Bo3g002430	AT5G03570
OG0003128	Bo4g027290, Bo4g027330	AT2G38460
OG0003129	Bo1g078390, Bo3g111050	AT3G48790, AT3G48780
OG0003129	Bo3g111040	AT5G23670
OG0003130	Bo6g117910, Bo2g080670	AT1G73650
OG0003130	Bo5g025150	AT1G18180
OG0003131	Bo9g071650	AT2G02390, AT2G02380
OG0003132	Bo3g097660	AT5G65820
OG0003132	Bo8g079000	AT3G49730
OG0003133	Bo6g117920	AT1G73660
OG0003133	Bo5g025140	AT1G18160
OG0003134	Bo1g016890, Bo8g054710, Bo7g113510	AT4G29040
OG0003135	Bo01409s010, Bo2g024490, Bo2g024480	AT5G22860
OG0003136	Bo4g059670, Bo4g170810	AT2G30160
OG0003136	Bo5g007890	AT1G07030
OG0003137	Bo6g123960	AT1G79570
OG0003137	Bo5g021630, Bo8g105570	AT1G16270
OG0003138	Bo1g123320	AT3G16700
OG0003138	Bo8g042180	AT4G15940
OG0003139	Bo8g055730, Bo5g017890, Bo5g076240, Bo1g077060	AT2G29880
OG0003140	Bo8g001350	AT1G03230, AT1G03220
OG0003141	Bo9g043740	AT1G60783
OG0003141	Bo02208s010	AT1G10690
OG0003142	Bo9g163620	AT5G15980
OG0003142	Bo3g055640	AT3G02490
OG0003143	Bo8g114850	AT1G05990
OG0003143	Bo3g049810	AT4G03290
OG0003144	Bo2g146440, Bo7g086930	AT3G28780
OG0003144	Bo7g086950	AT3G28840
OG0003145	Bo5g105090	AT3G20970
OG0003145	Bo6g025970	AT1G51390
OG0003146	Bo4g111250, Bo8g091750, Bo8g091770	AT3G02370, AT3G57360
OG0003147	Bo1g020350	AT4G20330, AT4G21010
OG0003148	Bo1g105940, Bo4g065790	AT1G23280
OG0003149	Bo6g023650	AT1G50950
OG0003149	Bo5g108540	AT3G20560
OG0003151	Bo3g004530	AT5G07770, AT5G07780
OG0003151	Bo9g175000, Bo2g008770, Bo3g004520	AT5G07740
OG0003152	Bo3g053300	AT4G00820
OG0003152	Bo5g002700	AT1G01110
OG0003153	Bo6g068550, Bo7g117570, Bo8g088480	AT3G55120
OG0003154	Bo2g155370	AT5G27630
OG0003154	Bo5g145420, Bo1g151580, Bo3g058930	AT3G05420
OG0003155	Bo5g070910	AT1G44120
OG0003155	Bo6g083320	AT1G77460
OG0003156	Bo1g144970, Bo01081s020, Bo6g099650, Bo08411s010	AT2G03820
OG0003157	Bo1g053650, Bo1g053630, Bo1g053660, Bo8g044690, Bo7g104480	AT4G16500
OG0003158	Bo1g056890, Bo7g103720	AT4G15417
OG0003159	Bo7g113690, Bo7g113700	AT4G13095, AT4G29285
OG0003164	Bo3g164010, Bo1g025740, Bo7g107660, Bo7g107630, Bo3g163990	AT4G21903, AT4G21910
OG0003166	Bo6g010980	AT1G65490, AT1G65486, AT1G65500
OG0003167	Bo2g119410, Bo7g065670	AT5G43720
OG0003168	Bo9g162970	AT5G16650
OG0003169	Bo3g004570, Bo3g004580	AT5G07860, AT5G07870
OG0003170	Bo4g137980	AT5G39430
OG0003170	Bo7g087330	AT3G29180
OG0003171	Bo3g111260, Bo1g078310	AT3G48690
OG0003171	Bo1g078300	AT3G48700
OG0003172	Bo5g004300	AT1G04090
OG0003172	Bo2g120760	AT5G43950
OG0003173	Bo8g059090	AT1G10090
OG0003173	Bo4g083400, Bo1g090170	AT1G58520
OG0003174	Bo2g055190, Bo8g104420, Bo5g025350, Bo5g025340	AT1G67025
OG0003175	Bo3g027550	AT2G34040
OG0003176	Bo1g061640, Bo7g100600, Bo8g080360	AT3G50900
OG0003178	Bo1g020060	AT4G18920
OG0003178	Bo7g072760	AT5G45690
OG0003179	Bo3g005040	AT5G08565
OG0003179	Bo2g165830	AT5G63670
OG0003181	Bo1g023880	AT4G21140
OG0003182	Bo8g049950	AT4G18195
OG0003183	Bo8g100470	AT2G23420
OG0003183	Bo7g118390	AT4G36940
OG0003184	Bo5g062420, Bo3g147600	AT1G30120
OG0003185	Bo3g010920	AT5G16250, AT3G02640
OG0003186	Bo2g161640, Bo3g109360, Bo9g014740	AT5G61790
OG0003187	Bo6g101010	AT1G66480
OG0003187	Bo4g136890	AT5G37840
OG0003188	Bo3g130140	AT3G45810
OG0003188	Bo2g025190	AT5G60010
OG0003189	Bo2g127510	AT5G45930
OG0003189	Bo7g106010	AT4G18480
OG0003190	Bo4g169410	AT2G29440
OG0003190	Bo3g039950, Bo4g061500, Bo4g062570	AT2G29450
OG0003191	Bo2g002430, Bo5g023380, Bo3g001630, Bo5g023390, Bo3g001640, Bo1g011600, Bo15843s010	AT5G01050, AT5G01040
OG0003192	Bo7g099350	AT3G50500
OG0003192	Bo7g064350	AT5G66880
OG0003193	Bo9g056040	AT1G54630, AT1G54580
OG0003194	Bo1g057550, Bo8g038270	AT4G14713, AT4G14720
OG0003195	Bo5g025400	AT1G18410
OG0003195	Bo6g118180, Bo6g087450	AT1G73860
OG0003196	Bo6g079790, Bo4g098240	AT3G63070
OG0003197	Bo1g037320, Bo7g109220	AT4G23920
OG0003197	Bo9g090880	AT4G10960
OG0003198	Bo4g186110, Bo4g034850	AT2G36300
OG0003199	Bo2g032490, Bo9g133000	AT5G57290
OG0003200	Bo7g070030	AT5G45113
OG0003200	Bo1g021780	AT4G19650
OG0003201	Bo1g010840	AT4G31900
OG0003201	Bo8g099350	AT2G25170
OG0003202	Bo1g112290, Bo3g074440, Bo3g074580	AT3G20030, AT5G60560
OG0003203	Bo2g024840	AT1G65985, AT1G67150
OG0003204	Bo3g095310	AT2G18740
OG0003205	Bo8g114900	AT1G05900
OG0003205	Bo3g025220	AT2G31450
OG0003206	Bo6g027660	AT1G52160
OG0003206	Bo5g126300	AT3G16260
OG0003207	Bo8g038060	AT3G50710
OG0003208	Bo9g184820	AT1G54620, AT5G46980
OG0003210	Bo8g080280	AT3G50840
OG0003210	Bo7g064830	AT5G66560
OG0003211	Bo8g091740	AT3G57350
OG0003211	Bo4g191010	AT2G41620
OG0003212	Bo01087s060	AT1G09350
OG0003212	Bo9g054570	AT1G56600
OG0003213	Bo2g080870	AT1G74020
OG0003213	Bo2g080860, Bo6g118320	AT1G74010
OG0003214	Bo7g022920	AT5G37500
OG0003214	Bo5g151420, Bo3g055880	AT3G02850
OG0003215	Bo2g051050	AT1G65040
OG0003215	Bo1g124750	AT3G16090
OG0003216	Bo5g023750	AT1G17350
OG0003216	Bo6g115890	AT1G72420
OG0003217	Bo2g011940, Bo2g168090, Bo2g011960, Bo2g011980	AT4G17700, AT4G17990
OG0003218	Bo6g024830	AT1G51170
OG0003218	Bo5g106190	AT3G20830
OG0003219	Bo1g040450	AT4G25750
OG0003219	Bo2g047420	AT5G52860
OG0003220	Bo5g003800	AT1G03365
OG0003220	Bo9g006190	AT4G03000
OG0003222	Bo9g093810, Bo2g107540	AT4G11800
OG0003222	Bo7g108390	AT4G23000
OG0003223	Bo5g064330	AT1G30730
OG0003223	Bo7g042350	AT1G30720
OG0003224	Bo1g017080, Bo1g017100, Bo1g017090	AT4G28800, AT4G28815, AT4G28790, AT4G28811
OG0003225	Bo5g043380	AT5G19720, AT1G25350
OG0003226	Bo3g088620	AT2G15130
OG0003227	Bo2g095510, Bo6g124130	AT1G80930
OG0003229	Bo7g095480	AT5G26080, AT5G26070
OG0003229	Bo5g105170	AT3G20850
OG0003230	Bo3g036120, Bo3g036100	AT2G42540, AT2G42530
OG0003231	Bo01675s010	AT2G39160
OG0003232	Bo8g101300	AT2G22140
OG0003233	Bo5g043230	AT1G25450
OG0003233	Bo6g096080	AT1G68530
OG0003234	Bo01176s010, Bo05708s010, Bo06112s010, Bo01171s040, Bo01171s050, Bo5g006900	AT1G05675, AT1G05680
OG0003235	Bo4g137730	AT5G39240
OG0003237	Bo3g132900	AT3G46740
OG0003238	Bo1g144910	AT3G08720
OG0003239	Bo1g141400, Bo3g063870	AT3G10900, AT3G30540, AT3G10890
OG0003240	Bo8g045920, Bo7g104780	AT4G16765
OG0003241	Bo9g018990	AT5G65920
OG0003241	Bo1g081270	AT3G49810
OG0003242	Bo7g011640	AT2G18060
OG0003242	Bo7g117820, Bo1g005810	AT4G36160
OG0003243	Bo9g106010	AT5G22200
OG0003243	Bo3g120930	AT3G44220
OG0003244	Bo8g033520	AT4G13345
OG0003244	Bo3g083250, Bo7g033080	AT3G24460
OG0003245	Bo3g184470	AT1G54090
OG0003245	Bo5g131720	AT3G14090
OG0003246	Bo5g123580	AT3G16940
OG0003247	Bo6g076690	AT3G59810
OG0003248	Bo1g103800	AT3G22820
OG0003248	Bo1g057590	AT4G14723
OG0003249	Bo4g084840, Bo1g091740	AT1G60170
OG0003250	Bo3g003620	AT5G05987
OG0003250	Bo3g064150, Bo5g136620	AT3G11397
OG0003251	Bo1g118970	AT3G18070
OG0003251	Bo1g118960	AT3G18080
OG0003252	Bo1g037310	AT4G23910
OG0003252	Bo3g045040	AT4G10970
OG0003253	Bo2g100640	AT4G02690
OG0003254	Bo1g010530, Bo7g115730, Bo3g173460	AT4G32330
OG0003255	Bo4g005730	AT2G47070
OG0003256	Bo2g028750, Bo9g134740, Bo3g018950, Bo2g028880	AT5G58170, AT5G58050
OG0003257	Bo1g153690, Bo5g148800	AT3G03620
OG0003257	Bo2g013850, Bo9g159950	AT5G17700
OG0003258	Bo5g058680, Bo7g045530, Bo3g144000	AT1G29340
OG0003259	Bo7g092560	AT5G49190
OG0003259	Bo9g005620	AT4G02280
OG0003260	Bo5g131740	AT3G14070
OG0003260	Bo3g184490	AT1G54115
OG0003261	Bo5g030390	AT1G20540
OG0003262	Bo1g005960	AT4G36080
OG0003262	Bo9g026320, Bo3g093840	AT2G17930
OG0003263	Bo1g157440	AT3G02320
OG0003263	Bo9g163770, Bo3g010730	AT5G15810
OG0003264	Bo5g146670	AT3G05120
OG0003264	Bo7g093470	AT5G27320
OG0003265	Bo5g150050	AT3G03290
OG0003265	Bo9g160320	AT5G17390
OG0003266	Bo2g086570	AT1G75960
OG0003266	Bo3g011990, Bo2g013040	AT5G16340, AT5G16370
OG0003267	Bo8g102320	AT2G20562
OG0003267	Bo4g175870	AT2G31090
OG0003269	Bo1g016350	AT4G29450
OG0003269	Bo7g113600	AT4G29180
OG0003270	Bo5g007750	AT1G06800
OG0003270	Bo4g173140	AT2G30550
OG0003271	Bo1g136160, Bo3g065650, Bo5g132290	AT3G13610
OG0003272	Bo1g017130	AT4G28770
OG0003273	Bo7g110560	AT4G25840
OG0003274	Bo3g181100, Bo6g027730	AT1G52245
OG0003274	Bo5g126420	AT3G16120
OG0003275	Bo5g022100	AT1G16680
OG0003275	Bo6g122510, Bo6g081330	AT1G79030
OG0003276	Bo8g016280	AT1G48230
OG0003276	Bo00763s090	AT3G17430
OG0003277	Bo1g108210, Bo9g175140, Bo3g091490, Bo3g065360, Bo6g074820, Bo15371s010	AT1G51650
OG0003278	Bo7g097180, Bo9g013790	AT5G24105
OG0003278	Bo3g022830, Bo9g111020, Bo2g045950	AT5G53250
OG0003279	Bo1g007920	AT4G33700
OG0003279	Bo3g088320	AT2G14520
OG0003280	Bo4g045450	AT2G32920
OG0003280	Bo5g005110	AT1G04980
OG0003281	Bo7g021550, Bo9g023850	AT2G15530
OG0003283	Bo5g086510	AT1G34120
OG0003284	Bo5g022370	AT1G17040
OG0003285	Bo1g008300	AT4G33240
OG0003285	Bo1g134490, Bo3g066070	AT3G14270
OG0003286	Bo2g056310, Bo6g098530, Bo6g106400	AT1G67870
OG0003287	Bo4g046020	AT2G32480
OG0003288	Bo3g044440	AT4G09810
OG0003288	Bo6g046640, Bo5g086570	AT1G34020
OG0003289	Bo4g065830	AT2G29065
OG0003289	Bo5g008260, Bo8g114030, Bo8g114020	AT1G07520
OG0003290	Bo5g138130, Bo3g061880, Bo1g144300	AT3G09735
OG0003291	Bo3g044200	AT4G09340
OG0003291	Bo5g085160, Bo6g043800	AT1G35470
OG0003292	Bo1g037610	AT4G24170
OG0003292	Bo2g116560	AT5G42490
OG0003293	Bo3g062270, Bo5g139540, Bo5g139460	AT3G09190, AT3G09035
OG0003294	Bo8g055750, Bo8g112480	AT1G08420
OG0003294	Bo4g161490	AT2G27210
OG0003295	Bo1g002620, Bo1g002640	AT1G61540
OG0003296	Bo7g045360, Bo5g059830	AT1G29550, AT1G29590
OG0003297	Bo9g181420	AT5G04060
OG0003297	Bo5g137700	AT3G10200
OG0003298	Bo2g132100	AT5G47080
OG0003298	Bo7g105220	AT4G17640
OG0003299	Bo6g074490	AT3G58100
OG0003300	Bo3g175600, Bo1g013240	AT4G30370
OG0003300	Bo9g073220	AT2G18670
OG0003301	Bo1g150060	AT3G06180
OG0003302	Bo1g040240, Bo8g050860, Bo7g110350	AT4G25520, AT4G25515
OG0003303	Bo6g118960	AT1G74770
OG0003303	Bo8g103000	AT1G18910
OG0003304	Bo4g186320	AT2G36500
OG0003304	Bo6g067060	AT3G52950
OG0003305	Bo9g009540, Bo5g141750	AT3G07260, AT3G07220
OG0003306	Bo6g112680	AT1G71040
OG0003306	Bo01428s010	AT1G23010
OG0003307	Bo8g115740, Bo8g002750	AT1G04140
OG0003308	Bo6g081280, Bo6g122560	AT1G79090
OG0003309	Bo2g116410, Bo9g058670	AT5G42820
OG0003309	Bo3g141770, Bo7g049730	AT1G27650
OG0003310	Bo2g124510	AT5G44630
OG0003311	Bo00874s020	AT3G44340
OG0003311	Bo1g010180	AT4G32640
OG0003312	Bo5g005230, Bo8g004420	AT1G02670, AT1G05120
OG0003313	Bo8g020630	AT1G45180
OG0003313	Bo4g078580	AT5G42940
OG0003314	Bo3g094130	AT2G18360
OG0003314	Bo1g005540	AT4G36610
OG0003315	Bo6g124170, Bo6g080750	AT1G16000, AT1G80890
OG0003316	Bo5g127370	AT3G15220
OG0003316	Bo6g029300	AT1G53165
OG0003317	Bo8g114140	AT1G07370
OG0003319	Bo1g010410	AT4G32440
OG0003320	Bo5g008350	AT1G07630
OG0003320	Bo01434s010	AT2G28890
OG0003321	Bo5g144670	AT3G06210
OG0003321	Bo9g154400	AT5G18980
OG0003322	Bo6g119590, Bo5g024040	AT1G17750
OG0003322	Bo6g088090	AT1G73080
OG0003323	Bo2g008780, Bo9g174970	AT5G07800
OG0003323	Bo7g098510	AT5G61290
OG0003324	Bo9g176930	AT5G05750
OG0003325	Bo1g046630, Bo7g111050	AT4G26720
OG0003326	Bo5g065830	AT1G31230
OG0003326	Bo1g021950	AT4G19710
OG0003327	Bo9g123350	AT3G42850
OG0003327	Bo1g055160	AT4G16130
OG0003328	Bo1g016380	AT4G29430
OG0003328	Bo7g005570	AT2G19720
OG0003329	Bo7g112060, Bo1g051450, Bo8g054280	AT4G32490, AT4G28365
OG0003330	Bo1g088010	AT1G43005, AT1G61060, AT1G53815, AT1G53550
OG0003331	Bo5g025510, Bo8g104370	AT1G18500
OG0003332	Bo9g061530, Bo2g127160, Bo7g072550	AT5G45430
OG0003332	Bo7g106460, Bo3g158560	AT4G19110
OG0003333	Bo5g002490	AT1G01440
OG0003333	Bo9g003720, Bo3g054460	AT4G01090
OG0003334	Bo1g025720	AT4G21900
OG0003334	Bo7g017490	AT2G16650
OG0003335	Bo7g115460	AT4G31870
OG0003335	Bo8g099390	AT2G25080
OG0003336	Bo9g118950	AT5G54870
OG0003336	Bo1g047850	AT4G27020
OG0003337	Bo7g108790	AT4G23460
OG0003337	Bo9g091430	AT4G11380
OG0003338	Bo2g064590, Bo6g110400	AT1G69790
OG0003338	Bo8g076320	AT1G26970
OG0003339	Bo4g186630, Bo3g031490	AT3G53340, AT2G37060
OG0003340	Bo8g108550, Bo6g081490, Bo6g122360	AT1G78860, AT1G78850
OG0003341	Bo3g023740	AT5G51440
OG0003341	Bo1g039850	AT4G25200
OG0003342	Bo1g051740	AT4G17340
OG0003342	Bo2g132360, Bo7g077600	AT5G47450
OG0003343	Bo1g094520, Bo9g043370	AT1G60980
OG0003343	Bo2g007530, Bo3g004240, Bo9g175240	AT5G07200
OG0003344	Bo8g051210, Bo1g042900	AT4G26110
OG0003344	Bo9g128460	AT5G56950
OG0003345	Bo1g122920	AT3G17000
OG0003346	Bo8g076730	AT3G48187
OG0003346	Bo3g113660	AT3G48190
OG0003347	Bo4g120500	AT3G53930
OG0003347	Bo3g032010	AT2G37840
OG0003348	Bo6g030620	AT1G52660
OG0003348	Bo1g126060	AT3G15700
OG0003349	Bo3g027430, Bo4g182150	AT2G33730
OG0003350	Bo9g014440	AT5G61000
OG0003350	Bo3g004630	AT5G08020
OG0003351	Bo1g005220	AT4G37100
OG0003351	Bo4g151630	AT2G23520
OG0003352	Bo5g127060	AT3G15490
OG0003353	Bo7g097260	AT2G23985
OG0003354	Bo9g175490	AT5G07450
OG0003354	Bo7g098920	AT5G61650
OG0003355	Bo8g075040	AT1G23965, AT1G23995
OG0003355	Bo2g068050, Bo6g094770	AT1G70270
OG0003356	Bo9g140700	AT5G59700
OG0003356	Bo1g068500, Bo3g130490	AT3G46290
OG0003357	Bo8g114740	AT1G06130
OG0003357	Bo4g052180, Bo3g025170	AT2G31350
OG0003358	Bo9g176980	AT5G05700
OG0003358	Bo5g136710	AT3G11240
OG0003359	Bo4g139700	AT5G40150
OG0003359	Bo9g008430, Bo2g146230	AT3G28200
OG0003360	Bo9g120670, Bo2g038910	AT5G55520
OG0003361	Bo7g094840, Bo9g010540, Bo9g010580, Bo9g010590, Bo9g010570, Bo9g010560, Bo07029s010, Bo2g155500	AT5G27880
OG0003362	Bo6g018430, Bo5g042970	AT1G26150
OG0003362	Bo6g107170, Bo6g095970	AT1G68690
OG0003363	Bo3g184990, Bo3g183990, Bo3g184000	AT2G24510
OG0003364	Bo7g014710	AT2G17260
OG0003364	Bo1g006570, Bo3g166900	AT4G35290
OG0003365	Bo1g154740	AT3G03460
OG0003365	Bo9g160150	AT5G17510
OG0003366	Bo3g141450, Bo3g141470	AT1G55175, AT1G24300, AT1G27430
OG0003368	Bo1g028520, Bo7g108060, Bo3g165540	AT4G22680
OG0003369	Bo3g018500	AT5G58787
OG0003369	Bo3g134280	AT3G47160
OG0003370	Bo5g019760, Bo8g106740, Bo01161s010	AT1G14540
OG0003372	Bo1g051590	AT4G17420
OG0003373	Bo2g007180	AT5G06230
OG0003373	Bo5g136370, Bo3g064290	AT3G11570
OG0003374	Bo6g068410, Bo8g087280	AT3G54990
OG0003375	Bo5g039820	AT1G23790
OG0003376	Bo5g132650, Bo5g132750	AT3G13300, AT3G13290
OG0003377	Bo9g009290	AT5G48160
OG0003377	Bo1g147180	AT3G07780
OG0003378	Bo7g098450	AT5G61250
OG0003378	Bo9g174950	AT5G07830
OG0003379	Bo6g116540	AT1G73250
OG0003379	Bo8g067520, Bo00831s060	AT1G17890
OG0003380	Bo5g021400	AT1G15870
OG0003380	Bo6g124290	AT1G80720
OG0003382	Bo3g181090, Bo6g027740	AT1G52260
OG0003383	Bo9g010210	AT5G27210
OG0003383	Bo3g058760	AT3G05010
OG0003384	Bo5g136380	AT3G11560
OG0003384	Bo9g176490, Bo3g003790	AT5G06220
OG0003385	Bo7g077580	AT5G47435
OG0003386	Bo7g021310, Bo3g088830	AT2G15730
OG0003387	Bo1g040680, Bo7g110600	AT4G25960
OG0003388	Bo3g184670	AT1G55080
OG0003389	Bo9g028390	AT2G14070
OG0003389	Bo3g170650	AT4G33560
OG0003390	Bo00629s230, Bo9g154690	AT5G18630
OG0003391	Bo1g093120	AT1G60620
OG0003391	Bo9g043670	AT1G60850
OG0003392	Bo4g188970, Bo3g034880, Bo4g025330	AT2G40290, AT5G05470
OG0003393	Bo8g076670, Bo03055s010, Bo01047s020, Bo3g113720	AT3G48140
OG0003394	Bo9g163350	AT5G16230
OG0003395	Bo8g087310	AT3G55005
OG0003395	Bo6g068480	AT3G55000
OG0003396	Bo5g017790	AT1G13730
OG0003396	Bo7g081420	AT2G03640
OG0003397	Bo7g097840	AT5G23200
OG0003397	Bo9g174560	AT5G08270
OG0003398	Bo4g191120, Bo4g130780	AT4G13770
OG0003399	Bo5g021850	AT1G16440
OG0003399	Bo2g095140	AT1G79250
OG0003400	Bo9g181850	AT5G03650
OG0003400	Bo4g034640	AT2G36390
OG0003401	Bo8g104990, Bo8g067060, Bo5g023630	AT1G17280
OG0003402	Bo3g064750, Bo3g064740	AT4G13090
OG0003403	Bo1g156330	AT3G02510
OG0003404	Bo3g086830	AT5G35320
OG0003405	Bo7g106370, Bo1g020050	AT4G18910, AT4G19030
OG0003406	Bo4g139020	AT5G39730
OG0003406	Bo6g064240	AT5G39720
OG0003407	Bo6g079250, Bo6g079260, Bo8g097670	AT3G62120
OG0003408	Bo9g163480, Bo2g012920	AT5G16100
OG0003409	Bo4g021530	AT2G44290, AT2G44300
OG0003410	Bo5g024020, Bo8g067410, Bo8g104650	AT1G17710
OG0003411	Bo5g155250	AT3G01330
OG0003411	Bo2g012280	AT5G14960
OG0003413	Bo5g108570	AT3G20540
OG0003413	Bo5g080210	AT1G50840
OG0003414	Bo7g099040	AT3G49670
OG0003414	Bo3g097780	AT5G65700
OG0003415	Bo1g128560	AT3G15351
OG0003416	Bo5g019610	AT1G14450
OG0003416	Bo2g136350	AT2G02510
OG0003417	Bo1g141110	AT3G11300, AT3G11290
OG0003417	Bo9g176890	AT5G05800
OG0003418	Bo8g099670, Bo4g154780	AT2G24590
OG0003418	Bo7g115280	AT4G31580
OG0003419	Bo7g117840, Bo1g005770	AT4G36220
OG0003420	Bo3g180990, Bo6g039560	AT1G52570
OG0003420	Bo1g126040, Bo5g126670	AT3G15730
OG0003422	Bo9g054480	AT1G56720
OG0003422	Bo5g009820	AT1G09440
OG0003423	Bo8g097890	AT3G62570
OG0003423	Bo4g004510	AT2G47440
OG0003424	Bo8g042240, Bo1g055240, Bo7g104150	AT4G15990
OG0003425	Bo7g040660	AT3G23310
OG0003425	Bo4g127020, Bo3g149080	AT4G14350
OG0003426	Bo4g173070, Bo3g024650, Bo5g052100, Bo4g173080, Bo3g024670	AT2G30490
OG0003427	Bo3g024980, Bo4g052670, Bo4g175860	AT2G31083, AT2G31085
OG0003428	Bo1g006190	AT4G35810
OG0003428	Bo7g014120, Bo3g093670	AT2G17720
OG0003429	Bo5g131760	AT3G14050
OG0003429	Bo6g050950, Bo6g033060	AT1G54130
OG0003430	Bo3g009640, Bo9g166120	AT5G14120
OG0003431	Bo5g005270	AT1G05150
OG0003432	Bo2g011190, Bo9g167830, Bo3g009110	AT5G13320
OG0003433	Bo3g022010	AT5G54620
OG0003434	Bo6g124080	AT1G79700
OG0003434	Bo5g021520	AT1G16060
OG0003435	Bo1g154730	AT3G03500
OG0003435	Bo9g160080	AT5G17570
OG0003436	Bo9g149920	AT5G21326
OG0003436	Bo4g161210	AT2G26980
OG0003437	Bo3g083700	AT3G24770
OG0003438	Bo5g027720	AT1G19740
OG0003438	Bo2g083880	AT1G75460
OG0003439	Bo1g057540	AT4G14710, AT4G14716
OG0003440	Bo3g071520, Bo5g118520, Bo1g117540	AT3G18490
OG0003441	Bo1g004780, Bo7g118500	AT4G37330
OG0003441	Bo7g118490	AT4G37320
OG0003442	Bo9g044090	AT1G60470
OG0003443	Bo7g096660	AT5G24650
