Orthogroup	Brassica_oleracea	Arabidopsis_halleri
OG0002641	Bo4g035130, Bo4g185940	g03504
OG0002642	Bo3g028490	g03467
OG0002642	Bo1g053250	g17192
OG0002643	Bo9g014200	g27746
OG0002644	Bo5g143180, Bo3g060790	g06485
OG0002644	Bo7g092640	g25108
OG0002645	Bo5g061140	g26321
OG0002645	Bo4g039760	g03348
OG0002646	Bo3g012990, Bo2g014300	g13281
OG0002646	Bo2g012020, Bo2g012030	g19234
OG0002647	Bo3g010280	g00225
OG0002648	Bo5g088280, Bo5g049020	g16014
OG0002648	Bo4g038650	g03434
OG0002649	Bo6g030670	g15110
OG0002650	Bo6g116080	g04024
OG0002650	Bo5g023820	g25942
OG0002651	Bo4g039270, Bo3g028090, Bo4g182930	g03373
OG0002652	Bo8g021730	g17031
OG0002652	Bo5g085240	g24398
OG0002653	Bo4g125310	g20474
OG0002653	Bo01022s020, Bo8g082040	g03506
OG0002654	Bo8g098040	g05324
OG0002654	Bo5g072550, Bo6g012190	g09544
OG0002655	Bo8g079630	g22232
OG0002655	Bo9g020340, Bo7g063950	g07306
OG0002656	Bo3g052140, Bo9g006140	g09048
OG0002657	Bo3g061370, Bo5g141330	g11804
OG0002657	Bo7g089160	g15895
OG0002658	Bo00579s210	g12951
OG0002658	Bo5g052400	g12942
OG0002659	Bo3g096490	g07344
OG0002659	Bo1g081320, Bo8g079150	g22266
OG0002660	Bo3g170960, Bo1g008480	g00650
OG0002660	Bo4g160060	g28298
OG0002661	Bo9g045340, Bo6g018790, Bo6g018750	g22303, g15289
OG0002662	Bo5g085170, Bo8g026850, Bo6g043840	g26466
OG0002663	Bo8g055740	g18260
OG0002663	Bo4g161480	g26261
OG0002664	Bo4g024710, Bo3g038840, Bo3g037780	g09790, g01609, g09791
OG0002665	Bo7g005990, Bo5g098450, Bo7g062410	g29407
OG0002665	Bo1g014960, Bo7g114020	g04246
OG0002666	Bo3g001190	g27896
OG0002666	Bo5g007770	g02325
OG0002667	Bo1g126080, Bo5g126760	g06655
OG0002668	Bo9g008520, Bo9g007860, Bo7g091460	g28922, g04117
OG0002669	Bo9g010530, Bo7g094830	g17904
OG0002669	Bo3g059030, Bo1g150470, Bo5g145200	g06335
OG0002670	Bo2g055940	g21070
OG0002670	Bo3g141280, Bo7g050100	g25682
OG0002671	Bo7g082350	g19545
OG0002671	Bo5g017520	g04719
OG0002673	Bo5g041570	g12902, g08098
OG0002673	Bo7g114890	g00894
OG0002674	Bo5g083780	g29454
OG0002674	Bo3g044290	g18562
OG0002675	Bo1g049530	g04498
OG0002675	Bo7g111530, Bo1g049510	g04499
OG0002676	Bo2g012860	g00178
OG0002676	Bo3g055610	g02522
OG0002677	Bo2g108690	g20709
OG0002678	Bo1g078810	g16791, g16786
OG0002679	Bo7g106480	g15405
OG0002679	Bo9g061490, Bo2g127130	g07575
OG0002680	Bo4g122890, Bo6g067090, Bo8g082420	g20421
OG0002681	Bo2g072880, Bo6g112990	g03895
OG0002682	Bo4g012880, Bo4g190610	g24525
OG0002683	Bo4g158830	g31147
OG0002683	Bo1g009880	g00681
OG0002684	Bo4g190620, Bo4g012910	g24521
OG0002685	Bo3g097910	g07403
OG0002685	Bo2g009930, Bo3g006700	g10520
OG0002686	Bo8g107250, Bo8g107670, Bo8g107660, Bo5g017830, Bo5g017840, Bo5g017850	g04681, g17917
OG0002687	Bo4g169320	g06971
OG0002687	Bo8g114090, Bo5g008200, Bo8g009520	g02400
OG0002688	Bo3g013840, Bo2g018380, Bo9g152430	g12152
OG0002689	Bo5g078690, Bo6g022080	g30207
OG0002689	Bo3g074620, Bo5g112350	g28976
OG0002690	Bo2g098750	g19779
OG0002690	Bo4g024930	g09765
OG0002691	Bo7g039200, Bo1g101480	g31335, g23998
OG0002692	Bo5g021590, Bo8g105600	g09976
OG0002692	Bo6g080890	g01533
OG0002693	Bo7g030440	g16450
OG0002693	Bo9g059360, Bo4g135910	g32270
OG0002694	Bo9g143680, Bo2g024790	g10897
OG0002695	Bo6g022070	g30206
OG0002695	Bo3g074610, Bo1g110210, Bo5g112360	g28977
OG0002696	Bo7g108040, Bo1g028410	g14414
OG0002697	Bo4g014580, Bo3g035840, Bo4g191210	g17255
OG0002697	Bo8g092140, Bo4g110990, Bo6g073130	g16623
OG0002698	Bo5g136700	g05916
OG0002698	Bo9g176920, Bo2g007050	g25992
OG0002699	Bo3g009430, Bo3g009420, Bo10227s010	g19306
OG0002699	Bo9g055840	g27429, g27428
OG0002700	Bo9g037160, Bo9g028520, Bo4g142470	g17853, g17851
OG0002701	Bo4g191040	g17235, g17243
OG0002702	Bo9g005980	g09074
OG0002702	Bo8g081190, Bo7g101280	g14838
OG0002703	Bo2g131350	g07731
OG0002703	Bo7g105560	g22643
OG0002704	Bo1g016130	g04265, g04266
OG0002704	Bo1g016140	g04267
OG0002705	Bo6g051360, Bo3g185290	g27962
OG0002706	Bo7g114360, Bo3g175640, Bo1g014350	g04198
OG0002707	Bo2g041340	g02679
OG0002707	Bo3g009580	g19291, g30557
OG0002708	Bo8g115490	g02084
OG0002708	Bo4g181810	g03231
OG0002710	Bo9g173670	g19167
OG0002710	Bo2g166440	g07487
OG0002711	Bo9g157420, Bo2g015380, Bo3g013020	g13277
OG0002711	Bo1g153440, Bo5g148530	g06134
OG0002712	Bo7g040910, Bo3g081650	g29422
OG0002713	Bo2g046090, Bo9g109880, Bo3g022900	g23016
OG0002714	Bo7g067420	g28602
OG0002714	Bo1g023850, Bo1g022550	g05212
OG0002715	Bo7g019770	g26946
OG0002715	Bo3g168870, Bo1g007260	g00484, g31554
OG0002716	Bo8g076790, Bo8g076780	g16669, g31024
OG0002716	Bo3g104750, Bo9g017510	g12317
OG0002717	Bo4g177730	g07968
OG0002717	Bo8g004560, Bo5g005650	g02187
OG0002719	Bo5g013520	g04981
OG0002719	Bo9g042250, Bo1g098010	g19865
OG0002720	Bo7g109670, Bo8g050340, Bo1g039160	g10363
OG0002721	Bo4g141970	g22441
OG0002721	Bo9g029220, Bo9g035470	g22935
OG0002722	Bo00831s030	g25899
OG0002722	Bo6g116780	g04090
OG0002723	Bo6g026190, Bo1g131270, Bo3g181390	g21955
OG0002724	Bo9g058430	g22111
OG0002725	Bo9g042220, Bo4g086670, Bo1g098020	g19864
OG0002725	Bo5g013530	g04980
OG0002726	Bo7g117200	g00418
OG0002726	Bo3g167200, Bo1g006730	g23248
OG0002727	Bo3g016820, Bo2g023820	g11939
OG0002727	Bo1g063720	g25478
OG0002728	Bo1g046420	g04607
OG0002728	Bo3g021260, Bo9g122190	g09220
OG0002729	Bo4g060010	g24267
OG0002729	Bo9g135510	g16980
OG0002730	Bo1g025450, Bo7g107540	g21769
OG0002730	Bo9g076650	g21455
OG0002731	Bo2g127700	g07657
OG0002731	Bo9g062900, Bo9g062870	g07658
OG0002732	Bo4g120200, Bo8g083470	g11438
OG0002733	Bo3g158750	g15445
OG0002733	Bo1g021600, Bo7g106630	g15443
OG0002734	Bo9g031030	g27003
OG0002734	Bo6g066650	g28510
OG0002735	Bo6g018470	g15262
OG0002735	Bo5g115290	g22500
OG0002736	Bo1g158840	g02607
OG0002736	Bo2g012340, Bo3g010030	g00274
OG0002737	Bo9g065440	g07728
OG0002737	Bo8g049830, Bo1g018060	g22640
OG0002738	Bo8g066970, Bo8g105080, Bo5g023480	g09878
OG0002739	Bo3g090220	g26518
OG0002739	Bo1g007150, Bo3g168770	g00470
OG0002740	Bo6g086170, Bo2g165550	g01120
OG0002741	Bo2g022030	g12052
OG0002741	Bo7g026750	g18503
OG0002742	Bo4g142620, Bo6g027950, Bo7g107870	g20357, g07607
OG0002743	Bo6g117890	g31895
OG0002743	Bo5g025170, Bo8g067730	g25871
OG0002744	Bo5g038960	g13718
OG0002745	Bo1g093130	g25439
OG0002745	Bo5g013310	g05016
OG0002746	Bo9g177640, Bo3g003000	g15691
OG0002747	Bo7g014890, Bo3g092270, Bo9g024380	g22225
OG0002748	Bo9g171490	g10582
OG0002748	Bo7g096000, Bo9g011380	g14110
OG0002749	Bo00825s050	g08106
OG0002749	Bo2g062890	g25234
OG0002750	Bo1g147760, Bo5g143200	g06480
OG0002751	Bo3g081900	g24015
OG0002751	Bo4g127340	g21383
OG0002752	Bo3g010850, Bo9g163560	g00164
OG0002752	Bo01155s010	g02514
OG0002753	Bo9g174140, Bo9g173500	g19100
OG0002754	Bo6g049370	g17655
OG0002755	Bo3g130030	g28006
OG0002755	Bo3g017550, Bo3g017580	g10927
OG0002756	Bo6g111110	g03788
OG0002756	Bo7g056160, Bo8g074810	g13647
OG0002757	Bo1g055180	g23131
OG0002757	Bo3g068550, Bo5g123620	g16238
OG0002758	Bo5g006790	g02340
OG0002759	Bo7g095370	g21841
OG0002759	Bo3g060340, Bo1g150170, Bo5g144920	g06384
OG0002760	Bo4g184730	g03487
OG0002761	Bo8g117490, Bo5g003110	g01849
OG0002761	Bo9g004420	g09170
OG0002762	Bo9g161580	g00055
OG0002762	Bo5g150200, Bo3g057000	g31034
OG0002763	Bo4g038960	g03409
OG0002763	Bo4g150950	g31418
OG0002764	Bo1g005950	g31367, g03108
OG0002764	Bo7g012800	g24989
OG0002765	Bo8g012870	g24282
OG0002765	Bo1g117670	g21577
OG0002766	Bo7g118660, Bo1g003490	g02951
OG0002767	Bo3g045080	g20640
OG0002767	Bo9g032450, Bo9g030930	g26969
OG0002768	Bo8g004200	g02105
OG0002768	Bo4g044190, Bo4g181650, Bo3g027150	g03207
OG0002769	Bo3g036360, Bo4g018580	g32078, g16478
OG0002770	Bo8g089980, Bo4g116640	g11579
OG0002770	Bo4g025960, Bo4g188400	g12531
OG0002771	Bo7g014240, Bo9g024600, Bo3g093610	g22168
OG0002772	Bo8g058750, Bo8g111020, Bo5g010060	g28842
OG0002773	Bo8g100520, Bo4g151400	g21015
OG0002774	Bo7g093100	g30349
OG0002774	Bo00834s090, Bo3g058490	g06210
OG0002775	Bo1g039020, Bo7g109550	g10373, g06096, g28531
OG0002776	Bo7g084590, Bo2g141730	g09701, g09700
OG0002777	Bo01156s010, Bo8g082780	g20379
OG0002778	Bo1g154900, Bo5g150230	g31038
OG0002778	Bo2g013400, Bo9g161660, Bo3g012340	g00069
OG0002779	Bo7g017550	g31175
OG0002779	Bo1g006990	g00454
OG0002780	Bo9g139510, Bo2g026640	g10998, g10999, g11000
OG0002781	Bo3g101040	g07512
OG0002781	Bo3g005280, Bo9g173760, Bo9g164310	g19151
OG0002782	Bo1g097990	g19869
OG0002782	Bo8g109040	g04982
OG0002783	Bo9g139560, Bo2g026590, Bo02309s010	g10994
OG0002784	Bo7g031390	g28249
OG0002784	Bo4g133320	g30821
OG0002785	Bo2g013070	g00134
OG0002785	Bo6g122470, Bo6g081410, Bo6g081400, Bo28224s010	g01461
OG0002786	Bo3g085650	g16381
OG0002786	Bo4g135840	g16334
OG0002787	Bo2g155950	g21828
OG0002787	Bo9g169710, Bo2g010770	g10672
OG0002788	Bo9g176220, Bo3g003870	g15567
OG0002788	Bo5g136200, Bo1g139860	g05868
OG0002789	Bo2g100580, Bo7g116840, Bo1g016360, Bo1g016660	g00493
OG0002790	Bo2g055630, Bo6g103660, Bo6g099050	g21029
OG0002791	Bo3g013390, Bo00629s180, Bo9g154550	g13200
OG0002792	Bo5g004760, Bo8g003060	g02094, g03218
OG0002793	Bo01008s010, Bo8g100390	g08702, g08700
OG0002794	Bo4g004500, Bo3g039690, Bo00877s020, Bo4g198650	g09578
OG0002795	Bo4g024320, Bo4g195360	g28010, g05566
OG0002796	Bo7g117500, Bo1g006360	g00356
OG0002796	Bo7g014280	g22180
OG0002797	Bo4g124240	g20469
OG0002797	Bo4g186030, Bo3g029970	g03518
OG0002798	Bo3g141590	g16770, g10317
OG0002798	Bo2g012990	g11354
OG0002799	Bo7g096430	g14168
OG0002799	Bo2g009970	g10531
OG0002800	Bo3g029790, Bo9g076170	g08939
OG0002800	Bo1g023910	g05243
OG0002801	Bo5g009330, Bo8g058060	g18215
OG0002802	Bo8g019250, Bo6g008230	g18979
OG0002803	Bo4g043630	g03251
OG0002803	Bo3g143050, Bo00579s010	g12961
OG0002804	Bo4g186860	g03659
OG0002804	Bo8g082890	g20367
OG0002805	Bo4g154110	g08754
OG0002805	Bo7g114560	g04174
OG0002806	Bo9g042210	g19863
OG0002806	Bo7g107460, Bo3g162460	g21757
OG0002807	Bo5g022110	g09925
OG0002807	Bo6g122490, Bo6g081350	g01464
OG0002808	Bo8g086960	g11506
OG0002808	Bo4g026690, Bo4g187980	g12468
OG0002809	Bo5g029130, Bo7g061870	g19553
OG0002810	Bo9g154870	g13239
OG0002810	Bo1g152100	g06177
OG0002811	Bo1g034640, Bo7g108810	g14306
OG0002812	Bo2g009750, Bo7g077590	g07835
OG0002812	Bo1g051730	g17134
OG0002813	Bo3g155550, Bo7g117380	g00370
OG0002813	Bo3g093450	g22196
OG0002814	Bo8g067720	g25872
OG0002814	Bo6g117900	g04111
OG0002815	Bo5g034800	g13378
OG0002815	Bo6g083270	g01312
OG0002816	Bo1g005470, Bo7g118110	g03051
OG0002817	Bo4g136860	g20622
OG0002818	Bo2g161720, Bo3g108220	g12182
OG0002818	Bo3g004280, Bo9g175380	g15667
OG0002819	Bo8g077380	g16745
OG0002819	Bo7g097450	g29103
OG0002820	Bo2g141710	g20567
OG0002820	Bo00927s050, Bo4g140360	g31797, g26901
OG0002821	Bo8g049970, Bo8g049980	g22603
OG0002822	Bo2g142750, Bo2g149220, Bo2g149240, Bo2g142740, Bo2g149270, Bo7g088530	g30595
OG0002823	Bo4g039370, Bo5g063060	g20950
OG0002824	Bo1g040300, Bo7g110400	g10267
OG0002824	Bo3g023270	g08288
OG0002825	Bo5g103560	g11216
OG0002825	Bo3g181450	g21939
OG0002826	Bo7g045560	g24300
OG0002827	Bo9g088200	g31911
OG0002828	Bo1g046510, Bo7g111000, Bo8g051360	g04601
OG0002829	Bo6g122080	g01412
OG0002829	Bo5g022380	g09889
OG0002830	Bo6g123910	g01514
OG0002830	Bo5g021730	g09961
OG0002831	Bo1g099950	g30138
OG0002831	Bo4g130900, Bo8g035470	g21321
OG0002832	Bo7g041030, Bo5g065920	g27555
OG0002833	Bo6g057520, Bo6g060960, Bo01161s020, Bo00955s020, Bo00667s090, Bo1g078970	g25034
OG0002834	Bo7g107140, Bo1g022440, Bo3g162230	g05197
OG0002836	Bo9g036750	g18754
OG0002836	Bo8g108230, Bo8g064790, Bo5g016930	g04840
OG0002837	Bo6g120660	g01208
OG0002837	Bo8g070530, Bo5g030890	g13468
OG0002838	Bo5g015000, Bo8g108700	g04905
OG0002838	Bo6g066850	g01713
OG0002839	Bo4g106500	g22812
OG0002840	Bo3g042490	g17267
OG0002840	Bo7g120870	g02702
OG0002841	Bo6g098920	g21059
OG0002841	Bo7g050080	g26703, g25681
OG0002842	Bo7g108320	g14381
OG0002842	Bo9g093960	g22951, g26555
OG0002843	Bo5g108460, Bo3g076120, Bo1g108800, Bo5g108470	g11143
OG0002845	Bo6g112660	g03849
OG0002845	Bo7g056480, Bo5g039200	g13701
OG0002846	Bo3g042990	g30118
OG0002846	Bo5g052090	g26733
OG0002847	Bo8g059120	g05102
OG0002847	Bo9g048750	g25141
OG0002848	Bo1g021820	g15470
OG0002848	Bo7g070020	g29371
OG0002849	Bo9g070200, Bo7g078550	g14542
OG0002850	Bo8g106760	g10150
OG0002851	Bo00915s030, Bo8g020490	g26413
OG0002852	Bo00285s370	g20759
OG0002852	Bo5g016460, Bo8g107880	g04780
OG0002853	Bo8g033980	g29535
OG0002854	Bo4g045750, Bo03439s010, Bo4g046110, Bo4g045770	g27211
OG0002855	Bo2g133790, Bo9g069830, Bo7g078070	g14499
OG0002855	Bo8g106240	g10076
OG0002856	Bo2g109270	g27804
OG0002856	Bo1g037530	g10416
OG0002857	Bo4g001090	g09510
OG0002857	Bo7g040300	g27170
OG0002858	Bo9g171740, Bo2g010050	g31699
OG0002859	Bo2g161460, Bo7g098890	g10782
OG0002867	Bo8g010810	g02435
OG0002867	Bo4g166640, Bo4g069300	g07047
OG0002868	Bo7g069960	g23670, g31422
OG0002869	Bo7g115450	g00794
OG0002869	Bo4g157320, Bo8g099410	g22366
OG0002870	Bo3g015230, Bo9g151780, Bo2g021930	g12060
OG0002871	Bo3g162540, Bo1g024260	g21749
OG0002871	Bo9g076470	g21438
OG0002872	Bo7g104460, Bo1g053700	g23086
OG0002872	Bo4g184590	g03473
OG0002873	Bo5g144930	g06380
OG0002873	Bo7g095260, Bo2g156240	g21854
OG0002876	Bo1g086080	g30449
OG0002876	Bo6g056320	g16323
OG0002877	Bo3g009820	g19246
OG0002877	Bo3g055070	g02643
OG0002878	Bo3g017500	g10921
OG0002878	Bo1g065230	g30676
OG0002880	Bo8g095930, Bo6g077680	g05471
OG0002881	Bo2g161770, Bo3g108190	g12188
OG0002881	Bo9g175370	g15665
OG0002882	Bo5g156430	g02587
OG0002883	Bo5g007980	g21048, g21047
OG0002884	Bo1g017500	g04407
OG0002884	Bo8g102280	g25821
OG0002885	Bo4g106350	g05625
OG0002886	Bo8g002680	g31544, g24344, g07112, g31768, g03428
OG0002887	Bo3g150110	g02795
OG0002887	Bo4g146000	g23962
OG0002888	Bo8g099590, Bo4g156080	g22332, g29728
OG0002888	Bo1g011010	g00809
OG0002889	Bo1g144000	g06021
OG0002889	Bo3g002670, Bo9g181350	g15772
OG0002890	Bo1g122700	g16207, g32132
OG0002890	Bo6g010720	g17486
OG0002891	Bo3g027630	g03318
OG0002891	Bo3g043110	g20311
OG0002892	Bo4g018470	g17390
OG0002892	Bo6g076180	g22891
OG0002893	Bo7g080930	g13824
OG0002893	Bo8g106980, Bo06453s010	g04644
OG0002894	Bo3g103020, Bo2g165900	g12399
OG0002894	Bo9g174160, Bo3g005120	g19091
OG0002895	Bo9g061550	g07589
OG0002895	Bo7g106440, Bo1g020190	g15393
OG0002896	Bo9g120290	g09300
OG0002896	Bo8g051390, Bo1g046650	g04590
OG0002897	Bo9g130670	g24138
OG0002897	Bo8g051110	g10213
OG0002898	Bo6g122500, Bo6g081340	g01465
OG0002899	Bo1g080270	g11145, g11146
OG0002900	Bo8g092790, Bo6g075980, Bo4g108290	g15059, g16521
OG0002901	Bo6g086540	g01052
OG0002901	Bo5g027430	g13912
OG0002902	Bo8g083440, Bo4g120230	g11432
OG0002903	Bo9g003900	g19755
OG0002903	Bo8g117770	g01805
OG0002904	Bo3g012040	g00131
OG0002904	Bo1g155150	g02489
OG0002905	Bo1g156250, Bo3g055760	g02505
OG0002906	Bo8g091570	g21125
OG0002907	Bo5g098600, Bo1g105540	g11301
OG0002908	Bo7g039080	g24012
OG0002908	Bo6g056140	g21385
OG0002909	Bo7g118680	g02944
OG0002909	Bo8g100740	g20970
OG0002910	Bo5g146770, Bo9g134990	g16930
OG0002911	Bo2g108940	g20659
OG0002911	Bo9g033770	g22990
OG0002912	Bo7g104840	g20259, g20261, g28183, g31219, g20262
OG0002913	Bo1g048230	g04529
OG0002914	Bo9g115140	g09425
OG0002914	Bo7g111430	g04519
OG0002915	Bo7g005390	g20911
OG0002915	Bo1g016650, Bo7g113610	g04322
OG0002916	Bo6g124160, Bo2g095580	g01547
OG0002916	Bo5g021470	g09991
OG0002917	Bo4g038350, Bo4g183400, Bo3g028370	g03456
OG0002918	Bo7g025270	g19654
OG0002919	Bo9g183250	g19407
OG0002919	Bo1g144370	g06088
OG0002920	Bo7g116110, Bo1g008200	g00612
OG0002920	Bo01551s020	g18610
OG0002921	Bo7g057890	g13757
OG0002921	Bo6g114710	g03972
OG0002922	Bo7g057610	g13719
OG0002922	Bo6g112930	g03891
OG0002923	Bo3g058910	g06294
OG0002924	Bo3g009210, Bo2g011330, Bo9g166720	g19349
OG0002925	Bo3g057060	g26824
OG0002926	Bo9g084460, Bo3g047030	g26760, g27408
OG0002927	Bo8g101390	g28077
OG0002927	Bo00828s070	g21555
OG0002928	Bo1g005780	g03096
OG0002929	Bo9g078530	g29649
OG0002929	Bo3g164280, Bo1g027270	g14434
OG0002930	Bo3g162300, Bo7g107170, Bo1g022520, Bo1g022510	g05209
OG0002930	Bo7g107180	g05210
OG0002931	Bo6g076190	g22889
OG0002931	Bo8g114570, Bo5g007560	g02293
OG0002932	Bo2g101810	g09097
OG0002932	Bo9g005880	g09093
OG0002933	Bo9g172350	g10485
OG0002933	Bo3g100600	g07464
OG0002934	Bo8g060040, Bo1g034600	g08507, g04925
OG0002935	Bo1g154800, Bo5g150110	g31073, g23497
OG0002936	Bo8g071300, Bo5g035170	g13342
OG0002936	Bo6g081910, Bo6g121590	g01352
OG0002937	Bo00946s050	g08352
OG0002937	Bo7g110260	g10285
OG0002938	Bo5g005080	g03671, g03672
OG0002938	Bo00795s070	g18690
OG0002939	Bo21676s010	g11157
OG0002940	Bo5g012020	g05049
OG0002940	Bo00956s030, Bo1g091760	g28815
OG0002941	Bo8g099750, Bo4g154650	g08860
OG0002941	Bo3g173940	g00854
OG0002942	Bo6g042620	g21928
OG0002942	Bo5g104970	g11202
OG0002943	Bo7g111750	g04462
OG0002943	Bo9g111250	g23048
OG0002944	Bo7g109130	g10449
OG0002945	Bo7g096240	g14145
OG0002945	Bo9g171670	g10555
OG0002946	Bo4g012990	g24506
OG0002947	Bo8g071220	g13357
OG0002947	Bo2g092920	g01334
OG0002948	Bo2g006830, Bo2g006810, Bo2g006790, Bo2g006820	g20415
OG0002949	Bo3g055190, Bo1g158810	g02606
OG0002949	Bo3g010050, Bo9g165480	g00268
OG0002950	Bo4g114180, Bo3g055590, Bo00982s030, Bo02729s010, Bo4g114230	g05296, g21333, g21140
OG0002951	Bo1g139830, Bo5g136160	g05862
OG0002952	Bo6g076210	g02916
OG0002952	Bo4g149850, Bo8g100950	g21708
OG0002953	Bo8g090530, Bo00982s010	g21254
OG0002953	Bo8g092650	g16540
OG0002954	Bo2g105360	g27658
OG0002955	Bo00802s070	g09608
OG0002955	Bo4g098840, Bo8g097730	g05368
OG0002956	Bo9g162960	g00103
OG0002957	Bo4g118400, Bo02429s010, Bo4g118430	g11496, g11497
OG0002958	Bo6g031000	g15083
OG0002958	Bo5g127100	g06682
OG0002959	Bo7g061370, Bo8g070380	g13488
OG0002960	Bo2g009600, Bo9g173690, Bo3g005340	g19164
OG0002961	Bo6g010860, Bo8g025650	g31730, g26146, g31729, g26145
OG0002962	Bo8g112200, Bo5g009440, Bo8g058140	g18195, g18197
OG0002963	Bo9g111420	g29970
OG0002963	Bo7g096920	g25310
OG0002964	Bo5g008430, Bo8g112910	g02445
OG0002965	Bo4g151090	g20962, g20963
OG0002965	Bo1g003430, Bo3g153260	g02936
OG0002966	Bo9g066790, Bo01466s010	g07756
OG0002966	Bo8g049710	g17092
OG0002967	Bo7g114100, Bo3g175910	g04234
OG0002968	Bo8g099230	g28658
OG0002968	Bo1g010670	g00760
OG0002969	Bo8g058890	g28864
OG0002970	Bo6g068490, Bo8g087320	g11528, g02781, g29717
OG0002971	Bo6g064820, Bo4g145580	g22393
OG0002973	Bo8g066170, Bo5g019930, Bo8g106640	g10123
OG0002974	Bo2g165860, Bo3g103100	g12386, g12387, g12388, g12389
OG0002975	Bo8g082220	g20452
OG0002975	Bo4g186080	g03525
OG0002976	Bo4g145740	g23919
OG0002976	Bo1g002170, Bo3g149550, Bo7g119630	g02748
OG0002977	Bo4g188300	g12516
OG0002977	Bo4g188290	g12515
OG0002978	Bo8g110850, Bo5g010410	g05121
OG0002979	Bo9g126230, Bo3g019730	g14753, g17962
OG0002979	Bo9g130910	g24084, g03879
OG0002980	Bo6g100950	g32122
OG0002980	Bo4g143900	g20616
OG0002982	Bo8g065030, Bo8g107910, Bo8g092500	g31807
OG0002982	Bo00285s550	g20780
OG0002983	Bo7g093680	g17947
OG0002983	Bo5g144910, Bo3g060350	g06385
OG0002984	Bo8g099140	g30239
OG0002984	Bo1g010480	g00729
OG0002985	Bo2g080640	g04108
OG0002985	Bo5g025220	g25868
OG0002986	Bo5g121300	g21544
OG0002986	Bo1g119000, Bo3g071370	g11905
OG0002987	Bo2g050820	g25556
OG0002987	Bo8g067050	g09862
OG0002988	Bo7g077070, Bo9g139370, Bo7g077080, Bo1g143980, Bo2g131800, Bo2g136790, Bo7g077780, Bo7g077740, Bo7g077720	g07855, g07853
OG0002989	Bo3g181260, Bo3g181210	g28774, g28775
OG0002990	Bo6g026320, Bo6g042400	g21963
OG0002991	Bo7g093690, Bo2g155350	g17945
OG0002991	Bo1g151630, Bo5g145450	g06305
OG0002992	Bo1g011080	g00820
OG0002993	Bo4g098520, Bo8g098090, Bo6g079620	g05315
OG0002994	Bo4g194700, Bo3g036950	g18060
OG0002995	Bo9g023790	g14230
OG0002995	Bo1g007530	g00515
OG0002996	Bo5g004090	g02009
OG0002996	Bo2g122260	g29127
OG0002997	Bo8g090100, Bo4g115520	g11598
OG0002998	Bo8g059390, Bo5g010850	g05071
OG0002998	Bo9g046570	g25159
OG0002999	Bo1g022230, Bo3g162100	g05169
OG0002999	Bo00613s010	g23654
OG0003000	Bo3g023480	g08314
OG0003000	Bo8g050850, Bo1g040230	g10273
OG0003001	Bo3g054380, Bo9g003790	g19747, g20671
OG0003002	Bo8g100150	g08761
OG0003002	Bo3g175480, Bo3g175490	g04163
OG0003003	Bo7g061420, Bo8g070350, Bo5g030580	g13496
OG0003004	Bo9g010300	g25674
OG0003004	Bo5g146820	g06256
OG0003005	Bo6g064960, Bo4g140840	g22414, g20531
OG0003006	Bo4g169450	g06947
OG0003006	Bo8g009480	g15645, g02393
OG0003007	Bo8g099570	g22336
OG0003008	Bo1g004890	g02989
OG0003009	Bo8g106620	g10118
OG0003009	Bo7g080050	g14581
OG0003010	Bo8g009460	g02390
OG0003010	Bo4g061340	g06940
OG0003011	Bo9g091170	g20654, g20655, g20656
OG0003012	Bo9g161650	g00064
OG0003012	Bo5g150220	g31037
OG0003013	Bo1g007940	g00579
OG0003013	Bo6g098930	g19693
OG0003014	Bo7g026490	g28582
OG0003014	Bo8g030570	g24805
OG0003015	Bo1g057480	g20114
OG0003015	Bo1g104860, Bo5g094490	g22759
OG0003016	Bo8g021890	g17071
OG0003016	Bo7g099380, Bo1g084890	g14984
OG0003017	Bo1g147700, Bo5g143140	g06493
OG0003017	Bo2g150510	g25095
OG0003018	Bo4g195870	g09753
OG0003018	Bo6g077610, Bo8g095810	g05498
OG0003019	Bo3g031680	g03658, g00667
OG0003019	Bo6g067510, Bo8g082880	g20368
OG0003020	Bo01182s010	g11872
OG0003020	Bo9g146980, Bo2g024630	g10876
OG0003021	Bo9g185000	g28612
OG0003022	Bo5g136560	g05893
OG0003023	Bo7g093540	g29581
OG0003023	Bo1g151740	g06282
OG0003024	Bo3g055080	g02642
OG0003024	Bo3g009830	g19245
OG0003025	Bo7g110480, Bo1g040390, Bo1g040410	g10253, g10255, g31821
OG0003026	Bo4g190060	g12626
OG0003026	Bo6g069950	g11650
OG0003027	Bo3g034460, Bo4g188590	g12539
OG0003028	Bo7g003460, Bo1g055210	g24629
OG0003029	Bo01143s040, Bo3g162830, Bo7g107260	g05224
OG0003030	Bo3g129830, Bo1g065210	g29889
OG0003031	Bo9g160170	g00019
OG0003031	Bo5g149920	g26822
OG0003032	Bo5g139870	g11741
OG0003032	Bo8g058870	g28858
OG0003033	Bo1g105080	g22724
OG0003034	Bo8g094400	g22843, g24870
OG0003035	Bo1g047780	g04577
OG0003035	Bo3g021700, Bo3g021710, Bo9g119150, Bo2g041250	g09317
OG0003036	Bo3g064990	g05780
OG0003036	Bo3g009240, Bo9g166680	g19344
OG0003037	Bo4g013130	g24492, g24493
OG0003038	Bo3g175530, Bo7g114570, Bo1g012070	g04172
OG0003039	Bo1g043130, Bo7g110830	g04639
