Orthogroup	Brassica_oleracea	Capsella_rubella
OG0001668	Bo1g045400	Carub.0007s1431.1.p
OG0001668	Bo3g021240	Carub.0008s1633.1.p
OG0001669	Bo4g065890, Bo4g168000	Carub.0004s1001.1.p
OG0001671	Bo9g023690, Bo9g023710	Carub.0003s2885.1.p
OG0001671	Bo7g116480	Carub.0007s0654.1.p
OG0001672	Bo1g101290, Bo2g044570, Bo7g039020	Carub.0003s2411.1.p
OG0001672	Bo8g023150	Carub.0007s2852.1.p
OG0001673	Bo4g015960	Carub.0004s2477.1.p
OG0001673	Bo8g092430	Carub.0005s2497.1.p
OG0001674	Bo9g088620	Carub.0003s1673.1.p
OG0001674	Bo8g043510, Bo1g054930	Carub.0007s2525.1.p
OG0001675	Bo5g105000, Bo3g076320, Bo1g108330	Carub.0003s2095.1.p
OG0001676	Bo8g079570	Carub.0005s1649.1.p
OG0001676	Bo7g099260	Carub.0005s1650.1.p
OG0001676	Bo8g079560, Bo7g099210	Carub.0005s1646.1.p
OG0001677	Bo4g086620, Bo1g095760	Carub.0002s0401.1.p
OG0001677	Bo3g046860	Carub.0001s1067.1.p
OG0001678	Bo6g065010	Carub.0007s3430.1.p
OG0001678	Bo9g029060, Bo4g096620	Carub.0002s0145.1.p
OG0001679	Bo4g016130, Bo3g036070, Bo4g191630	Carub.0004s2495.1.p
OG0001680	Bo3g164180, Bo7g107810, Bo1g027000	Carub.0007s1918.1.p
OG0001681	Bo9g153820, Bo2g017920	Carub.0006s1770.1.p
OG0001681	Bo2g010860, Bo3g007550, Bo9g169570	Carub.0006s1068.1.p
OG0001682	Bo5g076250, Bo8g011510	Carub.0001s3868.1.p
OG0001682	Bo1g115950, Bo5g116750, Bo5g115730, Bo3g071960	Carub.0003s1887.1.p
OG0001683	Bo9g119130, Bo3g021720, Bo2g041270	Carub.0008s1538.1.p
OG0001683	Bo1g047790, Bo8g051490	Carub.0007s1396.1.p
OG0001684	Bo3g009160, Bo3g009170, Bo2g011280, Bo9g166770	Carub.0006s1160.1.p, Carub.0006s1159.1.p
OG0001685	Bo5g138180	Carub.0003s0871.1.p
OG0001685	Bo5g030840	Carub.0001s2039.1.p
OG0001686	Bo3g044790	Carub.0006s2923.1.p
OG0001686	Bo3g044760, Bo9g088430, Bo9g088450	Carub.0006s2921.1.p
OG0001687	Bo5g141500, Bo3g061270	Carub.0003s0702.1.p
OG0001687	Bo1g147320	Carub.0003s0701.1.p
OG0001688	Bo5g003400	Carub.0001s0193.1.p
OG0001688	Bo3g052590, Bo9g005720, Bo2g100440	Carub.0006s3478.1.p
OG0001689	Bo4g104820, Bo8g095470	Carub.0005s2748.1.p
OG0001690	Bo9g093980	Carub.0006s3109.1.p
OG0001690	Bo1g031780, Bo7g108290, Bo3g165660	Carub.0007s1841.1.p
OG0001691	Bo5g101120, Bo3g078560	Carub.0003s2139.1.p
OG0001692	Bo1g020340	Carub.0007s2063.1.p, Carub.0007s2083.1.p
OG0001692	Bo5g003730	Carub.0001s0239.1.p
OG0001693	Bo6g118350, Bo2g080900	Carub.0002s2088.1.p
OG0001693	Bo5g025570, Bo8g104300, Bo8g067910	Carub.0001s1820.1.p
OG0001694	Bo6g072720	Carub.0005s2395.1.p
OG0001694	Bo9g181470, Bo2g005360, Bo00983s010	Carub.0006s0297.1.p
OG0001695	Bo7g100610, Bo1g060640, Bo8g080370	Carub.0005s1730.1.p
OG0001696	Bo1g019570, Bo3g156990	Carub.0007s2282.1.p
OG0001696	Bo7g074000, Bo7g074010	Carub.0008s0184.1.p
OG0001697	Bo8g104850	Carub.0001s1722.1.p
OG0001697	Bo6g091370	Carub.0002s1947.1.p
OG0001698	Bo4g015820	Carub.0004s2457.1.p
OG0001698	Bo6g073280, Bo4g109720, Bo8g092300	Carub.0005s2474.1.p
OG0001699	Bo1g139190, Bo1g139210, Bo3g064970, Bo3g064960, Bo3g064930	Carub.0002s1169.1.p
OG0001699	Bo5g133420	Carub.0003s1183.1.p
OG0001700	Bo1g027120, Bo3g164190	Carub.0007s1910.1.p
OG0001701	Bo8g097320, Bo01141s010	Carub.0005s2857.1.p
OG0001701	Bo3g039330, Bo4g008150	Carub.0004s2924.1.p
OG0001702	Bo8g025640	Carub.0007s2902.1.p
OG0001702	Bo2g119370	Carub.0003s2461.1.p
OG0001703	Bo3g099210, Bo9g018730	Carub.0008s2628.1.p
OG0001703	Bo2g009880, Bo3g005620	Carub.0006s0892.1.p
OG0001704	Bo4g078660	Carub.0008s0603.1.p
OG0001704	Bo02124s010, Bo8g020530, Bo6g006990	Carub.0001s3576.1.p
OG0001705	Bo2g047720	Carub.0008s1258.1.p
OG0001705	Bo1g040350, Bo7g110460	Carub.0007s1535.1.p
OG0001706	Bo8g079040, Bo1g080130	Carub.0005s1613.1.p
OG0001706	Bo3g097620, Bo2g168160	Carub.0008s2676.1.p
OG0001707	Bo8g081640	Carub.0005s1771.1.p
OG0001708	Bo8g104600, Bo8g067590	Carub.0001s1765.1.p
OG0001708	Bo2g080540, Bo6g116800	Carub.0002s2016.1.p
OG0001709	Bo3g143400	Carub.0001s2687.1.p
OG0001709	Bo4g042350	Carub.0004s1554.1.p
OG0001710	Bo3g068110, Bo1g124940	Carub.0003s1563.1.p
OG0001710	Bo6g028120, Bo6g039610	Carub.0001s4150.1.p
OG0001711	Bo3g035710, Bo4g013350	Carub.0004s2388.1.p
OG0001712	Bo5g012030	Carub.0001s1001.1.p
OG0001712	Bo9g044180	Carub.0002s0503.1.p
OG0001713	Bo7g084570, Bo2g141720	Carub.0005s0583.1.p
OG0001714	Bo5g151380, Bo1g155110	Carub.0003s0199.1.p
OG0001714	Bo2g013170, Bo9g163040	Carub.0006s1479.1.p
OG0001715	Bo3g141550, Bo7g049800	Carub.0001s2599.1.p
OG0001715	Bo3g109280	Carub.0008s2254.1.p
OG0001716	Bo8g099820, Bo4g154580	Carub.0004s0377.1.p
OG0001716	Bo1g011410, Bo7g115070, Bo7g014030	Carub.0007s0922.1.p
OG0001717	Bo9g009730	Carub.0008s0906.1.p
OG0001717	Bo3g060800, Bo5g143170, Bo1g147730	Carub.0003s0630.1.p
OG0001718	Bo6g120780	Carub.0002s2360.1.p
OG0001718	Bo8g070620, Bo5g032020	Carub.0001s2054.1.p
OG0001719	Bo8g105490, Bo5g021910	Carub.0001s1623.1.p
OG0001719	Bo6g122640, Bo6g081140	Carub.0002s2604.1.p
OG0001720	Bo3g027530	Carub.0004s1566.1.p
OG0001720	Bo5g057230	Carub.0001s2720.1.p
OG0001721	Bo4g142430	Carub.0007s3373.1.p
OG0001721	Bo02355s010, Bo9g032550, Bo9g030830	Carub.0002s0051.1.p
OG0001722	Bo6g042600	Carub.0001s4041.1.p
OG0001723	Bo7g106410	Carub.0007s2221.1.p
OG0001723	Bo7g072750, Bo9g062660	Carub.0008s0234.1.p
OG0001724	Bo2g075630, Bo6g115790	Carub.0002s1915.1.p
OG0001725	Bo7g110910, Bo1g045220	Carub.0007s1450.1.p
OG0001726	Bo3g066540, Bo5g127500, Bo1g129830	Carub.0003s1467.1.p
OG0001727	Bo9g028840, Bo00834s020	Carub.0002s0189.1.p
OG0001727	Bo5g016700	Carub.0001s1242.1.p
OG0001728	Bo7g057900, Bo5g038610	Carub.0001s2203.1.p
OG0001728	Bo2g075440, Bo2g075460, Bo6g092610	Carub.0002s1901.1.p
OG0001729	Bo6g003200, Bo5g070870, Bo8g021950	Carub.0001s3501.1.p
OG0001729	Bo6g121280	Carub.0002s2427.1.p
OG0001730	Bo4g014560	Carub.0004s2416.1.p
OG0001730	Bo8g091950, Bo6g072980	Carub.0005s2437.1.p
OG0001731	Bo4g142420	Carub.0007s3375.1.p, Carub.0007s3374.1.p
OG0001732	Bo5g150280	Carub.0003s0221.1.p
OG0001732	Bo9g161670, Bo2g013370	Carub.0006s1514.1.p
OG0001733	Bo5g136650, Bo3g064110	Carub.0003s1066.1.p
OG0001733	Bo9g176840	Carub.0006s0475.1.p
OG0001734	Bo9g011400, Bo7g096100	Carub.0006s2310.1.p
OG0001734	Bo3g006920, Bo9g171550	Carub.0006s0959.1.p
OG0001735	Bo4g043460	Carub.0004s1542.1.p
OG0001735	Bo3g143300, Bo7g048330, Bo5g054710	Carub.0001s2671.1.p
OG0001736	Bo7g058170	Carub.0001s2187.1.p
OG0001736	Bo6g121900, Bo6g081740	Carub.0002s2516.1.p
OG0001737	Bo7g100630	Carub.0005s1731.1.p
OG0001737	Bo7g064930, Bo9g021940, Bo2g167670	Carub.0008s2807.1.p
OG0001738	Bo8g015070	Carub.0001s3757.1.p
OG0001739	Bo5g008240, Bo8g114060, Bo8g009620	Carub.0001s0680.1.p, Carub.0001s0677.1.p
OG0001740	Bo7g014310	Carub.0003s3162.1.p
OG0001740	Bo7g117430, Bo1g006410	Carub.0007s0485.1.p
OG0001741	Bo2g008760	Carub.0006s0665.1.p
OG0001741	Bo2g161570, Bo7g098620	Carub.0008s2211.1.p
OG0001742	Bo3g055710	Carub.0003s0168.1.p
OG0001742	Bo9g163450, Bo3g010870	Carub.0055s0001.1.p, Carub.0006s1432.1.p
OG0001743	Bo3g185740, Bo6g051550, Bo6g035890, Bo4g040020	Carub.0001s4452.1.p, Carub.0001s4430.1.p
OG0001744	Bo5g034310	Carub.0001s2080.1.p
OG0001744	Bo6g083510, Bo6g121010	Carub.0002s2388.1.p
OG0001745	Bo6g022340	Carub.0001s3967.1.p
OG0001745	Bo5g109810, Bo1g108980, Bo3g074830	Carub.0003s2025.1.p
OG0001746	Bo3g026650, Bo4g045900	Carub.0004s1369.1.p
OG0001746	Bo5g005390, Bo8g115190, Bo8g004510	Carub.0001s0456.1.p
OG0001747	Bo5g126660, Bo1g126030	Carub.0003s1550.1.p
OG0001747	Bo6g039580, Bo6g028170	Carub.0001s4153.1.p
OG0001748	Bo5g016800, Bo8g108110	Carub.0001s1223.1.p
OG0001748	Bo9g028760	Carub.0002s0204.1.p
OG0001749	Bo3g057010	Carub.0003s0231.1.p
OG0001749	Bo2g013470, Bo9g161540	Carub.0006s1538.1.p, Carub.0004s2157.1.p
OG0001750	Bo00758s080, Bo8g108250, Bo5g016960	Carub.0001s1199.1.p
OG0001750	Bo3g184130, Bo4g094150, Bo10873s010	Carub.0002s0214.1.p
OG0001751	Bo2g002330	Carub.0006s0060.1.p
OG0001751	Bo5g139580, Bo1g144800	Carub.0003s0813.1.p
OG0001752	Bo4g154460, Bo8g099880	Carub.0004s0365.1.p
OG0001752	Bo7g114910, Bo1g011680, Bo3g175230	Carub.0007s0949.1.p
OG0001753	Bo3g013680, Bo9g153780	Carub.0006s1776.1.p
OG0001753	Bo2g010910, Bo9g169440	Carub.0006s1086.1.p
OG0001754	Bo5g038560	Carub.0001s2201.1.p
OG0001754	Bo2g075530, Bo6g114750	Carub.0002s1904.1.p
OG0001755	Bo7g108730	Carub.0005s0075.1.p, Carub.0005s0076.1.p, Carub.0007s1780.1.p, Carub.0003s3446.1.p
OG0001756	Bo2g150200, Bo7g089400	Carub.0005s0821.1.p, Carub.0008s0831.1.p
OG0001756	Bo2g150190	Carub.0005s0820.1.p, Carub.0008s0830.1.p
OG0001757	Bo3g135790	Carub.0005s1382.1.p
OG0001757	Bo2g164190, Bo3g107520	Carub.0008s2316.1.p
OG0001758	Bo2g008600, Bo3g004300	Carub.0006s0632.1.p, Carub.0117s0001.1.p
OG0001759	Bo9g014660, Bo7g098850	Carub.0008s2228.1.p
OG0001759	Bo2g008700, Bo9g175610	Carub.0006s0656.1.p
OG0001760	Bo5g094610	Carub.0003s2277.1.p
OG0001760	Bo1g057400, Bo8g038360	Carub.0007s2733.1.p
OG0001761	Bo3g162340	Carub.0007s3005.1.p, Carub.0007s3004.1.p
OG0001762	Bo2g146560, Bo06409s010	Carub.0005s0750.1.p, Carub.0005s0751.1.p
OG0001763	Bo8g100360	Carub.0004s0282.1.p, Carub.0004s0281.1.p
OG0001763	Bo4g151710	Carub.0004s0283.1.p
OG0001764	Bo8g082670, Bo6g067300, Bo9g074330, Bo3g023970	Carub.0005s1986.1.p
OG0001765	Bo5g004390	Carub.0001s0343.1.p
OG0001765	Bo9g059270	Carub.0008s0495.1.p
OG0001766	Bo6g039890, Bo9g074580, Bo2g137140, Bo2g137150, Bo9g074430, Bo9g074570, Bo9g074490	Carub.0005s0290.1.p, Carub.0005s0291.1.p
OG0001767	Bo3g130130, Bo3g130360, Bo3g130350, Bo9g174230, Bo2g009220	Carub.0006s0770.1.p
OG0001768	Bo4g149900, Bo02176s010, Bo00871s010	Carub.0004s0179.1.p
OG0001768	Bo3g153090, Bo1g003280	Carub.0007s0227.1.p
OG0001773	Bo9g103660, Bo00946s020	Carub.0008s1190.1.p
OG0001773	Bo3g023570, Bo01095s010	Carub.0008s1191.1.p
OG0001774	Bo3g034250, Bo4g026620	Carub.0004s2135.1.p
OG0001774	Bo6g068500	Carub.0005s2169.1.p
OG0001775	Bo2g050460, Bo9g101160, Bo3g023680	Carub.0008s1152.1.p
OG0001775	Bo1g039930	Carub.0007s1578.1.p
OG0001776	Bo2g012050	Carub.0006s1279.1.p
OG0001776	Bo3g055100, Bo04755s010, Bo00851s010, Bo00851s030	Carub.0003s0053.1.p
OG0001777	Bo9g143640	Carub.0008s2121.1.p
OG0001777	Bo3g017320, Bo9g143650	Carub.0008s2122.1.p
OG0001778	Bo3g028280	Carub.0004s1712.1.p
OG0001778	Bo1g001040, Bo7g120840	Carub.0007s0015.1.p
OG0001779	Bo5g138060	Carub.0003s0890.1.p
OG0001779	Bo9g183040, Bo3g002260	Carub.0006s0210.1.p
OG0001780	Bo3g002490	Carub.0006s0254.1.p
OG0001781	Bo3g171030, Bo1g009850	Carub.0007s0761.1.p
OG0001781	Bo3g181130, Bo6g027650	Carub.0001s4109.1.p
OG0001782	Bo3g185350	Carub.0001s4408.1.p
OG0001782	Bo3g065530, Bo1g138360, Bo5g132560	Carub.0003s1277.1.p
OG0001783	Bo1g040380, Bo8g050950, Bo1g040400	Carub.0007s1531.1.p, Carub.0007s1528.1.p
OG0001784	Bo1g022600, Bo1g022610	Carub.0007s2051.1.p
OG0001784	Bo1g022590	Carub.0007s2052.1.p
OG0001785	Bo8g071170	Carub.0006s0828.1.p
OG0001785	Bo6g121140	Carub.0002s2406.1.p
OG0001786	Bo3g001450, Bo2g001260	Carub.0006s0041.1.p
OG0001786	Bo4g187460	Carub.0004s2019.1.p
OG0001787	Bo9g072890	Carub.0005s1335.1.p
OG0001788	Bo2g017810	Carub.0006s1758.1.p
OG0001788	Bo1g150100, Bo3g060370, Bo5g144840	Carub.0003s0546.1.p
OG0001789	Bo9g181170	Carub.0006s0328.1.p
OG0001789	Bo7g048650, Bo3g142840, Bo5g052290	Carub.0001s2624.1.p
OG0001790	Bo5g151500, Bo1g155140, Bo3g055830	Carub.0003s0188.1.p
OG0001790	Bo3g012030	Carub.0006s1463.1.p
OG0001791	Bo8g093180, Bo6g076350, Bo4g107940	Carub.0005s2602.1.p
OG0001792	Bo3g064020, Bo5g136810, Bo9g062630	Carub.0003s1049.1.p
OG0001794	Bo3g092370	Carub.0003s3136.1.p, Carub.0003s3137.1.p, Carub.0003s3134.1.p
OG0001795	Bo7g021210	Carub.0003s3538.1.p
OG0001795	Bo2g087680, Bo8g067920, Bo5g025600	Carub.0001s1821.1.p
OG0001796	Bo3g093890	Carub.0003s3212.1.p
OG0001797	Bo4g151410	Carub.0004s0250.1.p
OG0001797	Bo3g153550, Bo1g004900, Bo7g118450	Carub.0007s0303.1.p
OG0001798	Bo4g149780	Carub.0008s0955.1.p
OG0001798	Bo1g087940, Bo9g052020	Carub.0002s0632.1.p
OG0001800	Bo8g108480, Bo8g062470, Bo5g017320	Carub.0001s1170.1.p
OG0001801	Bo3g015330, Bo01284s010, Bo2g023140	Carub.0006s1909.1.p
OG0001802	Bo00969s030, Bo1g110200	Carub.0001s3945.1.p
OG0001802	Bo3g178410	Carub.0003s1988.1.p
OG0001803	Bo2g094720, Bo6g081480, Bo6g122370	Carub.0002s2569.1.p
OG0001803	Bo8g105260	Carub.0001s1663.1.p
OG0001804	Bo5g146940	Carub.0003s0405.1.p
OG0001804	Bo9g010120, Bo7g093280	Carub.0006s2564.1.p
OG0001805	Bo2g010030, Bo9g171810	Carub.0006s0921.1.p
OG0001805	Bo3g173670, Bo1g011000	Carub.0007s0881.1.p
OG0001806	Bo8g110890	Carub.0001s0931.1.p
OG0001806	Bo2g166220	Carub.0008s2521.1.p
OG0001807	Bo4g169420	Carub.0004s1055.1.p
OG0001808	Bo6g094980, Bo6g110720	Carub.0002s1673.1.p
OG0001809	Bo6g112410	Carub.0002s1756.1.p, Carub.0002s1755.1.p
OG0001809	Bo5g039280	Carub.0001s2268.1.p
OG0001810	Bo8g062480, Bo5g017310	Carub.0001s1171.1.p
OG0001811	Bo9g166370	Carub.0006s1204.1.p
OG0001811	Bo3g064900, Bo1g139320, Bo5g133450	Carub.0003s1175.1.p
OG0001812	Bo9g008240, Bo7g084520, Bo2g140660	Carub.0005s0569.1.p
OG0001813	Bo3g019220, Bo2g030230	Carub.0008s1813.1.p
OG0001813	Bo1g040510	Carub.0007s1517.1.p
OG0001814	Bo5g043710	Carub.0001s2549.1.p
OG0001815	Bo9g014190, Bo9g014180, Bo9g014170	Carub.0004s1857.1.p
OG0001815	Bo2g095960, Bo2g079020	Carub.0004s0737.1.p
OG0001816	Bo9g071640, Bo2g136030	Carub.0005s0127.1.p
OG0001816	Bo5g019740	Carub.0001s1429.1.p
OG0001817	Bo3g143780	Carub.0001s2736.1.p
OG0001817	Bo4g182410	Carub.0004s1577.1.p
OG0001818	Bo7g012920	Carub.0003s3202.1.p
OG0001818	Bo1g006000, Bo7g117730	Carub.0007s0421.1.p
OG0001819	Bo8g077750, Bo3g109620	Carub.0005s1570.1.p
OG0001819	Bo9g013670, Bo7g096820	Carub.0006s2226.1.p
OG0001820	Bo1g037390	Carub.0007s1709.1.p
OG0001820	Bo7g109270	Carub.0007s1710.1.p
OG0001821	Bo1g011800	Carub.0007s0963.1.p
OG0001821	Bo4g154280, Bo8g100010	Carub.0004s0347.1.p
OG0001822	Bo1g016080	Carub.0007s1078.1.p
OG0001822	Bo7g005750, Bo9g027720, Bo8g102680	Carub.0003s3381.1.p
OG0001823	Bo3g167590, Bo7g117010, Bo1g007050	Carub.0007s0558.1.p
OG0001824	Bo6g120120	Carub.0002s2298.1.p
OG0001825	Bo6g124220, Bo2g095670	Carub.0002s2676.1.p
OG0001825	Bo4g046190	Carub.0004s1342.1.p
OG0001827	Bo9g082020	Carub.0006s2706.1.p
OG0001827	Bo5g138070, Bo1g144270, Bo3g061860	Carub.0003s0889.1.p
OG0001828	Bo8g070940, Bo5g034600	Carub.0001s2102.1.p
OG0001828	Bo6g121220, Bo2g092440	Carub.0002s2416.1.p
OG0001829	Bo3g134410	Carub.0005s1345.1.p, Carub.0005s1346.1.p
OG0001829	Bo2g164070	Carub.0008s2303.1.p
OG0001830	Bo8g066800, Bo5g022150, Bo8g105340	Carub.0001s1650.1.p
OG0001830	Bo2g094840, Bo6g122440	Carub.0002s2579.1.p
OG0001831	Bo3g149160, Bo4g127130	Carub.0007s2802.1.p
OG0001831	Bo1g101830, Bo7g040330	Carub.0003s2374.1.p
OG0001832	Bo6g120020	Carub.0002s2290.1.p
OG0001832	Bo5g050610, Bo6g069680	Carub.0001s1975.1.p
OG0001833	Bo2g150250	Carub.0008s0371.1.p, Carub.0008s0369.1.p, Carub.0008s0367.1.p
OG0001833	Bo7g067770	Carub.0006s3147.1.p
OG0001834	Bo5g005520, Bo8g115130	Carub.0001s0463.1.p
OG0001835	Bo4g013300	Carub.0004s2379.1.p
OG0001835	Bo4g111470, Bo8g091580	Carub.0005s2403.1.p
OG0001836	Bo1g024030	Carub.0007s2015.1.p
OG0001836	Bo9g076240	Carub.0006s3313.1.p
OG0001837	Bo9g078220, Bo3g048650	Carub.0006s3212.1.p
OG0001837	Bo1g027010	Carub.0007s1917.1.p
OG0001838	Bo2g034050	Carub.0008s1712.1.p
OG0001838	Bo7g110790	Carub.0007s1469.1.p, Carub.0007s1468.1.p
OG0001839	Bo3g021220, Bo9g123470	Carub.0008s1646.1.p
OG0001839	Bo7g110950	Carub.0007s1442.1.p
OG0001840	Bo7g115370, Bo1g011020	Carub.0007s0883.1.p
OG0001840	Bo8g099600	Carub.0004s0440.1.p
OG0001841	Bo5g072650	Carub.0001s3758.1.p
OG0001841	Bo5g122590, Bo3g070230	Carub.0003s1751.1.p
OG0001842	Bo7g021140, Bo3g089940	Carub.0003s2973.1.p
OG0001842	Bo1g007730, Bo3g169290, Bo7g116530	Carub.0007s0645.1.p
OG0001843	Bo8g095010	Carub.0005s2697.1.p
OG0001843	Bo3g037340, Bo4g023940, Bo4g195140	Carub.0004s2722.1.p
OG0001844	Bo1g007830, Bo3g170480	Carub.0007s0664.1.p
OG0001845	Bo3g008930, Bo9g169150	Carub.0006s1115.1.p
OG0001845	Bo5g106250	Carub.0003s2076.1.p
OG0001846	Bo4g045960	Carub.0004s1378.1.p
OG0001846	Bo5g005290	Carub.0001s0444.1.p
OG0001847	Bo4g195180	Carub.0004s2734.1.p
OG0001847	Bo6g076880, Bo8g095050	Carub.0005s2701.1.p
OG0001848	Bo5g021160	Carub.0001s1550.1.p, Carub.0007s2212.1.p
OG0001848	Bo2g095940	Carub.0002s2708.1.p
OG0001849	Bo1g037180	Carub.0007s1732.1.p
OG0001850	Bo9g018530, Bo3g100480	Carub.0008s2596.1.p
OG0001850	Bo3g005440	Carub.0006s0857.1.p
OG0001851	Bo1g013150	Carub.0007s1017.1.p
OG0001851	Bo3g042250, Bo8g100240	Carub.0004s0300.1.p
OG0001852	Bo6g125560	Carub.0002s2714.1.p
OG0001852	Bo5g021140, Bo8g105930	Carub.0001s1545.1.p
OG0001853	Bo2g009680, Bo3g005400	Carub.0006s0851.1.p
OG0001853	Bo00615s210	Carub.0008s2605.1.p
OG0001854	Bo4g173050	Carub.0004s1161.1.p
OG0001854	Bo8g114400, Bo5g007790	Carub.0001s0617.1.p
OG0001856	Bo5g004340, Bo8g115710	Carub.0001s0332.1.p
OG0001857	Bo6g042530, Bo3g181430	Carub.0001s4051.1.p
OG0001857	Bo4g026220	Carub.0003s2119.1.p
OG0001858	Bo8g102900	Carub.0001s1875.1.p
OG0001859	Bo3g074790	Carub.0003s2012.1.p
OG0001859	Bo3g179540, Bo5g080020	Carub.0001s3965.1.p
OG0001860	Bo4g112710, Bo1g078450, Bo1g077100, Bo9g130830, Bo9g130860, Bo8g111080, Bo20046s010, Bo03201s010	Carub.0006s3057.1.p
OG0001861	Bo4g145980	Carub.0004s0052.1.p
OG0001861	Bo3g149890, Bo7g119370, Bo1g002370	Carub.0007s0099.1.p
OG0001862	Bo9g077860	Carub.0006s3247.1.p
OG0001862	Bo1g025810, Bo7g107750	Carub.0007s1937.1.p
OG0001863	Bo3g003080	Carub.0006s0390.1.p
OG0001863	Bo3g062820, Bo1g143640, Bo1g141550	Carub.0003s0994.1.p
OG0001864	Bo8g092750	Carub.0005s2538.1.p
OG0001864	Bo4g016180, Bo3g036140	Carub.0004s2503.1.p
OG0001865	Bo8g097420	Carub.0005s2866.1.p
OG0001865	Bo4g197270, Bo4g007050	Carub.0004s2940.1.p
OG0001866	Bo8g114750, Bo8g114770, Bo8g005970, Bo5g007210	Carub.0001s0542.1.p
OG0001867	Bo8g114450	Carub.0001s0607.1.p
OG0001867	Bo4g173320, Bo4g056230	Carub.0004s1178.1.p
OG0001868	Bo9g154360	Carub.0006s1731.1.p
OG0001868	Bo1g150070, Bo00944s030, Bo3g060450	Carub.0003s0563.1.p
OG0001869	Bo9g017690, Bo3g103350	Carub.0008s2417.1.p
OG0001869	Bo8g077130	Carub.0005s1478.1.p
OG0001870	Bo9g078110, Bo3g048580	Carub.0006s3227.1.p
OG0001871	Bo8g115760	Carub.0006s3640.1.p
OG0001872	Bo5g145290	Carub.0003s0488.1.p
OG0001873	Bo8g109500	Carub.0001s0997.1.p
OG0001873	Bo1g091590, Bo9g045270	Carub.0002s0523.1.p
OG0001874	Bo00578s190, Bo6g062200	Carub.0007s3647.1.p
OG0001874	Bo5g017960	Carub.0001s1367.1.p
OG0001875	Bo1g006290	Carub.0007s0458.1.p
OG0001875	Bo1g006320	Carub.0007s0469.1.p
OG0001876	Bo6g064970, Bo4g140850	Carub.0007s3439.1.p
OG0001876	Bo7g084010, Bo00285s630	Carub.0005s0500.1.p
OG0001877	Bo6g078070	Carub.0005s2850.1.p
OG0001877	Bo4g143790, Bo6g066710	Carub.0007s3325.1.p
OG0001878	Bo7g064140	Carub.0008s2748.1.p
OG0001878	Bo8g079730, Bo1g084690	Carub.0005s1665.1.p
OG0001879	Bo4g190990	Carub.0004s2385.1.p
OG0001879	Bo8g091730, Bo6g072820	Carub.0005s2418.1.p
OG0001880	Bo7g095840, Bo2g158590	Carub.0006s2340.1.p
OG0001880	Bo3g007020, Bo2g010400, Bo9g171230	Carub.0006s0989.1.p
OG0001881	Bo4g186120, Bo3g030030, Bo4g034840	Carub.0004s1807.1.p
OG0001881	Bo6g066880	Carub.0005s1925.1.p
OG0001882	Bo7g021250	Carub.0003s2961.1.p
OG0001882	Bo4g092950, Bo10890s010, Bo7g021240	Carub.0003s2966.1.p
OG0001883	Bo5g021610	Carub.0001s1598.1.p
OG0001883	Bo6g123990	Carub.0002s2647.1.p
OG0001884	Bo6g116400, Bo6g088150	Carub.0002s1972.1.p
OG0001884	Bo5g132000, Bo3g065780	Carub.0003s1342.1.p
OG0001885	Bo6g019870, Bo1g103510	Carub.0001s3922.1.p
OG0001885	Bo3g073400, Bo1g112440, Bo5g113730	Carub.0003s1956.1.p
OG0001886	Bo5g127070	Carub.0003s1520.1.p
OG0001886	Bo3g182580	Carub.0001s4206.1.p
OG0001887	Bo5g039520, Bo8g073770, Bo7g056200	Carub.0001s2294.1.p
OG0001887	Bo2g068290	Carub.0002s1726.1.p
OG0001888	Bo6g108960	Carub.0006s1355.1.p
OG0001888	Bo2g012060, Bo9g165770	Carub.0006s1280.1.p
OG0001889	Bo3g017520, Bo9g141200, Bo2g025060	Carub.0008s2095.1.p
OG0001890	Bo4g122850	Carub.0005s1954.1.p
OG0001890	Bo4g186360, Bo4g032390	Carub.0004s1846.1.p
OG0001891	Bo9g163840, Bo2g012740	Carub.0006s1384.1.p
OG0001891	Bo6g095770, Bo6g108520	Carub.0002s1561.1.p
OG0001892	Bo5g115230, Bo1g114760	Carub.0003s1920.1.p
OG0001892	Bo8g011300	Carub.0001s3898.1.p
OG0001893	Bo9g176160	Carub.0006s0534.1.p
OG0001893	Bo3g024330, Bo4g170760, Bo4g059750	Carub.0004s1125.1.p
OG0001894	Bo3g061840, Bo5g137920	Carub.0003s0898.1.p, Carub.0003s0924.1.p, Carub.0003s0920.1.p
OG0001895	Bo1g040670	Carub.0007s1501.1.p
OG0001895	Bo9g130940	Carub.0008s1771.1.p
OG0001896	Bo8g068190, Bo5g026970	Carub.0001s1855.1.p
OG0001896	Bo6g086820, Bo6g118950	Carub.0002s2154.1.p
OG0001897	Bo4g039970	Carub.0004s1594.1.p
OG0001897	Bo3g144040, Bo5g059770, Bo7g045450	Carub.0001s2769.1.p
OG0001898	Bo8g116000	Carub.0001s0278.1.p
OG0001898	Bo3g029710, Bo9g007630	Carub.0006s3354.1.p
OG0001899	Bo6g121830	Carub.0002s2509.1.p
OG0001899	Bo5g037470, Bo7g058200	Carub.0001s2182.1.p
OG0001900	Bo4g106280, Bo8g094880	Carub.0005s2685.1.p
OG0001901	Bo3g013690	Carub.0006s1777.1.p
OG0001901	Bo9g169480, Bo3g008740, Bo8g087020	Carub.0006s1082.1.p
