Orthogroup	Brassica_oleracea	Brassica_rapa
OG0000718	Bo3g013010	Bra006444
OG0000718	Bo1g053590	Bra010409
OG0000718	Bo7g111280	Bra019064
OG0000719	Bo7g097800	Bra013029
OG0000719	Bo1g110220	Bra038245
OG0000719	Bo1g110240, Bo1g111240	Bra038243
OG0000719	Bo6g022050	Bra018841
OG0000719	Bo5g078680	Bra039642
OG0000720	Bo4g021280	Bra004806
OG0000720	Bo4g194830	Bra037665
OG0000720	Bo7g078140, Bo2g133940	Bra024895
OG0000720	Bo9g069890	Bra014334, Bra017461
OG0000721	Bo3g034620	Bra000159
OG0000721	Bo5g139450, Bo1g144700	Bra029752, Bra034055, Bra001324
OG0000722	Bo3g130310	Bra018225
OG0000722	Bo3g017740	Bra006692, Bra006691
OG0000722	Bo9g140820	Bra002528
OG0000722	Bo2g025360, Bo2g025350	Bra020284
OG0000723	Bo3g019750	Bra035628
OG0000723	Bo8g102580	Bra035628
OG0000723	Bo1g016420	Bra035628
OG0000723	Bo9g027860	Bra035628
OG0000723	Bo7g005500	Bra035628
OG0000723	Bo9g126220	Bra035628
OG0000723	Bo7g109040	Bra031096
OG0000724	Bo8g061320	Bra008577
OG0000724	Bo01210s020	Bra006384
OG0000724	Bo3g012410	Bra006387
OG0000724	Bo01210s010, Bo3g012380	Bra006386
OG0000725	Bo5g135120	Bra034809
OG0000726	Bo2g093470	Bra035043
OG0000726	Bo4g194500, Bo4g194490, Bo4g194530, Bo4g194510	Bra037692
OG0000727	Bo1g024450	Bra013554
OG0000727	Bo9g181370	Bra009482
OG0000727	Bo5g143020, Bo5g128870	Bra027309
OG0000727	Bo2g010370	Bra003917
OG0000728	Bo2g023940	Bra020193
OG0000728	Bo9g148460	Bra002411
OG0000728	Bo4g074360	Bra012012
OG0000728	Bo4g163740	Bra034356
OG0000729	Bo8g101800	Bra031186
OG0000729	Bo3g151300	Bra010674
OG0000729	Bo7g119070	Bra033630
OG0000729	Bo7g119100	Bra033629
OG0000729	Bo1g002670	Bra011849, Bra011848
OG0000730	Bo4g196030	Bra039292
OG0000730	Bo4g025200	Bra004959
OG0000730	Bo3g054580	Bra000955
OG0000731	Bo8g095070	Bra007523
OG0000731	Bo4g105080	Bra014497
OG0000731	Bo3g037440	Bra000365
OG0000732	Bo9g103590, Bo4g133420	Bra032679
OG0000732	Bo8g034150	Bra034904
OG0000733	Bo5g034400, Bo3g143460	Bra010894
OG0000733	Bo4g149700	Bra017984
OG0000734	Bo9g166650	Bra008817
OG0000734	Bo4g026540	Bra005049, Bra005051, Bra005048
OG0000735	Bo4g138000	Bra028245
OG0000735	Bo7g087310	Bra025379
OG0000735	Bo2g147820	Bra033085, Bra033088
OG0000735	Bo5g156450	Bra039146
OG0000735	Bo1g157570	Bra001022
OG0000736	Bo7g118300	Bra017799
OG0000736	Bo1g005080	Bra011732
OG0000736	Bo1g005090	Bra011731
OG0000736	Bo7g118290	Bra017798
OG0000736	Bo1g005100	Bra011730
OG0000737	Bo3g130380, Bo13286s010, Bo6g067460, Bo8g077520	Bra018010
OG0000738	Bo6g075970	Bra003348
OG0000738	Bo5g145090	Bra039412
OG0000738	Bo9g010730	Bra036598
OG0000738	Bo2g155670	Bra020563
OG0000739	Bo8g107530	Bra026918
OG0000739	Bo8g065280, Bo8g065340	Bra016737
OG0000740	Bo6g118360	Bra015938
OG0000740	Bo6g118370	Bra015936
OG0000740	Bo9g043480	Bra027117
OG0000740	Bo9g043490	Bra027118
OG0000740	Bo4g120620	Bra027880
OG0000745	Bo00969s010	Bra035825
OG0000746	Bo4g182640	Bra005421
OG0000746	Bo4g182640	Bra021915
OG0000746	Bo3g146510	Bra010805
OG0000746	Bo3g066290	Bra001559
OG0000746	Bo5g129020	Bra027325
OG0000747	Bo7g054310	Bra024681
OG0000749	Bo4g086800	Bra038589
OG0000749	Bo1g098220	Bra031423
OG0000749	Bo2g116750	Bra035298
OG0000749	Bo7g075920, Bo9g058320	Bra027986, Bra024986, Bra024985
OG0000750	Bo4g166760	Bra011928, Bra035672
OG0000750	Bo2g026850	Bra020325
OG0000750	Bo3g018260	Bra006722
OG0000751	Bo3g080050	Bra001857
OG0000751	Bo5g098200	Bra031339
OG0000751	Bo1g105320	Bra023843
OG0000751	Bo1g105320	Bra037080
OG0000751	Bo8g039440, Bo1g057250	Bra039703
OG0000752	Bo4g059680	Bra018333
OG0000752	Bo3g024360, Bo6g094560	Bra022781
OG0000752	Bo4g059690	Bra018334
OG0000753	Bo5g041510	Bra016303, Bra024666
OG0000753	Bo7g054450	Bra012432
OG0000753	Bo4g182840	Bra012433
OG0000754	Bo1g053600	Bra038482
OG0000754	Bo4g184580	Bra017298
OG0000754	Bo1g039890	Bra013875
OG0000754	Bo7g110060	Bra019182
OG0000755	Bo7g065080	Bra012058
OG0000755	Bo9g022090	Bra037181
OG0000755	Bo7g117770	Bra017746
OG0000755	Bo7g012910, Bo3g093830	Bra024487
OG0000756	Bo7g014010	Bra002092
OG0000756	Bo8g081680	Bra036818
OG0000756	Bo2g086500, Bo6g119930	Bra015806
OG0000757	Bo4g169160	Bra039965
OG0000758	Bo1g043100	Bra026449
OG0000758	Bo7g110810	Bra019115
OG0000758	Bo8g051250	Bra010435
OG0000759	Bo6g079570	Bra003505
OG0000759	Bo4g040080	Bra022969
OG0000759	Bo4g040080	Bra005441
OG0000759	Bo3g027640	Bra022969
OG0000759	Bo3g027640	Bra005441
OG0000759	Bo4g182440	Bra022969
OG0000759	Bo4g182440	Bra005441
OG0000760	Bo3g003810	Bra005887
OG0000760	Bo9g178990	Bra005820, Bra009431
OG0000760	Bo2g006720	Bra028778
OG0000761	Bo2g097570	Bra008515
OG0000761	Bo5g001220	Bra033225
OG0000761	Bo9g093850	Bra014871
OG0000761	Bo3g045420, Bo3g080010	Bra000753
OG0000762	Bo6g033300	Bra037980
OG0000762	Bo5g132100	Bra027397
OG0000762	Bo1g134930	Bra021508
OG0000762	Bo5g132110	Bra027398
OG0000763	Bo2g034150, Bo9g126080	Bra002809
OG0000763	Bo3g185130	Bra030866
OG0000763	Bo5g132420	Bra027426
OG0000764	Bo9g068240	Bra027586
OG0000764	Bo7g069990	Bra025095
OG0000765	Bo2g155050	Bra020600
OG0000766	Bo9g042030	Bra027082
OG0000766	Bo1g098200, Bo4g086790	Bra038585
OG0000766	Bo8g108960	Bra031763
OG0000766	Bo5g013630	Bra019869
OG0000767	Bo5g039260	Bra024563
OG0000767	Bo8g106320	Bra026789
OG0000767	Bo8g063730, Bo5g020390	Bra016677
OG0000768	Bo7g108800	Bra013693, Bra019301
OG0000768	Bo9g029400	Bra027663
OG0000768	Bo4g142070	Bra025501
OG0000769	Bo6g064690	Bra039686, Bra035601
OG0000769	Bo9g122330	Bra002852
OG0000769	Bo00986s070	Bra035600
OG0000770	Bo2g127420, Bo2g127410, Bo2g127400	Bra021988
OG0000770	Bo7g073800	Bra025059
OG0000770	Bo1g010700	Bra011322
OG0000770	Bo1g011250	Bra011278
OG0000770	Bo1g010690	Bra011277, Bra011323
OG0000771	Bo4g191690	Bra004710, Bra016866
OG0000771	Bo3g183930	Bra030945
OG0000771	Bo3g066500	Bra001575
OG0000771	Bo5g127590	Bra027293
OG0000772	Bo8g105220, Bo8g066920	Bra016622
OG0000772	Bo00534s210	Bra038123
OG0000772	Bo6g031470	Bra039670
OG0000773	Bo6g079300	Bra003491
OG0000773	Bo8g097690	Bra007665
OG0000773	Bo4g098910	Bra014410
OG0000773	Bo4g197460	Bra040474
OG0000773	Bo4g005770	Bra004481
OG0000773	Bo3g039470	Bra000438
OG0000774	Bo00916s060	Bra002439
OG0000774	Bo3g017120	Bra006640
OG0000774	Bo3g123280	Bra019463
OG0000775	Bo3g115100	Bra019500
OG0000775	Bo3g134320	Bra018160
OG0000775	Bo3g005490	Bra006053
OG0000776	Bo7g106340, Bo7g106350	Bra012569
OG0000776	Bo5g145230, Bo7g031220	Bra015112
OG0000777	Bo1g153560, Bo1g153550	Bra016288
OG0000777	Bo7g031700, Bo7g031710	Bra015081
OG0000777	Bo00787s030	Bra038592, Bra040715
OG0000778	Bo3g057190	Bra038042
OG0000778	Bo5g148640, Bo5g148680, Bo5g148660, Bo2g052530, Bo5g148670	Bra031970
OG0000778	Bo5g148690	Bra031971
OG0000779	Bo6g069700	Bra003218
OG0000779	Bo6g106500	Bra004278
OG0000779	Bo8g090130	Bra007182
OG0000779	Bo8g058230	Bra030761
OG0000780	Bo3g120830	Bra019421
OG0000780	Bo8g102260	Bra040559, Bra014982, Bra031133
OG0000783	Bo9g023750	Bra039832
OG0000783	Bo8g100590	Bra039186
OG0000783	Bo1g004760	Bra041046
OG0000784	Bo6g020950	Bra018863
OG0000784	Bo6g022390	Bra018804
OG0000784	Bo6g022400	Bra018834
OG0000784	Bo01278s020, Bo6g020960	Bra018835
OG0000786	Bo9g171860, Bo9g171820	Bra009009
OG0000786	Bo2g010020	Bra028571
OG0000786	Bo9g008540	Bra039050
OG0000786	Bo4g139360	Bra025626
OG0000787	Bo8g115800, Bo5g004240	Bra015282
OG0000787	Bo8g102380	Bra031119
OG0000787	Bo9g028260	Bra036678
OG0000787	Bo7g003560	Bra036471
OG0000788	Bo01317s020	Bra027863
OG0000788	Bo4g151100	Bra030198
OG0000788	Bo1g003440	Bra011783
OG0000789	Bo8g046140, Bo4g145290	Bra030353
OG0000789	Bo4g137760	Bra028232
OG0000790	Bo3g066950, Bo5g126800	Bra027224
OG0000790	Bo3g066940	Bra027223
OG0000790	Bo1g126160, Bo1g126150, Bo5g126810	Bra021123
OG0000791	Bo9g175010	Bra009305
OG0000791	Bo5g025700	Bra025677
OG0000791	Bo6g087070	Bra003804
OG0000791	Bo6g118680	Bra015915
OG0000792	Bo01186s030	Bra035284
OG0000792	Bo3g015430	Bra019945, Bra019946
OG0000792	Bo9g094180	Bra029441
OG0000792	Bo2g012910	Bra023550
OG0000793	Bo9g008270	Bra039077
OG0000793	Bo9g122310	Bra002854
OG0000793	Bo3g185630	Bra030832
OG0000794	Bo8g093070, Bo10409s010, Bo8g093200, Bo07530s010	Bra007431, Bra007443
OG0000795	Bo7g043590	Bra014879
OG0000795	Bo4g039420	Bra005402
OG0000795	Bo5g062910	Bra032385
OG0000795	Bo3g149010	Bra010773
OG0000796	Bo3g101070, Bo9g018220	Bra002149, Bra034569
OG0000796	Bo2g009520	Bra028619
OG0000796	Bo9g173830	Bra009400
OG0000796	Bo9g173820	Bra009401
OG0000796	Bo2g009540	Bra028617
OG0000796	Bo3g005250	Bra006031
OG0000797	Bo5g118540	Bra022323
OG0000797	Bo01320s050	Bra022322
OG0000797	Bo6g018020	Bra018774
OG0000798	Bo9g030940	Bra027700
OG0000798	Bo9g090940	Bra035259
OG0000798	Bo2g109060	Bra033159
OG0000798	Bo1g037210	Bra013735
OG0000799	Bo9g006160	Bra036232
OG0000799	Bo3g169110	Bra034606
OG0000799	Bo9g076190	Bra029569
OG0000800	Bo7g065730	Bra033696
OG0000800	Bo1g057690	Bra036882
OG0000800	Bo5g093400	Bra033901
OG0000800	Bo3g081470	Bra001891
OG0000801	Bo5g156470	Bra039148
OG0000801	Bo1g157550	Bra021481
OG0000801	Bo9g164160, Bo3g010250	Bra006297
OG0000801	Bo2g120600	Bra035997
OG0000802	Bo8g002970	Bra030570
OG0000802	Bo5g004590	Bra015316
OG0000802	Bo3g081750	Bra001909
OG0000802	Bo7g040700	Bra014936
OG0000803	Bo5g003860	Bra033398
OG0000803	Bo4g137810	Bra028236
OG0000803	Bo9g008860	Bra036215
OG0000803	Bo7g087460	Bra025394
OG0000804	Bo5g012090	Bra008983
OG0000804	Bo2g010280	Bra008984, Bra023311
OG0000804	Bo13163s010, Bo2g010290, Bo9g171480	Bra023312
OG0000805	Bo1g157390	Bra021464
OG0000805	Bo2g012810	Bra023541
OG0000805	Bo9g163720	Bra008668
OG0000805	Bo9g163730	Bra008669
OG0000806	Bo4g186980	Bra017184
OG0000806	Bo3g052190	Bra000859
OG0000806	Bo3g052240	Bra000858
OG0000806	Bo2g102030	Bra018526
OG0000806	Bo5g003680	Bra033379
OG0000807	Bo1g039430	Bra019202
OG0000807	Bo1g039430	Bra022517
OG0000807	Bo1g039430	Bra013846
OG0000807	Bo1g039430	Bra000627
OG0000807	Bo3g042900	Bra019202
OG0000807	Bo3g042900	Bra022517
OG0000807	Bo3g042900	Bra013846
OG0000807	Bo3g042900	Bra000627
OG0000807	Bo2g050800	Bra019202
OG0000807	Bo2g050800	Bra022517
OG0000807	Bo2g050800	Bra013846
OG0000807	Bo2g050800	Bra000627
OG0000807	Bo8g077120	Bra018047
OG0000808	Bo4g061320, Bo7g058120, Bo6g051230	Bra011910
OG0000808	Bo6g034420	Bra037991
OG0000808	Bo1g138240	Bra039394
OG0000808	Bo5g134960	Bra034794
OG0000809	Bo9g177150	Bra009110
OG0000809	Bo4g025250	Bra004965
OG0000809	Bo6g069940	Bra003228
OG0000809	Bo8g090500	Bra007216
OG0000810	Bo1g065110	Bra037626
OG0000810	Bo2g024610, Bo9g147020	Bra002451
OG0000810	Bo3g120710	Bra038302
OG0000810	Bo1g065080	Bra037625
OG0000812	Bo2g041180	Bra035560
OG0000812	Bo9g120180	Bra002928
OG0000812	Bo8g051440	Bra010425
OG0000812	Bo1g047750	Bra019083, Bra026399
OG0000813	Bo3g035050	Bra000193
OG0000813	Bo6g071080	Bra003237
OG0000813	Bo4g114110, Bo8g090770, Bo3g184170	Bra007238, Bra014697
OG0000814	Bo1g022190	Bra013445
OG0000814	Bo4g183020	Bra021940
OG0000814	Bo5g065590	Bra023151
OG0000815	Bo1g153610	Bra036441
OG0000816	Bo4g194570	Bra037687
OG0000816	Bo8g114970	Bra032454
OG0000816	Bo4g049520	Bra005645
OG0000817	Bo7g096830	Bra009764
OG0000817	Bo7g096860	Bra009761
OG0000817	Bo7g096840	Bra009763
OG0000817	Bo7g096890	Bra009759
OG0000817	Bo1g078910	Bra029949
OG0000818	Bo4g076710	Bra033661
OG0000818	Bo1g082450	Bra029987
OG0000818	Bo9g172360	Bra009051
OG0000819	Bo7g104610, Bo7g104550	Bra012705
OG0000819	Bo8g044750	Bra040740
OG0000819	Bo1g053580	Bra038484
OG0000820	Bo9g043840, Bo9g043820, Bo7g082450	Bra025188
OG0000820	Bo2g138940, Bo7g082460	Bra025189, Bra025190
OG0000821	Bo8g077870	Bra017975
OG0000821	Bo7g096650	Bra009783
OG0000821	Bo2g159260	Bra020466
OG0000822	Bo6g099480	Bra004127
OG0000822	Bo8g015110	Bra014133
OG0000822	Bo1g119350	Bra021262
OG0000822	Bo3g069070	Bra001674
OG0000823	Bo1g047860	Bra026384
OG0000823	Bo8g052590	Bra010416
OG0000823	Bo7g111230	Bra019077
OG0000823	Bo8g051580, Bo02473s010	Bra010417
OG0000824	Bo8g089590, Bo4g188230	Bra014758
OG0000824	Bo3g034340, Bo4g026350, Bo4g188210	Bra000135, Bra017070
OG0000824	Bo4g116910	Bra005038
OG0000826	Bo7g069950	Bra025099
OG0000826	Bo8g087080, Bo7g068870	Bra025103
OG0000828	Bo8g108390	Bra026988
OG0000828	Bo8g062610	Bra016787
OG0000828	Bo9g037180	Bra027035
OG0000829	Bo7g050210	Bra012509
OG0000830	Bo1g017400	Bra011035
OG0000830	Bo8g115880	Bra032539
OG0000830	Bo5g004160	Bra030546, Bra015273
OG0000831	Bo8g110860	Bra031690
OG0000831	Bo5g016620	Bra019789
OG0000831	Bo21012s010, Bo02687s010, Bo1g073550	Bra033776
OG0000831	Bo9g050950	Bra027877
OG0000831	Bo1g088040	Bra035447
OG0000832	Bo5g010900	Bra019933
OG0000832	Bo9g045390	Bra027831
OG0000832	Bo1g090460	Bra035418
OG0000832	Bo4g084720	Bra017891
OG0000833	Bo6g110310, Bo6g095250	Bra003985
OG0000833	Bo3g002130	Bra028856
OG0000833	Bo3g002130	Bra001300
OG0000833	Bo3g061900	Bra028856
OG0000833	Bo3g061900	Bra001300
OG0000833	Bo9g183260	Bra028856
OG0000833	Bo9g183260	Bra001300
OG0000833	Bo1g144380	Bra028856
OG0000833	Bo1g144380	Bra001300
OG0000834	Bo8g092690	Bra007399
OG0000834	Bo6g074890	Bra003341
OG0000834	Bo4g191660	Bra016869
OG0000834	Bo6g074920	Bra003343
OG0000834	Bo8g092720	Bra007402
OG0000835	Bo13157s010, Bo3g045740, Bo4g050950	Bra000775
OG0000835	Bo9g079580	Bra029456
OG0000836	Bo4g194450	Bra037699
OG0000836	Bo3g028270	Bra023009
OG0000836	Bo4g038660	Bra005345
OG0000836	Bo3g036660	Bra000311
OG0000836	Bo9g055720	Bra027940
OG0000838	Bo7g106620	Bra012541
OG0000839	Bo1g010120	Bra011370
OG0000839	Bo1g010150	Bra011369
OG0000839	Bo5g143300	Bra029597
OG0000839	Bo5g143230	Bra029598
OG0000839	Bo3g060740	Bra001210
OG0000840	Bo4g144190	Bra030360
OG0000840	Bo4g137800	Bra028235
OG0000840	Bo4g137670	Bra028224
OG0000842	Bo6g109220	Bra004401
OG0000842	Bo6g109240	Bra004402
OG0000843	Bo8g102530	Bra031104
OG0000844	Bo7g107900	Bra019384
OG0000844	Bo1g027180	Bra013608
OG0000844	Bo1g027190	Bra013609
OG0000845	Bo8g030420	Bra035525
OG0000845	Bo3g141330	Bra010958
OG0000845	Bo7g050060	Bra030031
OG0000845	Bo9g169040	Bra006181, Bra008855
OG0000846	Bo7g119230	Bra033614
OG0000846	Bo1g002490	Bra011866
OG0000846	Bo4g147120	Bra030278
OG0000846	Bo8g101500	Bra031217
OG0000847	Bo1g138880	Bra039348
OG0000847	Bo1g138610	Bra039369
OG0000847	Bo5g132920	Bra034706
OG0000847	Bo1g138620	Bra039368
OG0000847	Bo3g065330, Bo3g065380	Bra001490, Bra001488
OG0000848	Bo3g034540, Bo4g025790	Bra005004
OG0000848	Bo4g188650, Bo4g025800	Bra005005
OG0000848	Bo8g090180	Bra007187
OG0000848	Bo4g115480	Bra014722
OG0000849	Bo3g028550	Bra023030
OG0000849	Bo2g002800	Bra028855
OG0000849	Bo3g002140	Bra005744
OG0000849	Bo9g183240	Bra009555
OG0000849	Bo1g144350	Bra034080
OG0000850	Bo3g042670, Bo3g021970	Bra029013
OG0000852	Bo5g007490, Bo8g007120	Bra030651
OG0000852	Bo7g105410	Bra012642
OG0000852	Bo6g097360	Bra004054
OG0000853	Bo9g024630	Bra037260
OG0000853	Bo1g006280	Bra011632
OG0000853	Bo7g117590, Bo1g006300	Bra011630
OG0000854	Bo5g002960	Bra033303, Bra033308
OG0000854	Bo5g002880	Bra033298
OG0000854	Bo5g002930	Bra033302, Bra033305
OG0000854	Bo5g002890, Bo2g070830	Bra033299
OG0000854	Bo8g117570, Bo8g117560	Bra032615
OG0000856	Bo5g131880	Bra027385
OG0000857	Bo9g122180	Bra002857
OG0000857	Bo9g123430	Bra002858, Bra002859
OG0000857	Bo1g091580, Bo1g091800	Bra031518, Bra035412
OG0000858	Bo6g041220, Bo6g026430	Bra018936
OG0000858	Bo6g026410	Bra018935
OG0000858	Bo6g026400	Bra030411
OG0000858	Bo6g041290	Bra030412, Bra018934
OG0000859	Bo2g095480	Bra035134
OG0000859	Bo5g021570	Bra026732, Bra026731
OG0000860	Bo01651s010	Bra028399
OG0000861	Bo4g098460	Bra004442, Bra014387
OG0000861	Bo3g039710	Bra000455
OG0000862	Bo1g144400	Bra034075
OG0000862	Bo5g138170	Bra001302, Bra029780
OG0000862	Bo3g002090	Bra005749
OG0000862	Bo9g183310	Bra009560
OG0000863	Bo4g025120	Bra004951
OG0000863	Bo5g002380	Bra033251
OG0000863	Bo8g117940	Bra032642
OG0000863	Bo9g002280	Bra008519, Bra037336
OG0000864	Bo5g148380	Bra040213
OG0000864	Bo3g057250, Bo1g152180	Bra040146
OG0000864	Bo8g065470	Bra016729
OG0000864	Bo5g017500	Bra019722
OG0000865	Bo4g142020, Bo6g065070	Bra028493, Bra025505
OG0000866	Bo2g064440, Bo6g110340, Bo6g095240	Bra003984
OG0000866	Bo8g066000	Bra016706
OG0000867	Bo01022s040, Bo1g098100, Bo1g098080	Bra031436, Bra031437
OG0000868	Bo2g009740	Bra028596
OG0000868	Bo1g002870	Bra011830
OG0000868	Bo4g149430	Bra030253
OG0000868	Bo8g101260	Bra038538
OG0000869	Bo4g021480	Bra004819
OG0000869	Bo5g115440	Bra022401
OG0000869	Bo4g021500, Bo4g021650, Bo4g021450, Bo4g021400, Bo07517s010	Bra004818
OG0000869	Bo4g021370, Bo4g021360	Bra004816
OG0000870	Bo5g137270	Bra029854
OG0000870	Bo3g002930, Bo2g006640	Bra005813
OG0000870	Bo8g090660	Bra007230
OG0000870	Bo4g115290	Bra014702
OG0000871	Bo3g030250, Bo4g034480	Bra005258
OG0000871	Bo8g082460, Bo6g067100, Bo4g122870	Bra028546, Bra006969, Bra019632
OG0000872	Bo6g028090	Bra018969
OG0000872	Bo6g039700	Bra030386
OG0000872	Bo2g086540	Bra008230
OG0000872	Bo1g107110	Bra026178, Bra023886
OG0000873	Bo3g154170	Bra010554
OG0000873	Bo9g026220	Bra037236
OG0000873	Bo7g011560	Bra039919
OG0000874	Bo1g005480, Bo3g153960	Bra010569
OG0000874	Bo9g025920	Bra040940
OG0000874	Bo9g043500, Bo01203s020	Bra027119
OG0000874	Bo1g094380	Bra031477
OG0000877	Bo6g074370	Bra034483
OG0000877	Bo9g124790, Bo2g131970, Bo5g060910, Bo01209s010, Bo9g028570, Bo2g064560, Bo1g108710, Bo9g074470, Bo1g019370, Bo01592s010, Bo01331s010, Bo9g117540, Bo2g051330, Bo3g048510, Bo6g010550, Bo4g056250, Bo4g070530, Bo6g099200, Bo4g111090, Bo4g112890, Bo9g128530, Bo2g068100, Bo8g090120, Bo08623s010, Bo4g030320, Bo01224s030, Bo5g005260, Bo5g117280, Bo15035s010, Bo2g149360, Bo2g040060, Bo00640s030, Bo14329s010, Bo4g145840, Bo1g058850, Bo1g051320, Bo19882s010, Bo25694s010, Bo01263s010	Bra014006
OG0000879	Bo8g100830	Bra039929
OG0000880	Bo3g181140	Bra014312
OG0000881	Bo3g054410	Bra037392, Bra000938
OG0000881	Bo6g077890	Bra003463
OG0000881	Bo5g034970, Bo5g002530	Bra033267
OG0000882	Bo7g054610	Bra012420
OG0000882	Bo3g137340	Bra016271
OG0000882	Bo8g066130	Bra016693
OG0000882	Bo8g106690	Bra026816
OG0000882	Bo5g019840	Bra026200
OG0000883	Bo3g103220	Bra038650
OG0000883	Bo9g174310	Bra028652, Bra009356
OG0000884	Bo8g079280	Bra036042
OG0000885	Bo2g085150	Bra008211
OG0000885	Bo6g119750	Bra015830
OG0000885	Bo8g069860	Bra016489
OG0000885	Bo7g062060	Bra025780, Bra012194, Bra012193
OG0000886	Bo4g171870	Bra021621
OG0000886	Bo4g059630	Bra018326
OG0000886	Bo3g024420	Bra022784
OG0000886	Bo5g007840	Bra015540
OG0000886	Bo8g114320	Bra031549
OG0000886	Bo8g007310	Bra030668
OG0000887	Bo7g119700	Bra033571
OG0000887	Bo7g016380	Bra001991
OG0000887	Bo3g091620	Bra013052
OG0000887	Bo7g117160	Bra017687
OG0000887	Bo1g006810	Bra011577
OG0000888	Bo3g170420	Bra034586
OG0000888	Bo3g170450	Bra034584
OG0000888	Bo3g170430	Bra034585
OG0000888	Bo7g116450, Bo7g116420, Bo02941s010	Bra017609
OG0000889	Bo1g011270, Bo1g011220, Bo02408s010	Bra011276, Bra011280
OG0000889	Bo9g025970	Bra037219
OG0000889	Bo8g107720	Bra026937
OG0000889	Bo8g065200	Bra016740
OG0000889	Bo4g150920, Bo4g147100	Bra030217, Bra030216
OG0000889	Bo8g065170	Bra016741
OG0000889	Bo8g065160	Bra016743
OG0000890	Bo7g040570	Bra033491
OG0000890	Bo7g040570	Bra014945
OG0000890	Bo7g040570	Bra001911
OG0000890	Bo7g040570	Bra010760
OG0000890	Bo1g101930	Bra033491
OG0000890	Bo1g101930	Bra014945
OG0000890	Bo1g101930	Bra001911
OG0000890	Bo1g101930	Bra010760
OG0000890	Bo3g149110	Bra033491
OG0000890	Bo3g149110	Bra014945
OG0000890	Bo3g149110	Bra001911
OG0000890	Bo3g149110	Bra010760
OG0000890	Bo4g127060	Bra033491
OG0000890	Bo4g127060	Bra014945
OG0000890	Bo4g127060	Bra001911
OG0000890	Bo4g127060	Bra010760
OG0000890	Bo3g081770	Bra033491
OG0000890	Bo3g081770	Bra014945
OG0000890	Bo3g081770	Bra001911
OG0000890	Bo3g081770	Bra010760
OG0000891	Bo8g070680	Bra016430
OG0000891	Bo2g091170	Bra008279
OG0000892	Bo04728s010	Bra005098, Bra017112
OG0000892	Bo4g027240	Bra005099
OG0000892	Bo4g187660	Bra017113
OG0000893	Bo1g072350, Bo3g135840	Bra018116
OG0000893	Bo7g098980	Bra012930
OG0000893	Bo7g099010	Bra012928
OG0000894	Bo5g021120	Bra026119
OG0000895	Bo3g172260	Bra040089
OG0000895	Bo3g041650	Bra000525
OG0000896	Bo5g010470	Bra019969
OG0000896	Bo8g110810	Bra031697
OG0000896	Bo1g091790	Bra031695
OG0000896	Bo9g048850	Bra027868
OG0000896	Bo4g082380	Bra017905
OG0000896	Bo1g089120	Bra035446
OG0000897	Bo8g004580	Bra030613
OG0000897	Bo3g149300	Bra010748
OG0000897	Bo4g127260	Bra032766
OG0000898	Bo3g134160	Bra018172
OG0000898	Bo1g071130	Bra033795
OG0000898	Bo3g134130	Bra018177
OG0000899	Bo6g094630	Bra003948
OG0000899	Bo6g112250	Bra016195
OG0000899	Bo2g068430	Bra007934
OG0000900	Bo4g065800	Bra018409
OG0000900	Bo4g168090	Bra040761
OG0000900	Bo4g168140	Bra040760, Bra040758
OG0000900	Bo4g169140	Bra040759
OG0000901	Bo4g143980	Bra025433
OG0000901	Bo4g137030	Bra028165
OG0000901	Bo6g101350	Bra004193
OG0000901	Bo6g102350	Bra004194
OG0000901	Bo6g102370	Bra004195
OG0000901	Bo9g091120	Bra035246
OG0000901	Bo2g053980, Bo2g054040	Bra040624
OG0000902	Bo8g045800	Bra038503
OG0000902	Bo8g045800	Bra040747
OG0000902	Bo7g105080	Bra012694, Bra012667
OG0000902	Bo7g104700	Bra012694, Bra012667
OG0000903	Bo2g104480	Bra018506
OG0000903	Bo5g070860	Bra032197
OG0000903	Bo6g002140	Bra036936
OG0000904	Bo8g024250	Bra034921
OG0000904	Bo3g087030	Bra013152
OG0000904	Bo3g172210	Bra040939
OG0000904	Bo2g042130, Bo9g022380	Bra037202
OG0000905	Bo4g157310	Bra032044
OG0000905	Bo8g099360	Bra007816
OG0000905	Bo9g164120	Bra008698
OG0000905	Bo2g012570	Bra023518
OG0000906	Bo5g146950	Bra040409
OG0000906	Bo3g058640	Bra026324, Bra040119, Bra001127
OG0000906	Bo1g007080	Bra011551
OG0000906	Bo7g116980	Bra017669
OG0000906	Bo3g168690	Bra034643
OG0000907	Bo00853s060	Bra008553
OG0000907	Bo9g004110	Bra036326
OG0000907	Bo6g119090, Bo9g004100	Bra036327
OG0000907	Bo9g004070	Bra036328
OG0000908	Bo4g157460	Bra040064
OG0000908	Bo5g152810	Bra039161
OG0000908	Bo7g115540	Bra023970
OG0000908	Bo8g099290, Bo3g173520	Bra032033
OG0000909	Bo4g111160	Bra014622
OG0000909	Bo8g091900	Bra007329
OG0000909	Bo01231s010	Bra004649
OG0000910	Bo1g102150, Bo1g131250, Bo2g149410	Bra027939
OG0000910	Bo7g074070, Bo5g049300, Bo4g092890, Bo01068s020, Bo7g093160, Bo01120s010, Bo3g055160, Bo3g036580, Bo8g035530, Bo3g036570, Bo9g095820, Bo9g120430, Bo9g120420, Bo5g034550	Bra040684
OG0000911	Bo2g158890	Bra020493
OG0000911	Bo6g121350	Bra015666
