Orthogroup	Brassica_oleracea	Arabis_alpina
OG0001462	Bo7g038800, Bo1g101220, Bo1g101150	AALP_AA3G276200
OG0001463	Bo1g025790	AALP_AA7G046400
OG0001463	Bo2g104520	AALP_AA6G053500
OG0001464	Bo6g124420, Bo6g080560, Bo2g095790	AALP_AA2G257300
OG0001465	Bo9g172310	AALP_AA8G100300
OG0001465	Bo2g166510, Bo1g101490	AALP_AA3G111700
OG0001466	Bo7g095170, Bo2g156280	AALP_AA8G246700
OG0001466	Bo1g150220, Bo5g144960	AALP_AA3G057800
OG0001467	Bo4g015870	AALP_AA4G207600
OG0001467	Bo4g109760, Bo6g073190, Bo8g092230	AALP_AA5G223400
OG0001468	Bo6g047920, Bo6g108860	AALP_AA1G342400
OG0001469	Bo8g076210, Bo4g186740, Bo5g041400	AALP_AA1G281000
OG0001469	Bo5g041340	AALP_AA1G281100, AALP_AA1G281200
OG0001470	Bo6g124520	AALP_AA2G261100
OG0001470	Bo8g105920, Bo8g066540, Bo5g021150	AALP_AA1G177100
OG0001472	Bo4g187340, Bo4g029850	AALP_AA8G091200, AALP_AA4G158000
OG0001473	Bo5g004280	AALP_AA1G034700
OG0001473	Bo2g120770, Bo9g059470, Bo7g065810, Bo7g066880	AALP_AA6G144600
OG0001474	Bo8g076580	AALP_AA5G101700
OG0001474	Bo5g039830, Bo8g074980	AALP_AA1G258900
OG0001475	Bo2g097520	AALP_AA8G020600, AALP_AA6G350000, AALP_AA6G350100, AALP_AAs64732U000200
OG0001476	Bo4g041160	AALP_AA4G107800
OG0001476	Bo5g058510, Bo7g045680, Bo3g143830	AALP_AA1G298400
OG0001477	Bo01139s060, Bo4g011450	AALP_AA4G254400
OG0001477	Bo8g096080	AALP_AA5G272100
OG0001478	Bo9g028010, Bo7g005040	AALP_AA3G364800
OG0001478	Bo9g028000, Bo7g005050	AALP_AA3G364200
OG0001480	Bo1g020220, Bo7g106470, Bo3g158580	AALP_AA7G015600
OG0001482	Bo9g177360, Bo2g006840, Bo3g003210	AALP_AA8G203500
OG0001483	Bo00915s040, Bo2g018160, Bo9g036800, Bo9g028670	AALP_AA8G215200
OG0001484	Bo2g046100, Bo2g095570, Bo2g046130	AALP_AA3G274000
OG0001485	Bo5g156480, Bo3g055340	AALP_AA3G000200
OG0001485	Bo3g010290, Bo9g164100, Bo2g012580	AALP_AA8G160800
OG0001487	Bo3g054870	AALP_AA3G011200
OG0001487	Bo2g011670, Bo3g009600, Bo9g166190	AALP_AA8G140700
OG0001488	Bo7g103990	AALP_AA1G329500
OG0001488	Bo5g124840, Bo3g068450	AALP_AA3G188700, AALP_AA6G260700
OG0001489	Bo8g106450, Bo8g106400, Bo5g020270, Bo8g106460	AALP_AA2G030200
OG0001489	Bo8g106390, Bo8g106440	AALP_AA6G051700
OG0001490	Bo8g095040, Bo6g076870	AALP_AA5G256900
OG0001490	Bo3g037350	AALP_AA4G235700
OG0001491	Bo1g158730, Bo5g156340	AALP_AA3G002100
OG0001491	Bo3g010120, Bo2g012410, Bo9g165360	AALP_AA8G154900
OG0001492	Bo2g110330	AALP_AA6G164900
OG0001492	Bo6g049460, Bo8g027480	AALP_AA1G338200
OG0001493	Bo9g141020, Bo2g025180, Bo3g017620	AALP_AA8G396300
OG0001494	Bo5g038520	AALP_AA1G245100
OG0001497	Bo1g003400, Bo7g118750, Bo3g153210	AALP_AA7G254600
OG0001497	Bo4g151080	AALP_AA6G288600
OG0001499	Bo2g056020	AALP_AA2G037200
OG0001500	Bo2g082550, Bo6g086470, Bo6g119370	AALP_AA2G194300
OG0001500	Bo8g102700, Bo5g027480	AALP_AA1G213400
OG0001501	Bo9g043970	AALP_AA2G039100
OG0001501	Bo5g012160, Bo8g059580, Bo8g109380	AALP_AA1G112800
OG0001503	Bo7g005600	AALP_AA3G359400
OG0001503	Bo1g016300, Bo3g177120, Bo7g113780	AALP_AA7G143300
OG0001504	Bo8g076950, Bo1g077070, Bo3g113420	AALP_AA5G106900
OG0001504	Bo3g103610, Bo2g165470	AALP_AA8G464100
OG0001505	Bo3g058850	AALP_AA3G048300
OG0001505	Bo2g155260	AALP_AA8G254700
OG0001506	Bo4g125490	AALP_AA5G151500
OG0001507	Bo5g127230, Bo1g128550	AALP_AA3G172200
OG0001507	Bo6g029220, Bo6g031080	AALP_AA4G031700
OG0001508	Bo2g068240	AALP_AA2G133900
OG0001508	Bo8g073800, Bo5g039540	AALP_AA1G255300
OG0001509	Bo5g152730, Bo00667s150	AALP_AAs70777U000100
OG0001511	Bo5g008590, Bo8g112780, Bo01039s010, Bo4g165420, Bo3g040220	AALP_AA6G223700
OG0001512	Bo1g049470	AALP_AA7G113200
OG0001512	Bo9g113920, Bo3g022290, Bo2g041840	AALP_AA8G324100
OG0001513	Bo8g039370, Bo1g057390	AALP_AA1G166100
OG0001513	Bo3g081250, Bo5g095810	AALP_AA3G258100
OG0001514	Bo3g036620, Bo4g019840, Bo4g194380	AALP_AA8G148800
OG0001515	Bo1g090470	AALP_AA2G047600
OG0001515	Bo6g110750	AALP_AA2G131200
OG0001515	Bo7g054620	AALP_AA1G261900
OG0001517	Bo3g035460, Bo4g013040	AALP_AA4G195800
OG0001519	Bo2g127350	AALP_AA6G124100
OG0001519	Bo7g106270, Bo1g019940	AALP_AA7G011100
OG0001520	Bo3g028440	AALP_AA2G154500, AALP_AA2G152800
OG0001521	Bo7g118730, Bo1g003460	AALP_AA7G254100, AALP_AA7G254000
OG0001521	Bo3g042310	AALP_AA6G287800
OG0001522	Bo7g003920	AALP_AA3G366000
OG0001523	Bo6g091530, Bo6g115860, Bo2g075690	AALP_AA2G156100
OG0001524	Bo6g022410, Bo6g022380	AALP_AA4G053400
OG0001524	Bo1g108970, Bo3g074840	AALP_AA3G233300
OG0001527	Bo7g005770, Bo9g027680	AALP_AA3G358400
OG0001527	Bo7g113870	AALP_AA7G146300
OG0001528	Bo1g153650, Bo5g148780	AALP_AA3G030400
OG0001529	Bo4g144150	AALP_AA6G345400
OG0001530	Bo3g083130, Bo1g098860, Bo7g033260	AALP_AA3G281000
OG0001532	Bo9g177510	AALP_AA8G044500
OG0001532	Bo1g141530	AALP_AA3G116400
OG0001533	Bo1g134640	AALP_AA3G157000
OG0001533	Bo6g050910	AALP_AA4G020200
OG0001534	Bo1g041870, Bo8g051120	AALP_AA7G091300
OG0001536	Bo9g108720, Bo2g046230	AALP_AA8G309100
OG0001536	Bo7g111650, Bo1g050910	AALP_AA7G115600
OG0001537	Bo4g056240, Bo4g173310, Bo3g024770	AALP_AAs74635U000400
OG0001540	Bo4g157480	AALP_AA6G262900
OG0001540	Bo1g010760, Bo4g144040, Bo3g173510	AALP_AA7G182800
OG0001542	Bo3g153970	AALP_AA7G242300
OG0001542	Bo9g025930	AALP_AA3G348000
OG0001543	Bo3g130340	AALP_AA5G085000
OG0001543	Bo9g140750, Bo3g017760, Bo2g025410	AALP_AA8G393200
OG0001544	Bo9g094130, Bo3g045560	AALP_AA6G182000
OG0001544	Bo8g108240, Bo5g016940	AALP_AA1G133200
OG0001545	Bo6g074910	AALP_AA5G236700
OG0001545	Bo8g092730, Bo4g108350, Bo6g074930	AALP_AA5G236500
OG0001546	Bo1g011740	AALP_AA7G165100
OG0001546	Bo8g099910, Bo4g154370	AALP_AA6G272900
OG0001547	Bo3g002070, Bo1g144410, Bo5g138190	AALP_AA3G103000
OG0001548	Bo7g110450, Bo1g040340	AALP_AA7G083500
OG0001548	Bo9g107140	AALP_AA8G301800
OG0001550	Bo2g064500, Bo6g110360	AALP_AA2G124200
OG0001552	Bo5g137330, Bo3g062720, Bo1g143800	AALP_AA3G114000
OG0001552	Bo2g006560, Bo3g002840, Bo9g178800	AALP_AA8G038500
OG0001553	Bo5g072530, Bo6g011090, Bo6g011100	AALP_AA4G078300
OG0001553	Bo5g122910, Bo3g068930	AALP_AA3G198700
OG0001554	Bo6g116150	AALP_AA2G161200
OG0001554	Bo8g067280, Bo5g023860, Bo8g104830	AALP_AA1G193500
OG0001555	Bo3g185360, Bo6g034660	AALP_AA4G008500
OG0001555	Bo3g065520, Bo1g138380, Bo5g132570	AALP_AA3G145000
OG0001556	Bo3g185790, Bo01075s040	AALP_AA4G003300
OG0001556	Bo3g065170	AALP_AA3G138900
OG0001557	Bo2g048350	AALP_AA4G049400
OG0001558	Bo9g058870, Bo4g076670, Bo7g049720, Bo5g052260	AALP_AA6G201500, AALP_AA6G201600
OG0001559	Bo6g030940	AALP_AA4G032800
OG0001559	Bo1g128450, Bo3g066850, Bo5g127040	AALP_AA3G174500
OG0001560	Bo8g101150, Bo1g003090	AALP_AA3G162800
OG0001561	Bo2g041370, Bo7g064840, Bo7g097340, Bo7g097330	AALP_AA8G415900
OG0001564	Bo7g105300, Bo7g105310, Bo7g105330, Bo7g105290	AALP_AA5G135700
OG0001567	Bo2g068150, Bo6g111020	AALP_AA2G133000
OG0001567	Bo5g039750, Bo7g056020	AALP_AA1G257900
OG0001568	Bo9g161480	AALP_AA8G182300
OG0001568	Bo5g150180	AALP_AA3G026300, AALP_AA3G026500, AALP_AA3G026400
OG0001569	Bo6g116180, Bo8g067310, Bo5g023890	AALP_AA1G194400
OG0001570	Bo4g013150	AALP_AA4G197000
OG0001570	Bo00866s020, Bo00866s030	AALP_AA5G213000, AALP_AA5G212900
OG0001571	Bo2g070850, Bo6g094430	AALP_AA2G142300
OG0001571	Bo8g071630, Bo7g056530	AALP_AA1G250500
OG0001572	Bo4g190110	AALP_AA7G182400
OG0001572	Bo8g090620	AALP_AA5G204500
OG0001573	Bo4g036210, Bo4g184550	AALP_AA4G128600
OG0001574	Bo3g003340	AALP_AA8G048600
OG0001574	Bo1g141300	AALP_AA3G119600
OG0001575	Bo3g185570, Bo01063s020, Bo8g059480, Bo8g059870, Bo2g080840	AALP_AA6G359400
OG0001576	Bo3g120730	AALP_AA5G076800
OG0001577	Bo3g012070, Bo9g163150	AALP_AA8G172500
OG0001577	Bo3g055850, Bo5g151470	AALP_AA3G016400
OG0001578	Bo2g027060, Bo2g027000, Bo2g027120	AALP_AA8G382200
OG0001579	Bo8g038070, Bo1g058960	AALP_AA6G248600
OG0001579	Bo1g103440, Bo5g093080	AALP_AA3G264700
OG0001580	Bo5g039500	AALP_AA1G254800
OG0001580	Bo8g059630, Bo8g109300	AALP_AA1G116800
OG0001581	Bo7g077410, Bo9g069410	AALP_AA8G313600
OG0001581	Bo8g049450, Bo1g017580	AALP_AAs42697U000300
OG0001582	Bo4g137510, Bo00667s160	AALP_AA4G134700
OG0001583	Bo2g104640, Bo9g077970, Bo3g064120, Bo8g030100	AALP_AA4G097000
OG0001584	Bo2g013060	AALP_AA8G174200
OG0001584	Bo5g151520, Bo1g156180	AALP_AA3G017100
OG0001585	Bo3g064100, Bo5g136660	AALP_AA3G123800
OG0001586	Bo4g195890	AALP_AA4G248600
OG0001586	Bo8g095870, Bo4g101440	AALP_AA5G270100
OG0001587	Bo7g061980	AALP_AA1G218000
OG0001589	Bo6g086410	AALP_AA2G195800
OG0001589	Bo7g062250, Bo5g027660	AALP_AA1G215500
OG0001590	Bo4g038800, Bo4g183140	AALP_AA4G121400
OG0001591	Bo3g027200, Bo4g043950	AALP_AA6G064600, AALP_AA6G064700
OG0001592	Bo6g117950	AALP_AA2G173700
OG0001593	Bo3g107060	AALP_AA8G460900
OG0001593	Bo3g113730, Bo8g076650, Bo1g073610	AALP_AA5G102300
OG0001594	Bo4g052170, Bo3g025180, Bo4g176450	AALP_AA6G083900
OG0001594	Bo8g114800, Bo5g007190	AALP_AA1G057900, AALP_AA1G058000
OG0001595	Bo5g014740, Bo5g014730, Bo5g014670	AALP_AA4G022900
OG0001595	Bo5g014750	AALP_AA3G306600, AALP_AAs39041U000200
OG0001597	Bo8g115810	AALP_AA1G033900
OG0001599	Bo4g098830	AALP_AA5G281100
OG0001599	Bo3g039540, Bo4g198480, Bo00802s110	AALP_AA4G260300
OG0001600	Bo3g104690, Bo2g165450	AALP_AA8G155500
OG0001601	Bo7g097890	AALP_AA8G408900
OG0001601	Bo9g174660, Bo3g004780, Bo2g008960	AALP_AA8G077900
OG0001602	Bo8g109630, Bo8g109600	AALP_AA1G110300, AALP_AA1G128000
OG0001602	Bo7g045210, Bo5g104820	AALP_AA1G299600
OG0001603	Bo1g094270	AALP_AA2G037600
OG0001603	Bo8g109310	AALP_AA1G116700
OG0001604	Bo5g003490	AALP_AA1G022100
OG0001604	Bo3g052510, Bo9g005850, Bo2g100550	AALP_AAs63949U000100, AALP_AAs73268U000100, AALP_AA6G033000
OG0001605	Bo3g013070	AALP_AA8G207700, AALP_AA8G199300
OG0001606	Bo3g125120	AALP_AA2G069500
OG0001606	Bo6g056500, Bo8g030350, Bo4g136030	AALP_AA6G008000, AALP_AA6G008300
OG0001608	Bo7g038940	AALP_AA3G275600, AALP_AA3G275800
OG0001608	Bo4g129600	AALP_AA4G100900
OG0001609	Bo3g003850	AALP_AA8G058200
OG0001609	Bo1g139890, Bo5g136270	AALP_AA3G126200
OG0001610	Bo01135s010, Bo7g062490	AALP_AA3G355900
OG0001611	Bo3g045490, Bo9g093950	AALP_AA8G384300
OG0001611	Bo7g108330, Bo1g031810	AALP_AA3G221200
OG0001613	Bo7g054530	AALP_AA1G282800
OG0001613	Bo6g095120, Bo6g110490, Bo2g064700	AALP_AA2G126900
OG0001615	Bo8g077210	AALP_AA5G109600
OG0001615	Bo9g017710, Bo2g165710	AALP_AA8G466700
OG0001616	Bo9g070270, Bo2g134450	AALP_AA5G006000
OG0001616	Bo8g063720, Bo5g020280	AALP_AA6G310500
OG0001617	Bo1g134360, Bo5g130400	AALP_AA3G161700
OG0001617	Bo6g031670, Bo3g184260	AALP_AA4G025700
OG0001618	Bo7g059750, Bo8g070540, Bo5g030950	AALP_AA1G229400
OG0001619	Bo7g085840, Bo7g085800, Bo9g008310	AALP_AA5G045300
OG0001619	Bo4g140230	AALP_AA6G331500
OG0001620	Bo5g004000	AALP_AA1G030500
OG0001620	Bo9g007650, Bo9g007640	AALP_AA6G047600
OG0001622	Bo8g096110, Bo6g077860	AALP_AA5G272300
OG0001623	Bo7g031060	AALP_AA3G294800
OG0001623	Bo4g133380	AALP_AAs46213U000900, AALP_AAs46213U000800
OG0001624	Bo3g010720, Bo9g163790	AALP_AA8G163200
OG0001625	Bo9g059830, Bo2g124320	AALP_AA6G048200
OG0001625	Bo01143s020	AALP_AA7G224400
OG0001626	Bo9g059220	AALP_AA6G149500
OG0001626	Bo8g002870	AALP_AA1G037600
OG0001627	Bo3g037150	AALP_AA4G231200
OG0001627	Bo6g076770, Bo8g094670	AALP_AA5G254500
OG0001628	Bo5g016470	AALP_AA1G141900
OG0001628	Bo7g083830, Bo00285s390	AALP_AA5G033800
OG0001629	Bo9g097170	AALP_AA8G283000
OG0001631	Bo7g063900	AALP_AA8G512000
OG0001632	Bo9g174870	AALP_AA8G075600
OG0001632	Bo9g014480, Bo2g161330, Bo7g098350	AALP_AA8G441900
OG0001633	Bo00285s340	AALP_AA5G032300
OG0001633	Bo3g031310, Bo4g186420	AALP_AA4G139100
OG0001636	Bo9g173530	AALP_AA8G094500
OG0001636	Bo9g018550, Bo00615s200, Bo3g099440	AALP_AA8G485800
OG0001637	Bo5g083870	AALP_AAs61366U000100
OG0001637	Bo3g047140	AALP_AA6G200000
OG0001638	Bo6g016950, Bo00685s030	AALP_AA4G070800
OG0001638	Bo1g117460	AALP_AA3G213300
OG0001640	Bo1g057260	AALP_AAs49591U000400
OG0001640	Bo1g105250, Bo5g098160	AALP_AA3G254500
OG0001641	Bo5g138220	AALP_AA3G102700
OG0001641	Bo9g154810, Bo2g016550, Bo3g013200	AALP_AA8G201700
OG0001642	Bo4g058480, Bo3g024580, Bo4g173040	AALP_AA8G297500
OG0001643	Bo9g037320, Bo9g028460, Bo4g093050	AALP_AA2G016600
OG0001643	Bo5g017230	AALP_AA1G129500
OG0001644	Bo9g035530	AALP_AA2G005500
OG0001645	Bo4g069290, Bo4g166650	AALP_AA6G220400
OG0001645	Bo5g008450, Bo8g010760	AALP_AA1G079300
OG0001646	Bo7g105060	AALP_AA6G208900
OG0001646	Bo7g077680, Bo2g132450	AALP_AA2G092900
OG0001647	Bo1g003330, Bo7g118780	AALP_AA7G258500
OG0001648	Bo1g147660, Bo5g143120, Bo3g060880	AALP_AA3G075700
OG0001649	Bo2g023600	AALP_AA8G237400
OG0001649	Bo7g116050, Bo1g008330	AALP_AA7G196600
OG0001650	Bo5g003130	AALP_AA1G016500
OG0001650	Bo9g004410, Bo3g052910	AALP_AA6G019500
OG0001651	Bo9g062610	AALP_AA6G125600
OG0001651	Bo1g020150	AALP_AA7G013400
OG0001652	Bo4g021680	AALP_AA4G233200
OG0001652	Bo8g094870, Bo4g106310	AALP_AA1G050900
OG0001653	Bo7g095710, Bo9g011210	AALP_AA8G434600
OG0001653	Bo9g170060, Bo2g010530	AALP_AA8G112500
OG0001654	Bo3g004680, Bo2g008880, Bo9g174820	AALP_AA8G302400
OG0001655	Bo9g078130, Bo3g048600	AALP_AA6G051000
OG0001655	Bo1g025900	AALP_AA7G155100
OG0001656	Bo9g018010, Bo7g065500	AALP_AA8G474400
OG0001657	Bo9g037330	AALP_AA2G016700
OG0001658	Bo1g003130, Bo3g152870	AALP_AA7G255800
OG0001658	Bo8g101130, Bo4g149670	AALP_AA6G291600
OG0001659	Bo5g007320	AALP_AA1G059100
OG0001660	Bo6g120740, Bo2g091040, Bo2g091050, Bo6g120750, Bo6g083780	AALP_AA2G208800, AALP_AA2G209000
OG0001662	Bo9g025810	AALP_AA6G269000, AALP_AA3G350400
OG0001662	Bo4g153980, Bo8g100250	AALP_AA6G278200
OG0001663	Bo4g056270, Bo4g173280, Bo3g024730	AALP_AAs64694U000600
OG0001664	Bo4g039080	AALP_AA4G120100
OG0001664	Bo2g121150, Bo5g065700	AALP_AA1G317000
OG0001666	Bo7g075170, Bo9g063060	AALP_AA6G118100
OG0001667	Bo8g098150, Bo6g079640, Bo4g098490	AALP_AA5G287200
OG0001671	Bo9g023690, Bo9g023710	AALP_AA3G315400
OG0001672	Bo1g101290, Bo2g044570, Bo7g039020	AALP_AA3G274900
OG0001672	Bo8g023150	AALP_AA4G102800
OG0001673	Bo4g015960	AALP_AA4G206500
OG0001673	Bo8g092430, Bo6g074510	AALP_AA5G225900
OG0001674	Bo9g088620	AALP_AA3G192700
OG0001674	Bo8g043510, Bo1g054930	AALP_AA4G080900
OG0001675	Bo5g105000, Bo3g076320, Bo1g108330	AALP_AA3G241700
OG0001676	Bo8g079560, Bo7g099210	AALP_AA5G123900
OG0001677	Bo4g086620, Bo1g095760, Bo3g046860	AALP_AA1G121300
OG0001678	Bo6g065010	AALP_AA6G321000
OG0001678	Bo9g029060, Bo4g096620	AALP_AA2G005300
OG0001679	Bo4g016130, Bo3g036070, Bo4g191630	AALP_AA4G213200
OG0001680	Bo3g164180, Bo7g107810, Bo1g027000	AALP_AA7G048300
OG0001681	Bo9g153820, Bo2g017920	AALP_AA8G215800
OG0001681	Bo2g010860, Bo3g007550, Bo9g169570	AALP_AA8G122000
OG0001682	Bo5g076250, Bo8g011510	AALP_AA4G065600
OG0001682	Bo1g115950, Bo5g116750, Bo5g115730, Bo3g071960	AALP_AA3G217100
OG0001684	Bo3g009160, Bo3g009170, Bo2g011280, Bo9g166770	AALP_AA8G132900, AALP_AA8G132800
OG0001685	Bo5g138180	AALP_AA7G216800
OG0001686	Bo3g044790	AALP_AA6G166600
OG0001686	Bo3g044760, Bo9g088430, Bo9g088450	AALP_AA6G166400
OG0001687	Bo9g009480, Bo2g149960, Bo5g141500, Bo3g061270, Bo1g147320	AALP_AA3G082400, AALP_AA3G082500
OG0001688	Bo5g003400	AALP_AA1G021000
OG0001688	Bo3g052590, Bo9g005720, Bo2g100440	AALP_AA6G030900
OG0001689	Bo4g104820, Bo8g095470	AALP_AA5G264000
OG0001690	Bo9g093980	AALP_AA6G180300
OG0001691	Bo5g101120, Bo3g078560	AALP_AA3G245600
OG0001694	Bo6g072720	AALP_AA5G213100
OG0001696	Bo1g019570, Bo3g156990	AALP_AA7G006800
OG0001698	Bo6g073280, Bo4g109720, Bo8g092300	AALP_AA5G233000
OG0001699	Bo5g133420	AALP_AA3G135000
OG0001700	Bo1g027120, Bo3g164190	AALP_AA7G049100
OG0001701	Bo8g097320, Bo01141s010	AALP_AA5G276400
OG0001701	Bo3g039330, Bo4g008150	AALP_AA4G256900
OG0001702	Bo8g025640	AALP_AA1G339500
OG0001702	Bo2g119370	AALP_AA3G280500
OG0001703	Bo3g099210, Bo9g018730	AALP_AA8G490900
OG0001703	Bo2g009880, Bo3g005620	AALP_AA8G097300
OG0001705	Bo2g047720	AALP_AA8G302000
OG0001705	Bo1g040350, Bo7g110460	AALP_AA7G083600
OG0001706	Bo8g079040, Bo1g080130	AALP_AA5G120100
OG0001706	Bo3g097620	AALP_AA8G516400
OG0001707	Bo8g081640	AALP_AA5G137500
OG0001708	Bo8g104600, Bo8g067590	AALP_AA2G237900
OG0001708	Bo2g080540, Bo6g116800	AALP_AA2G171400
OG0001709	Bo5g055910, Bo3g143400	AALP_AA1G293200
OG0001709	Bo4g042350	AALP_AAs55026U000200
OG0001710	Bo3g068110, Bo1g124940	AALP_AA3G180100
OG0001710	Bo6g028120, Bo6g039610	AALP_AA4G038100
OG0001711	Bo3g035710, Bo4g013350	AALP_AA4G200000
OG0001712	Bo9g044180	AALP_AA2G043200
OG0001714	Bo5g151380, Bo1g155110	AALP_AA3G015500
OG0001714	Bo2g013170, Bo9g163040	AALP_AA8G173700
OG0001715	Bo3g109280	AALP_AA8G450700
OG0001717	Bo3g060800, Bo5g143170, Bo1g147730	AALP_AA3G074600
OG0001718	Bo6g120780	AALP_AA2G208500
OG0001719	Bo6g122640, Bo6g081140	AALP_AA2G238800
OG0001720	Bo3g027530	AALP_AAs69390U000200
OG0001720	Bo5g057230	AALP_AA1G295000, AALP_AA1G295100
OG0001722	Bo6g042600	AALP_AA4G044100
OG0001722	Bo1g108250, Bo3g077360	AALP_AA3G242500
OG0001723	Bo7g106410	AALP_AA7G013200, AALP_AAs58919U000200
OG0001723	Bo7g072750, Bo9g062660	AALP_AA6G124800
OG0001724	Bo5g023620	AALP_AA1G191300
OG0001724	Bo2g075630, Bo6g115790	AALP_AA2G155200
OG0001725	Bo7g110910, Bo1g045220	AALP_AA7G097000
OG0001727	Bo9g028840, Bo00834s020	AALP_AA2G009500
OG0001727	Bo5g016700	AALP_AA1G139100
OG0001728	Bo7g057900, Bo5g038610	AALP_AA1G245700
OG0001728	Bo2g075440, Bo2g075460, Bo6g092610	AALP_AA2G154100
OG0001729	Bo6g121280	AALP_AA2G215300
OG0001730	Bo4g014560	AALP_AA4G202800
OG0001730	Bo8g091950	AALP_AA5G221300
OG0001732	Bo5g150280	AALP_AA3G024900
OG0001732	Bo9g161670, Bo2g013370	AALP_AA8G180500
OG0001733	Bo5g136650, Bo3g064110	AALP_AA3G122200
OG0001733	Bo9g176840	AALP_AA8G051100
OG0001734	Bo9g011400, Bo7g096100	AALP_AA8G427900
OG0001735	Bo4g043460	AALP_AA6G056400
OG0001735	Bo3g143300, Bo7g048330, Bo5g054710	AALP_AA1G291600
OG0001736	Bo7g058170	AALP_AA1G244200
OG0001737	Bo7g100630	AALP_AA5G132100
OG0001737	Bo7g064930, Bo9g021940, Bo2g167670	AALP_AA8G500700
OG0001738	Bo8g015070	AALP_AA4G076500
OG0001738	Bo5g122610, Bo3g070210, Bo1g119200	AALP_AA3G201800
OG0001740	Bo7g014310	AALP_AA3G335500
OG0001740	Bo7g117430, Bo1g006410	AALP_AA7G229500
OG0001741	Bo2g008760	AALP_AA8G073900
OG0001741	Bo2g161570, Bo7g098620	AALP_AA8G444700
OG0001743	Bo3g185740, Bo6g051550, Bo6g035890, Bo4g040020	AALP_AA4G005100
OG0001744	Bo5g034310	AALP_AA1G232900
OG0001744	Bo6g083510, Bo6g121010	AALP_AA2G211400
OG0001745	Bo6g022340	AALP_AA4G053500
OG0001745	Bo5g109810	AALP_AA3G233200
OG0001746	Bo3g026650, Bo4g045900	AALP_AA6G071900
OG0001746	Bo5g005390, Bo8g115190, Bo8g004510	AALP_AA1G049100
OG0001747	Bo5g126660, Bo1g126030	AALP_AA3G178800
OG0001748	Bo5g016800, Bo8g108110	AALP_AA1G136200
OG0001748	Bo9g028760	AALP_AA2G010900
OG0001750	Bo00758s080, Bo8g108250, Bo5g016960	AALP_AA1G133000
OG0001750	Bo3g184130, Bo4g094150, Bo10873s010	AALP_AA2G011600
OG0001751	Bo5g139580, Bo1g144800	AALP_AA3G094600
OG0001752	Bo7g114910, Bo1g011680, Bo3g175230	AALP_AA1G174400
OG0001753	Bo3g013680, Bo9g153780	AALP_AA8G216200
OG0001753	Bo2g010910, Bo9g169440	AALP_AA8G123700
OG0001754	Bo5g038560	AALP_AA1G245500
OG0001754	Bo2g075530, Bo6g114750	AALP_AA2G155800
OG0001755	Bo1g034500, Bo1g034510	AALP_AAs43660U000100
OG0001756	Bo2g150200, Bo7g089400	AALP_AA6G094600
OG0001756	Bo2g150190	AALP_AA6G094700
OG0001757	Bo3g135790	AALP_AA5G098500
OG0001757	Bo2g164190, Bo3g107520	AALP_AA8G455900
OG0001758	Bo3g109370, Bo2g161630	AALP_AA6G219700
OG0001759	Bo9g014660, Bo7g098850	AALP_AA8G446200
OG0001759	Bo2g008700, Bo9g175610	AALP_AA8G071600
OG0001760	Bo5g094610	AALP_AA3G259000
OG0001761	Bo3g162340	AALP_AA5G266200, AALP_AAs52100U000100, AALP_AA5G266400
OG0001762	Bo2g146570, Bo2g146620, Bo2g146560, Bo06409s010	AALP_AA5G057500, AALP_AA2G006700
OG0001763	Bo8g100360	AALP_AA6G278900
OG0001763	Bo4g151710	AALP_AA6G279000
OG0001764	Bo8g082670, Bo6g067300, Bo9g074330, Bo3g023970	AALP_AA5G164400
OG0001765	Bo5g004390	AALP_AA1G036800
OG0001765	Bo9g059270	AALP_AA6G148000
OG0001766	Bo6g039890, Bo9g074580, Bo2g137140, Bo2g137150, Bo9g074430, Bo9g074570, Bo9g074490	AALP_AA3G068100
OG0001768	Bo4g149900, Bo02176s010, Bo00871s010	AALP_AA5G202200
OG0001768	Bo3g153090, Bo1g003280	AALP_AA7G259300
OG0001775	Bo2g050460, Bo9g101160, Bo3g023680	AALP_AA8G288500
OG0001775	Bo1g039930	AALP_AA7G080000
OG0001777	Bo3g017320, Bo9g143650	AALP_AA8G402400
OG0001778	Bo1g001040, Bo7g120840	AALP_AA7G260300
OG0001779	Bo5g138060	AALP_AA3G105400
OG0001779	Bo9g183040, Bo3g002260	AALP_AA8G024000
OG0001780	Bo3g061810	AALP_AA3G101100
OG0001780	Bo3g002490	AALP_AA8G030200
OG0001781	Bo3g181130, Bo6g027650	AALP_AA4G039300
OG0001782	Bo3g185350	AALP_AA4G008600
OG0001782	Bo3g065530, Bo1g138360, Bo5g132560	AALP_AA3G145200
OG0001783	Bo1g040380, Bo8g050950, Bo1g040400	AALP_AA7G083900, AALP_AA7G084100
OG0001784	Bo1g022600	AALP_AA7G033500
OG0001784	Bo1g022610	AALP_AA7G033300
OG0001785	Bo8g071170	AALP_AA1G059300, AALP_AA8G091600
OG0001786	Bo3g001450, Bo2g001260	AALP_AA4G160500
OG0001788	Bo2g017810, Bo1g150100, Bo3g060370, Bo5g144840	AALP_AA3G062300
OG0001789	Bo9g181170	AALP_AA8G037100
OG0001789	Bo7g048650, Bo3g142840, Bo5g052290	AALP_AA1G286900
OG0001790	Bo5g151500, Bo1g155140, Bo3g055830	AALP_AA3G016700
OG0001790	Bo3g012030	AALP_AA8G174400
