"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","CPATscore","Type","BioType","ConfidenceLevel"
"Chr1",23157528,23158066,"AT1G09735.2","AT1G09735",0,"+",23158066,23158066,0,1,"538,","0,",538,0.59736122249025,"monoexonic","lincRNA","HC"
"Chr1",23173396,23173691,"AT1G08533.1","AT1G08533",0,"-",23173691,23173691,0,1,"295,","0,",295,0.721336730357306,"monoexonic","NAT_lncRNA","HC"
"Chr1",23213429,23216345,"AtRegRNA_8072.1","AtRegRNA_8072",0,"+",23216345,23216345,0,2,"155,124,","0,2792,",279,0.682589983260891,"multiexonic","NAT_lncRNA","HC"
"Chr1",2321381,2321961,"AT1G04593.1","AT1G04593",0,"+",2321961,2321961,0,2,"152,305,","0,275,",457,0.621543825581401,"multiexonic","NAT_lncRNA","HC"
"Chr1",23219061,23219393,"AT1G08553.1","AT1G08553",0,"-",23219393,23219393,0,1,"332,","0,",332,0,"monoexonic","sense_exonic_lncRNA","HC"
"Chr1",23228100,23228395,"AT1G08557.1","AT1G08557",0,"-",23228395,23228395,0,1,"295,","0,",295,0.12640899057366,"monoexonic","NAT_lncRNA","HC"
"Chr1",23230214,23230516,"AtRegRNA_8079.1","AtRegRNA_8079",0,"-",23230516,23230516,0,1,"302,","0,",302,0.388181320646359,"monoexonic","intronic_lncRNA","HC"
"Chr1",23252317,23252585,"AtRegRNA_8091.1","AtRegRNA_8091",0,"-",23252585,23252585,0,1,"268,","0,",268,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",23253054,23253291,"AT1G08563.1","AT1G08563",0,"-",23253291,23253291,0,1,"237,","0,",237,0,"monoexonic","intronic_lncRNA","HC"
"Chr1",23254363,23254714,"AT1G08567.1","AT1G08567",0,"+",23254714,23254714,0,1,"351,","0,",351,0.233029996502711,"monoexonic","NAT_lncRNA","HC"
"Chr1",23262294,23263024,"AT1G08573.1","AT1G08573",0,"+",23263024,23263024,0,2,"328,181,","0,549,",509,0,"multiexonic","lincRNA","HC"
"Chr1",23271550,23271796,"AT1G08577.1","AT1G08577",0,"-",23271796,23271796,0,1,"246,","0,",246,0,"monoexonic","sense_exonic_lncRNA","HC"
"Chr1",23274023,23274253,"AtRegRNA_8102.1","AtRegRNA_8102",0,"+",23274253,23274253,0,1,"230,","0,",230,0.213620400533635,"monoexonic","NAT_lncRNA","HC"
"Chr1",23280432,23281682,"AtRegRNA_8099.1","AtRegRNA_8099",0,"-",23281682,23281682,0,1,"1250,","0,",1250,0.719612479803219,"monoexonic","lincRNA","HC"
"Chr1",23293969,23294278,"AtRegRNA_8109.1","AtRegRNA_8109",0,"+",23294278,23294278,0,1,"309,","0,",309,0,"monoexonic","intronic_lncRNA","HC"
"Chr1",23314784,23315063,"AT1G08583.1","AT1G08583",0,"-",23315063,23315063,0,1,"279,","0,",279,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",2334332,2334599,"AT1G04597.1","AT1G04597",0,"+",2334599,2334599,0,2,"84,122,","0,145,",206,0.255809411156782,"multiexonic","lincRNA","HC"
"Chr1",23349558,23349792,"AtRegRNA_8131.1","AtRegRNA_8131",0,"+",23349792,23349792,0,1,"234,","0,",234,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",23394496,23394878,"AtRegRNA_8138.1","AtRegRNA_8138",0,".",23394878,23394878,0,1,"382,","0,",382,0,"monoexonic","lincRNA","HC"
"Chr1",2340558,2341109,"AT1G04603.1","AT1G04603",0,"+",2341109,2341109,0,2,"240,232,","0,319,",472,0.486778467706556,"multiexonic","lincRNA","HC"
"Chr1",23415639,23415849,"AT1G08603.1","AT1G08603",0,"-",23415849,23415849,0,1,"210,","0,",210,0.127318781645479,"monoexonic","lincRNA","HC"
"Chr1",23415910,23416175,"AtRegRNA_8160.1","AtRegRNA_8160",0,".",23416175,23416175,0,1,"265,","0,",265,0.200144886255227,"monoexonic","lincRNA","HC"
"Chr1",23459194,23459515,"AT1G09745.1","AT1G09745",0,"-",23459515,23459515,0,1,"321,","0,",321,0.386883701417257,"monoexonic","lincRNA","HC"
"Chr1",234627,234864,"AtRegRNA_100.6","AtRegRNA_100",0,"-",234864,234864,0,1,"237,","0,",237,0,"monoexonic","intronic_lncRNA","HC"
"Chr1",2348026,2348447,"AT1G04607.1","AT1G04607",0,"-",2348447,2348447,0,1,"421,","0,",421,0.0731449689311545,"monoexonic","lincRNA","HC"
"Chr1",23497778,23498381,"AT1G08607.1","AT1G08607",0,"+",23498381,23498381,0,1,"603,","0,",603,0.259946919447474,"monoexonic","NAT_lncRNA","HC"
"Chr1",23511332,23511559,"AtRegRNA_8198.1","AtRegRNA_8198",0,".",23511559,23511559,0,1,"227,","0,",227,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",23514851,23515147,"AT1G08613.1","AT1G08613",0,"+",23515147,23515147,0,1,"296,","0,",296,0.21593559492644,"monoexonic","lincRNA","HC"
"Chr1",235197,235540,"AtRegRNA_101.1","AtRegRNA_101",0,"+",235540,235540,0,1,"343,","0,",343,0.178304091554141,"monoexonic","NAT_lncRNA","HC"
"Chr1",23578648,23578967,"AtRegRNA_8222.1","AtRegRNA_8222",0,".",23578967,23578967,0,1,"319,","0,",319,0,"monoexonic","lincRNA","HC"
"Chr1",23640069,23640339,"AT1G08623.1","AT1G08623",0,"+",23640339,23640339,0,1,"270,","0,",270,0.100864460413283,"monoexonic","lincRNA","HC"
"Chr1",23640140,23640371,"AT1G08627.1","AT1G08627",0,"-",23640371,23640371,0,1,"231,","0,",231,0.37907329180294,"monoexonic","lincRNA","HC"
"Chr1",23640459,23640861,"AtRegRNA_8241.1","AtRegRNA_8241",0,"-",23640861,23640861,0,1,"402,","0,",402,0,"monoexonic","lincRNA","HC"
"Chr1",23649560,23650247,"AT1G09755.1","AT1G09755",0,"-",23650247,23650247,0,2,"235,178,","0,509,",413,0.368731475805077,"multiexonic","lincRNA","HC"
"Chr1",23649570,23650234,"AT1G09755.2","AT1G09755",0,"-",23650234,23650234,0,1,"664,","0,",664,0.364633981940979,"monoexonic","lincRNA","HC"
"Chr1",23663841,23664431,"AT1G08633.1","AT1G08633",0,"+",23664431,23664431,0,1,"590,","0,",590,0.381327950865372,"monoexonic","NAT_lncRNA","HC"
"Chr1",23691268,23691584,"AT1G08637.1","AT1G08637",0,"-",23691584,23691584,0,1,"316,","0,",316,0,"monoexonic","lincRNA","HC"
"Chr1",23724207,23724513,"AtRegRNA_8289.1","AtRegRNA_8289",0,".",23724513,23724513,0,1,"306,","0,",306,0.229889849147213,"monoexonic","lincRNA","HC"
"Chr1",23733454,23733661,"AtRegRNA_8248.1","AtRegRNA_8248",0,"-",23733661,23733661,0,1,"207,","0,",207,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",23742765,23743009,"AT1G08647.1","AT1G08647",0,"-",23743009,23743009,0,1,"244,","0,",244,0,"monoexonic","sense_exonic_lncRNA","HC"
"Chr1",23749889,23750282,"AtRegRNA_8251.1","AtRegRNA_8251",0,".",23750282,23750282,0,1,"393,","0,",393,0.418589955660627,"monoexonic","lincRNA","HC"
"Chr1",23801107,23801797,"AtRegRNA_8309.1","AtRegRNA_8309",0,"+",23801797,23801797,0,2,"169,295,","0,395,",464,0.397182801981757,"multiexonic","NAT_lncRNA","HC"
"Chr1",23828671,23829231,"AtRegRNA_8320.1","AtRegRNA_8320",0,"+",23829231,23829231,0,2,"188,311,","0,249,",499,0.176657476442342,"multiexonic","NAT_lncRNA","HC"
"Chr1",23835074,23835451,"AtRegRNA_8324.1","AtRegRNA_8324",0,"-",23835451,23835451,0,1,"377,","0,",377,0.339013234648353,"monoexonic","NAT_lncRNA","HC"
"Chr1",23843989,23844301,"AT1G08663.1","AT1G08663",0,"-",23844301,23844301,0,1,"312,","0,",312,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",23854907,23855121,"AT1G08667.1","AT1G08667",0,"+",23855121,23855121,0,1,"214,","0,",214,0.112456701505078,"monoexonic","NAT_lncRNA","HC"
"Chr1",23855988,23856518,"AtRegRNA_8337.1","AtRegRNA_8337",0,".",23856518,23856518,0,1,"530,","0,",530,0,"monoexonic","lincRNA","HC"
"Chr1",238660,239453,"AtRegRNA_102.1","AtRegRNA_102",0,".",239453,239453,0,1,"793,","0,",793,0.71261531366439,"monoexonic","lincRNA","HC"
"Chr1",23874787,23875125,"AtRegRNA_8340.1","AtRegRNA_8340",0,"+",23875125,23875125,0,1,"338,","0,",338,0,"monoexonic","lincRNA","HC"
"Chr1",23877236,23877918,"AtRegRNA_8348.1","AtRegRNA_8348",0,"+",23877918,23877918,0,1,"682,","0,",682,0,"monoexonic","lincRNA","HC"
"Chr1",23884696,23885282,"AtRegRNA_8347.1","AtRegRNA_8347",0,"-",23885282,23885282,0,1,"586,","0,",586,0.407651078052246,"monoexonic","lincRNA","HC"
"Chr1",23933586,23933805,"AtRegRNA_8368.1","AtRegRNA_8368",0,"-",23933805,23933805,0,1,"219,","0,",219,0.107840040571153,"monoexonic","NAT_lncRNA","HC"
"Chr1",2394235,2394474,"AT1G04623.1","AT1G04623",0,"-",2394474,2394474,0,1,"239,","0,",239,0,"monoexonic","lincRNA","HC"
"Chr1",23950793,23950999,"AT1G08683.1","AT1G08683",0,"+",23950999,23950999,0,1,"206,","0,",206,0.362264945313067,"monoexonic","lincRNA","HC"
"Chr1",23950793,23951106,"AT1G08677.1","AT1G08677",0,"-",23951106,23951106,0,1,"313,","0,",313,0.229251549141858,"monoexonic","lincRNA","HC"
"Chr1",23954842,23955236,"AtRegRNA_8381.1","AtRegRNA_8381",0,"+",23955236,23955236,0,1,"394,","0,",394,0.259306570526465,"monoexonic","NAT_lncRNA","HC"
"Chr1",23966434,23966761,"AT1G08703.1","AT1G08703",0,"-",23966761,23966761,0,1,"327,","0,",327,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",23974015,23978335,"AtRegRNA_8389.1","AT1G64561",0,"-",23978335,23978335,0,4,"961,51,119,2742,","0,1078,1220,1578,",3873,0.988498009272695,"multiexonic","lincRNA","HC"
"Chr1",23974040,23974789,"AT1G64561.1","AT1G64561",0,"-",23974789,23974789,0,2,"439,124,","0,625,",563,0.61366477199701,"multiexonic","lincRNA","HC"
"Chr1",23974040,23978298,"AtRegRNA_8389.3","AT1G64561",0,"-",23978298,23978298,0,6,"439,127,103,51,119,2705,","0,625,833,1053,1195,1553,",3544,0.987944469841138,"multiexonic","lincRNA","HC"
"Chr1",23974040,23978335,"AtRegRNA_8389.2","AT1G64561",0,"-",23978335,23978335,0,5,"752,103,51,119,2742,","0,833,1053,1195,1553,",3767,0.988277896372011,"multiexonic","lincRNA","HC"
"Chr1",23977275,23977663,"AT1G08713.1","AT1G08713",0,"+",23977663,23977663,0,1,"388,","0,",388,0.5724743664847,"monoexonic","lincRNA","HC"
"Chr1",23989051,23989425,"AT1G64584.1","AT1G64584",0,"+",23989425,23989425,0,1,"374,","0,",374,0.748802987392022,"monoexonic","lincRNA","HC"
"Chr1",23989445,23989817,"AtRegRNA_8395.1","AtRegRNA_8395",0,"-",23989817,23989817,0,1,"372,","0,",372,0,"monoexonic","lincRNA","HC"
"Chr1",24009578,24009843,"AT1G08717.1","AT1G08717",0,"-",24009843,24009843,0,1,"265,","0,",265,0,"monoexonic","lincRNA","HC"
"Chr1",24019472,24019879,"AT1G08723.1","AT1G08723",0,"-",24019879,24019879,0,1,"407,","0,",407,0.731617665161606,"monoexonic","NAT_lncRNA","HC"
"Chr1",24043341,24043629,"AtRegRNA_8421.1","AtRegRNA_8421",0,".",24043629,24043629,0,1,"288,","0,",288,0.114429846746545,"monoexonic","lincRNA","HC"
"Chr1",24057538,24057785,"AtRegRNA_8432.1","AtRegRNA_8432",0,"-",24057785,24057785,0,1,"247,","0,",247,0.14221429193622,"monoexonic","NAT_lncRNA","HC"
"Chr1",24082578,24082848,"AT1G64795.1","AT1G64795",0,"+",24082848,24082848,0,2,"168,33,","0,237,",201,0.724086634435871,"multiexonic","NAT_lncRNA","HC"
"Chr1",24110495,24110751,"AtRegRNA_8447.1","AtRegRNA_8447",0,"-",24110751,24110751,0,1,"256,","0,",256,0.153456843180026,"monoexonic","NAT_lncRNA","HC"
"Chr1",24125907,24126168,"AtRegRNA_8454.1","AtRegRNA_8454",0,".",24126168,24126168,0,1,"261,","0,",261,0,"monoexonic","lincRNA","HC"
"Chr1",24135162,24135658,"AT1G08733.1","AT1G08733",0,"+",24135658,24135658,0,1,"496,","0,",496,0.250992231208653,"monoexonic","NAT_lncRNA","HC"
"Chr1",24166585,24166810,"AtRegRNA_8466.1","AtRegRNA_8466",0,".",24166810,24166810,0,1,"225,","0,",225,0,"monoexonic","lincRNA","HC"
"Chr1",24222946,24223187,"AT1G08743.1","AT1G08743",0,"+",24223187,24223187,0,1,"241,","0,",241,0,"monoexonic","lincRNA","HC"
"Chr1",24229257,24229575,"AT1G08747.1","AT1G08747",0,"-",24229575,24229575,0,1,"318,","0,",318,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24240387,24240655,"AtRegRNA_8499.1","AtRegRNA_8499",0,"-",24240655,24240655,0,1,"268,","0,",268,0.311994945236199,"monoexonic","NAT_lncRNA","HC"
"Chr1",24241778,24242109,"AtRegRNA_8501.1","AtRegRNA_8501",0,"-",24242109,24242109,0,1,"331,","0,",331,0.435253503417317,"monoexonic","NAT_lncRNA","HC"
"Chr1",24277071,24277443,"AT1G65349.1","AT1G65349",0,"+",24277443,24277443,0,2,"169,59,","0,313,",228,0.741806848317736,"multiexonic","NAT_lncRNA","HC"
"Chr1",24294407,24294620,"AtRegRNA_8528.1","AtRegRNA_8528",0,"-",24294620,24294620,0,1,"213,","0,",213,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24298349,24298562,"AT1G08753.2","AT1G08753",0,"+",24298562,24298562,0,1,"213,","0,",213,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24298704,24299559,"AT1G09765.2","AT1G09765",0,"+",24299559,24299559,0,2,"266,334,","0,521,",600,0.647934513594345,"multiexonic","lincRNA","HC"
"Chr1",24298704,24299090,"AT1G09765.3","AT1G09765",0,"+",24299090,24299090,0,1,"386,","0,",386,0.241870632480442,"monoexonic","lincRNA","HC"
"Chr1",24308751,24309005,"AtRegRNA_8539.1","AtRegRNA_8539",0,"+",24309005,24309005,0,1,"254,","0,",254,0.651061595351207,"monoexonic","NAT_lncRNA","HC"
"Chr1",24334541,24334842,"AtRegRNA_8543.1","AtRegRNA_8543",0,".",24334842,24334842,0,1,"301,","0,",301,0.265027329081498,"monoexonic","lincRNA","HC"
"Chr1",24345646,24345921,"AT1G08763.1","AT1G08763",0,"+",24345921,24345921,0,1,"275,","0,",275,0.811770115590419,"monoexonic","lincRNA","HC"
"Chr1",24353419,24354202,"AT1G09775.1","AT1G09775",0,"+",24354202,24354202,0,1,"783,","0,",783,0.387255809836219,"monoexonic","lincRNA","HC"
"Chr1",2435857,2436861,"AT1G07885.2","AT1G07885",0,"-",2436861,2436861,0,2,"99,267,","0,737,",366,0.568803200746719,"multiexonic","sense_exonic_lncRNA","HC"
"Chr1",2436258,2436861,"AT1G07885.1","AT1G07885",0,"-",2436861,2436861,0,2,"235,267,","0,336,",502,0.492335968180562,"multiexonic","lincRNA","HC"
"Chr1",24366065,24366405,"AT1G65541.1","AT1G65541",0,"+",24366405,24366405,0,1,"340,","0,",340,0.353647657225268,"monoexonic","NAT_lncRNA","HC"
"Chr1",24376523,24376802,"AtRegRNA_8561.1","AtRegRNA_8561",0,"+",24376802,24376802,0,1,"279,","0,",279,0,"monoexonic","lincRNA","HC"
"Chr1",24376614,24376890,"AT1G08767.1","AT1G08767",0,"+",24376890,24376890,0,2,"102,149,","0,127,",251,0,"multiexonic","lincRNA","HC"
"Chr1",2439424,2439654,"AtRegRNA_1077.1","AtRegRNA_1077",0,"-",2439654,2439654,0,1,"230,","0,",230,0.0712227379337853,"monoexonic","NAT_lncRNA","HC"
"Chr1",2442573,2442796,"AtRegRNA_1079.1","AtRegRNA_1079",0,"-",2442796,2442796,0,1,"223,","0,",223,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24472727,24472972,"AT1G08777.1","AT1G08777",0,"-",24472972,24472972,0,1,"245,","0,",245,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24486647,24486874,"AtRegRNA_8592.1","AtRegRNA_8592",0,"-",24486874,24486874,0,1,"227,","0,",227,0.34613536250725,"monoexonic","NAT_lncRNA","HC"
"Chr1",24489798,24490105,"AtRegRNA_8596.1","AtRegRNA_8596",0,"-",24490105,24490105,0,1,"307,","0,",307,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24532981,24533331,"AtRegRNA_8610.1","AtRegRNA_8610",0,".",24533331,24533331,0,1,"350,","0,",350,0,"monoexonic","lincRNA","HC"
"Chr1",24541817,24542027,"AtRegRNA_8613.1","AtRegRNA_8613",0,"-",24542027,24542027,0,1,"210,","0,",210,0.104893749543961,"monoexonic","NAT_lncRNA","HC"
"Chr1",24555534,24555858,"AT1G08797.1","AT1G08797",0,"-",24555858,24555858,0,1,"324,","0,",324,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24558111,24558312,"AT1G08803.1","AT1G08803",0,"+",24558312,24558312,0,1,"201,","0,",201,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24560598,24560894,"AtRegRNA_8623.1","AtRegRNA_8623",0,"+",24560894,24560894,0,1,"296,","0,",296,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",24599295,24599519,"AtRegRNA_8633.1","AtRegRNA_8633",0,".",24599519,24599519,0,1,"224,","0,",224,0,"monoexonic","lincRNA","HC"
"Chr1",24606242,24606519,"AtRegRNA_8637.1","AtRegRNA_8637",0,"+",24606519,24606519,0,1,"277,","0,",277,0.321693412337066,"monoexonic","NAT_lncRNA","HC"
"Chr1",24620979,24621354,"AtRegRNA_8645.1","AtRegRNA_8645",0,".",24621354,24621354,0,1,"375,","0,",375,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",24675158,24675406,"AT1G08817.1","AT1G08817",0,"-",24675406,24675406,0,1,"248,","0,",248,0,"monoexonic","lincRNA","HC"
"Chr1",24688949,24689378,"AT1G09785.1","AT1G09785",0,"+",24689378,24689378,0,2,"65,265,","0,164,",330,0.614935560522566,"multiexonic","lincRNA","HC"
"Chr1",24688999,24689276,"AT1G09785.2","AT1G09785",0,"+",24689276,24689276,0,1,"277,","0,",277,0.453425963131435,"monoexonic","lincRNA","HC"
"Chr1",24720921,24721298,"AT1G09805.1","AT1G09805",0,"+",24721298,24721298,0,2,"244,53,","0,324,",297,0.311285749831386,"multiexonic","lincRNA","HC"
"Chr1",24739371,24739757,"AtRegRNA_8682.1","AtRegRNA_8682",0,".",24739757,24739757,0,1,"386,","0,",386,0.38577356590114,"monoexonic","lincRNA","HC"
"Chr1",24745573,24745815,"AT1G08843.1","AT1G08843",0,"-",24745815,24745815,0,1,"242,","0,",242,0,"monoexonic","lincRNA","HC"
"Chr1",24757714,24758018,"AtRegRNA_8690.1","AtRegRNA_8690",0,"+",24758018,24758018,0,1,"304,","0,",304,0.388771557572849,"monoexonic","intronic_lncRNA","HC"
"Chr1",24760630,24760841,"AtRegRNA_8691.1","AtRegRNA_8691",0,".",24760841,24760841,0,1,"211,","0,",211,0.229241834100024,"monoexonic","lincRNA","HC"
"Chr1",24780260,24780561,"AtRegRNA_8699.1","AtRegRNA_8699",0,"-",24780561,24780561,0,1,"301,","0,",301,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",2482700,2482961,"AtRegRNA_1094.1","AtRegRNA_1094",0,"-",2482961,2482961,0,1,"261,","0,",261,0.135892297475766,"monoexonic","NAT_lncRNA","HC"
"Chr1",24840393,24840594,"AtRegRNA_8716.1","AtRegRNA_8716",0,"-",24840594,24840594,0,1,"201,","0,",201,0.556077427679058,"monoexonic","NAT_lncRNA","HC"
"Chr1",24851754,24852306,"AtRegRNA_8722.1","AtRegRNA_8722",0,"+",24852306,24852306,0,1,"552,","0,",552,0.109540560385119,"monoexonic","lincRNA","HC"
"Chr1",24863817,24864151,"AtRegRNA_8728.1","AtRegRNA_8728",0,"+",24864151,24864151,0,1,"334,","0,",334,0.563756292027026,"monoexonic","NAT_lncRNA","HC"
"Chr1",24866297,24866505,"AtRegRNA_8731.1","AtRegRNA_8731",0,"+",24866505,24866505,0,1,"208,","0,",208,0.205243988523609,"monoexonic","NAT_lncRNA","HC"
"Chr1",24911749,24913729,"AtRegRNA_8746.1","AtRegRNA_8746",0,"-",24913729,24913729,0,3,"794,106,342,","0,1131,1638,",1242,0.742603510747817,"multiexonic","lincRNA","HC"
"Chr1",24912511,24912977,"AT1G08847.1","AT1G08847",0,"+",24912977,24912977,0,2,"108,147,","0,319,",255,0.163831515818242,"multiexonic","lincRNA","HC"
"Chr1",24917616,24918555,"AtRegRNA_8744.1","AtRegRNA_8744",0,"-",24918555,24918555,0,1,"939,","0,",939,0.72200053871952,"monoexonic","lincRNA","HC"
"Chr1",24920728,24922452,"AtRegRNA_8747.1","AtRegRNA_8747",0,".",24922452,24922452,0,1,"1724,","0,",1724,0.708295402468218,"monoexonic","lincRNA","HC"
"Chr1",24964332,24964615,"AT1G08863.1","AT1G08863",0,"+",24964615,24964615,0,1,"283,","0,",283,0,"monoexonic","lincRNA","HC"
"Chr1",24969873,24970120,"AT1G08867.1","AT1G08867",0,"-",24970120,24970120,0,1,"247,","0,",247,0.190818202768567,"monoexonic","NAT_lncRNA","HC"
"Chr1",25017841,25018140,"AT1G08877.1","AT1G08877",0,"-",25018140,25018140,0,1,"299,","0,",299,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",25022638,25022891,"AT1G08883.1","AT1G08883",0,"+",25022891,25022891,0,1,"253,","0,",253,0.207101183142505,"monoexonic","NAT_lncRNA","HC"
"Chr1",25027118,25027355,"AT1G08887.1","AT1G08887",0,"+",25027355,25027355,0,1,"237,","0,",237,0,"monoexonic","lincRNA","HC"
"Chr1",25032593,25033048,"AT1G08893.1","AT1G08893",0,"-",25033048,25033048,0,1,"455,","0,",455,0.371392748548438,"monoexonic","lincRNA","HC"
"Chr1",25032737,25033010,"AT1G08897.1","AT1G08897",0,"+",25033010,25033010,0,1,"273,","0,",273,0.646127564114624,"monoexonic","lincRNA","HC"
"Chr1",25057478,25058264,"AT1G67105.1","AT1G67105",0,"+",25058264,25058264,0,1,"786,","0,",786,0.429514461653344,"monoexonic","lincRNA","HC"
"Chr1",25119572,25119824,"AT1G08903.1","AT1G08903",0,"-",25119824,25119824,0,1,"252,","0,",252,0,"monoexonic","lincRNA","HC"
"Chr1",25121210,25121947,"AT1G67148.1","AT1G67148",0,"+",25121947,25121947,0,3,"117,29,352,","0,242,385,",498,0,"multiexonic","lincRNA","HC"
"Chr1",25137078,25138048,"AtRegRNA_8894.1","AtRegRNA_8894",0,"+",25138048,25138048,0,1,"970,","0,",970,0.816842378773107,"monoexonic","lincRNA","HC"
"Chr1",25139088,25139293,"AT1G08907.1","AT1G08907",0,"+",25139293,25139293,0,1,"205,","0,",205,0,"monoexonic","lincRNA","HC"
"Chr1",25145044,25145523,"AT1G08913.1","AT1G08913",0,"+",25145523,25145523,0,1,"479,","0,",479,0.425996999906974,"monoexonic","lincRNA","HC"
"Chr1",25153494,25153789,"AtRegRNA_8763.1","AtRegRNA_8763",0,"+",25153789,25153789,0,1,"295,","0,",295,0,"monoexonic","NAT_lncRNA","HC"
"Chr1",25158114,25158454,"AT1G67238.1","AT1G67238",0,"-",25158454,25158454,0,1,"340,","0,",340,0,"monoexonic","lincRNA","HC"
"Chr1",25171351,25172041,"AtRegRNA_8768.1","AtRegRNA_8768",0,".",25172041,25172041,0,1,"690,","0,",690,0.721179040279443,"monoexonic","lincRNA","HC"
"Chr1",25173824,25174362,"AT1G08917.1","AT1G08917",0,"+",25174362,25174362,0,2,"126,329,","0,209,",455,0.402452118870575,"multiexonic","lincRNA","HC"
"Chr1",25174144,25174393,"AT1G08923.1","AT1G08923",0,"+",25174393,25174393,0,1,"249,","0,",249,0,"monoexonic","lincRNA","HC"
"Chr1",25178550,25178934,"AtRegRNA_8773.1","AtRegRNA_8773",0,".",25178934,25178934,0,1,"384,","0,",384,0,"monoexonic","lincRNA","HC"
"Chr1",25190432,25190639,"AtRegRNA_8777.1","AtRegRNA_8777",0,"+",25190639,25190639,0,1,"207,","0,",207,0.672262842679042,"monoexonic","NAT_lncRNA","HC"
"Chr1",25219562,25219810,"AT1G08927.1","AT1G08927",0,"+",25219810,25219810,0,1,"248,","0,",248,0,"monoexonic","lincRNA","HC"
"Chr1",25226235,25226627,"AtRegRNA_8792.1","AtRegRNA_8792",0,".",25226627,25226627,0,1,"392,","0,",392,0,"monoexonic","lincRNA","HC"
"Chr1",25238394,25239330,"AT1G67365.1","AT1G67365",0,"+",25239330,25239330,0,1,"936,","0,",936,0.737323805382086,"monoexonic","NAT_lncRNA","HC"
"Chr1",25320522,25321027,"AtRegRNA_8814.1","AtRegRNA_8814",0,".",25321027,25321027,0,1,"505,","0,",505,0.0858953322304924,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr1",25338080,25338392,"AT1G08947.1","AT1G08947",0,"-",25338392,25338392,0,1,"312,","0,",312,0.172296382967454,"monoexonic","lincRNA","HC"
"Chr1",25383221,25383422,"AtRegRNA_8909.1","AtRegRNA_8909",0,".",25383422,25383422,0,1,"201,","0,",201,0,"monoexonic","lincRNA","HC"
"Chr1",25386023,25386265,"AT1G08953.1","AT1G08953",0,"-",25386265,25386265,0,1,"242,","0,",242,0.457551887468674,"monoexonic","NAT_lncRNA","LC"
"Chr1",25393174,25393525,"AtRegRNA_8914.1","AtRegRNA_8914",0,"-",25393525,25393525,0,1,"351,","0,",351,0.243795122296594,"monoexonic","NAT_lncRNA","HC"
"Chr1",25445993,25446952,"AT1G67865.1","AT1G67865",0,"-",25446952,25446952,0,1,"959,","0,",959,0.883962098596186,"monoexonic","lincRNA","HC"
"Chr1",25446176,25447622,"AT1G67865.2","AT1G67865",0,"-",25447622,25447622,0,2,"678,114,","0,1332,",792,0.917139485573326,"multiexonic","lincRNA","HC"
"Chr1",25446281,25446736,"AtRegRNA_8935.1","AtRegRNA_8935",0,"+",25446736,25446736,0,1,"455,","0,",455,0.371923104643883,"monoexonic","lincRNA","HC"
