"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConfidenceLevel","ConservationType"
"Chr1",6642906,6643372,"AT1G05483.1","AT1G05483",0,"-",6643372,6643372,0,1,"466,","0,",466,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6642986,6643519,"AT1G05487.1","AT1G05487",0,"+",6643519,6643519,0,1,"533,","0,",533,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",665353,666367,"AT1G02952.1","AT1G02952",0,"+",666367,666367,0,3,"92,82,248,","0,541,766,",422,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",665880,666136,"AT1G02952.2","AT1G02952",0,"+",666136,666136,0,1,"256,","0,",256,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",6669407,6669795,"AT1G05493.1","AT1G05493",0,"-",6669795,6669795,0,2,"93,142,","0,246,",235,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",6670302,6670780,"AT1G05497.1","AT1G05497",0,"+",6670780,6670780,0,1,"478,","0,",478,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6700454,6700686,"AT1G08935.1","AT1G08935",0,"+",6700686,6700686,0,1,"232,","0,",232,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6709367,6711787,"AtRegRNA_2794.1","AT1G19396",0,"+",6711787,6711787,0,2,"591,374,","0,2046,",965,"multiexonic","sense_exonic_lncRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6709772,6710670,"AT1G19394.1","AT1G19394",0,"+",6710670,6710670,0,3,"11,70,203,","0,116,695,",284,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6709777,6711788,"AT1G19396.1","AT1G19396",0,"+",6711788,6711788,0,3,"181,108,181,","0,1642,1830,",470,"multiexonic","sense_exonic_lncRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6709777,6710345,"AT1G19396.2","AT1G19396",0,"+",6710345,6710345,0,2,"181,231,","0,337,",412,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6709777,6711788,"AT1G19396.3","AT1G19396",0,"+",6711788,6711788,0,3,"181,114,181,","0,1636,1830,",476,"multiexonic","sense_exonic_lncRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6941872,6942155,"AT1G05517.1","AT1G05517",0,"-",6942155,6942155,0,1,"283,","0,",283,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6959159,6959605,"AT1G05527.1","AT1G05527",0,"+",6959605,6959605,0,1,"446,","0,",446,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",6961364,6961574,"AT1G05533.1","AT1G05533",0,"+",6961574,6961574,0,1,"210,","0,",210,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7046122,7046378,"AT1G05537.1","AT1G05537",0,"-",7046378,7046378,0,1,"256,","0,",256,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7049115,7049939,"AT1G05543.1","AT1G05543",0,"+",7049939,7049939,0,2,"522,152,","0,672,",674,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7093112,7093593,"AT1G05553.1","AT1G05553",0,"-",7093593,7093593,0,1,"481,","0,",481,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7199047,7199427,"AT1G05567.1","AT1G05567",0,"-",7199427,7199427,0,2,"138,96,","0,284,",234,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7223475,7223713,"AT1G05587.1","AT1G05587",0,"-",7223713,7223713,0,1,"238,","0,",238,"monoexonic","lincRNA","LC","Species-specific"
"Chr1",7223759,7224256,"AT1G05593.1","AT1G05593",0,"+",7224256,7224256,0,2,"258,81,","0,416,",339,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",7225433,7225775,"AT1G05603.1","AT1G05603",0,"+",7225775,7225775,0,1,"342,","0,",342,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",7248290,7248588,"AT1G05607.1","AT1G05607",0,"+",7248588,7248588,0,1,"298,","0,",298,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7261480,7261681,"AT1G20875.1","AT1G20875",0,"+",7261681,7261681,0,1,"201,","0,",201,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7274574,7275117,"AT1G08945.1","AT1G08945",0,"+",7275117,7275117,0,1,"543,","0,",543,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7289729,7290390,"AT1G20923.1","AT1G20923",0,"-",7290390,7290390,0,2,"132,81,","0,580,",213,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",7401344,7401549,"AT1G05633.1","AT1G05633",0,"+",7401549,7401549,0,1,"205,","0,",205,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",742297,742522,"AT1G04157.1","AT1G04157",0,"-",742522,742522,0,1,"225,","0,",225,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7433800,7434105,"AT1G05643.1","AT1G05643",0,"-",7434105,7434105,0,1,"305,","0,",305,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",74434,74683,"AT1G04013.1","AT1G04013",0,"+",74683,74683,0,1,"249,","0,",249,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",748100,749034,"AT1G03106.1","AT1G03106",0,"-",749034,749034,0,1,"934,","0,",934,"monoexonic","lincRNA","HC","OnlySynteny"
"Chr1",7491250,7491464,"AT1G05667.1","AT1G05667",0,"-",7491464,7491464,0,1,"214,","0,",214,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7537074,7537650,"AT1G21525.1","AT1G21525",0,"-",7537650,7537650,0,1,"576,","0,",576,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7604409,7604655,"AT1G05683.1","AT1G05683",0,"+",7604655,7604655,0,1,"246,","0,",246,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",760883,761099,"AT1G04167.1","AT1G04167",0,"-",761099,761099,0,1,"216,","0,",216,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",7640991,7641225,"AT1G21738.1","AT1G21738",0,"-",7641225,7641225,0,1,"234,","0,",234,"monoexonic","NAT_lncRNA","LC","NA"
"Chr1",766335,767324,"AT1G03165.1","AT1G03165",0,"+",767324,767324,0,2,"45,183,","0,806,",228,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",767036,767385,"AT1G04173.1","AT1G04173",0,"-",767385,767385,0,2,"115,89,","0,260,",204,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7739695,7740012,"AT1G05693.1","AT1G05693",0,"-",7740012,7740012,0,1,"317,","0,",317,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",77536,80345,"AT1G08765.1","AT1G08765",0,"+",80345,80345,0,2,"553,1249,","0,1560,",1802,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7772132,7772582,"AT1G05703.1","AT1G05703",0,"-",7772582,7772582,0,1,"450,","0,",450,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",77726,79340,"AT1G08765.2","AT1G08765",0,"+",79340,79340,0,3,"166,82,244,","0,281,1370,",492,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7781196,7781712,"AT1G05707.1","AT1G05707",0,"+",7781712,7781712,0,2,"268,200,","0,316,",468,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",7797592,7797802,"AT1G05713.1","AT1G05713",0,"-",7797802,7797802,0,1,"210,","0,",210,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",780106,780409,"AT1G04177.1","AT1G04177",0,"+",780409,780409,0,1,"303,","0,",303,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7814472,7814738,"AT1G05717.1","AT1G05717",0,"+",7814738,7814738,0,1,"266,","0,",266,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7826379,7826621,"AT1G05723.1","AT1G05723",0,"-",7826621,7826621,0,1,"242,","0,",242,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7829730,7830154,"AT1G05727.1","AT1G05727",0,"+",7830154,7830154,0,1,"424,","0,",424,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",7872849,7873056,"AT1G05737.1","AT1G05737",0,"+",7873056,7873056,0,1,"207,","0,",207,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7908567,7909708,"AT1G22403.2","AT1G22403",0,"-",7909708,7909708,0,1,"1141,","0,",1141,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7908568,7909509,"AT1G22403.1","AT1G22403",0,"-",7909509,7909509,0,2,"344,218,","0,723,",562,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",792221,793060,"AT1G03240.1","AT1G03240",0,"-",793060,793060,0,2,"240,307,","0,532,",547,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7931628,7932056,"AT1G05747.1","AT1G05747",0,"-",7932056,7932056,0,1,"428,","0,",428,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",7952141,7952470,"AT1G05757.1","AT1G05757",0,"+",7952470,7952470,0,1,"329,","0,",329,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8029506,8029778,"AT1G05763.1","AT1G05763",0,"+",8029778,8029778,0,1,"272,","0,",272,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8079511,8079995,"AT1G05773.1","AT1G05773",0,"-",8079995,8079995,0,1,"484,","0,",484,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8080697,8080937,"AT1G05777.1","AT1G05777",0,"+",8080937,8080937,0,1,"240,","0,",240,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8154900,8155476,"AT1G08965.2","AT1G08965",0,"+",8155476,8155476,0,2,"222,201,","0,375,",423,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8154900,8155476,"AT1G08965.1","AT1G08965",0,"+",8155476,8155476,0,1,"576,","0,",576,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8197542,8198108,"AT1G05787.1","AT1G05787",0,"+",8198108,8198108,0,1,"566,","0,",566,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8303207,8303425,"AT1G05797.1","AT1G05797",0,"-",8303425,8303425,0,1,"218,","0,",218,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8304659,8304901,"AT1G05807.1","AT1G05807",0,"+",8304901,8304901,0,1,"242,","0,",242,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8362863,8363675,"AT1G23610.1","AT1G23610",0,"-",8363675,8363675,0,3,"415,90,162,","0,497,650,",667,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8387405,8387640,"AT1G05827.1","AT1G05827",0,"-",8387640,8387640,0,1,"235,","0,",235,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",841676,842158,"AT1G03395.1","AT1G03395",0,"+",842158,842158,0,2,"70,159,","0,323,",229,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",8420940,8421628,"AT1G05833.1","AT1G05833",0,"-",8421628,8421628,0,1,"688,","0,",688,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8515505,8515971,"AT1G24068.1","AT1G24068",0,"+",8515971,8515971,0,1,"466,","0,",466,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8539956,8540308,"AT1G05857.1","AT1G05857",0,"-",8540308,8540308,0,1,"352,","0,",352,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8610506,8610821,"AT1G05867.1","AT1G05867",0,"-",8610821,8610821,0,1,"315,","0,",315,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8648200,8648995,"AT1G24390.1","AT1G24390",0,"+",8648995,8648995,0,3,"72,155,228,","0,225,567,",455,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",8654944,8655662,"AT1G24405.1","AT1G24405",0,"+",8655662,8655662,0,1,"718,","0,",718,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8659677,8660351,"AT1G05903.1","AT1G05903",0,"+",8660351,8660351,0,1,"674,","0,",674,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8712477,8713225,"AT1G24577.1","AT1G24577",0,"-",8713225,8713225,0,1,"748,","0,",748,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8756252,8756570,"AT1G05913.1","AT1G05913",0,"-",8756570,8756570,0,1,"318,","0,",318,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8838444,8839139,"AT1G05933.1","AT1G05933",0,"+",8839139,8839139,0,1,"695,","0,",695,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8843773,8844366,"AT1G05937.1","AT1G05937",0,"+",8844366,8844366,0,1,"593,","0,",593,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8849005,8849506,"AT1G05943.1","AT1G05943",0,"-",8849506,8849506,0,1,"501,","0,",501,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",8852647,8853171,"AT1G05947.1","AT1G05947",0,"-",8853171,8853171,0,2,"221,218,","0,306,",439,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8852718,8853071,"AT1G05953.1","AT1G05953",0,"+",8853071,8853071,0,1,"353,","0,",353,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8861733,8862797,"AT1G25277.1","AT1G25277",0,"+",8862797,8862797,0,2,"394,589,","0,475,",983,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8861733,8862797,"AT1G25277.2","AT1G25277",0,"+",8862797,8862797,0,3,"394,48,278,","0,475,786,",720,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8876311,8876558,"AT1G05957.1","AT1G05957",0,"+",8876558,8876558,0,1,"247,","0,",247,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8910497,8910942,"AT1G08975.1","AT1G08975",0,"-",8910942,8910942,0,1,"445,","0,",445,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8924183,8924454,"AT1G05963.1","AT1G05963",0,"-",8924454,8924454,0,1,"271,","0,",271,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",8941001,8941202,"AT1G05967.1","AT1G05967",0,"+",8941202,8941202,0,1,"201,","0,",201,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9020388,9020657,"AT1G05973.1","AT1G05973",0,"-",9020657,9020657,0,1,"269,","0,",269,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9023036,9023508,"AT1G05977.1","AT1G05977",0,"+",9023508,9023508,0,1,"472,","0,",472,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9032667,9032898,"AT1G05983.1","AT1G05983",0,"-",9032898,9032898,0,1,"231,","0,",231,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9069769,9070183,"AT1G05987.1","AT1G05987",0,"+",9070183,9070183,0,1,"414,","0,",414,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9072633,9072835,"AT1G26225.1","AT1G26225",0,"+",9072835,9072835,0,1,"202,","0,",202,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",913389,913595,"AT1G04203.1","AT1G04203",0,"+",913595,913595,0,1,"206,","0,",206,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",91355,91685,"AT1G04023.1","AT1G04023",0,"-",91685,91685,0,1,"330,","0,",330,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9175610,9177556,"AT1G26558.1","AT1G26558",0,"+",9177556,9177556,0,5,"84,73,65,78,183,","0,472,664,1149,1763,",483,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9175641,9177598,"AT1G26558.2","AT1G26558",0,"+",9177598,9177598,0,3,"53,55,1324,","0,441,633,",1432,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9227340,9227548,"AT1G06007.1","AT1G06007",0,"-",9227548,9227548,0,1,"208,","0,",208,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9240559,9240864,"AT1G06013.1","AT1G06013",0,"-",9240864,9240864,0,1,"305,","0,",305,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9247262,9247559,"AT1G06017.1","AT1G06017",0,"-",9247559,9247559,0,1,"297,","0,",297,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9257085,9257400,"AT1G06023.1","AT1G06023",0,"+",9257400,9257400,0,1,"315,","0,",315,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9291722,9292147,"AT1G06027.1","AT1G06027",0,"+",9292147,9292147,0,1,"425,","0,",425,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9325014,9325259,"AT1G06037.1","AT1G06037",0,"+",9325259,9325259,0,1,"245,","0,",245,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9330943,9331201,"AT1G26921.1","AT1G26921",0,"-",9331201,9331201,0,1,"258,","0,",258,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9364748,9365610,"AT1G26976.1","AT1G26976",0,"+",9365610,9365610,0,3,"289,93,48,","0,411,814,",430,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9452631,9452831,"AT1G06047.1","AT1G06047",0,"+",9452831,9452831,0,1,"200,","0,",200,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9473379,9473652,"AT1G06063.1","AT1G06063",0,"-",9473652,9473652,0,1,"273,","0,",273,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr1",9473379,9473719,"AT1G06067.1","AT1G06067",0,"+",9473719,9473719,0,1,"340,","0,",340,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9475460,9475699,"AT1G06073.1","AT1G06073",0,"-",9475699,9475699,0,1,"239,","0,",239,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9483440,9483754,"AT1G06083.1","AT1G06083",0,"-",9483754,9483754,0,1,"314,","0,",314,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9570396,9570962,"AT1G27555.1","AT1G27555",0,"+",9570962,9570962,0,3,"12,42,159,","0,148,407,",213,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9572454,9572795,"AT1G06097.1","AT1G06097",0,"+",9572795,9572795,0,2,"125,182,","0,159,",307,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",9572454,9572689,"AT1G06093.1","AT1G06093",0,"-",9572689,9572689,0,1,"235,","0,",235,"monoexonic","lincRNA","HC","Species-specific"
"Chr1",9574549,9575189,"AT1G27565.1","AT1G27565",0,"+",9575189,9575189,0,2,"191,324,","0,316,",515,"multiexonic","lincRNA","HC","Species-specific"
"Chr1",9589674,9589914,"AT1G06103.1","AT1G06103",0,"-",9589914,9589914,0,1,"240,","0,",240,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr1",9799491,9799703,"AT1G06117.1","AT1G06117",0,"-",9799703,9799703,0,1,"212,","0,",212,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9800634,9800843,"AT1G06123.1","AT1G06123",0,"-",9800843,9800843,0,1,"209,","0,",209,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9829708,9831594,"AT1G09005.1","AT1G09005",0,"-",9831594,9831594,0,2,"520,219,","0,1667,",739,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9829708,9831594,"AT1G09005.2","AT1G09005",0,"-",9831594,9831594,0,1,"1886,","0,",1886,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9831133,9832812,"AT1G09015.1","AT1G09015",0,"+",9832812,9832812,0,2,"334,232,","0,1447,",566,"multiexonic","NAT_lncRNA","HC","NA"
"Chr1",9879034,9879310,"AT1G28265.1","AT1G28265",0,"+",9879310,9879310,0,1,"276,","0,",276,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9935485,9936299,"AT1G09025.2","AT1G09025",0,"+",9936299,9936299,0,2,"226,315,","0,499,",541,"multiexonic","lincRNA","HC","OnlySynteny"
"Chr1",9937897,9938673,"AT1G09035.2","AT1G09035",0,"-",9938673,9938673,0,2,"308,225,","0,551,",533,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9937897,9938673,"AT1G09035.1","AT1G09035",0,"-",9938673,9938673,0,1,"776,","0,",776,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr1",9967836,9968056,"AT1G06153.1","AT1G06153",0,"+",9968056,9968056,0,1,"220,","0,",220,"monoexonic","NAT_lncRNA","HC","NA"
"Chr1",9989549,9989790,"AT1G06157.1","AT1G06157",0,"-",9989790,9989790,0,1,"241,","0,",241,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",10049945,10050346,"AT2G07935.1","AT2G07935",0,"-",10050346,10050346,0,1,"401,","0,",401,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",10056416,10056645,"AT2G07940.1","AT2G07940",0,"+",10056645,10056645,0,1,"229,","0,",229,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr2",10158082,10158323,"AT2G07960.1","AT2G07960",0,"+",10158323,10158323,0,2,"90,117,","0,124,",207,"multiexonic","lincRNA","HC","Species-specific"
"Chr2",10309055,10309383,"AT2G07995.1","AT2G07995",0,"-",10309383,10309383,0,1,"328,","0,",328,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",10407659,10408541,"AT2G08045.1","AT2G08045",0,"+",10408541,10408541,0,2,"549,86,","0,796,",635,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",10687187,10687505,"AT2G08105.1","AT2G08105",0,"-",10687505,10687505,0,1,"318,","0,",318,"monoexonic","lincRNA","HC","Species-specific"
"Chr2",10687905,10688159,"AT2G08110.1","AT2G08110",0,"+",10688159,10688159,0,1,"254,","0,",254,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",10732916,10733237,"AT2G08125.1","AT2G08125",0,"+",10733237,10733237,0,1,"321,","0,",321,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",1085559,1085988,"AT2G03570.1","AT2G03570",0,"-",1085988,1085988,0,2,"220,50,","0,379,",270,"multiexonic","NAT_lncRNA","HC","NA"
"Chr2",11361269,11361518,"AT2G08160.1","AT2G08160",0,"+",11361518,11361518,0,1,"249,","0,",249,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",11362196,11362426,"AT2G08165.1","AT2G08165",0,"+",11362426,11362426,0,1,"230,","0,",230,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr2",11719063,11719337,"AT2G08195.1","AT2G08195",0,"-",11719337,11719337,0,1,"274,","0,",274,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr2",11719101,11719337,"AT2G08200.1","AT2G08200",0,"+",11719337,11719337,0,1,"236,","0,",236,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",1191262,1191545,"AT2G04595.1","AT2G04595",0,"-",1191545,1191545,0,1,"283,","0,",283,"monoexonic","lincRNA","HC","Species-specific"
"Chr2",12146986,12147188,"AT2G08265.1","AT2G08265",0,"+",12147188,12147188,0,1,"202,","0,",202,"monoexonic","lincRNA","HC","Species-specific"
"Chr2",12430228,12430600,"AT2G08305.1","AT2G08305",0,"-",12430600,12430600,0,1,"372,","0,",372,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",12866936,12867184,"AT2G08365.1","AT2G08365",0,"-",12867184,12867184,0,1,"248,","0,",248,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",12968175,12968412,"AT2G30430.1","AT2G30430",0,"+",12968412,12968412,0,1,"237,","0,",237,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr2",1311715,1312048,"AT2G04695.1","AT2G04695",0,"+",1312048,1312048,0,2,"175,132,","0,201,",307,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",13576859,13577104,"AT2G08495.1","AT2G08495",0,"+",13577104,13577104,0,1,"245,","0,",245,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",13703237,13703773,"AT2G08505.1","AT2G08505",0,"-",13703773,13703773,0,2,"77,353,","0,183,",430,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",13707680,13707882,"AT2G08510.1","AT2G08510",0,"-",13707882,13707882,0,1,"202,","0,",202,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",13707717,13707966,"AT2G08515.1","AT2G08515",0,"+",13707966,13707966,0,1,"249,","0,",249,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr2",1374988,1375543,"AT2G04715.1","AT2G04715",0,"-",1375543,1375543,0,1,"555,","0,",555,"monoexonic","lincRNA","HC","Species-specific"
"Chr2",13932079,13932327,"AT2G08550.1","AT2G08550",0,"+",13932327,13932327,0,1,"248,","0,",248,"monoexonic","lincRNA","HC","Species-specific"
"Chr2",14292485,14292781,"AT2G08615.1","AT2G08615",0,"+",14292781,14292781,0,1,"296,","0,",296,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
