Orthogroup	Brassica_rapa	Eutrema_salsugineum
OG0003450	Bra026986, Bra019747	EUTSA_v10007557mg
OG0003451	Bra016202	EUTSA_v10018474mg
OG0003451	Bra012371, Bra016353, Bra024580	EUTSA_v10007514mg
OG0003452	Bra023274	EUTSA_v10006944mg
OG0003452	Bra005352	EUTSA_v10016336mg, EUTSA_v10010162mg
OG0003453	Bra000676	EUTSA_v10029064mg
OG0003453	Bra028084	EUTSA_v10001838mg
OG0003454	Bra038333	EUTSA_v10018264mg
OG0003454	Bra038315	EUTSA_v10018238mg
OG0003455	Bra038462, Bra013686	EUTSA_v10009935mg
OG0003457	Bra036965	EUTSA_v10011453mg
OG0003458	Bra018437	EUTSA_v10006661mg
OG0003458	Bra007367	EUTSA_v10005765mg
OG0003460	Bra029682, Bra001270	EUTSA_v10020501mg
OG0003461	Bra023692	EUTSA_v10022246mg, EUTSA_v10015229mg
OG0003461	Bra002185	EUTSA_v10022246mg, EUTSA_v10015229mg
OG0003462	Bra040782	EUTSA_v10011188mg
OG0003463	Bra010689, Bra025055	EUTSA_v10024430mg, EUTSA_v10027643mg
OG0003464	Bra025066	EUTSA_v10000920mg
OG0003464	Bra020980	EUTSA_v10025439mg
OG0003465	Bra010739	EUTSA_v10026160mg
OG0003465	Bra033966, Bra004274, Bra004056	EUTSA_v10019092mg
OG0003466	Bra022204	EUTSA_v10020551mg
OG0003466	Bra018700	EUTSA_v10011408mg
OG0003467	Bra031711	EUTSA_v10006587mg
OG0003467	Bra017897, Bra035422	EUTSA_v10023222mg
OG0003468	Bra007110, Bra003199	EUTSA_v10010760mg
OG0003469	Bra027379, Bra021525	EUTSA_v10020939mg
OG0003470	Bra002485, Bra020255	EUTSA_v10013934mg
OG0003471	Bra029361, Bra013024	EUTSA_v10003923mg
OG0003472	Bra015110, Bra015107, Bra014878	EUTSA_v10029478mg
OG0003473	Bra036271, Bra018554	EUTSA_v10028424mg, EUTSA_v10015339mg
OG0003474	Bra040423	EUTSA_v10006362mg
OG0003475	Bra013167, Bra014952	EUTSA_v10003155mg, EUTSA_v10002412mg
OG0003476	Bra023072, Bra017231, Bra005261	EUTSA_v10010378mg, EUTSA_v10010379mg
OG0003477	Bra010965, Bra032797, Bra012506	EUTSA_v10007324mg
OG0003478	Bra016511, Bra016510, Bra031074, Bra025730, Bra025728	EUTSA_v10008604mg
OG0003479	Bra008963	EUTSA_v10012648mg
OG0003480	Bra019762	EUTSA_v10009832mg
OG0003481	Bra019528	EUTSA_v10010305mg
OG0003481	Bra003781	EUTSA_v10018437mg
OG0003482	Bra028164	EUTSA_v10027778mg
OG0003483	Bra038218	EUTSA_v10020236mg
OG0003483	Bra018816	EUTSA_v10011296mg
OG0003484	Bra039447, Bra040644, Bra001143	EUTSA_v10021283mg
OG0003485	Bra008162	EUTSA_v10019355mg
OG0003485	Bra023513	EUTSA_v10015100mg
OG0003486	Bra001997, Bra037289	EUTSA_v10022705mg
OG0003487	Bra021392, Bra004467	EUTSA_v10001346mg
OG0003488	Bra021649, Bra018305	EUTSA_v10017409mg
OG0003488	Bra015530	EUTSA_v10009104mg
OG0003489	Bra036083, Bra036085, Bra036086, Bra036087, Bra012898	EUTSA_v10010714mg
OG0003490	Bra028723	EUTSA_v10012568mg
OG0003490	Bra034785	EUTSA_v10019998mg
OG0003492	Bra030092, Bra010883	EUTSA_v10016782mg
OG0003493	Bra016176	EUTSA_v10019522mg
OG0003494	Bra039956, Bra001869	EUTSA_v10021345mg
OG0003495	Bra034681	EUTSA_v10019932mg
OG0003495	Bra030846	EUTSA_v10011192mg
OG0003496	Bra023594	EUTSA_v10013472mg
OG0003497	Bra038875	EUTSA_v10010762mg
OG0003498	Bra024108	EUTSA_v10024227mg
OG0003499	Bra027427	EUTSA_v10022151mg
OG0003499	Bra030865, Bra037996	EUTSA_v10011858mg
OG0003500	Bra014141	EUTSA_v10011190mg
OG0003500	Bra022251, Bra021278	EUTSA_v10019909mg
OG0003501	Bra011400, Bra011402	EUTSA_v10022906mg, EUTSA_v10022932mg, EUTSA_v10027171mg
OG0003502	Bra003456, Bra007614	EUTSA_v10005812mg
OG0003503	Bra011601, Bra017706	EUTSA_v10025912mg
OG0003504	Bra016966, Bra000208	EUTSA_v10016454mg
OG0003505	Bra005329	EUTSA_v10017084mg
OG0003505	Bra033862, Bra035517	EUTSA_v10008500mg
OG0003506	Bra036466, Bra036465, Bra031116, Bra036683, Bra036684	EUTSA_v10001969mg, EUTSA_v10011066mg
OG0003507	Bra002054	EUTSA_v10022887mg
OG0003507	Bra011613	EUTSA_v10026443mg
OG0003508	Bra017230, Bra005260	EUTSA_v10027102mg
OG0003509	Bra003220	EUTSA_v10010354mg
OG0003509	Bra007184	EUTSA_v10011136mg
OG0003510	Bra024693	EUTSA_v10007238mg
OG0003510	Bra003037, Bra022673	EUTSA_v10013119mg
OG0003511	Bra030830, Bra037098	EUTSA_v10011418mg, EUTSA_v10011262mg
OG0003512	Bra015492, Bra015494	EUTSA_v10009440mg
OG0003512	Bra015491	EUTSA_v10006988mg
OG0003513	Bra011517	EUTSA_v10026241mg
OG0003514	Bra003072, Bra033635	EUTSA_v10015795mg
OG0003515	Bra034345, Bra011587	EUTSA_v10000421mg, EUTSA_v10025415mg, EUTSA_v10015695mg, EUTSA_v10026886mg, EUTSA_v10025393mg
OG0003516	Bra013937	EUTSA_v10024661mg
OG0003517	Bra002617	EUTSA_v10015099mg
OG0003517	Bra018169, Bra019494	EUTSA_v10010831mg
OG0003518	Bra015853	EUTSA_v10018912mg
OG0003519	Bra009114, Bra028757	EUTSA_v10020409mg, EUTSA_v10015240mg, EUTSA_v10013039mg
OG0003520	Bra007122	EUTSA_v10010921mg
OG0003521	Bra020367, Bra002648, Bra006764	EUTSA_v10012665mg
OG0003522	Bra030245	EUTSA_v10000164mg
OG0003522	Bra011820	EUTSA_v10025198mg
OG0003524	Bra011241	EUTSA_v10024817mg
OG0003524	Bra032107	EUTSA_v10000138mg
OG0003525	Bra012956	EUTSA_v10003566mg
OG0003525	Bra028687	EUTSA_v10012532mg
OG0003526	Bra010398	EUTSA_v10024236mg
OG0003526	Bra022500	EUTSA_v10022460mg
OG0003527	Bra026735	EUTSA_v10007433mg
OG0003527	Bra003591	EUTSA_v10018445mg
OG0003528	Bra023992, Bra038861	EUTSA_v10017879mg, EUTSA_v100029340mg, EUTSA_v10000496mg, EUTSA_v10002189mg, EUTSA_v10006363mg, EUTSA_v100007052mg, EUTSA_v10001103mg, EUTSA_v10027218mg
OG0003529	Bra040140	EUTSA_v10021780mg, EUTSA_v10020458mg
OG0003529	Bra023678, Bra006462	EUTSA_v10013196mg
OG0003530	Bra016329, Bra024620	EUTSA_v10007822mg
OG0003531	Bra001152, Bra040214, Bra039431	EUTSA_v10020798mg
OG0003532	Bra005036, Bra000136	EUTSA_v10016145mg
OG0003532	Bra014756	EUTSA_v10010064mg
OG0003533	Bra017882, Bra031483	EUTSA_v10007589mg
OG0003533	Bra015435	EUTSA_v10007593mg
OG0003534	Bra025267, Bra033001	EUTSA_v10005226mg, EUTSA_v10005225mg
OG0003535	Bra024016	EUTSA_v10026931mg
OG0003535	Bra032100, Bra007857	EUTSA_v10000051mg
OG0003536	Bra008624	EUTSA_v10013493mg
OG0003536	Bra023207	EUTSA_v10009580mg
OG0003537	Bra014137	EUTSA_v10011337mg
OG0003537	Bra022242	EUTSA_v10020350mg
OG0003538	Bra025140	EUTSA_v10003797mg
OG0003539	Bra004982	EUTSA_v10016372mg
OG0003539	Bra007205	EUTSA_v10005860mg
OG0003542	Bra027921, Bra001093	EUTSA_v10027711mg, EUTSA_v10027707mg
OG0003543	Bra001789	EUTSA_v10020475mg
OG0003544	Bra035260, Bra033163	EUTSA_v10028863mg
OG0003545	Bra016355, Bra024574	EUTSA_v10008977mg
OG0003546	Bra026547	EUTSA_v10004375mg
OG0003547	Bra032716, Bra040342	EUTSA_v10026478mg
OG0003548	Bra017181	EUTSA_v10016239mg
OG0003550	Bra025338	EUTSA_v10004627mg
OG0003551	Bra029966, Bra017964	EUTSA_v10010409mg
OG0003552	Bra000742, Bra021618, Bra035230	EUTSA_v10029035mg
OG0003553	Bra038695	EUTSA_v10022159mg
OG0003554	Bra026371	EUTSA_v10024503mg
OG0003554	Bra022737, Bra002965	EUTSA_v10012765mg
OG0003555	Bra005463	EUTSA_v10016959mg
OG0003555	Bra010854	EUTSA_v10008389mg
OG0003556	Bra026425	EUTSA_v10024272mg
OG0003556	Bra002855	EUTSA_v10012511mg
OG0003557	Bra008741, Bra023484	EUTSA_v10014334mg
OG0003558	Bra026423	EUTSA_v10026146mg
OG0003559	Bra036246, Bra007711, Bra032050	EUTSA_v10028691mg
OG0003560	Bra001595, Bra021111	EUTSA_v10021159mg
OG0003561	Bra008029	EUTSA_v10018714mg
OG0003561	Bra039699	EUTSA_v10011350mg
OG0003562	Bra002909, Bra037140	EUTSA_v10015320mg
OG0003562	Bra035571	EUTSA_v10015807mg
OG0003563	Bra031055	EUTSA_v10007293mg
OG0003563	Bra015896	EUTSA_v10018366mg
OG0003564	Bra039672	EUTSA_v10011465mg
OG0003565	Bra021069	EUTSA_v10024873mg
OG0003566	Bra002035	EUTSA_v10022893mg
OG0003567	Bra036699, Bra039025	EUTSA_v10001968mg
OG0003569	Bra006918	EUTSA_v10010770mg
OG0003569	Bra033442, Bra012809	EUTSA_v10017326mg
OG0003570	Bra018811	EUTSA_v10011199mg
OG0003570	Bra001738, Bra037536	EUTSA_v10019955mg
OG0003572	Bra008099, Bra003842	EUTSA_v10019452mg
OG0003573	Bra007574, Bra024606, Bra023132	EUTSA_v10008736mg
OG0003574	Bra039953	EUTSA_v10021310mg
OG0003574	Bra023826	EUTSA_v10025980mg
OG0003575	Bra032121	EUTSA_v10000456mg, EUTSA_v10000581mg, EUTSA_v10000491mg, EUTSA_v10000567mg
OG0003576	Bra033734	EUTSA_v10026890mg
OG0003577	Bra011967	EUTSA_v10002659mg, EUTSA_v10017586mg
OG0003578	Bra015621	EUTSA_v10011495mg
OG0003578	Bra007764	EUTSA_v10001949mg
OG0003579	Bra024809	EUTSA_v10004763mg
OG0003580	Bra025741	EUTSA_v10007939mg
OG0003580	Bra003760	EUTSA_v10018654mg
OG0003581	Bra022384	EUTSA_v10020944mg
OG0003582	Bra033318	EUTSA_v10008465mg
OG0003582	Bra036316	EUTSA_v10028870mg
OG0003583	Bra017121, Bra017120, Bra000059, Bra000058	EUTSA_v10016868mg
OG0003584	Bra011352	EUTSA_v10026373mg
OG0003585	Bra009040	EUTSA_v10014596mg
OG0003585	Bra037810	EUTSA_v10004873mg
OG0003586	Bra009080	EUTSA_v10015138mg
OG0003586	Bra037789	EUTSA_v10005190mg
OG0003587	Bra039545	EUTSA_v10025056mg
OG0003588	Bra015697	EUTSA_v10018825mg, EUTSA_v10000228mg
OG0003588	Bra017914	EUTSA_v10008020mg
OG0003589	Bra002333, Bra020130, Bra006579	EUTSA_v10012697mg
OG0003590	Bra001280	EUTSA_v10019902mg
OG0003590	Bra001510	EUTSA_v100199260mg
OG0003591	Bra010908, Bra041077	EUTSA_v10007673mg
OG0003592	Bra010031	EUTSA_v10023969mg, EUTSA_v10003751mg
OG0003593	Bra027382	EUTSA_v10021863mg
OG0003593	Bra037974	EUTSA_v10011896mg
OG0003594	Bra004228, Bra004230, Bra004205	EUTSA_v10019757mg, EUTSA_v10019809mg, EUTSA_v10019665mg
OG0003595	Bra016462	EUTSA_v10017569mg, EUTSA_v10008670mg
OG0003595	Bra015777	EUTSA_v10019849mg
OG0003596	Bra011793, Bra010618	EUTSA_v10025455mg
OG0003597	Bra038079, Bra038080, Bra012780, Bra033494	EUTSA_v10027441mg
OG0003598	Bra035499	EUTSA_v10006532mg
OG0003599	Bra039359, Bra001481	EUTSA_v10019887mg
OG0003600	Bra011464, Bra036981, Bra036988, Bra036986, Bra036982	EUTSA_v10026438mg
OG0003601	Bra001663, Bra022216, Bra021248	EUTSA_v10021318mg
OG0003602	Bra024387	EUTSA_v10003525mg
OG0003603	Bra025764, Bra016495	EUTSA_v10007873mg
OG0003604	Bra014516	EUTSA_v10005935mg
OG0003604	Bra038008	EUTSA_v10011441mg
OG0003606	Bra029414, Bra010405, Bra009771	EUTSA_v10004527mg
OG0003607	Bra014406	EUTSA_v10006281mg
OG0003607	Bra014602, Bra003301, Bra007363	EUTSA_v10006282mg
OG0003608	Bra024571	EUTSA_v10007462mg
OG0003608	Bra016192, Bra003946	EUTSA_v10018439mg
OG0003609	Bra033749	EUTSA_v10000774mg
OG0003609	Bra013464	EUTSA_v10024389mg
OG0003610	Bra000774	EUTSA_v10028479mg
OG0003610	Bra020844, Bra013624	EUTSA_v10024514mg
OG0003611	Bra021584, Bra001578, Bra027285	EUTSA_v10020847mg
OG0003612	Bra005040, Bra017074, Bra017072	EUTSA_v10017327mg
OG0003613	Bra040815	EUTSA_v10006643mg
OG0003614	Bra001487, Bra034708	EUTSA_v10020238mg
OG0003615	Bra028126	EUTSA_v10028350mg
OG0003616	Bra023166	EUTSA_v10009870mg
OG0003616	Bra019959	EUTSA_v10008847mg
OG0003617	Bra034494, Bra027055	EUTSA_v10023846mg
OG0003617	Bra016801	EUTSA_v10006772mg
OG0003619	Bra033600, Bra010701	EUTSA_v10024751mg
OG0003620	Bra018640	EUTSA_v10007683mg
OG0003620	Bra012009, Bra000503	EUTSA_v10016678mg
OG0003621	Bra037565, Bra001718	EUTSA_v10020391mg
OG0003622	Bra014389	EUTSA_v10006266mg
OG0003623	Bra035335, Bra033653	EUTSA_v10003270mg
OG0003624	Bra004260	EUTSA_v10019546mg
OG0003624	Bra032793	EUTSA_v10007950mg
OG0003625	Bra002279, Bra006529	EUTSA_v10013659mg, EUTSA_v10013657mg
OG0003626	Bra039240, Bra039225, Bra009494	EUTSA_v10027188mg, EUTSA_v10027472mg, EUTSA_v10023018mg, EUTSA_v10015413mg, EUTSA_v10015674mg
OG0003627	Bra019725	EUTSA_v10006947mg
OG0003628	Bra004371	EUTSA_v10019344mg
OG0003628	Bra012451, Bra016279, Bra024705	EUTSA_v10009109mg
OG0003629	Bra020884	EUTSA_v10024273mg
OG0003629	Bra029577	EUTSA_v10028374mg
OG0003630	Bra017502, Bra022106	EUTSA_v10001130mg
OG0003631	Bra038602	EUTSA_v10004952mg
OG0003632	Bra015120	EUTSA_v10002544mg
OG0003633	Bra003704, Bra016429, Bra025881	EUTSA_v10010018mg
OG0003634	Bra001946	EUTSA_v10002535mg
OG0003634	Bra032700	EUTSA_v10025298mg
OG0003635	Bra006951	EUTSA_v10010124mg
OG0003636	Bra020040, Bra002237	EUTSA_v10013210mg
OG0003636	Bra008879	EUTSA_v10013170mg
OG0003637	Bra001307, Bra034069, Bra029767	EUTSA_v10020789mg
OG0003638	Bra006307, Bra021227	EUTSA_v10022317mg
OG0003639	Bra026058	EUTSA_v10007301mg
OG0003640	Bra022406, Bra037534, Bra001740	EUTSA_v10021239mg
OG0003641	Bra028160	EUTSA_v10027702mg
OG0003642	Bra025278	EUTSA_v10004728mg
OG0003643	Bra024288	EUTSA_v10004840mg
OG0003643	Bra037001, Bra011454, Bra034573	EUTSA_v10025824mg
OG0003644	Bra017045, Bra017044, Bra000156, Bra005000	EUTSA_v10016416mg
OG0003645	Bra036797, Bra038900	EUTSA_v10010223mg
OG0003646	Bra015296	EUTSA_v10007349mg
OG0003646	Bra035992, Bra033694	EUTSA_v10003358mg
OG0003647	Bra027115	EUTSA_v10023226mg
OG0003647	Bra018418, Bra031741	EUTSA_v10006602mg
OG0003648	Bra026947	EUTSA_v10008091mg
OG0003649	Bra028219, Bra028425, Bra006873	EUTSA_v10027636mg
OG0003650	Bra019807	EUTSA_v10008454mg
OG0003651	Bra038317	EUTSA_v10011448mg
OG0003652	Bra014407	EUTSA_v10003202mg, EUTSA_v10003319mg, EUTSA_v10005956mg
OG0003653	Bra014328, Bra024892	EUTSA_v10000998mg
OG0003654	Bra007350, Bra014610, Bra020561	EUTSA_v10006097mg
OG0003655	Bra007209	EUTSA_v10006093mg
OG0003656	Bra002114, Bra014095, Bra006427	EUTSA_v10013587mg, EUTSA_v100230931mg
OG0003657	Bra022419	EUTSA_v10007664mg, EUTSA_v10007931mg, EUTSA_v10009969mg
OG0003658	Bra028096	EUTSA_v10022750mg
OG0003658	Bra010576, Bra011709	EUTSA_v10025481mg
OG0003659	Bra004896	EUTSA_v10001570mg
OG0003660	Bra024605, Bra012377	EUTSA_v10008086mg
OG0003661	Bra007869, Bra004399, Bra006657	EUTSA_v10019038mg
OG0003662	Bra026164	EUTSA_v10009667mg
OG0003665	Bra038652	EUTSA_v10004481mg
OG0003665	Bra006010, Bra009354	EUTSA_v10013967mg
OG0003666	Bra010893, Bra010870, Bra010871, Bra032883, Bra032884, Bra008827	EUTSA_v10009752mg, EUTSA_v10009643mg, EUTSA_v10009344mg
OG0003666	Bra010896	EUTSA_v10002973mg
OG0003670	Bra015386	EUTSA_v10008574mg
OG0003670	Bra005603	EUTSA_v10017291mg
OG0003671	Bra024223	EUTSA_v10027135mg
OG0003671	Bra036672, Bra031148	EUTSA_v10001971mg
OG0003672	Bra004226	EUTSA_v10019531mg
OG0003673	Bra032749, Bra014001	EUTSA_v10025102mg
OG0003675	Bra018293, Bra021665	EUTSA_v10016152mg
OG0003676	Bra019550	EUTSA_v10010233mg
OG0003676	Bra029230	EUTSA_v10003850mg
OG0003677	Bra004454	EUTSA_v10001686mg
OG0003677	Bra007690	EUTSA_v10006328mg
OG0003678	Bra022291, Bra022290, Bra021298	EUTSA_v10020483mg
OG0003679	Bra034309	EUTSA_v10022504mg
OG0003680	Bra024917, Bra022156	EUTSA_v10000912mg
OG0003681	Bra040515	EUTSA_v10021620mg
OG0003682	Bra019928, Bra018436	EUTSA_v10008651mg
OG0003683	Bra039190	EUTSA_v10000544mg, EUTSA_v10000508mg, EUTSA_v10000481mg, EUTSA_v10000622mg, EUTSA_v10002365mg
OG0003684	Bra034048, Bra029740	EUTSA_v10022431mg
OG0003684	Bra009637	EUTSA_v10015400mg
OG0003685	Bra001612, Bra001611, Bra027096, Bra001610	EUTSA_v10021971mg
OG0003686	Bra002346, Bra020139	EUTSA_v10012963mg
OG0003687	Bra039817, Bra013121	EUTSA_v10022598mg, EUTSA_v10022594mg
OG0003688	Bra000670, Bra038390	EUTSA_v10029063mg
OG0003690	Bra031170, Bra010726	EUTSA_v10025877mg
OG0003691	Bra015572, Bra031569	EUTSA_v10009101mg
OG0003692	Bra019615	EUTSA_v10004107mg
OG0003692	Bra009271, Bra028702	EUTSA_v10013407mg
OG0003693	Bra039057	EUTSA_v10005087mg
OG0003693	Bra025617	EUTSA_v10027983mg
OG0003694	Bra024313, Bra037784	EUTSA_v10004220mg
OG0003694	Bra009399	EUTSA_v10013550mg
OG0003695	Bra029474	EUTSA_v10028632mg
OG0003695	Bra013607, Bra019387	EUTSA_v10025202mg
OG0003696	Bra023136, Bra039869	EUTSA_v10006810mg
OG0003697	Bra009260	EUTSA_v10014718mg
OG0003697	Bra012934	EUTSA_v10004938mg
OG0003698	Bra003610	EUTSA_v10018802mg
OG0003699	Bra019296, Bra013709	EUTSA_v10025071mg
OG0003700	Bra029664	EUTSA_v10020080mg
OG0003701	Bra000673	EUTSA_v10029503mg
OG0003702	Bra033091, Bra033136	EUTSA_v10029392mg
OG0003703	Bra031189, Bra030299	EUTSA_v10000210mg
OG0003703	Bra011877	EUTSA_v10025494mg
OG0003704	Bra016239	EUTSA_v10007598mg, EUTSA_v10010003mg, EUTSA_v10009576mg
OG0003705	Bra006765	EUTSA_v10013420mg
OG0003705	Bra029473	EUTSA_v10013600mg
OG0003706	Bra000199	EUTSA_v10017348mg
OG0003706	Bra007242, Bra014695	EUTSA_v10006466mg
OG0003708	Bra006671, Bra002501, Bra002502	EUTSA_v10012895mg
OG0003710	Bra010651	EUTSA_v10027075mg
OG0003711	Bra023243	EUTSA_v10007879mg
OG0003711	Bra005335	EUTSA_v10016740mg
OG0003712	Bra023488, Bra006269, Bra008736	EUTSA_v10013984mg
OG0003713	Bra029536	EUTSA_v10022356mg, EUTSA_v10015820mg
OG0003714	Bra039241	EUTSA_v10000165mg
OG0003715	Bra040885	EUTSA_v10028549mg
OG0003716	Bra033879, Bra023201	EUTSA_v10008891mg
OG0003717	Bra000310	EUTSA_v10001575mg
OG0003717	Bra004771	EUTSA_v10001581mg
OG0003718	Bra031095	EUTSA_v10015604mg, EUTSA_v10002245mg
OG0003720	Bra015432	EUTSA_v10009707mg
OG0003720	Bra021765	EUTSA_v10017523mg
OG0003721	Bra022309	EUTSA_v10020046mg
OG0003722	Bra025840	EUTSA_v10006615mg
OG0003722	Bra036693	EUTSA_v10009302mg
OG0003724	Bra039004	EUTSA_v100020580mg
OG0003725	Bra040632, Bra004186	EUTSA_v10019161mg
OG0003726	Bra012230, Bra025819	EUTSA_v10008313mg
OG0003727	Bra024540	EUTSA_v10009874mg
OG0003727	Bra003922	EUTSA_v10019500mg
OG0003728	Bra009719, Bra029389	EUTSA_v10003544mg
OG0003729	Bra025165, Bra017346	EUTSA_v10003622mg
OG0003730	Bra025979	EUTSA_v10006648mg
OG0003731	Bra010079	EUTSA_v10003541mg
OG0003731	Bra018145	EUTSA_v10010077mg
OG0003732	Bra034786, Bra017955, Bra014992	EUTSA_v10027935mg
OG0003733	Bra019540, Bra018068	EUTSA_v10010898mg
OG0003734	Bra010058, Bra029564	EUTSA_v10028442mg
OG0003735	Bra004706	EUTSA_v10016741mg
OG0003736	Bra004648, Bra000240	EUTSA_v10016286mg
OG0003737	Bra029052, Bra029059	EUTSA_v10012857mg
OG0003738	Bra018633	EUTSA_v10008285mg
OG0003739	Bra000043	EUTSA_v10017777mg, EUTSA_v10016735mg
OG0003740	Bra028625, Bra009396, Bra006029	EUTSA_v10014221mg
OG0003741	Bra022207	EUTSA_v10020445mg
OG0003742	Bra038645	EUTSA_v10003601mg
OG0003743	Bra025031, Bra017569, Bra022023	EUTSA_v10000782mg
OG0003744	Bra015920	EUTSA_v10018206mg
OG0003744	Bra016547	EUTSA_v10006926mg
OG0003745	Bra038280	EUTSA_v10002464mg
OG0003746	Bra008585, Bra006377	EUTSA_v10013718mg
OG0003747	Bra032419, Bra018674, Bra031600	EUTSA_v10006605mg
OG0003748	Bra024883, Bra024884, Bra036923	EUTSA_v10019868mg, EUTSA_v10026895mg, EUTSA_v10019867mg
OG0003749	Bra035355	EUTSA_v10005122mg
OG0003749	Bra022484	EUTSA_v10009290mg, EUTSA_v10019314mg
OG0003750	Bra029731, Bra001336	EUTSA_v10020541mg
OG0003752	Bra012444, Bra024690	EUTSA_v10009076mg
OG0003753	Bra036129, Bra010003	EUTSA_v10005588mg
OG0003753	Bra001110, Bra040393	EUTSA_v10021676mg
OG0003754	Bra004479	EUTSA_v10001465mg
OG0003755	Bra040918	EUTSA_v10023752mg
OG0003756	Bra037675, Bra004792	EUTSA_v10001612mg
OG0003757	Bra028906	EUTSA_v10014055mg
OG0003757	Bra029732	EUTSA_v10021263mg
OG0003758	Bra037411, Bra037358	EUTSA_v10028853mg, EUTSA_v10002932mg
OG0003759	Bra006750, Bra002630	EUTSA_v10014590mg
OG0003760	Bra034130	EUTSA_v10022186mg
OG0003761	Bra036132, Bra020614, Bra020615	EUTSA_v10005117mg
OG0003762	Bra000124, Bra005059, Bra017085	EUTSA_v10016410mg
OG0003763	Bra019316, Bra019315	EUTSA_v10024598mg
OG0003764	Bra026386	EUTSA_v10024185mg, EUTSA_v10009735mg
OG0003766	Bra007872, Bra004404	EUTSA_v10019024mg
OG0003767	Bra009481	EUTSA_v10014173mg
OG0003768	Bra009391	EUTSA_v10014959mg
OG0003768	Bra024293, Bra037777	EUTSA_v10005092mg
OG0003769	Bra015085	EUTSA_v10029052mg
OG0003770	Bra013843	EUTSA_v10024691mg
OG0003771	Bra033662, Bra035961	EUTSA_v10003149mg
OG0003772	Bra030302, Bra041003	EUTSA_v10000312mg
OG0003772	Bra033596	EUTSA_v10025960mg
OG0003773	Bra011351	EUTSA_v10024374mg
OG0003773	Bra007785	EUTSA_v10023250mg, EUTSA_v10023251mg
OG0003774	Bra035005	EUTSA_v10010953mg
OG0003774	Bra020181, Bra006618	EUTSA_v10015076mg
OG0003775	Bra013974	EUTSA_v10015148mg
OG0003775	Bra021362	EUTSA_v10022211mg
OG0003776	Bra018458, Bra031704, Bra019958	EUTSA_v10006708mg
OG0003777	Bra007178	EUTSA_v10010672mg
OG0003778	Bra003993, Bra004397, Bra007867	EUTSA_v10018902mg
OG0003778	Bra016289	EUTSA_v10008235mg
OG0003779	Bra013036, Bra002015	EUTSA_v10023165mg
OG0003780	Bra001036, Bra039162	EUTSA_v10020815mg
OG0003781	Bra029372	EUTSA_v10005472mg
OG0003782	Bra003573, Bra003572, Bra035172	EUTSA_v10018350mg
OG0003783	Bra025154	EUTSA_v10004133mg
OG0003784	Bra027800, Bra027646, Bra040944	EUTSA_v10023428mg
OG0003785	Bra007842	EUTSA_v10004562mg
OG0003785	Bra010438, Bra032505	EUTSA_v10027432mg
OG0003786	Bra009803	EUTSA_v10003974mg
OG0003787	Bra009544	EUTSA_v10021663mg, EUTSA_v10014853mg
OG0003788	Bra016171	EUTSA_v10019301mg
OG0003788	Bra024561	EUTSA_v10009563mg
OG0003789	Bra028058, Bra036753	EUTSA_v10006981mg
OG0003790	Bra038675, Bra001416	EUTSA_v10020276mg
OG0003792	Bra019708, Bra004169	EUTSA_v10018927mg
OG0003793	Bra039566	EUTSA_v10026877mg, EUTSA_v10024657mg, EUTSA_v10022452mg
OG0003794	Bra030921	EUTSA_v10011748mg
OG0003795	Bra014513	EUTSA_v10005966mg
OG0003795	Bra037657, Bra000351	EUTSA_v10001384mg
OG0003796	Bra021867	EUTSA_v10016533mg
OG0003797	Bra005443	EUTSA_v10017837mg, EUTSA_v10017593mg
OG0003798	Bra008737, Bra023487	EUTSA_v10013803mg
OG0003799	Bra015648	EUTSA_v10019328mg
OG0003799	Bra031361	EUTSA_v10009136mg
OG0003800	Bra034574, Bra037000	EUTSA_v10027073mg
OG0003800	Bra034575	EUTSA_v10027337mg
OG0003801	Bra033648, Bra027465	EUTSA_v10003264mg
OG0003802	Bra000531, Bra012038	EUTSA_v10002011mg
OG0003803	Bra001287	EUTSA_v10019913mg
OG0003804	Bra024369	EUTSA_v10003847mg
OG0003804	Bra028592	EUTSA_v10013001mg
OG0003805	Bra037590	EUTSA_v10020186mg
OG0003805	Bra032267	EUTSA_v10011279mg
OG0003806	Bra022619, Bra003092	EUTSA_v10016082mg
OG0003807	Bra001094, Bra036422, Bra031959	EUTSA_v10020448mg
OG0003808	Bra028884	EUTSA_v10014916mg
OG0003809	Bra038958	EUTSA_v10027733mg
OG0003809	Bra002415, Bra006628	EUTSA_v10013358mg
OG0003810	Bra039946	EUTSA_v10000405mg
OG0003811	Bra040068	EUTSA_v10026115mg
OG0003812	Bra027078, Bra031402, Bra021317	EUTSA_v10023503mg
OG0003814	Bra010454	EUTSA_v10024596mg
OG0003816	Bra009905	EUTSA_v10005288mg
OG0003817	Bra027205, Bra021138, Bra001607	EUTSA_v10021241mg
OG0003818	Bra027432, Bra039400, Bra001506	EUTSA_v10020224mg
OG0003819	Bra005959	EUTSA_v10013673mg
OG0003820	Bra008484	EUTSA_v10018250mg
OG0003821	Bra037342, Bra000971	EUTSA_v10028746mg
OG0003822	Bra040408, Bra001126	EUTSA_v10021217mg
OG0003824	Bra022478, Bra004114	EUTSA_v10012314mg, EUTSA_v10018001mg
OG0003825	Bra018866	EUTSA_v10011268mg
OG0003826	Bra002427	EUTSA_v10012556mg
OG0003827	Bra014691	EUTSA_v10006476mg
OG0003829	Bra020142, Bra006591	EUTSA_v10013671mg
